Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,0,-0.04593025892972946,-3.421031951904297,-0.2881764092633867,-3.1787858015706396,0.24224615033365726,Yes,True
2.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao see the wheel?,No,0,-5.842100143432617,-0.013339032419025898,-6.0843462937662744,0.22890711791463136,0.24224615033365726,No,True
3.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao not see the wheel?,No,0,-5.499446868896484,-0.01113227941095829,-5.741693019230142,0.23111387092269897,0.24224615033365726,No,True
4.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,0,-0.38177162408828735,-1.2181427478790283,-0.6240177744219446,-0.9758965975453711,0.24224615033365726,Yes,True
5.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,0,-0.20762965083122253,-1.772312045097351,-0.4498758011648798,-1.5300658947636938,0.24224615033365726,Yes,True
6.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,0,-2.1851742267608643,-0.1318434327840805,-2.4274203770945215,0.11040271754957676,0.24224615033365726,No,True
7.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,0,-4.374373435974121,-0.028829514980316162,-4.616619586307778,0.2134166353533411,0.24224615033365726,No,True
8.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,0,-0.15954655408859253,-2.0464236736297607,-0.4017927044222498,-1.8041775232961035,0.24224615033365726,Yes,True
9.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,0,-0.09592180699110031,-2.561833143234253,-0.3381679573247576,-2.3195869929005957,0.24224615033365726,Yes,True
10.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,0,-5.623754501342773,-0.01281023770570755,-5.866000651676431,0.2294359126279497,0.24224615033365726,No,True
11.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao not see the wheel?,No,0,-4.624411582946777,-0.026876986026763916,-4.866657733280435,0.21536916430689335,0.24224615033365726,No,True
12.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao not see the wheel?,Yes,0,-0.06282946467399597,-3.0932769775390625,-0.30507561500765323,-2.8510308272054052,0.24224615033365726,Yes,True
13.0,4.0,agent-properties,4.0,antonym,1.0,The wheel is in front of Chao.,Does Chao see the wheel?,Yes,0,-0.0922919437289238,-2.624244213104248,-0.33453809406258106,-2.381998062770591,0.24224615033365726,Yes,True
14.0,4.0,agent-properties,4.0,antonym,2.0,The wheel is behind Chao.,Does Chao see the wheel?,No,0,-0.46588724851608276,-1.0306036472320557,-0.70813339884974,-0.7883574968983984,0.24224615033365726,Yes,False
15.0,4.0,agent-properties,4.0,antonym,1.0,The wheel is in front of Chao.,Does Chao not see the wheel?,No,0,-4.124088764190674,-0.03468143194913864,-4.366334914524331,0.20756471838451862,0.24224615033365726,No,True
16.0,4.0,agent-properties,4.0,antonym,2.0,The wheel is behind Chao.,Does Chao not see the wheel?,Yes,0,-0.6707583665847778,-0.8118734955787659,-0.9130045169184351,-0.5696273452451086,0.24224615033365726,No,False
17.0,6.0,agent-properties,5.0,antonym,1.0,The bed is in the same room as Chao. The door is closed.,Does Chao see the bed?,Yes,0,-3.686467170715332,-0.042398784309625626,-3.9287133210489893,0.19984736602403164,0.24224615033365726,No,False
18.0,6.0,agent-properties,5.0,antonym,2.0,The bed is in a different room than Chao. The door is closed.,Does Chao see the bed?,No,0,-4.780309677124023,-0.0188295915722847,-5.022555827457681,0.22341655876137256,0.24224615033365726,No,True
19.0,6.0,agent-properties,5.0,antonym,1.0,The bed is in the same room as Chao. The door is closed.,Does Chao not see the bed?,No,0,-0.46608829498291016,-1.1636147499084473,-0.7083344453165674,-0.92136859957479,0.24224615033365726,Yes,False
20.0,6.0,agent-properties,5.0,antonym,2.0,The bed is in a different room than Chao. The door is closed.,Does Chao not see the bed?,Yes,0,-0.24046187102794647,-1.8276293277740479,-0.48270802136160373,-1.5853831774403906,0.24224615033365726,Yes,True
21.0,7.0,agent-properties,6.0,antonym,1.0,The airplane is making sounds. The airplane is within earshot of Chao.,Does Chao hear the airplane?,Yes,0,-0.091804139316082,-2.686833143234253,-0.33405028964973926,-2.4445869929005957,0.24224615033365726,Yes,True
