property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
allows movement,a finger,'',Does a finger allow movement?,Yes,random,0,-4.026176929473877,-4.526176929473877,-4.262997094045083,-4.289356764902671,0.2368201645712058,Yes,True
basks in the sun,an iguana,'',Does an iguana bask in the sun?,Yes,random,0,-4.485836505889893,-4.493284702301025,-4.722656670461099,-4.256464537729819,0.2368201645712058,No,False
basks in the sun,a trolley,'',Does a trolley bask in the sun?,No,random,0,-4.120921611785889,-3.8709216117858887,-4.357741776357095,-3.634101447214683,0.2368201645712058,No,True
beats its chest,a butterfly,'',Does a butterfly beat its chest?,No,random,0,-5.089542388916016,-3.841195821762085,-5.326362553487222,-3.604375657190879,0.2368201645712058,No,True
belongs to the onion family,a monkey,'',Does a monkey belong to the onion family?,No,random,0,-5.2666401863098145,-5.262529373168945,-5.503460350881021,-5.025709208597739,0.2368201645712058,No,True
bruises over time,gloves,'',Does gloves bruise over time?,No,random,0,-7.5443501472473145,-7.789254665374756,-7.781170311818521,-7.55243450080355,0.2368201645712058,No,True
buries head in sand,an ostrich,'',Does an ostrich burie head in sand?,Yes,random,0,-6.0443501472473145,-5.0443501472473145,-6.281170311818521,-4.807529982676108,0.2368201645712058,No,False
can absorb shocks,a lion,'',Can a lion absorb shocks?,No,random,0,-4.333040237426758,-5.085399627685547,-4.569860401997964,-4.848579463114341,0.2368201645712058,Yes,False
can affect urine,hair,'',Can hair affect urine?,No,random,0,-5.551452159881592,-7.048336505889893,-5.788272324452798,-6.811516341318686,0.2368201645712058,Yes,False
can ambush its prey,a yacht,'',Can a yacht ambush its prey?,No,random,0,-3.903169870376587,-5.153169631958008,-4.139990034947793,-4.916349467386802,0.2368201645712058,Yes,False
can attract insects,a lobster,'',Can a lobster attract insects?,No,random,0,-4.055784702301025,-5.8072662353515625,-4.292604866872232,-5.570446070780356,0.2368201645712058,Yes,False
can bark,an arrow,'',Can an arrow bark?,No,random,0,-3.0913503170013428,-3.5918805599212646,-3.3281704815725486,-3.355060395350059,0.2368201645712058,Yes,False
can be a distraction,a television,'',Can a television be a distraction?,Yes,random,0,-3.6694376468658447,-5.903850555419922,-3.9062578114370505,-5.667030390848716,0.2368201645712058,Yes,True
can be a distraction,cider,'',Can cider be a distraction?,No,random,0,-4.154793739318848,-5.654793739318848,-4.391613903890054,-5.417973574747641,0.2368201645712058,Yes,False
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,0,-2.1230714321136475,-5.123071193695068,-2.3598915966848533,-4.886251029123862,0.2368201645712058,Yes,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,0,-2.700610399246216,-5.185024261474609,-2.9374305638174216,-4.948204096903403,0.2368201645712058,Yes,False
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,0,-2.0144362449645996,-4.78004264831543,-2.2512564095358054,-4.543222483744223,0.2368201645712058,Yes,False
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,0,-3.3093223571777344,-4.3113298416137695,-3.54614252174894,-4.074509677042563,0.2368201645712058,Yes,False
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,0,-3.6978089809417725,-5.680784702301025,-3.9346291455129783,-5.443964537729819,0.2368201645712058,Yes,False
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,0,-4.888653755187988,-6.888653755187988,-5.1254739197591945,-6.651833590616782,0.2368201645712058,Yes,False
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,0,-5.1068501472473145,-7.595249652862549,-5.343670311818521,-7.358429488291343,0.2368201645712058,Yes,False
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,0,-2.2793805599212646,-4.529793739318848,-2.5162007244924705,-4.292973574747641,0.2368201645712058,Yes,False
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,0,-5.569775581359863,-5.825029373168945,-5.8065957459310695,-5.588209208597739,0.2368201645712058,No,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,0,-2.9187464714050293,-4.404380798339844,-3.155566635976235,-4.1675606337686375,0.2368201645712058,Yes,False
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,0,-3.152296781539917,-5.153169631958008,-3.389116946111123,-4.916349467386802,0.2368201645712058,Yes,False
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,0,-3.6788854598999023,-7.178885459899902,-3.915705624471108,-6.942065295328696,0.2368201645712058,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,0,-4.458040237426758,-7.451153755187988,-4.694860401997964,-7.214333590616782,0.2368201645712058,Yes,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,0,-2.7902634143829346,-5.053885459899902,-3.0270835789541404,-4.817065295328696,0.2368201645712058,Yes,False
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,0,-4.6197662353515625,-6.868284702301025,-4.856586399922769,-6.631464537729819,0.2368201645712058,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,0,-2.138110399246216,-5.123497486114502,-2.3749305638174216,-4.886677321543296,0.2368201645712058,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,0,-2.895202159881592,-6.397899627685547,-3.1320223244527976,-6.161079463114341,0.2368201645712058,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,0,-4.118284702301025,-4.872524261474609,-4.355104866872232,-4.635704096903403,0.2368201645712058,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,0,-4.684322357177734,-5.684322357177734,-4.921142521748941,-5.447502192606528,0.2368201645712058,Yes,False
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,0,-2.38909912109375,-5.15470027923584,-2.625919285664956,-4.917880114664634,0.2368201645712058,Yes,True
can be bent,a leg,'',Can a leg be bent?,Yes,random,0,-3.926452159881592,-4.928885459899902,-4.163272324452798,-4.692065295328696,0.2368201645712058,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,0,-3.8527634143829346,-4.340669631958008,-4.089583578954141,-4.103849467386802,0.2368201645712058,Yes,False
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,0,-3.479222059249878,-5.465669631958008,-3.7160422238210837,-5.228849467386802,0.2368201645712058,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,0,-2.8295865058898926,-5.080019474029541,-3.0664066704610984,-4.843199309458335,0.2368201645712058,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,0,-3.0437464714050293,-4.5613298416137695,-3.280566635976235,-4.324509677042563,0.2368201645712058,Yes,False
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,0,-5.238952159881592,-6.735836505889893,-5.475772324452798,-6.499016341318686,0.2368201645712058,Yes,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,0,-2.9672000408172607,-4.96754264831543,-3.2040202053884665,-4.730722483744223,0.2368201645712058,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,0,-3.879404306411743,-5.366385459899902,-4.116224470982949,-5.129565295328696,0.2368201645712058,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,0,-3.113952159881592,-5.368284702301025,-3.3507723244527976,-5.131464537729819,0.2368201645712058,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,0,-4.652296543121338,-5.403169631958008,-4.889116707692544,-5.166349467386802,0.2368201645712058,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,0,-2.13909912109375,-5.1238298416137695,-2.375919285664956,-4.887009677042563,0.2368201645712058,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,0,-3.387397289276123,-5.6529717445373535,-3.624217453847329,-5.416151579966147,0.2368201645712058,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,0,-2.3527634143829346,-5.368284702301025,-2.5895835789541404,-5.131464537729819,0.2368201645712058,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,0,-3.3484976291656494,-5.610836505889893,-3.585317793736855,-5.374016341318686,0.2368201645712058,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,0,-3.20159912109375,-4.467809677124023,-3.438419285664956,-4.230989512552817,0.2368201645712058,Yes,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,0,-4.083040237426758,-6.083040237426758,-4.319860401997964,-5.846220072855552,0.2368201645712058,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,0,-3.170396089553833,-4.905115604400635,-3.407216254125039,-4.6682954398294285,0.2368201645712058,Yes,False
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,0,-2.9355714321136475,-4.936588764190674,-3.1723915966848533,-4.699768599619468,0.2368201645712058,Yes,False
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,0,-3.813999652862549,-6.556857585906982,-4.050819817433755,-6.320037421335776,0.2368201645712058,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,0,-3.3072662353515625,-4.808421611785889,-3.5440863999227683,-4.571601447214682,0.2368201645712058,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,0,-2.1476354598999023,-5.397899627685547,-2.384455624471108,-5.161079463114341,0.2368201645712058,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,0,-4.188999652862549,-6.194775581359863,-4.425819817433755,-5.957955416788657,0.2368201645712058,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,0,-3.291722059249878,-4.278169631958008,-3.5285422238210837,-4.041349467386802,0.2368201645712058,Yes,False
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,0,-3.895540237426758,-6.647899627685547,-4.132360401997964,-6.411079463114341,0.2368201645712058,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,0,-4.464542388916016,-5.216196060180664,-4.701362553487222,-4.979375895609458,0.2368201645712058,Yes,False
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,0,-2.0928666591644287,-5.34321403503418,-2.3296868237356345,-5.106393870462973,0.2368201645712058,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,0,-3.1364824771881104,-4.902042388916016,-3.373302641759316,-4.665222224344809,0.2368201645712058,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,0,-4.4322662353515625,-6.1822662353515625,-4.669086399922769,-5.945446070780356,0.2368201645712058,Yes,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,0,-4.991385459899902,-7.743284702301025,-5.228205624471109,-7.506464537729819,0.2368201645712058,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,0,-2.1538503170013428,-5.653850555419922,-2.3906704815725486,-5.417030390848716,0.2368201645712058,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,0,-3.715941905975342,-5.701153755187988,-3.9527620705465476,-5.464333590616782,0.2368201645712058,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,0,-4.1068501472473145,-5.610836505889893,-4.343670311818521,-5.374016341318686,0.2368201645712058,Yes,False
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,0,-3.4959216117858887,-5.247524261474609,-3.7327417763570945,-5.010704096903403,0.2368201645712058,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,0,-4.3568501472473145,-6.860836505889893,-4.593670311818521,-6.624016341318686,0.2368201645712058,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,0,-3.9387402534484863,-6.450029373168945,-4.175560418019693,-6.213209208597739,0.2368201645712058,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,0,-4.430784702301025,-4.9322662353515625,-4.667604866872232,-4.695446070780356,0.2368201645712058,Yes,False
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,0,-4.9193501472473145,-5.914254665374756,-5.156170311818521,-5.67743450080355,0.2368201645712058,Yes,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,0,-5.017519474029541,-6.520540237426758,-5.254339638600747,-6.283720072855552,0.2368201645712058,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,0,-3.7928595542907715,-5.308421611785889,-4.029679718861978,-5.071601447214682,0.2368201645712058,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-3.1694376468658447,-6.404380798339844,-3.4062578114370505,-6.1675606337686375,0.2368201645712058,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-2.82659912109375,-6.060571193695068,-3.063419285664956,-5.823751029123862,0.2368201645712058,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,0,-3.5918805599212646,-5.341880798339844,-3.8287007244924705,-5.1050606337686375,0.2368201645712058,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-4.084863185882568,-6.584863185882568,-4.321683350453775,-6.348043021311362,0.2368201645712058,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-3.892519235610962,-6.138653755187988,-4.129339400182168,-5.901833590616782,0.2368201645712058,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-3.6068501472473145,-5.610836505889893,-3.8436703118185203,-5.374016341318686,0.2368201645712058,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-5.301452159881592,-6.801452159881592,-5.538272324452798,-6.5646319953103855,0.2368201645712058,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-2.3418805599212646,-4.842293739318848,-2.5787007244924705,-4.605473574747641,0.2368201645712058,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-3.2312464714050293,-5.746822357177734,-3.468066635976235,-5.510002192606528,0.2368201645712058,Yes,False
