question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"Each student that enrolls at a school is assigned a unique ID number, which is stored as a binary number. The ID numbers increase sequentially by 1 with each newly enrolled student. If the ID number assigned to the last student who enrolled was the binary number 1001 0011, what binary number will be assigned to the next student who enrolls?",(A) 1001 0100,(B) 1001 0111,(C) 1101 0100,(D) 1101 0111,A,B,False,20.0,0,-1.6214905977249146,-0.3902348279953003,-3.0952696800231934,-3.330800771713257,0.4373507608349123,1.854714076189945,-0.7959304742204645,-0.5951229482113072,-2.058841358559827,-2.2449489041852453,-2.299339205802729,-2.7356778235019497,B,B,False,False
Which pillar of cybersecurity is compromised when someone logs into a system using a stolen login and password?,(A) Authentication,(B) Confidentiality,(C) Integrity,(D) Nonrepudiation,A,A,True,20.0,0,-0.09633537381887436,-3.4518094062805176,-4.0685014724731445,-4.083719730377197,1.9625059847409525,-1.2068605020952723,-1.7691622666704157,-1.3480419068752476,-2.058841358559827,-2.2449489041852453,-2.299339205802729,-2.7356778235019497,A,A,True,True
"In Python 3, which of the following function convert a string to an int in python?","(A) int(x [,base])","(B) long(x [,base] )",(C) float(x),(D) str(x),A,A,True,20.0,0,-0.08482036739587784,-4.473025798797607,-4.662581920623779,-5.248427867889404,1.974020991163949,-2.228076894612362,-2.3632427148210504,-2.5127500443874546,-2.058841358559827,-2.2449489041852453,-2.299339205802729,-2.7356778235019497,A,A,True,True
"A retailer that sells footwear maintains a single database containing records with the following information about each item for sale in the retailer's store.   ° Item identification number   ° Footwear type (sneakers, boots, sandals, etc.)   ° Selling price (in dollars)   ° Size   ° Color   ° Quantity available Using only the database, which of the following can be determined?",(A) Which items listed in the database are not currently in the store,(B) Which colors are more popular among men than women,(C) Which type of footwear is most popular among adults,(D) The total number of shoes sold in a particular month,A,C,False,20.0,0,-1.422680139541626,-2.671562433242798,-0.8360034823417664,-1.7363017797470093,0.6361612190182009,-0.42661352905755257,1.4633357234609625,0.9993760437549404,-2.058841358559827,-2.2449489041852453,-2.299339205802729,-2.7356778235019497,C,C,False,False
"A sorted list of 120 integers is to be searched to determine whether the value 100 is in the list. Assuming that the most efficient searching algorithm is used, what is the maximum number of elements that must be examined?",(A) 7,(B) 8,(C) 20,(D) 100,A,B,False,20.0,1,-1.4705668687820435,-1.0195263624191284,-1.424570918083191,-2.2059502601623535,0.5119306606551011,0.9327861658142258,0.7642929018475115,0.70731311570853,-1.9824975294371445,-1.9523125282333542,-2.1888638199307024,-2.9132633758708835,B,B,False,False
"In Python 3, which of the following operator in python performs exponential (power) calculation on operands?",(A) **,(B) //,(C) is,(D) not in,A,A,True,20.0,1,-0.10524459183216095,-4.98897123336792,-5.160110950469971,-6.370394229888916,1.8772529376049836,-3.036658705134566,-2.9712471305392683,-3.4571308540180326,-1.9824975294371445,-1.9523125282333542,-2.1888638199307024,-2.9132633758708835,A,A,True,True
"A student is recording a song on her computer. When the recording is finished, she saves a copy on her computer. The student notices that the saved copy is of lower sound quality than the original recording. Which of the following could be a possible explanation for the difference in sound quality?",(A) The song was saved using fewer bits per second than the original song.,(B) The song was saved using more bits per second than the original song.,(C) The song was saved using a lossless compression technique.,(D) Some information is lost every time a file is saved from one location on a computer to another location.,A,A,True,20.0,1,-0.7378560304641724,-2.962568521499634,-3.0899782180786133,-0.9517137408256531,1.2446414989729722,-1.0102559932662796,-0.9011143981479108,1.9615496350452304,-1.9824975294371445,-1.9523125282333542,-2.1888638199307024,-2.9132633758708835,A,D,True,False
"A user enters a Web address in a browser, and a request for a file is sent to a Web server. Which of the following best describes how the file is sent to the user?",(A) The file is broken into packets for transmission. The packets must be reassembled upon receipt.,(B) The file is broken into packets for transmission. The user's browser must request each packet in order until all packets are received.,"(C) The server attempts to connect directly to the user's computer. If the connection is successful, the entire file is sent. If the connection is unsuccessful, an error message is sent to the user.","(D) The server repeatedly attempts to connect directly to the user's computer until a connection is made. Once the connection is made, the entire file is sent.",A,A,True,20.0,1,-0.6718174815177917,-2.007732629776001,-1.5868645906448364,-2.1747303009033203,1.3106800479193528,-0.05542010154264676,0.601999229285866,0.7385330749675632,-1.9824975294371445,-1.9523125282333542,-2.1888638199307024,-2.9132633758708835,A,A,True,True
"If a, b, and c are integers, which of the following conditions is sufficient to guarantee that the expression a < c || a < b && !(a == c) evaluates to true?",(A) a < c,(B) a < b,(C) a > b,(D) a == b,A,A,True,20.0,2,-0.740372896194458,-1.7827562093734741,-2.033334970474243,-2.3558003902435303,1.3917370348547897,0.40593303460627794,0.4910641564056277,0.6242702178812274,-2.1321099310492477,-2.188689243979752,-2.524399126879871,-2.9800706081247577,A,A,True,True
"Two lists, list1 and list2, contain the names of books found in two different collections. A librarian wants to create newList, which will contain the names of all books found in either list, in alphabetical order, with duplicate entries removed. For example, if 1istl contains [""Macbeth"", ""Frankenstein"", ""Jane Eyre""] and 1ist2 contains [""Frankenstein"", ""Dracula, ""Macbeth"", ""Hamlet""], then newList will contain [""Dracula"", ""Frankenstein"", ""Hamlet"", ""Jane Eyre"", ""Macbeth""]. The following procedures are available to create newList. Procedure Explanation Sort (list) Sorts list in alphabetical order and returns the resulting list. Combine (listl, list2) Creates a new list consisting of the entries from list1 followed by the entries from list2. The resulting list is returned. RemoveDuplicates (list) Iterates through list. If any two or more entries have the same value, the duplicate entries are removed so that any entry appears at most once. The resulting list is returned. Which of the following code segments will correctly create newList?","(A) newList ← Combine (listl, list2)    newList ← Sort (newList)    newList ← RemoveDup1icates (newList)","(B) listl ← Sort (listl)    list2 ← Sort (list2)    newList ← Combine (listl, list2)    newList ← RemoveDuplicates (newList)","(C) listl ← RemoveDuplicates (listl)    list2 ← RemoveDuplicates (list2)    newList ← Combine (listl, 1ist2)    newList ← Sort (newList)","(D) listl ← RemoveDuplicates (listl)    listl ← Sort (listl)    list2 ← RemoveDuplicates (list2)    1ist2 ← Sort (list2)    newList ← Combine (listl, list2)",A,B,False,20.0,2,-1.6279882192611694,-1.2142807245254517,-1.4751415252685547,-1.7049081325531006,0.5041217117880783,0.9744085194543004,1.0492576016113162,1.275162475571657,-2.1321099310492477,-2.188689243979752,-2.524399126879871,-2.9800706081247577,B,D,False,False
