question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
"Let k be the number of real solutions of the equation e^x + x - 2 = 0 in the interval [0, 1], and let n be the number of real solutions that are not in [0, 1]. Which of the following is true?",(A) k = 0 and n = 1,(B) k = 1 and n = 0,(C) k = n = 1,(D) k > 1,B,-1.3171672821044922,-1.0365124940872192,-1.755010962486267,-2.0961616039276123,B,True
"Up to isomorphism, how many additive abelian groups G of order 16 have the property that x + x + x + x = 0 for each x in G ?",(A) 0,(B) 1,(C) 2,(D) 3,D,-1.8089433908462524,-0.9861932396888733,-1.1571518182754517,-2.293335437774658,B,False
"Suppose P is the set of polynomials with coefficients in Z_5 and degree less than or equal to 7. If the operator D sends p(x) in P to its derivative p′(x), what are the dimensions of the null space n and range r of D?",(A) n = 1 and r = 6,(B) n = 1 and r = 7,(C) n = 2 and r = 5,(D) n = 2 and r = 6,D,-1.2546120882034302,-1.0681443214416504,-1.6992237567901611,-2.0735843181610107,B,False
The shortest distance from the curve xy = 8 to the origin is,(A) 4,(B) 8,(C) 16,(D) 2sqrt(2),A,-0.913074254989624,-1.4317657947540283,-1.6854362487792969,-2.162015199661255,A,True
"There are 25 suitcases, 5 of which are damaged. Three suitcases are selected at random. What is the probability that exactly 2 are damaged?",(A) 2/69,(B) 1/30,(C) 2/23,(D) 12/125,C,-1.4618927240371704,-1.7049356698989868,-0.8171558976173401,-2.3959619998931885,C,True
"Let (Z_{10} , +, x) be the ring of integers modulo 10, and let S be the subset of Z_{10} represented by {0, 2, 4, 6, 8}. Which of the following statements is FALSE?","(A) (S, +, x) is closed under addition modulo 10.","(B) (S, +, x) is closed under multiplication modulo 10.","(C) (S, +, x) has an identity under addition modulo 10.","(D) (S, +, x) has no identity under multiplication modulo 10.",D,-2.1866607666015625,-0.6085778474807739,-1.9899369478225708,-1.8704733848571777,B,False
"A ladder 9 meters in length is leaning against a vertical wall on level ground. As the bottom end of the ladder is moved away from the wall at a constant rate of 2 meters per second, the top end slides downward along the wall. How fast, in meters per second, will the top end of the ladder be sliding downward at the moment the top end is 3 meters above the ground?",(A) 12*sqrt(2),(B) 6*sqrt(2),(C) 4*sqrt(2),(D) 1/(2*sqrt(2)),C,-1.226181983947754,-0.9594325423240662,-1.643798828125,-2.7111213207244873,B,False
Consider a segment of length 10. Points A and B are chosen randomly such that A and B divide the segment into three smaller segments. What is the probability that the three smaller segments could form the sides of a triangle?,(A) 0,(B) 10%,(C) 25%,(D) 50%,C,-2.6171035766601562,-1.8308210372924805,-0.6793727278709412,-1.5677200555801392,C,True
Let V be a finite-dimensional real vector space and let P be a linear transformation of V such that P^2 = P. Which of the following must be true?I. P is invertible.II. P is diagonalizable.III. P is either the identity transformation or the zero transformation.,(A) None,(B) I only,(C) II only,(D) III only,C,-3.474868059158325,-1.649653434753418,-0.6109176874160767,-1.6898497343063354,C,True
Which of the following is true?,(A) Every compact space is complete,(B) Every complete space is compact,(C) Neither (a) nor (b).,(D)  Both (a) and (b).,A,-1.8082221746444702,-2.1948318481445312,-0.9202764630317688,-1.467955231666565,C,False
A discrete graph is complete if there is an edge connecting any pair of vertices. How many edges does a complete graph with 10 vertices have?,(A) 10,(B) 20,(C) 25,(D) 45,D,-3.5264596939086914,-1.3707871437072754,-0.7803511023521423,-1.6248159408569336,C,False
"Suppose X is a discrete random variable on the set of positive integers such that for each positive integer n, the probability that X = n is 1/2^n. If Y is a random variable with the same probability distribution and X and Y are independent, what is the probability that the value of at least one of the variables X and Y is greater than 3 ?",(A) 1/64,(B) 15/64,(C) 1/4,(D) 3/8,B,-1.8789547681808472,-0.6957599520683289,-1.6787426471710205,-2.276136636734009,B,True
Let V and W be 4-dimensional subspaces of a 7-dimensional vector space X. Which of the following CANNOT be the dimension of the subspace V intersect W?,(A) 0,(B) 1,(C) 2,(D) 3,A,-1.6289740800857544,-1.774067997932434,-1.4346789121627808,-1.1487436294555664,D,False
"A large class is to be divided into teams and each student must be a member of exactly one team. However, each student dislikes three of their classmates. Dislike between students need not be mutual. If the teams do not need to be equally sized, how many must be created so that no student is the teammate of someone they dislike?",(A) 4,(B) 7,(C) 10,(D) 13,B,-1.6446876525878906,-1.1862268447875977,-1.3302732706069946,-1.6906416416168213,B,True
Sofia and Tess will each randomly choose one of the 10 integers from 1 to 10. What is the probability that neither integer chosen will be the square of the other?,(A) 0.64,(B) 0.72,(C) 0.81,(D) 0.95,D,-1.6108851432800293,-1.6358290910720825,-0.841970682144165,-2.0584490299224854,C,False
"Let K be a nonempty subset of R^n, where n > 1. Which of the following statements must be true?I. If K is compact, then every continuous real-valued function defined on K is bounded.II. If every continuous real-valued function defined on K is bounded, then K is compact.III. If K is compact, then K is connected.",(A) I only,(B) II only,(C) III only,(D) I and II only,D,-0.9689483642578125,-1.137503743171692,-2.876859426498413,-2.0913679599761963,A,False
Suppose V is a real vector space of finite dimension n. Call the set of matrices from V into itself M(V). Let T be in M(V). Consider the two subspaces U = {X ∈ M(V) : TX = XT} and W = {TX − XT : X ∈ M(V)}. Which of the following must be TRUE?I. If V has a basis containing only eigenvectors of T then U = M(V).II. dim (U) + dim (W) = n^2III. dim (U) < n,(A) I only,(B) II only,(C) III only,(D) I and II only,B,-1.421920657157898,-1.1498233079910278,-2.0501346588134766,-1.7250133752822876,B,True
