question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
What is the structure of the United Nations Security Council?,"(A) 5 permanent members with veto power, 10 rotating members with no veto power","(B) 5 permanent members and 10 rotating members, all with veto power","(C) 10 permanent members with veto power, and 5 rotating members without veto power",(D) 15 permanent members with veto power,A,-0.10130730271339417,-3.6090235710144043,-3.655944585800171,-3.530832529067993,A,True
What was the significance of the Gulf of Tonkin resolution?,(A) It allowed the US to intensify its involvement in Vietnam,(B) It illustrated the influence of public opinion on US foreign policy,(C) It enhanced Congressional control over the Vietnam War,(D) It curtailed US involvement in Vietnam,A,-0.06621433794498444,-4.21844482421875,-4.2809247970581055,-3.749642848968506,A,True
Which is not a nonstate actor that poses a threat to the United States?,(A) Terrorists,(B) Organized crime,(C) Drug traffickers,(D) China,D,-6.249796390533447,-6.499796390533447,-6.124851226806641,-0.013172516599297523,D,True
Who was the first American president to visit communist China?,(A) Richard Nixon,(B) George H. W. Bush,(C) Jimmy Carter,(D) Ronald Reagan,A,-1.437351107597351,-4.906075954437256,-0.35144197940826416,-3.406052827835083,C,False
The Strategic Arms Reduction Treaty was the first accord,(A) on nuclear weapons signed between the United States and the Soviet Union.,(B) cutting conventional arms in Europe.,(C) to be rejected by the U.S. Senate.,(D) mandating the elimination of many long-range nuclear missiles.,D,-0.4660187363624573,-4.3113298416137695,-3.5303666591644287,-1.1784895658493042,A,False
What were the implications of the Cold War for American exceptionalism?,(A) It ended the influence of American exceptionalism entirely,(B) Exceptionalism was enhanced by America's status as the 'leader of the free world',(C) The extension of American power globally challenged core assumptions of exceptionalism,(D) Both b and c,D,-5.53036642074585,-2.0146992206573486,-2.8741955757141113,-0.23465192317962646,D,True
Why did Franklin D. Roosevelt initially favour an 'isolationist' stance on the part of the US during the 1930s?,(A) He believed that internal reform rather than international negotiation was the key to economic regeneration of the US,(B) He believed that German domination of Europe would be in US interests,(C) He always favoured isolationism,(D) All of the above,A,-0.101387158036232,-3.9995694160461426,-4.062203884124756,-3.2027390003204346,A,True
What was the 'New Populism'?,(A) A strand of neo-isolationist sentiment,(B) A strand of internationalist sentiment,(C) An expression of American cultural superiority,(D) Increased incorporation of public opinion in foreign policy making,A,-0.4840235114097595,-2.4681427478790283,-3.812119960784912,-1.3666720390319824,A,True
How did World War I shift economic power from Europe to the United States?,(A) The war reduced European population levels below that of the United States,(B) The United States seized German resources after the war,(C) European countries paid the United States for assistance,"(D) The United States became a creditor country and financial centre, with European war spending boosting the US economy",D,-4.2184038162231445,-4.124619960784912,-3.202824354171753,-0.09100393950939178,D,True
"In American government, the power to declare war rests with",(A) the president of the United States.,(B) the secretary of defense.,(C) the chairman of the Joint Chiefs of Staff.,(D) Congress.,D,-4.656012058258057,-5.530962944030762,-5.718540191650391,-0.02500060759484768,D,True
