Type,Digits,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,20.0,0,-0.9628623127937317,-1.7834484577178955,0.19094622880220413,-0.28036978480716557,-1.1538085415959358,-1.50307867291073,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,20.0,3,-1.6027634143829346,-1.0433306694030762,-0.45359495809922623,0.46513535268604755,-1.1491684562837083,-1.5084660220891237,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,20.0,4,-1.2261533737182617,-1.3549659252166748,-0.07422968856990342,0.15028123054653397,-1.1519236851483583,-1.5052471557632088,Yes,False,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,20.0,0,-1.2975959777832031,-1.2381407022476196,-0.1437874361872673,0.2649379706631103,-1.1538085415959358,-1.50307867291073,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,20.0,1,-0.9097790718078613,-1.7299659252166748,0.24100545415033903,-0.22626621350646015,-1.1507845259582004,-1.5036997117102147,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,20.0,2,-0.9875126481056213,-1.737308144569397,0.1686535800496738,-0.23911629660675926,-1.1561662281552951,-1.4981918479626377,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,20.0,0,-0.9294052720069885,-1.8078798055648804,0.2244032695889473,-0.30480113265415043,-1.1538085415959358,-1.50307867291073,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,20.0,3,-1.6798938512802124,-0.9950825572013855,-0.5307253949965041,0.5133834648877382,-1.1491684562837083,-1.5084660220891237,No,True,False,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,20.0,0,-1.6491031646728516,-1.0269091129302979,-0.49529462307691574,0.4761695599804321,-1.1538085415959358,-1.50307867291073,No,True,False,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,20.0,2,-1.0071436166763306,-1.5110762119293213,0.14902261147896456,-0.012884363966683576,-1.1561662281552951,-1.4981918479626377,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,20.0,0,-1.6486438512802124,-1.0888326168060303,-0.4948353096842766,0.41424605610469967,-1.1538085415959358,-1.50307867291073,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,20.0,0,-1.1096404790878296,-1.4253803491592407,0.04416806250810623,0.07769832375148922,-1.1538085415959358,-1.50307867291073,Yes,False,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,20.0,0,-1.4298938512802124,-1.1828798055648804,-0.2760853096842766,0.32019886734584957,-1.1538085415959358,-1.50307867291073,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,20.0,4,-0.9446435570716858,-1.8232835531234741,0.2072801280766725,-0.31803639736026534,-1.1519236851483583,-1.5052471557632088,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,20.0,3,-0.8356552720069885,-2.151909112930298,0.3135131842767198,-0.6434430908411741,-1.1491684562837083,-1.5084660220891237,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,20.0,1,-1.4063969850540161,-1.1591064929962158,-0.25561245909581576,0.34459321871399884,-1.1507845259582004,-1.5036997117102147,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,20.0,0,-1.5856553316116333,-1.0885162353515625,-0.4318467900156975,0.41456243755916744,-1.1538085415959358,-1.50307867291073,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,20.0,1,-1.1563969850540161,-1.4096875190734863,-0.005612459095815758,0.09401219263672833,-1.1507845259582004,-1.5036997117102147,Yes,False,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,20.0,1,-1.4288854598999023,-1.244429588317871,-0.278100933941702,0.25927012339234357,-1.1507845259582004,-1.5036997117102147,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,20.0,0,-1.5092161893844604,-1.0119683742523193,-0.3554076477885246,0.4911102986584106,-1.1538085415959358,-1.50307867291073,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,20.0,0,-1.6018863916397095,-1.1045335531234741,-0.44807785004377365,0.3985451197872558,-1.1538085415959358,-1.50307867291073,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,20.0,4,-1.421655535697937,-1.174808144569397,-0.2697318505495787,0.3304390111938118,-1.1519236851483583,-1.5052471557632088,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,20.0,4,-1.2971404790878296,-1.3003803491592407,-0.1452167939394713,0.20486680660396805,-1.1519236851483583,-1.5052471557632088,Yes,False,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,20.0,4,-1.6734267473220825,-0.9881407022476196,-0.5215030621737242,0.5171064535155891,-1.1519236851483583,-1.5052471557632088,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,20.0,3,-1.5866031646728516,-1.1516298055648804,-0.4374347083891432,0.35683621652424335,-1.1491684562837083,-1.5084660220891237,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,20.0,4,-1.1542304754257202,-1.4709484577178955,-0.0023067902773619142,0.03429869804531327,-1.1519236851483583,-1.5052471557632088,Yes,False,False,True
Arithmetic,1_digit_addition,'',Is 0 plus 8 equal to 1?,No,20.0,0,-1.3531627655029297,-1.1683306694030762,-0.19935422390699387,0.33474800350765377,-1.1538085415959358,-1.50307867291073,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,20.0,1,-0.8503488898277283,-2.104222059249878,0.3004356361304721,-0.6005223475396633,-1.1507845259582004,-1.5036997117102147,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 72?,No,20.0,4,-1.5393863916397095,-1.1048262119293213,-0.38746270649135117,0.4004209438338875,-1.1519236851483583,-1.5052471557632088,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 2 equal to 1?,No,20.0,3,-1.6656627655029297,-0.9219939708709717,-0.5164943092192213,0.586472051218152,-1.1491684562837083,-1.5084660220891237,No,True,False,True
Arithmetic,1_digit_addition,'',Is 0 plus 6 equal to 9?,No,20.0,4,-1.0866031646728516,-1.5274182558059692,0.06532052047550674,-0.02217110004276046,-1.1519236851483583,-1.5052471557632088,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 8 plus 2 equal to 47?,No,20.0,1,-1.5934046506881714,-1.0966064929962158,-0.44262012472997103,0.40709321871399884,-1.1507845259582004,-1.5036997117102147,No,True,False,True
Arithmetic,1_digit_addition,'',Is 8 plus 0 equal to 7?,No,20.0,0,-1.3991031646728516,-1.1521716117858887,-0.24529462307691574,0.35090706112484127,-1.1538085415959358,-1.50307867291073,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 5 equal to 7?,No,20.0,2,-0.9611439108848572,-1.7771716117858887,0.19502231727043795,-0.27897976382325096,-1.1561662281552951,-1.4981918479626377,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 6 plus 5 equal to 83?,No,20.0,1,-1.6798938512802124,-1.0578798055648804,-0.529109325322012,0.4458199061453343,-1.1507845259582004,-1.5036997117102147,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 6?,No,20.0,3,-1.1798938512802124,-1.4331591129302979,-0.030725394996504063,0.07530690915882587,-1.1491684562837083,-1.5084660220891237,Yes,False,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 0 equal to 8?,No,20.0,1,-1.1871546506881714,-1.4409375190734863,-0.03637012472997103,0.06276219263672833,-1.1507845259582004,-1.5036997117102147,Yes,False,False,True
