Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,spatial-relations,,antonym,1,The nail is to the right of the wheel.,Is the wheel to the left of the nail?,Yes,20.0,0,-0.07292889058589935,-2.794853925704956,1.9895048959598203,-2.140023602722694,-2.0624337865457196,-0.6548303229822616,Yes,True,True,True
2,1,spatial-relations,,antonym,1,The nail is to the right of the wheel.,Is the wheel to the right of the nail?,No,20.0,0,-6.061832904815674,-0.013322794809937477,-3.999399118269954,0.6415075281723241,-2.0624337865457196,-0.6548303229822616,No,True,False,True
3,1,spatial-relations,,antonym,2,The nail is to the left of the wheel.,Is the wheel to the left of the nail?,No,20.0,0,-6.436744213104248,-0.011208158917725086,-4.374310426558528,0.6436221640645365,-2.0624337865457196,-0.6548303229822616,No,True,False,True
4,1,spatial-relations,,antonym,2,The nail is to the left of the wheel.,Is the wheel to the right of the nail?,Yes,20.0,0,-0.0330953374505043,-3.7641913890838623,2.0293384490952153,-3.1093610661016005,-2.0624337865457196,-0.6548303229822616,Yes,True,True,True
5,2,spatial-relations,,antonym,1,The nail is next to the right side of the wheel.,Is the wheel to the left of the nail?,Yes,20.0,0,-0.3802434206008911,-1.1838998794555664,1.6821903659448285,-0.5290695564733048,-2.0624337865457196,-0.6548303229822616,Yes,True,True,True
6,2,spatial-relations,,antonym,1,The nail is next to the right side of the wheel.,Is the wheel to the right of the nail?,No,20.0,0,-0.6216176748275757,-0.8019899725914001,1.440816111718144,-0.14715964960913852,-2.0624337865457196,-0.6548303229822616,Yes,False,True,False
7,2,spatial-relations,,antonym,2,The nail is next to the left side of the wheel.,Is the wheel to the left of the nail?,No,20.0,0,-0.7231537103652954,-0.6885904669761658,1.3392800761804242,-0.033760143993904146,-2.0624337865457196,-0.6548303229822616,No,True,True,False
8,2,spatial-relations,,antonym,2,The nail is next to the left side of the wheel.,Is the wheel to the right of the nail?,Yes,20.0,0,-0.053424958139657974,-3.185900926589966,2.0090088284060617,-2.531070603607704,-2.0624337865457196,-0.6548303229822616,Yes,True,True,True
10,2,spatial-relations,,antonym,1,The nail is next to the right side of the wheel.,Is the nail to the left of the wheel?,No,20.0,0,-4.686529636383057,-0.017345130443572998,-2.624095849837337,0.6374851925386886,-2.0624337865457196,-0.6548303229822616,No,True,False,True
12,2,spatial-relations,,antonym,2,The nail is next to the left side of the wheel.,Is the nail to the left of the wheel?,Yes,20.0,0,-0.05812264233827591,-3.0774474143981934,2.0043111442074437,-2.4226170914159315,-2.0624337865457196,-0.6548303229822616,Yes,True,True,True
13,2,spatial-relations,,antonym,1,The nail is next to the right side of the wheel.,Is the nail to the right of the wheel?,Yes,20.0,0,-0.05216702073812485,-3.249333143234253,2.010266765807595,-2.594502820251991,-2.0624337865457196,-0.6548303229822616,Yes,True,True,True
15,2,spatial-relations,,antonym,2,The nail is next to the left side of the wheel.,Is the nail to the right of the wheel?,No,20.0,0,-3.9990296363830566,-0.026775522157549858,-1.936595849837337,0.6280548008247118,-2.0624337865457196,-0.6548303229822616,No,True,False,True
17,3,spatial-relations,,antonym,1,The wheel is in front of Chao. Chao turns right.,Is the wheel to the left of Chao?,Yes,20.0,0,-1.9053096771240234,-0.18967179954051971,0.1571241094216962,0.4651585234417419,-2.0624337865457196,-0.6548303229822616,No,False,False,False
