Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,spatial-relations,,antonym,1,The nail is to the right of the wheel.,Is the wheel to the left of the nail?,Yes,20.0,0,-0.006193637847900391,-11.124999046325684,3.876339991544855,-8.148432524037633,-3.8825336293927553,-2.9765665222880515,Yes,True,True,True
2,1,spatial-relations,,antonym,1,The nail is to the right of the wheel.,Is the wheel to the right of the nail?,No,20.0,0,-11.374980926513672,-0.007798552513122559,-7.492447297120917,2.968767969774929,-3.8825336293927553,-2.9765665222880515,No,True,False,True
3,1,spatial-relations,,antonym,2,The nail is to the left of the wheel.,Is the wheel to the left of the nail?,No,20.0,0,-11.06248664855957,-0.0031065940856933594,-7.179953019166815,2.973459928202358,-3.8825336293927553,-2.9765665222880515,No,True,False,True
4,1,spatial-relations,,antonym,2,The nail is to the left of the wheel.,Is the wheel to the right of the nail?,Yes,20.0,0,-1.1484336853027344,-12.124998092651367,2.734099944090021,-9.148431570363316,-3.8825336293927553,-2.9765665222880515,Yes,True,True,True
5,2,spatial-relations,,antonym,1,The nail is next to the right side of the wheel.,Is the wheel to the left of the nail?,Yes,20.0,0,-0.00018036365509033203,-11.1875,3.882353265737665,-8.210933477711949,-3.8825336293927553,-2.9765665222880515,Yes,True,True,True
6,2,spatial-relations,,antonym,1,The nail is next to the right side of the wheel.,Is the wheel to the right of the nail?,No,20.0,0,-0.0074454545974731445,-9.25,3.875088174795282,-6.273433477711949,-3.8825336293927553,-2.9765665222880515,Yes,False,True,False
7,2,spatial-relations,,antonym,2,The nail is next to the left side of the wheel.,Is the wheel to the left of the nail?,No,20.0,0,-0.07861077785491943,-4.749998092651367,3.803922851537836,-1.7734315703633157,-3.8825336293927553,-2.9765665222880515,Yes,False,True,False
8,2,spatial-relations,,antonym,2,The nail is next to the left side of the wheel.,Is the wheel to the right of the nail?,Yes,20.0,0,-0.001944899559020996,-11.8125,3.8805887298337343,-8.835933477711949,-3.8825336293927553,-2.9765665222880515,Yes,True,True,True
10,2,spatial-relations,,antonym,1,The nail is next to the right side of the wheel.,Is the nail to the left of the wheel?,No,20.0,0,-12.249993324279785,-0.0003625154495239258,-8.36745969488703,2.9762040068385276,-3.8825336293927553,-2.9765665222880515,No,True,False,True
12,2,spatial-relations,,antonym,2,The nail is next to the left side of the wheel.,Is the nail to the left of the wheel?,Yes,20.0,0,-0.0001858472969615832,-10.062499046325684,3.8823477820957937,-7.0859325240376325,-3.8825336293927553,-2.9765665222880515,Yes,True,True,True
13,2,spatial-relations,,antonym,1,The nail is next to the right side of the wheel.,Is the nail to the right of the wheel?,Yes,20.0,0,-0.00013351441884879023,-9.812498092651367,3.8824001149739065,-6.835931570363316,-3.8825336293927553,-2.9765665222880515,Yes,True,True,True
15,2,spatial-relations,,antonym,2,The nail is next to the left side of the wheel.,Is the nail to the right of the wheel?,No,20.0,0,-11.312490463256836,-0.0004533529281616211,-7.429956833864081,2.97611316935989,-3.8825336293927553,-2.9765665222880515,No,True,False,True
17,3,spatial-relations,,antonym,1,The wheel is in front of Chao. Chao turns right.,Is the wheel to the left of Chao?,Yes,20.0,0,-3.2655868530273438,-0.1406017541885376,0.6169467763654115,2.835964768099514,-3.8825336293927553,-2.9765665222880515,No,False,False,False
18,3,spatial-relations,,antonym,1,The wheel is in front of Chao. Chao turns right.,Is the wheel to the right of Chao?,No,20.0,0,-6.499964714050293,-0.6093355417251587,-2.6174310846575377,2.367230980562893,-3.8825336293927553,-2.9765665222880515,No,True,False,True
19,3,spatial-relations,,antonym,2,The wheel is in front of Chao. Chao turns left.,Is the wheel to the left of Chao?,No,20.0,0,-6.624975681304932,-0.23239946365356445,-2.7424420519121764,2.744167058634487,-3.8825336293927553,-2.9765665222880515,No,True,False,True
20,3,spatial-relations,,antonym,2,The wheel is in front of Chao. Chao turns left.,Is the wheel to the right of Chao?,Yes,20.0,0,-0.8515089750289917,-0.9452720880508423,3.0310246543637636,2.0312944342372092,-3.8825336293927553,-2.9765665222880515,Yes,True,True,True
21,4,spatial-relations,,antonym,1,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the left of Chao?,Yes,20.0,0,-0.37886345386505127,-4.5937113761901855,3.503670175527704,-1.617144853902134,-3.8825336293927553,-2.9765665222880515,Yes,True,True,True
22,4,spatial-relations,,antonym,1,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the right of Chao?,No,20.0,0,-6.906249046325684,-0.004729628562927246,-3.0237154169329283,2.9718368937251243,-3.8825336293927553,-2.9765665222880515,No,True,False,True
23,4,spatial-relations,,antonym,2,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the left of Chao?,No,20.0,0,-8.812499046325684,-0.0004954338073730469,-4.929965416932928,2.9760710884806785,-3.8825336293927553,-2.9765665222880515,No,True,False,True
24,4,spatial-relations,,antonym,2,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the right of Chao?,Yes,20.0,0,-0.11960470676422119,-4.9374799728393555,3.762928922628534,-1.960913450551304,-3.8825336293927553,-2.9765665222880515,Yes,True,True,True
25,5,spatial-relations,,antonym,1,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the left of Chao?,Yes,20.0,0,-2.2187001705169678,-3.6561899185180664,1.6638334588757875,-0.6796233962300149,-3.8825336293927553,-2.9765665222880515,Yes,True,True,True
26,5,spatial-relations,,antonym,1,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the right of Chao?,No,20.0,0,-0.6640520095825195,-0.7265552282333374,3.2184816198102357,2.250011294054714,-3.8825336293927553,-2.9765665222880515,Yes,False,True,False
27,5,spatial-relations,,antonym,2,"The shop is in front of Chao, and the zoo is behind. Chao turns left.",Is the shop to the left of Chao?,No,20.0,0,-0.17967092990875244,-1.8046737909317017,3.702862699484003,1.1718927313563499,-3.8825336293927553,-2.9765665222880515,Yes,False,True,False
28,5,spatial-relations,,antonym,2,"The shop is in front of Chao, and the zoo is behind. Chao turns left.",Is the shop to the right of Chao?,Yes,20.0,0,-2.9999098777770996,-3.1873767375946045,0.8826237516156556,-0.21081021530655297,-3.8825336293927553,-2.9765665222880515,Yes,True,True,True
31,5,spatial-relations,,variable swap,2,"The zoo is in front of Chao, and the shop is behind. Chao turns right.",Is the shop to the left of Chao?,No,20.0,0,-0.5155932903289795,-1.1718379259109497,3.3669403390637758,1.8047285963771018,-3.8825336293927553,-2.9765665222880515,Yes,False,True,False
