Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan friends?,Yes,-0.7211480736732483,-0.7214815616607666,-7.621617794036865,-6.746617794036865,6.900469720363617,6.025136232376099,Yes,True
2.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan strangers?,No,-1.7172000408172607,-0.21660444140434265,-7.621617794036865,-6.746617794036865,5.9044177532196045,6.530013352632523,No,True
3.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan friends?,No,-1.725419282913208,-0.2246682047843933,-7.621617794036865,-6.746617794036865,5.896198511123657,6.521949589252472,No,True
4.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan strangers?,Yes,-1.3269363641738892,-0.3252478241920471,-7.621617794036865,-6.746617794036865,6.294681429862976,6.421369969844818,No,False
5.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan friends?,Yes,-0.7256439328193665,-0.7256439328193665,-7.621617794036865,-6.746617794036865,6.895973861217499,6.020973861217499,Yes,True
6.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan strangers?,No,-1.3271992206573486,-0.3293778896331787,-7.621617794036865,-6.746617794036865,6.294418573379517,6.4172399044036865,No,True
8.0,2.0,social-relations,2.0,antonym,2.0,Chao is indifferent toward Yan.,Are Chao and Yan strangers?,Yes,-1.335004448890686,-0.33328139781951904,-7.621617794036865,-6.746617794036865,6.286613345146179,6.413336396217346,No,False
9.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan friends?,Yes,-0.49713724851608276,-0.9988297820091248,-7.621617794036865,-6.746617794036865,7.1244805455207825,5.7477880120277405,Yes,True
10.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan strangers?,No,-0.9951857924461365,-0.49264708161354065,-7.621617794036865,-6.746617794036865,6.626432001590729,6.253970712423325,Yes,False
13.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan friends?,Yes,-0.4951857924461365,-0.9951857924461365,-7.621617794036865,-6.746617794036865,7.126432001590729,5.751432001590729,Yes,True
14.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan strangers?,No,-1.3274039030075073,-0.32719916105270386,-7.621617794036865,-6.746617794036865,6.294213891029358,6.419418632984161,No,True
16.0,4.0,social-relations,4.0,antonym,2.0,Chao is indifferent about spending time with Yan.,Are Chao and Yan strangers?,Yes,-1.335004448890686,-0.33523309230804443,-7.621617794036865,-6.746617794036865,6.286613345146179,6.411384701728821,No,False
17.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's friend?,Yes,-0.7178385853767395,-0.7178385853767395,-7.621617794036865,-6.746617794036865,6.903779208660126,6.028779208660126,Yes,True
18.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's enemy?,No,-1.335004448890686,-0.33672723174095154,-7.621617794036865,-6.746617794036865,6.286613345146179,6.409890562295914,No,True
19.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's friend?,No,-1.3274039030075073,-0.3313295841217041,-7.621617794036865,-6.746617794036865,6.294213891029358,6.415288209915161,No,True
20.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's enemy?,Yes,-0.9875795841217041,-0.48953139781951904,-7.621617794036865,-6.746617794036865,6.634038209915161,6.257086396217346,Yes,True
21.0,6.0,social-relations,6.0,antonym,1.0,Chao enjoys spending time with Yan.,Is Chao Yan's friend?,Yes,-0.4990885853767395,-0.9990885853767395,-7.621617794036865,-6.746617794036865,7.122529208660126,5.747529208660126,Yes,True
22.0,6.0,social-relations,6.0,antonym,1.0,Chao enjoys spending time with Yan.,Is Chao Yan's enemy?,No,-1.7178665399551392,-0.22096766531467438,-7.621617794036865,-6.746617794036865,5.903751254081726,6.525650128722191,No,True
23.0,6.0,social-relations,6.0,antonym,2.0,Chao dislikes spending time with Yan.,Is Chao Yan's friend?,No,-1.335004448890686,-0.335033118724823,-7.621617794036865,-6.746617794036865,6.286613345146179,6.411584675312042,No,True
24.0,6.0,social-relations,6.0,antonym,2.0,Chao dislikes spending time with Yan.,Is Chao Yan's enemy?,Yes,-0.9992901086807251,-0.4990885853767395,-7.621617794036865,-6.746617794036865,6.62232768535614,6.247529208660126,Yes,True
