Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,physical-dynamics,,negation,1,The speck on the wheel is rotating.,Is the wheel rolling?,Yes,20.0,0,-5.6527605056762695,-5.839542388916016,-1.472378060221672,-2.3023529375592866,-4.1803824454545975,-3.537189451356729,Yes,True,True,True
2,1,physical-dynamics,,negation,1,The speck on the wheel is rotating.,Is the wheel sliding?,No,20.0,0,-6.622524261474609,-6.2473649978637695,-2.442141816020012,-2.7101755465070405,-4.1803824454545975,-3.537189451356729,No,True,True,False
3,1,physical-dynamics,,negation,2,The speck on the wheel is not rotating.,Is the wheel rolling?,No,20.0,0,-5.9654717445373535,-5.903169631958008,-1.785089299082756,-2.365980180601279,-4.1803824454545975,-3.537189451356729,No,True,True,False
4,1,physical-dynamics,,negation,2,The speck on the wheel is not rotating.,Is the wheel sliding?,Yes,20.0,0,-6.216993808746338,-5.654793739318848,-2.0366113632917404,-2.1176042879621186,-4.1803824454545975,-3.537189451356729,No,False,True,True
5,2,physical-dynamics,,other,1,"In a moment, the top of the wheel will touch the floor.",Is the wheel rolling?,Yes,20.0,0,-2.525503158569336,-3.1514835357666016,1.6548792868852615,0.38570591559012746,-4.1803824454545975,-3.537189451356729,Yes,True,True,True
6,2,physical-dynamics,,other,1,"In a moment, the top of the wheel will touch the floor.",Is the wheel sliding?,No,20.0,0,-2.685900926589966,-2.9990885257720947,1.4944815188646317,0.5381009255846343,-4.1803824454545975,-3.537189451356729,Yes,False,True,False
7,2,physical-dynamics,,other,2,"In a moment, the top of the wheel will remain at the top.",Is the wheel rolling?,No,20.0,0,-2.7295336723327637,-2.980830669403076,1.4508487731218338,0.5563587819536528,-4.1803824454545975,-3.537189451356729,Yes,False,True,False
8,2,physical-dynamics,,other,2,"In a moment, the top of the wheel will remain at the top.",Is the wheel sliding?,Yes,20.0,0,-2.9511661529541016,-2.5770084857940674,1.229216292500496,0.9601809655626616,-4.1803824454545975,-3.537189451356729,No,False,True,True
9,3,physical-dynamics,,other,1,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel rolling?,Yes,20.0,0,-4.619429588317871,-5.1822662353515625,-0.4390471428632736,-1.6450767839948335,-4.1803824454545975,-3.537189451356729,Yes,True,True,True
10,3,physical-dynamics,,other,1,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel sliding?,No,20.0,0,-5.779380798339844,-5.654881954193115,-1.5989983528852463,-2.117692502836386,-4.1803824454545975,-3.537189451356729,No,True,True,False
11,3,physical-dynamics,,other,2,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel rolling?,No,20.0,0,-5.370659351348877,-5.434322357177734,-1.1902769058942795,-1.8971329058210054,-4.1803824454545975,-3.537189451356729,Yes,False,True,False
12,3,physical-dynamics,,other,2,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel sliding?,Yes,20.0,0,-5.653531551361084,-5.904131889343262,-1.4731491059064865,-2.3669424379865327,-4.1803824454545975,-3.537189451356729,Yes,True,True,True
13,4,physical-dynamics,,antonym,1,The wheel is moving down.,Is the wheel falling?,Yes,20.0,1,-4.8729472160339355,-3.795485496520996,-0.5079957991838455,0.08566027134656906,-4.36495141685009,-3.881145767867565,No,False,False,False
14,4,physical-dynamics,,antonym,1,The wheel is moving down.,Is the wheel rising?,No,20.0,1,-3.418330669403076,-3.5437464714050293,0.9466207474470139,0.33739929646253586,-4.36495141685009,-3.881145767867565,Yes,False,True,False
15,4,physical-dynamics,,antonym,2,The wheel is moving up.,Is the wheel falling?,No,20.0,1,-4.465856075286865,-3.341632127761841,-0.10090465843677521,0.5395136401057243,-4.36495141685009,-3.881145767867565,No,True,False,True
16,4,physical-dynamics,,antonym,2,The wheel is moving up.,Is the wheel rising?,Yes,20.0,1,-2.7295336723327637,-3.3551011085510254,1.6354177445173264,0.5260446593165398,-4.36495141685009,-3.881145767867565,Yes,True,True,True
17,5,physical-dynamics,,antonym,1,The wheel is getting closer to the ground.,Is the wheel falling?,Yes,20.0,1,-4.435315132141113,-2.483069658279419,-0.07036371529102325,1.3980761095881462,-4.36495141685009,-3.881145767867565,No,False,False,False
18,5,physical-dynamics,,antonym,1,The wheel is getting closer to the ground.,Is the wheel rising?,No,20.0,1,-3.4197237491607666,-3.232985496520996,0.9452276676893234,0.6481602713465691,-4.36495141685009,-3.881145767867565,No,True,True,False
19,5,physical-dynamics,,antonym,2,The wheel is getting closer to the sky.,Is the wheel falling?,No,20.0,1,-4.6822662353515625,-2.4816136360168457,-0.3173148185014725,1.3995321318507195,-4.36495141685009,-3.881145767867565,No,True,False,True
20,5,physical-dynamics,,antonym,2,The wheel is getting closer to the sky.,Is the wheel rising?,Yes,20.0,1,-3.1807847023010254,-2.4325826168060303,1.1841667145490646,1.4485631510615349,-4.36495141685009,-3.881145767867565,No,False,False,False
21,6,physical-dynamics,,antonym,1,The wheel is losing altitude.,Is the wheel sinking?,Yes,20.0,1,-4.154260158538818,-4.404964923858643,0.21069125831127167,-0.5238191559910774,-4.36495141685009,-3.881145767867565,Yes,True,True,True
22,6,physical-dynamics,,antonym,1,The wheel is losing altitude.,Is the wheel floating?,No,20.0,1,-4.433899879455566,-4.060024261474609,-0.06894846260547638,-0.17887849360704422,-4.36495141685009,-3.881145767867565,No,True,True,False
23,6,physical-dynamics,,antonym,2,The wheel is staying at the same altitude.,Is the wheel sinking?,No,20.0,1,-4.091631889343262,-4.342684268951416,0.2733195275068283,-0.46153850108385086,-4.36495141685009,-3.881145767867565,Yes,False,True,False
24,6,physical-dynamics,,antonym,2,The wheel is staying at the same altitude.,Is the wheel floating?,Yes,20.0,1,-4.028995513916016,-3.545091152191162,0.3359559029340744,0.33605461567640305,-4.36495141685009,-3.881145767867565,No,False,False,False
