task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,20.0,0,-3.158355712890625,-4.455019474029541,1.11293318271637,-1.4780614574750266,-4.271288895606995,-2.9769580165545144,Yes,True,True,True
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,20.0,0,-4.833040237426758,-1.5137571096420288,-0.5617513418197628,1.4632009069124856,-4.271288895606995,-2.9769580165545144,No,True,False,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,20.0,3,-3.819375514984131,-3.944375514984131,0.4400969469298923,-0.960082210538288,-4.259472461914023,-2.984293304445843,Yes,True,True,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,20.0,2,-5.707353591918945,-2.5833680629730225,-1.4680132159342367,0.3662016114840907,-4.239340375984709,-2.949569674457113,No,True,False,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,20.0,4,-1.5096032619476318,-3.9478089809417725,2.7531212380776804,-0.9727975490813452,-4.262724500025312,-2.9750114318604273,Yes,True,True,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,20.0,4,-5.428332328796387,-0.9342314600944519,-1.1656078287710745,2.0407799717659754,-4.262724500025312,-2.9750114318604273,No,True,False,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-3.580845832824707,-3.145540237426758,0.690443062782288,-0.1685822208722434,-4.271288895606995,-2.9769580165545144,No,False,True,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,20.0,2,-5.6681904792785645,-2.4193501472473145,-1.4288501032938559,0.5302195272097987,-4.239340375984709,-2.949569674457113,No,True,False,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,20.0,1,-3.51874041557312,-3.8916401863098145,0.7258300144225363,-0.8957263081024092,-4.244570429995656,-2.9959138782074053,Yes,True,True,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,20.0,1,-3.909558057785034,-2.9685873985290527,0.3350123722106222,0.027326479678352555,-4.244570429995656,-2.9959138782074053,No,True,True,False
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,2,-3.909558057785034,-3.350893497467041,0.3297823181996744,-0.40132382300992786,-4.239340375984709,-2.949569674457113,No,False,True,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,20.0,1,-4.705019474029541,-2.1911849975585938,-0.46044904403388465,0.8047288806488115,-4.244570429995656,-2.9959138782074053,No,True,False,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-3.0856552124023438,-2.7139835357666016,1.1856336832046512,0.26297448078791286,-4.271288895606995,-2.9769580165545144,No,False,True,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,20.0,4,-4.676452159881592,-1.7496546506881714,-0.4137276598562796,1.2253567811722559,-4.262724500025312,-2.9750114318604273,No,True,False,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,20.0,3,-3.445399522781372,-2.94563627243042,0.8140729391326511,0.03865703201542292,-4.259472461914023,-2.984293304445843,No,False,True,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the kitchen?,No,20.0,1,-5.893345832824707,-2.7516796588897705,-1.6487754028290507,0.24423421931763478,-4.244570429995656,-2.9959138782074053,No,True,False,True
qa1,3,[1],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,0,-3.909558057785034,-3.350893497467041,0.3617308378219608,-0.3739354809125266,-4.271288895606995,-2.9769580165545144,No,False,True,True
qa1,3,[1],John moved to the bathroom.,Is John in the garden?,No,20.0,2,-5.17574405670166,-1.6080909967422485,-0.9364036807169516,1.3414786777148646,-4.239340375984709,-2.949569674457113,No,True,False,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,20.0,2,-2.2708680629730225,-3.5853993892669678,1.9684723130116861,-0.6358297148098546,-4.239340375984709,-2.949569674457113,Yes,True,True,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the hallway?,No,20.0,0,-5.575029373168945,-2.0756001472473145,-1.3037404775619503,0.9013578693072,-4.271288895606995,-2.9769580165545144,No,True,False,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the hallway?,Yes,20.0,0,-2.646494150161743,-4.959292888641357,1.6247947454452518,-1.982334872086843,-4.271288895606995,-2.9769580165545144,Yes,True,True,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the bedroom?,No,20.0,1,-5.826153755187988,-1.82098388671875,-1.581583325192332,1.1749299914886553,-4.244570429995656,-2.9959138782074053,No,True,False,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-3.6891796588897705,-3.8137402534484863,0.5821092367172245,-0.8367822368939719,-4.271288895606995,-2.9769580165545144,Yes,True,True,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the hallway?,No,20.0,1,-5.107940196990967,-2.0443501472473145,-0.8633697669953104,0.9515637309600908,-4.244570429995656,-2.9959138782074053,No,True,False,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bathroom?,Yes,20.0,0,-2.789149522781372,-2.291722059249878,1.482139372825623,0.6852359573046365,-4.271288895606995,-2.9769580165545144,No,False,True,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bedroom?,No,20.0,4,-4.734930038452148,-2.157036781311035,-0.4722055384268362,0.8179746505493921,-4.262724500025312,-2.9750114318604273,No,True,False,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the office?,Yes,20.0,4,-2.6051011085510254,-2.8545336723327637,1.6576233914742868,0.1204777595276636,-4.262724500025312,-2.9750114318604273,Yes,True,True,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the hallway?,No,20.0,3,-3.259967088699341,-2.6965134143829346,0.9995053732146824,0.2877798900629083,-4.259472461914023,-2.984293304445843,No,True,True,False
qa1,15,[13],Daniel went to the garden.,Is Daniel in the garden?,Yes,20.0,3,-2.7461681365966797,-2.6209216117858887,1.5133043253173435,0.36337169265995417,-4.259472461914023,-2.984293304445843,No,False,True,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the bathroom?,No,20.0,4,-5.1815714836120605,-1.6741602420806885,-0.9188469835867483,1.3008511897797388,-4.262724500025312,-2.9750114318604273,No,True,False,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the garden?,Yes,20.0,1,-1.4557442665100098,-3.447467088699341,2.7888261634856466,-0.45155321049193553,-4.244570429995656,-2.9959138782074053,Yes,True,True,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the bedroom?,No,20.0,3,-6.892519474029541,-1.2006360292434692,-2.633047012115518,1.7836572752023736,-4.259472461914023,-2.984293304445843,No,True,False,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the hallway?,Yes,20.0,0,-1.9721875190734863,-3.465035915374756,2.2991013765335087,-0.48807789882024144,-4.271288895606995,-2.9769580165545144,Yes,True,True,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the kitchen?,No,20.0,2,-4.620659351348877,-2.230602502822876,-0.38131897536416837,0.7189671716342372,-4.239340375984709,-2.949569674457113,No,True,False,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,20.0,1,-2.1356301307678223,-3.5731301307678223,2.108940299227834,-0.577216252560417,-4.244570429995656,-2.9959138782074053,Yes,True,True,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the office?,No,20.0,0,-3.963003158569336,-2.275679588317871,0.30828573703765905,0.7012784282366433,-4.271288895606995,-2.9769580165545144,No,True,False,True
