Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the left of the nail?,Yes,0,-3.17499041557312,-2.9334216117858887,-2.8823987959787765,-3.2260132313802323,-0.2925916195943439,Yes,True
2.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the right of the nail?,No,0,-3.1364824771881104,-2.3888959884643555,-2.8438908575937667,-2.681487608058699,-0.2925916195943439,No,True
3.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the left of the nail?,No,0,-3.320399522781372,-2.5759055614471436,-3.0278079031870284,-2.868497181041487,-0.2925916195943439,No,True
4.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the right of the nail?,Yes,0,-3.238952159881592,-2.8718223571777344,-2.946360540287248,-3.164413976772078,-0.2925916195943439,Yes,True
5.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the left of the nail?,Yes,0,-2.9091696739196777,-3.1687464714050293,-2.616578054325334,-3.461338090999373,-0.2925916195943439,Yes,True
6.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the right of the nail?,No,0,-2.929893970489502,-2.6855714321136475,-2.6373023508951583,-2.978163051707991,-0.2925916195943439,Yes,False
7.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the left of the nail?,No,0,-2.926452159881592,-3.059695243835449,-2.633860540287248,-3.352286863429793,-0.2925916195943439,Yes,False
8.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the right of the nail?,Yes,0,-2.865244150161743,-2.9968223571777344,-2.5726525305673995,-3.289413976772078,-0.2925916195943439,Yes,True
10.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the left of the wheel?,No,0,-3.1108365058898926,-2.6213998794555664,-2.818244886295549,-2.91399149904991,-0.2925916195943439,Yes,False
12.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the nail to the left of the wheel?,Yes,0,-2.4747695922851562,-2.9819376468658447,-2.1821779726908126,-3.2745292664601884,-0.2925916195943439,Yes,True
13.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the right of the wheel?,Yes,0,-2.676452159881592,-2.934695243835449,-2.383860540287248,-3.227286863429793,-0.2925916195943439,Yes,True
