Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,-16.49951171875,-0.0010114960605278611,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,-11.062397956848145,-0.0006866457406431437,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-12.062368392944336,-0.0014030938036739826,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,-12.062457084655762,-0.0010808706283569336,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,-9.374796867370605,-0.0007686628377996385,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,-13.062383651733398,-0.000847697607241571,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-13.7499418258667,-0.0011405945988371968,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,-12.68735122680664,-0.0009166008094325662,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,-12.874796867370605,-0.0006694807088933885,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,-12.62491512298584,-0.002404690021649003,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,-12.187368392944336,-0.00023579687695018947,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,-9.312368392944336,-0.001498103723861277,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-10.749859809875488,-0.000979662872850895,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,-0.0055617098696529865,-5.249985218048096,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,-13.93735122680664,-0.000775218359194696,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,-13.062397956848145,-0.0012803078861907125,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,-11.999954223632812,-0.0002604723849799484,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,-10.999959945678711,-0.0018749237060546875,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,-11.249820709228516,-0.0004147310391999781,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,-10.937383651733398,-0.001901149982586503,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,-11.312429428100586,-0.00019919892656616867,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,-14.562451362609863,-0.0007604361162520945,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,-14.062429428100586,-0.00043630608706735075,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,-13.062409400939941,-0.0004349948721937835,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,-12.24989128112793,-0.0004206901357974857,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,-13.749841690063477,-0.0005600461736321449,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 8 equal to 1?,No,-10.062420845031738,-0.005015134811401367,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,-11.374568939208984,-0.0007929963758215308,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 72?,No,-8.31235122680664,-0.0018908997299149632,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 2 equal to 1?,No,-11.687383651733398,-0.0013809206429868937,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 6 equal to 9?,No,-12.937451362609863,-0.0008651018724776804,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 2 equal to 47?,No,-11.999954223632812,-0.0005408526048995554,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 0 equal to 7?,No,-11.937474250793457,-0.001214146614074707,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 5 equal to 7?,No,-0.0006475448608398438,-7.499995708465576,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 5 equal to 83?,No,-10.937309265136719,-0.0005362058291211724,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 6?,No,-14.62489128112793,-0.00029516243375837803,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 0 equal to 8?,No,-13.874876976013184,-0.001484752050600946,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 3 equal to 5?,No,-10.999820709228516,-0.0006382477004081011,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 3 equal to 3?,No,-9.87489128112793,-0.001944065443240106,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 3 equal to 4?,No,-12.812429428100586,-0.0010405780049040914,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 2 equal to 8?,No,-0.005478382110595703,-5.374990940093994,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 9 equal to 96?,No,-11.062429428100586,-0.0006279946537688375,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 7 equal to 79?,No,-12.749972343444824,-0.00022435191203840077,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 5 equal to 1?,No,-9.8749418258667,-0.0035831930581480265,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 5 equal to 16?,No,-15.999446868896484,-0.0006238308269530535,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 3 equal to 4?,No,-12.249934196472168,-0.0021120309829711914,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 6 equal to 33?,No,-12.31235122680664,-0.0006237038178369403,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 6 equal to 3?,No,-11.74989128112793,-0.0020715000573545694,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 7 equal to 8?,No,-0.26532429456710815,-1.4527390003204346,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 6 equal to 6?,No,-6.406137466430664,-0.002125621074810624,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 1 equal to 6?,No,-15.062420845031738,-0.0004711151705123484,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 8 equal to 44?,No,-14.187429428100586,-0.0004754067922476679,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 8 equal to 64?,No,-6.06247091293335,-0.0025038719177246094,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 1 equal to 7?,No,-10.99991512298584,-0.00065529381390661,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 4 equal to 19?,No,-14.687143325805664,-0.0005267890519462526,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 4 equal to 84?,No,-12.43735122680664,-0.000876308127772063,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 7 equal to 4?,No,-9.874619483947754,-0.0011276083532720804,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 3 equal to 33?,No,-10.499704360961914,-0.0004469208652153611,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 7 equal to 72?,No,-9.99991512298584,-0.000399470969568938,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 2 equal to 8?,No,-10.687095642089844,-0.0007283798768185079,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 4 equal to 8?,No,-15.999619483947754,-0.0010401032632216811,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 5 equal to 1?,No,-12.937409400939941,-0.0005555154057219625,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 9 equal to 27?,No,-14.37489128112793,-0.0006217958871275187,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 9 equal to 97?,No,-12.374903678894043,-0.0004563334514386952,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 8 equal to 24?,No,-11.999876976013184,-0.00048375219921581447,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 0 equal to 8?,No,-13.687451362609863,-0.0007054806337691844,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 0 equal to 2?,No,-11.81246280670166,-0.0005795956240035594,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 7 equal to 61?,No,-10.68735122680664,-0.0005406158161349595,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 0 equal to 3?,No,-13.437397956848145,-0.0026688578072935343,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 2 equal to 3?,No,-0.021020060405135155,-3.8905389308929443,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 8 equal to 38?,No,-13.187331199645996,-0.0004810105310752988,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 9 equal to 50?,No,-13.749841690063477,-0.0003594179288484156,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 5 equal to 5?,No,-7.781040191650391,-0.0011615765979513526,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 2 equal to 1?,No,-11.749934196472168,-0.0008521081181243062,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 7 equal to 18?,No,-15.187309265136719,-0.0006427773041650653,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 3 equal to 7?,No,-14.6249418258667,-0.00036871436168439686,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 1 equal to 9?,No,-12.687438011169434,-0.0009948016377165914,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 3 equal to 5?,No,-12.124903678894043,-0.0016322137089446187,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 2 equal to 5?,No,-10.874954223632812,-0.0006014109239913523,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 5 equal to 30?,No,-11.374841690063477,-0.0007885713712312281,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 9 equal to 39?,No,-12.812397956848145,-0.001005649915896356,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 4 equal to 78?,No,-11.562368392944336,-0.0010455857263877988,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 0 equal to 8?,No,-13.87491512298584,-0.0008482934208586812,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 0 equal to 4?,No,-13.187429428100586,-0.00040388116030953825,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 7 equal to 22?,No,-14.06222152709961,-0.0004828000965062529,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 4 equal to 2?,No,-10.812368392944336,-0.0012103324988856912,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 1 equal to 1?,No,-11.68735122680664,-0.0017062431434169412,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 2 equal to 50?,No,-12.437420845031738,-0.0004520418879110366,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 8 equal to 95?,No,-13.312309265136719,-0.00040900876047089696,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 2 equal to 7?,No,-16.124738693237305,-0.0009166008094325662,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 9 equal to 7?,No,-13.249954223632812,-0.0008945465669967234,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 8 equal to 17?,No,-13.499373435974121,-0.0005398063221946359,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 8 equal to 89?,No,-10.812445640563965,-0.0007653237553313375,No,True
