Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,physical-relations,,antonym,1,The truck is in front of the bed.,Is the truck blocking the bed?,Yes,20.0,0,-0.0565904825925827,-3.0620415210723877,0.8666179548276381,-1.9827337823032092,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
2,1,physical-relations,,antonym,1,The truck is in front of the bed.,Is the bed blocking the truck?,No,20.0,0,-0.2984972596168518,-1.4213305711746216,0.624711177803369,-0.34202283240544307,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
3,1,physical-relations,,antonym,2,The truck is behind the bed.,Is the truck blocking the bed?,No,20.0,0,-0.08762267976999283,-2.5933055877685547,0.835585757650228,-1.5139978489993762,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
4,1,physical-relations,,antonym,2,The truck is behind the bed.,Is the bed blocking the truck?,Yes,20.0,0,-0.32977694272994995,-1.3276876211166382,0.5934314946902709,-0.24837988234745967,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
7,1,physical-relations,,variable swap,2,The bed is in front of the truck.,Is the truck blocking the bed?,No,20.0,0,-0.15690118074417114,-2.0306427478790283,0.7663072566760497,-0.9513350091098498,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
8,1,physical-relations,,variable swap,2,The bed is in front of the truck.,Is the bed blocking the truck?,Yes,20.0,0,-0.1393480747938156,-2.139988660812378,0.7838603626264052,-1.0606809220431994,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
9,1,physical-relations,,variable swap,1,The bed is behind the truck.,Is the truck blocking the bed?,Yes,20.0,0,-0.2672575116157532,-1.5150632858276367,0.6559509258044677,-0.4357555470584582,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
10,1,physical-relations,,variable swap,1,The bed is behind the truck.,Is the bed blocking the truck?,No,20.0,0,-0.4469473958015442,-1.06975519657135,0.47626104161867666,0.009552542197828418,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
13,2,physical-relations,,variable swap,1,Chao needs to move the truck to reach the bed.,Is the truck blocking the bed?,Yes,20.0,0,-0.07487624138593674,-2.8275270462036133,0.8483321960342841,-1.7482193074344348,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
14,2,physical-relations,,variable swap,1,Chao needs to move the truck to reach the bed.,Is the bed blocking the truck?,No,20.0,0,-0.07727427035570145,-2.827488660812378,0.8459341670645194,-1.7481809220431994,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
15,2,physical-relations,,variable swap,2,Chao needs to move the bed to reach the truck.,Is the truck blocking the bed?,No,20.0,0,-0.06948632001876831,-2.9369471073150635,0.8537221174014525,-1.857639368545885,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
16,2,physical-relations,,variable swap,2,Chao needs to move the bed to reach the truck.,Is the bed blocking the truck?,Yes,20.0,0,-0.16082589328289032,-2.0307769775390625,0.7623825441373305,-0.951469238769884,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
17,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the truck bigger than the bed?,Yes,20.0,0,-0.12746988236904144,-2.374244213104248,0.7957385550511794,-1.2949364743350695,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
18,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the truck smaller than the bed?,No,20.0,0,-0.7611931562423706,-0.761000394821167,0.16201528117785025,0.3183073439480115,-0.9232084374202209,-1.0793077387691785,No,True,False,True
19,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the truck bigger than the bed?,No,20.0,0,-0.8196809887886047,-0.6944495439529419,0.10352744863161611,0.3848581948162366,-0.9232084374202209,-1.0793077387691785,No,True,False,True
20,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the truck smaller than the bed?,Yes,20.0,0,-0.10158859193325043,-2.6084775924682617,0.8216198454869704,-1.5291698536990832,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
23,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the truck bigger than the bed?,No,20.0,0,-0.5697192549705505,-0.9445017576217651,0.3534891824496703,0.13480598114741338,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
24,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the truck smaller than the bed?,Yes,20.0,0,-0.35103896260261536,-1.3507767915725708,0.5721694748176055,-0.2714690528033923,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
25,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the truck bigger than the bed?,Yes,20.0,0,-0.5228535532951355,-1.0224748849868774,0.40035488412508535,0.056832853782301074,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
26,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the truck smaller than the bed?,No,20.0,0,-0.2846011221408844,-1.5303665399551392,0.6386073152793365,-0.45105880118596064,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
30,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the bed bigger than the truck?,No,20.0,0,-0.7142755389213562,-0.8390671610832214,0.20893289849886465,0.24024057768595708,-0.9232084374202209,-1.0793077387691785,Yes,False,False,True
32,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the bed bigger than the truck?,Yes,20.0,0,-0.5853158831596375,-0.9600609540939331,0.3378925542605834,0.11924678467524541,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
36,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the bed bigger than the truck?,Yes,20.0,0,-0.12454162538051605,-2.374244213104248,0.7986668120397048,-1.2949364743350695,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
38,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the bed bigger than the truck?,No,20.0,0,-0.9681795239448547,-0.5928385853767395,-0.044971086524633885,0.486469153392439,-0.9232084374202209,-1.0793077387691785,No,True,False,True
41,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the bed smaller than the truck?,Yes,20.0,0,-0.32764458656311035,-1.4523574113845825,0.5955638508571105,-0.373049672615404,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
43,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the bed smaller than the truck?,No,20.0,0,-0.39394956827163696,-1.272560954093933,0.5292588691485839,-0.1932532153247546,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
47,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the bed smaller than the truck?,No,20.0,0,-0.6986931562423706,-0.8234542012214661,0.22451528117785025,0.25585353754771245,-0.9232084374202209,-1.0793077387691785,Yes,False,False,True
49,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the bed smaller than the truck?,Yes,20.0,0,-0.08206628262996674,-2.827307939529419,0.8411421547902541,-1.7480002007602404,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
53,4,physical-relations,,antonym,1,The truck can completely hide the bed from view.,Is the truck bigger than the bed?,Yes,20.0,0,-0.19292613863945007,-1.9445970058441162,0.7302822987807708,-0.8652892670749377,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
54,4,physical-relations,,antonym,1,The truck can completely hide the bed from view.,Is the truck smaller than the bed?,No,20.0,0,-0.5230233073234558,-1.0227547883987427,0.40018513009676504,0.05655295037043584,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
55,4,physical-relations,,antonym,2,The truck can only partially hide the bed from view.,Is the truck bigger than the bed?,No,20.0,0,-0.25942689180374146,-1.632288932800293,0.6637815456164794,-0.5529811940311145,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
56,4,physical-relations,,antonym,2,The truck can only partially hide the bed from view.,Is the truck smaller than the bed?,Yes,20.0,0,-0.4801185727119446,-1.1088635921478271,0.44308986470827627,-0.029555853378648633,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
59,4,physical-relations,,variable swap,2,The bed can completely hide the truck from view.,Is the truck bigger than the bed?,No,20.0,0,-0.4858759343624115,-1.1085830926895142,0.43733250305780935,-0.029275353920335645,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
60,4,physical-relations,,variable swap,2,The bed can completely hide the truck from view.,Is the truck smaller than the bed?,Yes,20.0,0,-0.6987549066543579,-0.8235440254211426,0.22445353076586294,0.25576371334803594,-0.9232084374202209,-1.0793077387691785,Yes,True,False,False
61,4,physical-relations,,variable swap,1,The bed can only partially hide the truck from view.,Is the truck bigger than the bed?,Yes,20.0,0,-0.3706371486186981,-1.374244213104248,0.5525712888015227,-0.29493647433506953,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
62,4,physical-relations,,variable swap,1,The bed can only partially hide the truck from view.,Is the truck smaller than the bed?,No,20.0,0,-0.5464236736297607,-1.0461310148239136,0.3767847637904601,0.03317672394526494,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
66,4,physical-relations,,antonym,1,The truck can completely hide the bed from view.,Is the bed bigger than the truck?,No,20.0,0,-0.39994892477989197,-1.272663950920105,0.5232595126403289,-0.19335621215092647,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
68,4,physical-relations,,antonym,2,The truck can only partially hide the bed from view.,Is the bed bigger than the truck?,Yes,20.0,0,-0.40006738901138306,-1.2728713750839233,0.5231410484088378,-0.19356363631474482,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
72,4,physical-relations,,variable swap,2,The bed can completely hide the truck from view.,Is the bed bigger than the truck?,Yes,20.0,0,-0.39607104659080505,-1.2727547883987427,0.5271373908294158,-0.19344704962956416,-0.9232084374202209,-1.0793077387691785,Yes,True,True,True
74,4,physical-relations,,variable swap,1,The bed can only partially hide the truck from view.,Is the bed bigger than the truck?,No,20.0,0,-0.6089510917663574,-0.9836760759353638,0.31425734565386343,0.09563166283381475,-0.9232084374202209,-1.0793077387691785,Yes,False,True,False
