question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
"The quantum efficiency of a photon detector is 0.1. If 100 photons are sent into the detector, one after the other, the detector will detect photons","(A) an average of 10 times, with an rms deviation of about 4","(B) an average of 10 times, with an rms deviation of about 3","(C) an average of 10 times, with an rms deviation of about 1","(D) an average of 10 times, with an rms deviation of about 0.1",B,-6.611086845397949,-7.015666961669922,-9.916230201721191,-10.025922775268555,A,False
"White light is normally incident on a puddle of water (index of refraction 1.33). A thin (500 nm) layer of oil (index of refraction 1.5) floats on the surface of the puddle. Of the following, the most strongly reflected wavelength is",(A) 500 nm,(B) 550 nm,(C) 600 nm,(D) 650 nm,C,-5.6445841789245605,-8.213422775268555,-7.851754665374756,-6.291958332061768,A,False
Which of the following is true about any system that undergoes a reversible thermodynamic process?,(A) There are no changes in the internal energy of the system.,(B) The temperature of the system remains constant during the process.,(C) The entropy of the system and its environment remains unchanged.,(D) The entropy of the system and its environment must increase.,C,-8.028854370117188,-5.739546775817871,-10.414377212524414,-8.605690956115723,B,False
The best type of laser with which to do spectroscopy over a range of visible wavelengths is,(A) a dye laser,(B) a helium-neon laser,(C) an excimer laser,(D) a ruby laser,A,-5.873072147369385,-11.308158874511719,-13.732324600219727,-11.747200965881348,A,True
Excited states of the helium atom can be characterized as para- (antiparallel electron spins) and ortho- (parallel electron spins). The observation that an ortho- state has lower energy than the corresponding para- state can be understood in terms of which of the following?,(A) The Heisenberg uncertainty principle,(B) The Pauli exclusion principle,(C) The Bohr model of the atom,(D) Nuclear hyperfine coupling,B,-11.337087631225586,-7.357325077056885,-13.669824600219727,-10.177913665771484,B,True
Which of the following gives the total spin quantum number of the electrons in the ground state of neutral nitrogen (Z = 7)?,(A) 1/2,(B) 1,(C) 3/2,(D) 5/2,C,-9.851877212524414,-9.52479362487793,-9.294349670410156,-9.536286354064941,C,True
"Consider three identical, ideal capacitors. The first capacitor is charged to a voltage and then disconnected from the battery. The other two capacitors, initially uncharged and connected in series, are then connected across the first capacitor. What is the final voltage on the first capacitor?",(A) V_0/5,(B) V_0/3,(C) V_0/2,(D) 2V_0/3,D,-7.9428205490112305,-8.53014850616455,-7.51133394241333,-6.963003158569336,D,True
"Protons used in cancer therapy are typically accelerated to about 0.6c. How much work must be done on a particle of mass m in order for it to reach this speed, assuming it starts at rest?",(A) 0.25mc^2,(B) 0.60mc^2,(C) 0.67mc^2,(D) 1.25mc^2,A,-8.281350135803223,-9.575944900512695,-11.328166961669922,-8.998071670532227,A,True
De Broglie hypothesized that the linear momentum and wavelength of a free massive particle are related by which of the following constants?,(A) Planck’s constant,(B) Boltzmann’s constant,(C) The Rydberg constant,(D) The speed of light,A,-5.725273609161377,-11.232940673828125,-12.96764850616455,-8.891790390014648,A,True
"If the total energy of a particle of mass m is equal to twice its rest energy, then the magnitude of the particle’s relativistic momentum is",(A) mc/2,(B) mc/(2^(1/2)),(C) mc,(D) (3^(1/2))mc,D,-8.218850135803223,-8.655860900878906,-12.156350135803223,-8.348560333251953,A,False
"In the diamond structure of elemental carbon, the nearest neighbors of each C atom lie at the corners of a",(A) square,(B) hexagon,(C) cube,(D) tetrahedron,D,-5.113952159881592,-9.775115013122559,-10.263912200927734,-5.183421611785889,A,False
The coefficient of static friction between a small coin and the surface of a turntable is 0.30. The turntable rotates at 33.3 revolutions per minute. What is the maximum distance from the center of the turntable at which the coin will not slide?,(A) 0.024 m,(B) 0.048 m,(C) 0.121 m,(D) 0.242 m,D,-6.939365386962891,-8.775922775268555,-3.171786069869995,-5.247195243835449,C,False
The sign of the charge carriers in a doped semiconductor can be deduced by measuring which of the following properties?,(A) Specific heat,(B) Thermal conductivity,(C) Electrical resistivity,(D) Hall coefficient,D,-10.43006420135498,-12.888912200927734,-10.934700965881348,-4.463676929473877,D,True
The primary source of the Sun’s energy is a series of thermonuclear reactions in which the energy produced is c^2 times the mass difference between,(A) two hydrogen atoms and one helium atom,(B) four hydrogen atoms and one helium atom,(C) six hydrogen atoms and two helium atoms,(D) three helium atoms and one carbon atom,B,-9.664377212524414,-5.656372547149658,-12.666230201721191,-11.675628662109375,B,True
Electromagnetic radiation provides a means to probe aspects of the physical universe. Which of the following statements regarding radiation spectra is NOT correct?,"(A) Lines in the infrared, visible, and ultraviolet regions of the spectrum reveal primarily the nuclear structure of the sample.",(B) The wavelengths identified in an absorption spectrum of an element are among those in its emission spectrum.,(C) Absorption spectra can be used to determine which elements are present in distant stars.,(D) Spectral analysis can be used to identify the composition of galactic dust.,A,-3.723320960998535,-7.6744160652160645,-12.919824600219727,-10.331162452697754,A,True
Which of the following statements about bosons and/or fermions is true?,(A) Bosons have symmetric wave functions and obey the Pauli exclusion principle.,(B) Bosons have antisymmetric wave functions and do not obey the Pauli exclusion principle.,(C) Fermions have symmetric wave functions and obey the Pauli exclusion principle.,(D) Fermions have antisymmetric wave functions and obey the Pauli exclusion principle.,D,-11.214776039123535,-11.707000732421875,-14.732041358947754,-4.927743911743164,D,True
Excited states of the helium atom can be characterized as para- (antiparallel electron spins) and ortho- (parallel electron spins). The observation that an ortho- state has lower energy than the corresponding para- state can be understood in terms of which of the following?,(A) The Heisenberg uncertainty principle,(B) The Pauli exclusion principle,(C) The Bohr model of the atom,(D) Nuclear hyperfine coupling,B,-11.337087631225586,-7.357325077056885,-13.669824600219727,-10.177913665771484,B,True
"One end of a horizontal, massless spring is attached to a wall. A mass of 0.30 kg is attached to the other end of the spring and rests on a table. The mass is displaced 0.030 m from its equilibrium position and released. It has a speed of 0.040 m/s as it passes through its equilibrium position. In the absence of friction, what is the total mechanical energy of the system?",(A) 0.24 mJ,(B) 0.38 mJ,(C) 0.48 mJ,(D) 0.75 mJ,A,-9.474390029907227,-9.050628662109375,-9.834553718566895,-9.212087631225586,B,False
