Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,-10.31235122680664,-0.004794121254235506,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,-11.37489128112793,-0.006609201431274414,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-10.499876976013184,-0.009872794151306152,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,-3.90613055229187,-0.035375237464904785,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,-0.10819830745458603,-2.359349489212036,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,-10.249820709228516,-0.005312920082360506,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-7.812331199645996,-0.0074472432024776936,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,-11.81235122680664,-0.004161953926086426,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,-11.249859809875488,-0.00666654109954834,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,-0.03940535709261894,-3.4218525886535645,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,-11.81235122680664,-0.006146669387817383,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,-0.48813414573669434,-0.9882557392120361,Yes,False
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-11.124859809875488,-0.007793426513671875,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,-0.005638753995299339,-12.12489128112793,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,-10.687368392944336,-0.004188538063317537,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,-10.74989128112793,-0.00853264331817627,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,-11.562331199645996,-0.007790923118591309,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,-0.8435647487640381,-0.5937232971191406,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,-11.374859809875488,-0.006057262420654297,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,-8.312420845031738,-0.005444765090942383,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,-11.124859809875488,-0.007579803466796875,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,-11.874859809875488,-0.00596463680267334,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,-11.374820709228516,-0.0070570711977779865,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,-11.31235122680664,-0.005073547828942537,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,-11.124876976013184,-0.00611722469329834,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,-11.56235122680664,-0.007212400436401367,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 8 equal to 1?,No,-2.3748602867126465,-0.11716628074645996,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,-6.874841690063477,-0.007441163528710604,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 72?,No,-11.312368392944336,-0.00648343563079834,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 2 equal to 1?,No,-10.874841690063477,-0.005658388137817383,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 6 equal to 9?,No,-9.499841690063477,-0.0057142977602779865,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 2 equal to 47?,No,-11.249841690063477,-0.006719947326928377,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 0 equal to 7?,No,-7.24989128112793,-0.0102308988571167,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 5 equal to 7?,No,-0.008344604633748531,-5.749925136566162,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 5 equal to 83?,No,-11.499841690063477,-0.005992889404296875,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 6?,No,-10.562331199645996,-0.004977226722985506,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 0 equal to 8?,No,-11.312368392944336,-0.00587308406829834,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 3 equal to 5?,No,-4.531064987182617,-0.019983410835266113,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 3 equal to 3?,No,-8.99989128112793,-0.0038578512612730265,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 3 equal to 4?,No,-10.562383651733398,-0.008714914321899414,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 2 equal to 8?,No,-0.006036256439983845,-12.3749418258667,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 9 equal to 96?,No,-10.999859809875488,-0.006299257278442383,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 7 equal to 79?,No,-11.124859809875488,-0.008466005325317383,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 5 equal to 1?,No,-0.9919978380203247,-0.4941115379333496,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 5 equal to 16?,No,-7.374876499176025,-0.006870985496789217,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 3 equal to 4?,No,-0.007488165982067585,-5.624972343444824,Yes,False
Arithmetic,1_digit_addition,'',Is 8 plus 6 equal to 33?,No,-11.874841690063477,-0.005192518699914217,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 6 equal to 3?,No,-7.99991512298584,-0.005112171173095703,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 7 equal to 8?,No,-0.00555246789008379,-6.999954700469971,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 6 equal to 6?,No,-2.484274387359619,-0.10202980041503906,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 1 equal to 6?,No,-11.437331199645996,-0.004189848899841309,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 8 equal to 44?,No,-11.249820709228516,-0.006052732467651367,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 8 equal to 64?,No,-11.374820709228516,-0.005743384826928377,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 1 equal to 7?,No,-6.999820709228516,-0.007438899017870426,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 4 equal to 19?,No,-11.437368392944336,-0.00736844539642334,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 4 equal to 84?,No,-11.249876976013184,-0.006541013717651367,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 7 equal to 4?,No,-10.999876976013184,-0.009873747825622559,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 3 equal to 33?,No,-11.374859809875488,-0.0056227450259029865,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 7 equal to 72?,No,-12.062368392944336,-0.005081653594970703,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 2 equal to 8?,No,-0.005882656667381525,-9.999903678894043,Yes,False
Arithmetic,1_digit_addition,'',Is 3 plus 4 equal to 8?,No,-0.04908886179327965,-3.1718244552612305,Yes,False
Arithmetic,1_digit_addition,'',Is 3 plus 5 equal to 1?,No,-9.93735122680664,-0.004987001419067383,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 9 equal to 27?,No,-4.281086444854736,-0.024367572739720345,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 9 equal to 97?,No,-11.249859809875488,-0.005597352981567383,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 8 equal to 24?,No,-10.624841690063477,-0.005680799949914217,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 0 equal to 8?,No,-11.874841690063477,-0.005841493606567383,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 0 equal to 2?,No,-11.374841690063477,-0.00678861141204834,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 7 equal to 61?,No,-11.31235122680664,-0.005045652389526367,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 0 equal to 3?,No,-11.93735122680664,-0.006418943405151367,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 2 equal to 3?,No,-6.874841690063477,-0.007418513763695955,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 8 equal to 38?,No,-10.93735122680664,-0.005104065407067537,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 9 equal to 50?,No,-11.437331199645996,-0.003944397438317537,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 5 equal to 5?,No,-5.374868869781494,-0.012974262237548828,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 2 equal to 1?,No,-10.374859809875488,-0.005627870559692383,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 7 equal to 18?,No,-11.312368392944336,-0.004497647285461426,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 3 equal to 7?,No,-11.249841690063477,-0.004343748092651367,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 1 equal to 9?,No,-11.187331199645996,-0.006479978561401367,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 3 equal to 5?,No,-0.21368278563022614,-1.7109012603759766,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 2 equal to 5?,No,-11.937331199645996,-0.003138303989544511,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 5 equal to 30?,No,-11.812368392944336,-0.003137111896649003,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 9 equal to 39?,No,-10.687331199645996,-0.006809950340539217,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 4 equal to 78?,No,-11.374859809875488,-0.009442448616027832,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 0 equal to 8?,No,-12.124859809875488,-0.005874156951904297,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 0 equal to 4?,No,-8.937331199645996,-0.012000799179077148,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 7 equal to 22?,No,-11.499820709228516,-0.005068779457360506,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 4 equal to 2?,No,-0.17260971665382385,-1.9218330383300781,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 1 equal to 1?,No,-9.249876976013184,-0.005356311798095703,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 2 equal to 50?,No,-11.562331199645996,-0.005074858665466309,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 8 equal to 95?,No,-11.187368392944336,-0.006604433059692383,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 2 equal to 7?,No,-10.999841690063477,-0.0037750008050352335,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 9 equal to 7?,No,-5.531105995178223,-0.015842914581298828,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 8 equal to 17?,No,-1.7107943296432495,-0.21285200119018555,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 8 equal to 89?,No,-11.374876976013184,-0.004712343215942383,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 6 equal to 21?,No,-9.812368392944336,-0.005589247215539217,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 9 equal to 37?,No,-11.124820709228516,-0.005380034446716309,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 7 equal to 1?,No,-10.06235122680664,-0.006149768829345703,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 1 equal to 5?,No,-11.687309265136719,-0.004220366477966309,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 6 equal to 30?,No,-11.81235122680664,-0.003978848457336426,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 4 equal to 5?,No,-10.68735122680664,-0.004923582077026367,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 6 equal to 95?,No,-10.624859809875488,-0.007092714309692383,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 5 equal to 7?,Yes,-0.006010112352669239,-6.249929904937744,Yes,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 6?,Yes,-0.004941464401781559,-8.74992561340332,Yes,True
Arithmetic,1_digit_addition,'',Is 9 plus 0 equal to 9?,Yes,-0.006797707173973322,-11.49991512298584,Yes,True
Arithmetic,1_digit_addition,'',Is 0 plus 0 equal to 0?,Yes,-0.004332724027335644,-13.499820709228516,Yes,True
Arithmetic,1_digit_addition,'',Is 0 plus 5 equal to 5?,Yes,-0.004815137013792992,-9.49992561340332,Yes,True
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 11?,Yes,-0.005019499454647303,-9.124934196472168,Yes,True
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 3?,Yes,-0.006218230817466974,-13.687397956848145,Yes,True
Arithmetic,1_digit_addition,'',Is 3 plus 4 equal to 7?,Yes,-0.004480574745684862,-9.562420845031738,Yes,True
Arithmetic,1_digit_addition,'',Is 3 plus 5 equal to 8?,Yes,-0.004240688867866993,-7.624948501586914,Yes,True
Arithmetic,1_digit_addition,'',Is 3 plus 1 equal to 4?,Yes,-0.004178882576525211,-13.687420845031738,Yes,True
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 10?,Yes,-0.004694078583270311,-9.874934196472168,Yes,True
Arithmetic,1_digit_addition,'',Is 5 plus 2 equal to 7?,Yes,-0.004967724904417992,-11.749876976013184,Yes,True
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 12?,Yes,-0.005948068108409643,-11.437420845031738,Yes,True
Arithmetic,1_digit_addition,'',Is 8 plus 7 equal to 15?,Yes,-0.008307382464408875,-5.374945163726807,Yes,True
Arithmetic,1_digit_addition,'',Is 0 plus 3 equal to 3?,Yes,-0.0039009791798889637,-10.1249418258667,Yes,True
Arithmetic,1_digit_addition,'',Is 0 plus 9 equal to 9?,Yes,-0.006527663674205542,-8.374934196472168,Yes,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 14?,Yes,-0.004195882007479668,-7.624925136566162,Yes,True
