Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the left of the nail?,Yes,-1.8358654975891113,-0.1757657527923584,-10.213422775268555,-9.025922775268555,8.377557277679443,8.850157022476196,No,False
2.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the right of the nail?,No,-7.0311970710754395,-0.0024034976959228516,-10.213422775268555,-9.025922775268555,3.1822257041931152,9.023519277572632,No,True
3.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the left of the nail?,No,-6.5311970710754395,-0.0030901432037353516,-10.213422775268555,-9.025922775268555,3.6822257041931152,9.02283263206482,No,True
4.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the right of the nail?,Yes,-2.84366774559021,-0.061016201972961426,-10.213422775268555,-9.025922775268555,7.369755029678345,8.964906573295593,No,False
5.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the left of the nail?,Yes,-1.2264796495437622,-0.349587082862854,-10.213422775268555,-9.025922775268555,8.986943125724792,8.6763356924057,Yes,True
6.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the right of the nail?,No,-1.8827499151229858,-0.16599929332733154,-10.213422775268555,-9.025922775268555,8.330672860145569,8.859923481941223,No,True
7.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the left of the nail?,No,-1.85931396484375,-0.171858549118042,-10.213422775268555,-9.025922775268555,8.354108810424805,8.854064226150513,No,True
8.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the right of the nail?,Yes,-1.4530489444732666,-0.2675563097000122,-10.213422775268555,-9.025922775268555,8.760373830795288,8.758366465568542,Yes,True
10.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the left of the wheel?,No,-3.74991512298584,-0.025370001792907715,-10.213422775268555,-9.025922775268555,6.463507652282715,9.000552773475647,No,True
12.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the nail to the left of the wheel?,Yes,-0.2928619384765625,-1.3905987739562988,-10.213422775268555,-9.025922775268555,9.920560836791992,7.635324001312256,Yes,True
13.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the right of the wheel?,Yes,-0.1795724630355835,-1.835909366607666,-10.213422775268555,-9.025922775268555,10.033850312232971,7.190013408660889,Yes,True
15.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the nail to the right of the wheel?,No,-4.281162738800049,-0.014629244804382324,-10.213422775268555,-9.025922775268555,5.932260036468506,9.011293530464172,No,True
17.0,3.0,spatial-relations,,antonym,1.0,The wheel is in front of Chao. Chao turns right.,Is the wheel to the left of Chao?,Yes,-0.2555219531059265,-1.5388977527618408,-10.213422775268555,-9.025922775268555,9.957900822162628,7.487025022506714,Yes,True
18.0,3.0,spatial-relations,,antonym,1.0,The wheel is in front of Chao. Chao turns right.,Is the wheel to the right of Chao?,No,-0.5504055619239807,-0.8943363428115845,-10.213422775268555,-9.025922775268555,9.663017213344574,8.13158643245697,Yes,False
19.0,3.0,spatial-relations,,antonym,2.0,The wheel is in front of Chao. Chao turns left.,Is the wheel to the left of Chao?,No,-0.3118536174297333,-1.4059040546417236,-10.213422775268555,-9.025922775268555,9.901569157838821,7.620018720626831,Yes,False
20.0,3.0,spatial-relations,,antonym,2.0,The wheel is in front of Chao. Chao turns left.,Is the wheel to the right of Chao?,Yes,-0.21935780346393585,-1.6560759544372559,-10.213422775268555,-9.025922775268555,9.994064971804619,7.369846820831299,Yes,True
21.0,4.0,spatial-relations,,antonym,1.0,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the left of Chao?,Yes,-0.12027149647474289,-2.2186057567596436,-10.213422775268555,-9.025922775268555,10.093151278793812,6.807317018508911,Yes,True
22.0,4.0,spatial-relations,,antonym,1.0,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the right of Chao?,No,-2.2029309272766113,-0.12443685531616211,-10.213422775268555,-9.025922775268555,8.010491847991943,8.901485919952393,No,True
23.0,4.0,spatial-relations,,antonym,2.0,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the left of Chao?,No,-1.7576425075531006,-0.19816648960113525,-10.213422775268555,-9.025922775268555,8.455780267715454,8.82775628566742,No,True
24.0,4.0,spatial-relations,,antonym,2.0,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the right of Chao?,Yes,-0.1607850193977356,-1.9295397996902466,-10.213422775268555,-9.025922775268555,10.052637755870819,7.096382975578308,Yes,True
25.0,5.0,spatial-relations,,antonym,1.0,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the left of Chao?,Yes,-0.3317476809024811,-1.2733327150344849,-10.213422775268555,-9.025922775268555,9.881675094366074,7.75259006023407,Yes,True
26.0,5.0,spatial-relations,,antonym,1.0,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the right of Chao?,No,-1.1404049396514893,-0.38860058784484863,-10.213422775268555,-9.025922775268555,9.073017835617065,8.637322187423706,Yes,False
27.0,5.0,spatial-relations,,antonym,2.0,"The shop is in front of Chao, and the zoo is behind. Chao turns left.",Is the shop to the left of Chao?,No,-1.4529049396514893,-0.26945960521698,-10.213422775268555,-9.025922775268555,8.760517835617065,8.756463170051575,Yes,False
28.0,5.0,spatial-relations,,antonym,2.0,"The shop is in front of Chao, and the zoo is behind. Chao turns left.",Is the shop to the right of Chao?,Yes,-0.34935465455055237,-1.2264742851257324,-10.213422775268555,-9.025922775268555,9.864068120718002,7.799448490142822,Yes,True
31.0,5.0,spatial-relations,,variable swap,2.0,"The zoo is in front of Chao, and the shop is behind. Chao turns right.",Is the shop to the left of Chao?,No,-0.3240129053592682,-1.2889938354492188,-10.213422775268555,-9.025922775268555,9.889409869909286,7.736928939819336,Yes,False
32.0,5.0,spatial-relations,,variable swap,2.0,"The zoo is in front of Chao, and the shop is behind. Chao turns right.",Is the shop to the right of Chao?,Yes,-1.8592456579208374,-0.1718355417251587,-10.213422775268555,-9.025922775268555,8.354177117347717,8.854087233543396,No,False
33.0,5.0,spatial-relations,,variable swap,1.0,"The zoo is in front of Chao, and the shop is behind. Chao turns left.",Is the shop to the left of Chao?,Yes,-2.4061145782470703,-0.09713137149810791,-10.213422775268555,-9.025922775268555,7.807308197021484,8.928791403770447,No,False
34.0,5.0,spatial-relations,,variable swap,1.0,"The zoo is in front of Chao, and the shop is behind. Chao turns left.",Is the shop to the right of Chao?,No,-0.34154418110847473,-1.2499151229858398,-10.213422775268555,-9.025922775268555,9.87187859416008,7.776007652282715,Yes,False
37.0,6.0,spatial-relations,,antonym,1.0,The nail is below the wheel.,Is the wheel above the nail?,Yes,-0.06816710531711578,-2.7812087535858154,-10.213422775268555,-9.025922775268555,10.145255669951439,6.244714021682739,Yes,True
38.0,6.0,spatial-relations,,antonym,1.0,The nail is below the wheel.,Is the wheel below the nail?,No,-7.718686103820801,-0.0014803409576416016,-10.213422775268555,-9.025922775268555,2.494736671447754,9.024442434310913,No,True
39.0,6.0,spatial-relations,,antonym,2.0,The nail is above the wheel.,Is the wheel above the nail?,No,-8.687420845031738,-0.0010520219802856445,-10.213422775268555,-9.025922775268555,1.5260019302368164,9.024870753288269,No,True
40.0,6.0,spatial-relations,,antonym,2.0,The nail is above the wheel.,Is the wheel below the nail?,Yes,-0.02307475358247757,-4.031225204467773,-10.213422775268555,-9.025922775268555,10.190348021686077,4.994697570800781,Yes,True
41.0,7.0,spatial-relations,,antonym,1.0,The baseball bounced off the wheel from below.,Is the wheel above the baseball?,Yes,-1.5779995918273926,-0.2343461513519287,-10.213422775268555,-9.025922775268555,8.635423183441162,8.791576623916626,No,False
42.0,7.0,spatial-relations,,antonym,1.0,The baseball bounced off the wheel from below.,Is the wheel below the baseball?,No,-1.7811375856399536,-0.18747413158416748,-10.213422775268555,-9.025922775268555,8.432285189628601,8.838448643684387,No,True
43.0,7.0,spatial-relations,,antonym,2.0,The baseball bounced off the wheel from above.,Is the wheel above the baseball?,No,-2.8279426097869873,-0.06295287609100342,-10.213422775268555,-9.025922775268555,7.385480165481567,8.962969899177551,No,True
44.0,7.0,spatial-relations,,antonym,2.0,The baseball bounced off the wheel from above.,Is the wheel below the baseball?,Yes,-0.10537446290254593,-2.3593552112579346,-10.213422775268555,-9.025922775268555,10.108048312366009,6.66656756401062,Yes,True
45.0,8.0,spatial-relations,,antonym,1.0,The wheel and the nail are on the same surface. Then the wheel is moved higher.,Is the wheel above the nail?,Yes,-0.03866728022694588,-6.249868869781494,-10.213422775268555,-9.025922775268555,10.174755495041609,2.7760539054870605,Yes,True
46.0,8.0,spatial-relations,,antonym,1.0,The wheel and the nail are on the same surface. Then the wheel is moved higher.,Is the wheel below the nail?,No,-1.5303096771240234,-0.2826661169528961,-10.213422775268555,-9.025922775268555,8.683113098144531,8.743256658315659,No,True
47.0,8.0,spatial-relations,,antonym,2.0,The wheel and the nail are on the same surface. Then the wheel is moved lower.,Is the wheel above the nail?,No,-5.185797691345215,-0.01799725741147995,-10.213422775268555,-9.025922775268555,5.02762508392334,9.007925517857075,No,True
48.0,8.0,spatial-relations,,antonym,2.0,The wheel and the nail are on the same surface. Then the wheel is moved lower.,Is the wheel below the nail?,Yes,-0.0466676764190197,-4.718596458435059,-10.213422775268555,-9.025922775268555,10.166755098849535,4.307326316833496,Yes,True
51.0,8.0,spatial-relations,,variable swap,2.0,The nail and the wheel are on the same surface. Then the nail is moved higher.,Is the wheel above the nail?,No,-0.151809960603714,-2.124783515930176,-10.213422775268555,-9.025922775268555,10.06161281466484,6.901139259338379,Yes,False
52.0,8.0,spatial-relations,,variable swap,2.0,The nail and the wheel are on the same surface. Then the nail is moved higher.,Is the wheel below the nail?,Yes,-0.08186004310846329,-2.7966012954711914,-10.213422775268555,-9.025922775268555,10.131562732160091,6.229321479797363,Yes,True
53.0,8.0,spatial-relations,,variable swap,1.0,The nail and the wheel are on the same surface. Then the nail is moved lower.,Is the wheel above the nail?,Yes,-0.3081648051738739,-1.3748204708099365,-10.213422775268555,-9.025922775268555,9.90525797009468,7.651102304458618,Yes,True
54.0,8.0,spatial-relations,,variable swap,1.0,The nail and the wheel are on the same surface. Then the nail is moved lower.,Is the wheel below the nail?,No,-0.07768759876489639,-2.9686057567596436,-10.213422775268555,-9.025922775268555,10.135735176503658,6.057317018508911,Yes,False
58.0,8.0,spatial-relations,,antonym,1.0,The wheel and the nail are on the same surface. Then the wheel is moved higher.,Is the nail above the wheel?,No,-0.15924125909805298,-2.124664545059204,-10.213422775268555,-9.025922775268555,10.054181516170502,6.901258230209351,Yes,False
60.0,8.0,spatial-relations,,antonym,2.0,The wheel and the nail are on the same surface. Then the wheel is moved lower.,Is the nail above the wheel?,Yes,-1.100824236869812,-0.4411090910434723,-10.213422775268555,-9.025922775268555,9.112598538398743,8.584813684225082,Yes,True
64.0,8.0,spatial-relations,,variable swap,2.0,The nail and the wheel are on the same surface. Then the nail is moved higher.,Is the nail above the wheel?,Yes,-0.04235203191637993,-5.999868869781494,-10.213422775268555,-9.025922775268555,10.171070743352175,3.0260539054870605,Yes,True
66.0,8.0,spatial-relations,,variable swap,1.0,The nail and the wheel are on the same surface. Then the nail is moved lower.,Is the nail above the wheel?,No,-5.280561923980713,-0.011409432627260685,-10.213422775268555,-9.025922775268555,4.932860851287842,9.014513342641294,No,True
69.0,8.0,spatial-relations,,antonym,1.0,The wheel and the nail are on the same surface. Then the wheel is moved higher.,Is the nail below the wheel?,Yes,-0.05103316158056259,-4.468512058258057,-10.213422775268555,-9.025922775268555,10.162389613687992,4.557410717010498,Yes,True
71.0,8.0,spatial-relations,,antonym,2.0,The wheel and the nail are on the same surface. Then the wheel is moved lower.,Is the nail below the wheel?,No,-0.03841099515557289,-4.156053066253662,-10.213422775268555,-9.025922775268555,10.175011780112982,4.869869709014893,Yes,False
75.0,8.0,spatial-relations,,variable swap,2.0,The nail and the wheel are on the same surface. Then the nail is moved higher.,Is the nail below the wheel?,No,-2.4364006519317627,-0.11949367821216583,-10.213422775268555,-9.025922775268555,7.777022123336792,8.906429097056389,No,True
