question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
What is the term for a sub-optimal but acceptable outcome of negotiations between parties?,(A) Bargaining,(B) Satisficing,(C) Accepting,(D) Compromising,B,-9.747815132141113,-5.237490653991699,-11.369071006774902,-11.61395263671875,B,True
What is the term for the 'rule of thumb' type of bias in decision making?,(A) Framing bias,(B) Hindsight bias,(C) Over-confidence bias,(D) Heuristics,D,-6.655419826507568,-6.5251336097717285,-7.998673915863037,-7.653169631958008,B,False
What is a normative perspective?,(A) The way things are.,(B) The way things are going to be.,(C) The way things should be.,(D) The way things were.,C,-10.37349796295166,-12.606849670410156,-5.993690013885498,-12.996399879455566,C,True
"In the 'five forces model', what is the type of competitive activity that exists between organisations?",(A) The potential for entry into the industry,(B) The threat of substitute products,(C) The power of customers,(D) The level of rivalry,D,-6.6822662353515625,-5.4193501472473145,-7.7440714836120605,-5.423336505889893,B,False
Which one of the following political leaders could not be termed a 'transformational' leader?,(A) Margaret Thatcher,(B) Mikhail Gorbachov,(C) Nelson Mandela,(D) Bill Clinton,D,-9.30758285522461,-8.490413665771484,-4.700029373168945,-5.936122894287109,C,False
What is a Gantt chart a type of?,(A) Work flow design,(B) Work schedule design,(C) Work rate design,(D) Work output design,B,-3.2964510917663574,-6.0565714836120605,-8.745658874511719,-9.370658874511719,A,False
Which one of the following is a feature of McGregor's Theory X?,(A) Workers enjoy responsibility.,(B) Workers view physical and mental effort as a natural part of work.,(C) Workers like to show initiative.,(D) Workers like to be directed.,D,-8.74752426147461,-6.264710903167725,-8.245658874511719,-4.898403167724609,D,True
What is the term for power derived from status or position in an organisation?,(A) Referent,(B) Expert,(C) Reward,(D) Legitimate,D,-7.372815132141113,-8.668190956115723,-8.620658874511719,-6.987490653991699,D,True
Which writer is most associated with bureaucratic structures?,(A) Henry Fayol,(B) Max Weber,(C) Adam Smith,(D) Mary Parker Follett,B,-13.310446739196777,-11.831162452697754,-15.055353164672852,-15.608965873718262,B,True
Who of the following is the industrial philanthropist?,(A) Frederick Taylor,(B) Seebohm Rowntree,(C) Henry Ford,(D) Max Weber,B,-11.93366813659668,-8.922430038452148,-5.744429588317871,-9.803332328796387,C,False
Individualism as a guiding moral philosophy was advocated by which economist?,(A) John Kenneth Galbraith,(B) John Maynard Keynes,(C) Milton Friedman,(D) Alfred Marshall,C,-12.936088562011719,-11.795440673828125,-6.121617794036865,-12.740243911743164,C,True
The Hawthorn Studies are most associated with which writer?,(A) Mary Parker Follett,(B) Elton Mayo,(C) Lillian Gilbreth,(D) Frederick Taylor,B,-12.499446868896484,-8.616905212402344,-10.436530113220215,-9.498188018798828,B,True
How can you describe the thinking and outlook of transformational leaders?,(A) Strategic,(B) Operational,(C) Functional,(D) Developmental,A,-5.937069416046143,-7.369429588317871,-7.686173915863037,-4.80866813659668,D,False
What are the key characteristics of transactional leaders?,"(A) Guiding, mentoring and motivating","(B) Guiding, commanding and motivating","(C) Guiding, demonstrating and motivating","(D) Guiding, mentoring and demonstrating",A,-5.530184268951416,-4.650850296020508,-2.903169870376587,-5.773877143859863,C,False
What is not an assumption underpinning the rational decision making model?,(A) Incomplete information,(B) An agreed goal,(C) A structured problem,(D) High level of certainty regarding the environment,A,-6.155858039855957,-6.154493808746338,-7.779964923858643,-6.529380798339844,B,False
Which one of the following is not one of Drucker's five guiding principles of management?,(A) Making people's strengths effective and their weaknesses irrelevant.,(B) Enhancing the ability of people to contribute.,(C) To operate the organisation's status system.,"(D) Integrating people in a common venture by thinking through, setting and exemplifying the organisational objectives, values and goals.",C,-8.740243911743164,-7.7420244216918945,-5.394853591918945,-5.489546775817871,C,True
What is a paradigm?,(A) A theoretical assumption,(B) An illustration,(C) A theoretical model,(D) An example serving as a model,D,-5.748400688171387,-8.120658874511719,-8.621822357177734,-9.427743911743164,A,False
What one of the following is not a key management skill in planning?,(A) Conceptual skills,(B) Analytical skills,(C) IT and computing skills,(D) Communication skills,C,-8.560571670532227,-7.428332328796387,-4.559695243835449,-5.1822662353515625,C,True
According to Belbin (1981) an extroverted and enthusiastic person fits with what role?,(A) Co-ordinator,(B) Shaper,(C) Resource investigator,(D) Implementer,C,-8.997014999389648,-6.627401828765869,-6.898403167724609,-7.883711814880371,B,False
Which is not a recognised form of business continuity planning?,(A) Contingency planning,(B) Scenario planning,(C) Financial planning,(D) Building planning,D,-8.374195098876953,-7.1529717445373535,-8.935173988342285,-6.779600143432617,D,True
What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions?,(A) Opportunistic organisation,(B) Enterprising organisation,(C) International organisation,(D) Agile organisation,D,-11.310446739196777,-14.72024917602539,-14.996822357177734,-6.2447662353515625,D,True
Which of these is not part of the recognised challenges for modern managers?,(A) Micro-managing the workforce,(B) Managing communications,(C) Managing change,(D) Managing the learning organisation,A,-5.498188018798828,-6.551452159881592,-5.497673988342285,-4.368690013885498,D,False
To what does emotional intelligence refer?,(A) How people view and understand the world.,(B) How people view and understand themselves.,(C) How people view and understand others.,(D) How people view and understand themselves and others.,D,-9.685571670532227,-8.294349670410156,-4.652042388916016,-6.515705108642578,C,False
Of what is individual freedom to schedule work an example?,(A) Job design,(B) Job enrichment,(C) Job rate,(D) Job planning,B,-7.247673988342285,-10.91695785522461,-12.431929588317871,-11.86083698272705,A,False
What are workers primarily motivated by according to the instrumental approach?,(A) Peer recognition,(B) Promotion,(C) Greater freedom,(D) Economic reward,D,-7.905561923980713,-6.463003158569336,-8.498754501342773,-5.465035915374756,D,True
Which is not a characteristic of corporate social responsibility?,(A) Product safety,(B) Consumer rights,(C) Environmental policies,(D) Price-fixing,D,-10.187095642089844,-8.373900413513184,-4.780603408813477,-7.1557769775390625,C,False
Who was a major protagonist of utilitarianism?,(A) John Stuart Mill,(B) Thomas Hobbes,(C) Karl Marx,(D) Adam Smith,A,-8.48895263671875,-12.405860900878906,-14.11395263671875,-14.037774085998535,A,True
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,(A) Work specialisation,(B) Work design,(C) Work schedule,(D) Work shift,A,-7.37116813659668,-6.864618301391602,-9.931929588317871,-9.549188613891602,B,False
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,(A) Dependent,(B) Independent,(C) Interdependent,(D) Collaborative,B,-10.436833381652832,-10.934514999389648,-3.9047000408172607,-12.248071670532227,C,False
Specialisation is a feature of which organisational structure?,(A) Matrix,(B) Divisional,(C) Multi-divisional,(D) Functional,D,-8.311588287353516,-6.271792888641357,-5.779881954193115,-6.903696060180664,C,False
Which one is not an element in the primary activities of a value chain?,(A) Procurement,(B) Inbound logistics,(C) Outbound logistics,(D) Service,A,-10.436254501342773,-9.174188613891602,-7.404131889343262,-5.903850555419922,D,False
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,(A) Indoctrination,(B) Brainwashing,(C) Propaganda,(D) Socialisation,D,-9.686744689941406,-8.62252426147461,-5.029964923858643,-8.56002426147461,C,False
When does an acquisition take place?,(A) Two equal partners decide to work together.,(B) Two equal partners share resources.,(C) Two unequal partners join together.,(D) Two unequal partners become one after a buyout.,D,-8.873674392700195,-6.9027605056762695,-3.4194376468658447,-6.9027605056762695,C,False
Who of these is the entrepreneur?,(A) Barack Obama,(B) James Dyson,(C) Damien Hirst,(D) Mo Farah,B,-12.248674392700195,-8.851754188537598,-11.310688018798828,-8.496617317199707,D,False
Which of these is not an advantage of a virtual team?,(A) Team members can be recruited for their specific skills or experience.,(B) No overhead costs associated with physical buildings.,(C) Conflict can be resolved easily using face-to-face meetings.,(D) Low transport or commuting costs.,C,-9.55842113494873,-8.230690956115723,-5.619429588317871,-7.492393970489502,C,True
What is the richest form of information?,(A) Telephone,(B) Face-to-face,(C) E-mail,(D) Video conference,B,-10.498674392700195,-8.290647506713867,-10.059514999389648,-9.43366813659668,B,True
What is the purpose of a 'quality circle'?,(A) Bring together managers and workers to find improvements.,(B) Bring together managers and workers to discuss output.,(C) Bring together managers and workers to review quality of work.,(D) Bring together managers and workers to review targets.,A,-7.247815132141113,-10.920440673828125,-7.242853164672852,-12.799188613891602,C,False
What is the guiding principle behind New Public Management?,(A) Profit maximisation,(B) Introducing private sector business principles into the public sector,(C) Replacing public management with private sector management,(D) Restructuring public organisations,B,-9.936254501342773,-6.297430038452148,-9.810173988342285,-9.804405212402344,B,True
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,(A) Peter Drucker,(B) Jay Barney,(C) Michael Porter,(D) Henry Mintzberg,C,-14.43486499786377,-14.040647506713867,-8.119071006774902,-15.428332328796387,C,True
 Functional structures help to create,(A) teamwork,(B) specialisation,(C) project work groups,(D) multi-skilled employees,B,-6.747673988342285,-3.692580461502075,-4.805784702301025,-6.42418909072876,B,True
What is a succession plan?,(A) Dismissing an employee for a more favourable employee,(B) A formal process of planning to fill a role that will become vacant,(C) A vote of no confidence in a board member,(D) The formal process of acquiring a new staff member,B,-10.499290466308594,-5.74537992477417,-13.311254501342773,-14.248297691345215,B,True
What is the definition of a scenario in scenario planning?,(A) An imagined sequence of future events,(B) An unpredictable event,(C) A planned for event,(D) An unplanned for event,A,-11.33922290802002,-15.786286354064941,-16.22369956970215,-16.661060333251953,A,True
