question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"During DNA replication, mistakes are coded into the leading strand about once every 100,000/1 million copies. This DNA is subject to proofreading by several mechanisms. If a mistake is noted and the incorrect base is removed shortly following the time RNA primer is removed, this would most likely be the work of which repair mechanism?",(A) DNA polymerase I,(B) DNA polymerase III,(C) Mismatch repair mechanism,(D) Endonuclease repair,A,C,False,20.0,0,-1.4980714321136475,-1.2480714321136475,-1.247524380683899,-1.7480714321136475,-0.07097488531359919,0.04484020559876045,0.19302675238362066,0.04263672784522732,-1.4270965468000483,-1.292911637712408,-1.4405511330675196,-1.7907081599588748,C,C,False,False
"The β-oxidation of a molecule of palmitic acid, CH3(CH2)14CO2H:",(A) yields 8 molecules of acetyl-CoA and some ATP and water.,(B) yields 16 molecules of acetyl-CoA only.,(C) yields carbon dioxide and water only.,(D) does not involve oxygen.,A,A,True,20.0,0,-1.1381876468658447,-1.3881876468658447,-1.6374964714050293,-1.6387262344360352,0.28890889993420354,-0.09527600915343681,-0.1969453383375097,0.15198192552283962,-1.4270965468000483,-1.292911637712408,-1.4405511330675196,-1.7907081599588748,A,A,True,True
"The electron transport chain, which is embedded in the mitochondrial membrane, exists primarily to generate new molecules of ATP for use by the cell. This is accomplished by a positive gradient of H+ ions that are formed outside the membrane which then pass back through a specialized channel known as ATP synthase. The energy created from this phosphorylates an ATP to an ATP, known as oxidative phosphorylation. The mechanism by which H+ returns to the inside of the mitochondria is known as what?",(A) Passive transport,(B) Passive diffusion,(C) Active transport,(D) Endocytosis,A,A,True,20.0,0,-1.3178174495697021,-1.3178174495697021,-1.3183687925338745,-1.8183687925338745,0.10927909723034612,-0.024905811857294236,0.12218234053364507,-0.027660632574999733,-1.4270965468000483,-1.292911637712408,-1.4405511330675196,-1.7907081599588748,A,C,True,False
"A patient comes into the hospital after being bit by a dog who he stated was “acting crazy”. The wound is open and bleeding. Animal control captured the dog and said that it was foaming at the mouth and extremely aggressive. Suspecting a rabies infection, the patient is given a serum that contains rabies antibodies that were grown inside a horse. This is an example of what kind of immunity?",(A) Passive,(B) Active,(C) Natural,(D) Artificial,A,A,True,20.0,0,-1.1859976053237915,-1.4359976053237915,-1.4363298416137695,-1.9365885257720947,0.24109894147625677,-0.1430859676113836,0.0042212914537500534,-0.14588036581321995,-1.4270965468000483,-1.292911637712408,-1.4405511330675196,-1.7907081599588748,A,A,True,True
Our genetic material is made up of:,(A) deoxyribonucleic acid.,(B) ribonucleic acid.,(C) dinitronucleic acid.,(D) protein.,A,A,True,20.0,0,-1.0605714321136475,-1.3109976053237915,-1.5605714321136475,-2.060997724533081,0.3665251146864008,-0.01808596761138359,-0.12002029904612788,-0.2702895645742063,-1.4270965468000483,-1.292911637712408,-1.4405511330675196,-1.7907081599588748,A,A,True,True
"According to attachment theory, which of the following children is most likely to attach to a male psychologist, previously unknown to the child, in the course of a psychological study?","(A) A two month old female infant raised in a safe, stable environment","(B) A five month old male infant raised in a safe, stable environment",(C) An eight month old male infant raised by a single caregiver who frequently neglect the child,(D) A thirteen month old female infant raised by two caregivers who occasionally neglect the child,A,A,True,20.0,0,-1.1550798416137695,-1.1550798416137695,-1.6543214321136475,-1.9043806791305542,0.27201670518627874,0.13783179609863838,-0.21377029904612788,-0.11367251917167942,-1.4270965468000483,-1.292911637712408,-1.4405511330675196,-1.7907081599588748,A,A,True,True
Which products of ADP degradation increase in concentration in the blood during multiple sprint sports?,"(A) Ammonia, hypoxanthine and uric acid.","(B) Ammonia, urea and uric acid.","(C) Ammonia, urea and creatinine.","(D) Ammonia, urea and creatine.",A,C,False,20.0,0,-1.2865674495697021,-1.5365674495697021,-1.2858598232269287,-1.7865674495697021,0.14052909723034612,-0.24365581185729424,0.15469130984059087,0.0041407103891726305,-1.4270965468000483,-1.292911637712408,-1.4405511330675196,-1.7907081599588748,C,C,False,False
An action potential arriving at the motor endplate causes release of:,(A) acetylcholine which traverses the neuromuscular junction.,(B) sodium ions which binds to sodium receptors on the muscle membrane.,(C) calcium ions which initiate an action potential along the muscle fibre.,(D) noradrenaline which increases muscle metabolic activity.,A,A,True,20.0,0,-1.136609673500061,-1.386609673500061,-1.386609673500061,-1.8881876468658447,0.29048687329998724,-0.09369803578765312,0.05394145956745855,-0.09747948690696995,-1.4270965468000483,-1.292911637712408,-1.4405511330675196,-1.7907081599588748,A,A,True,True
The net production of ATP via substrate-level phosphorylation in glycolysis is:,(A) 2 from glucose and 3 from glycogen.,(B) 2 from glucose and 4 from glycogen.,(C) 3 from glucose and 4 from glycogen.,(D) 3 from glucose and 2 from glycogen.,A,B,False,20.0,0,-1.4043214321136475,-1.1547476053237915,-1.403774380683899,-1.9047000408172607,0.02277511468640081,0.1381640323886164,0.03677675238362066,-0.11399188085838596,-1.4270965468000483,-1.292911637712408,-1.4405511330675196,-1.7907081599588748,B,B,False,False
What type of covalent bonds link the amino acids in a protein?,(A) Peptide bonds,(B) Hydrogen bonds,(C) Ionic bonds,(D) Glycosidic bonds,A,C,False,20.0,1,-1.7097395658493042,-1.2102106809616089,-0.9602106809616089,-2.2021992206573486,-0.31202506798285023,0.0858067925329562,0.49507380966786996,-0.42461409944075124,-1.397714497866454,-1.296017473494565,-1.4552844906294788,-1.7775851212165974,C,C,False,False
"In a fit of passion, the spectator of a political debate exclaims that “welfare recipients are all lazy.” The spectator’s thought process is an example of:",(A) prejudice,(B) discrimination,(C) ethnocentrism,(D) conflict theory,A,B,False,20.0,1,-1.3262262344360352,-1.0762262344360352,-1.5756876468658447,-1.82659912109375,0.07148826343041881,0.21979123905852993,-0.12040315623636588,-0.0490139998771526,-1.397714497866454,-1.296017473494565,-1.4552844906294788,-1.7775851212165974,B,B,False,False
The blood glucose concentration during 80-90 minutes of intermittent high intensity exercise:,(A) frequently rises by 1 - 3 mM.,(B) remains relatively unchanged.,(C) frequently falls by 1 - 3 mM.,(D) falls to hypoglycaemic levels.,A,C,False,20.0,1,-1.3562464714050293,-1.3562464714050293,-1.355359673500061,-1.6069376468658447,0.04146802646142467,-0.06022899791046421,0.09992481712941781,0.17064747435075267,-1.397714497866454,-1.296017473494565,-1.4552844906294788,-1.7775851212165974,C,D,False,False
"A race car attempting to jump a series of 8 buses is set up on a flat track with a ramp at the end. Engineers assigned to the project have determined that, in order to jump the buses, the car must reach a velocity of 130 km/h. If the distance of the track is 50m, at what rate must the car accelerate to reach this velocity?",(A) 13 m/s^2,(B) 26 m/s^2,(C) 7 m/s^2,(D) 17 m/s^2,A,B,False,20.0,1,-1.2412830591201782,-1.2410264015197754,-1.4910264015197754,-2.2488298416137695,0.15643143874627574,0.054991071974789696,-0.03574191089029655,-0.47124472039717213,-1.397714497866454,-1.296017473494565,-1.4552844906294788,-1.7775851212165974,B,A,False,True
A descript amount of 2-bromobutane is placed into a strong solution of ethanol and allowed to complete a reaction. The result of this reaction produces a major product of 2-butene and a minor product of 1-butene. Which of the following descriptions of the starting compound explains why 2-butene is the major product?,(A) Carbon 3 has less hydrogen atoms,(B) 1-butene rearranges to 2-butene in solution,(C) Ethanol prefers the second carbon in any chain,(D) Cyclic aromatization,A,B,False,20.0,1,-1.5293214321136475,-1.0293214321136475,-1.528774380683899,-1.779260277748108,-0.1316069342471935,0.2666960413809176,-0.07348989005442008,-0.0016751565315105132,-1.397714497866454,-1.296017473494565,-1.4552844906294788,-1.7775851212165974,B,B,False,False
There are five stages of mitosis that must be carried out correctly for a cell to properly divide. Match the stage of mitosis with its proper component:Prophase — Dissolution of nucleoli,(A) Metaphase — Formation of two distinct nuclear membranes,(B) Cytokinesis — Separation of sister chromatids to their respective poles,(C) Telophase — Formation of the equatorial plate,(D) Anaphase — Separation of the cytoplasm and organelles,A,A,True,20.0,1,-1.5461397171020508,-2.0359976291656494,-2.2829296588897705,-3.038393497467041,-0.14842521923559682,-0.7399801556710843,-0.8276451682602917,-1.2608083762504436,-1.397714497866454,-1.296017473494565,-1.4552844906294788,-1.7775851212165974,A,A,True,True
A muscle fibre relaxes when:,(A) the nerve stimulus is removed.,(B) the nerve stimulus is too forceful.,(C) the actin binding sites are uncovered.,(D) the actin binding sites are saturated.,A,A,True,20.0,1,-1.2858598232269287,-1.2865674495697021,-1.534952163696289,-1.7865674495697021,0.11185467463952525,0.009450023924862938,-0.07966767306681022,-0.008982328353104752,-1.397714497866454,-1.296017473494565,-1.4552844906294788,-1.7775851212165974,A,A,True,True
"Tyler is a high school student who is planning on becoming an engineer. In his calculus II class sophomore year, he receives an F on his first test. Which of the following responses to this event would indicate that Tyler has a higher likelihood of improving in subsequent exams?",(A) He decides that the first test is always harder than the others.,(B) He says the teacher graded his exam harder because she doesn’t like him.,(C) He says it was due to some home circumstances that won’t be present during the next exam.,(D) He critiques his study methods and tries to find out which led to poor returns.,A,B,False,20.0,1,-1.8652738332748413,-1.1152738332748413,-1.3647310733795166,-1.6152738332748413,-0.46755933540838734,0.18074364021972378,0.09055341724996224,0.1623112879417561,-1.397714497866454,-1.296017473494565,-1.4552844906294788,-1.7775851212165974,B,B,False,False
"Living cells require constant interaction with the outside environment in order to attain the materials they need for survival, as well as to rid themselves of waste. Of the following processes, which uses only the gradient of material to control the direction in which the material moves across the cell membrane?",(A) Osmosis,(B) Passive Transport,(C) Active Transport,(D) Endocytosis,A,A,True,20.0,1,-1.2331863641738892,-1.2331863641738892,-1.2331863641738892,-2.2332229614257812,0.1645281336925648,0.06283110932067593,0.22209812645558968,-0.45563784020918385,-1.397714497866454,-1.296017473494565,-1.4552844906294788,-1.7775851212165974,A,C,True,False
"Myoclonic epilepsy and ragged-red fiber (MERRF) is an extremely rare disorder that affects neuromuscular systems. MERRF results from a mutation in mitochondrial DNA (mtDNA) that impairs protein synthesis, oxygen consumption, and energy production. When an affected male and a normal female reproduce, which of the following best predicts the expected phenotypic ratios of the offspring?",(A) None of the offspring will be affected,(B) All males and no females will be affected,(C) Half of males and half of females will be affected,(D) One-fourth of the offspring will be affected,A,C,False,20.0,2,-1.5687984228134155,-1.3183687925338745,-1.3178174495697021,-1.5687984228134155,-0.1843897545779194,-0.010396132866541619,0.12394709057278108,0.2275283623624731,-1.3844086682354961,-1.307972659667333,-1.4417645401424832,-1.7963267851758886,C,D,False,False
