Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the truck blocking the bed?,Yes,0,-1.9139894247055054,-0.16595852375030518,-1.1649035071249172,-0.9150444413308934,-0.7490859175805882,No,False
2.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the bed blocking the truck?,No,0,-3.5311570167541504,-0.03315901756286621,-2.782071099173562,-0.7822449351434544,-0.7490859175805882,No,True
3.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the truck blocking the bed?,No,0,-2.5780274868011475,-0.0805201530456543,-1.8289415692205593,-0.8296060706262425,-0.7490859175805882,No,True
4.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the bed blocking the truck?,Yes,0,-3.7811508178710938,-0.025221945717930794,-3.0320649002905053,-0.774307863298519,-0.7490859175805882,No,False
7.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the truck blocking the bed?,No,0,-1.3202370405197144,-0.3202667236328125,-0.5711511229391262,-1.0693526412134007,-0.7490859175805882,Yes,False
8.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the bed blocking the truck?,Yes,0,-2.5779640674591064,-0.08050704002380371,-1.8288781498785183,-0.8295929576043919,-0.7490859175805882,No,False
9.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the truck blocking the bed?,Yes,0,-1.7030657529830933,-0.2069849967956543,-0.9539798354025051,-0.9560709143762425,-0.7490859175805882,Yes,True
10.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the bed blocking the truck?,No,0,-2.8123767375946045,-0.06341826915740967,-2.063290820014016,-0.8125041867379978,-0.7490859175805882,No,True
13.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the truck blocking the bed?,Yes,0,-1.703027367591858,-0.2060084342956543,-0.9539414500112697,-0.9550943518762425,-0.7490859175805882,Yes,True
14.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the bed blocking the truck?,No,0,-2.124925136566162,-0.12982428073883057,-1.375839218985574,-0.8789101983194187,-0.7490859175805882,No,True
