task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,20.0,0,-5.241905212402344,-15.561530113220215,4.451955150688688,-5.611597425614795,-9.693860363091032,-9.94993268760542,Yes,True,True,True
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,20.0,0,-14.121822357177734,-6.249595642089844,-4.4279619940867025,3.7003370455155764,-9.693860363091032,-9.94993268760542,No,True,False,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,20.0,3,-3.841195821762085,-12.374664306640625,5.8401625160127875,-2.394547845299046,-9.681358337774872,-9.980116461341579,Yes,True,True,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,20.0,2,-11.998674392700195,-7.624722003936768,-2.3168588050951566,2.444820216794808,-9.681815587605039,-10.069542220731575,No,True,False,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,20.0,4,-7.360836505889893,-18.122814178466797,2.333638998245199,-8.120414632683,-9.694475504135092,-10.002399545783797,Yes,True,True,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,20.0,4,-13.299188613891602,-8.498754501342773,-3.60471310975651,1.5036450444410239,-9.694475504135092,-10.002399545783797,No,True,False,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-3.6501338481903076,-13.998967170715332,6.043726514900724,-4.049034483109912,-9.693860363091032,-9.94993268760542,Yes,True,True,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,20.0,2,-11.87252426147461,-7.248967170715332,-2.1907086738695707,2.8205750500162434,-9.681815587605039,-10.069542220731575,No,True,False,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,20.0,1,-6.017519474029541,-11.935446739196777,3.631715348859627,-1.8711195643991232,-9.649234822889168,-10.064327174797654,Yes,True,True,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,20.0,1,-11.494766235351562,-8.24882984161377,-1.8455314124623943,1.8154973331838846,-9.649234822889168,-10.064327174797654,No,True,False,True
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,2,-5.743284702301025,-14.311530113220215,3.9385308853040133,-4.241987892488639,-9.681815587605039,-10.069542220731575,Yes,True,True,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,20.0,1,-13.244071006774902,-8.498754501342773,-3.594836183885734,1.5655726734548807,-9.649234822889168,-10.064327174797654,No,True,False,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-4.984930038452148,-15.747815132141113,4.708930324638883,-5.797882444535693,-9.693860363091032,-9.94993268760542,Yes,True,True,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,20.0,4,-11.434514999389648,-6.249332904815674,-1.7400394952545568,3.7530666409681235,-9.694475504135092,-10.002399545783797,No,True,False,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,20.0,3,-3.586822271347046,-11.749195098876953,6.0945360664278265,-1.7690786375353742,-9.681358337774872,-9.980116461341579,Yes,True,True,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the kitchen?,No,20.0,1,-9.871822357177734,-7.03004264831543,-0.22258753428856615,3.0342845264822245,-9.649234822889168,-10.064327174797654,No,True,False,True
qa1,3,[1],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,0,-5.743284702301025,-14.311530113220215,3.9505756607900064,-4.361597425614795,-9.693860363091032,-9.94993268760542,Yes,True,True,True
qa1,3,[1],John moved to the bathroom.,Is John in the garden?,No,20.0,2,-13.428332328796387,-8.309514999389648,-3.746516741191348,1.760027221341927,-9.681815587605039,-10.069542220731575,No,True,False,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,20.0,2,-6.350273609161377,-13.994766235351562,3.3315419784436617,-3.925224014619987,-9.681815587605039,-10.069542220731575,Yes,True,True,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the hallway?,No,20.0,0,-12.851754188537598,-7.369429588317871,-3.157893825446566,2.580503099287549,-9.693860363091032,-9.94993268760542,No,True,False,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the hallway?,Yes,20.0,0,-6.741905212402344,-15.99882984161377,2.951955150688688,-6.048897154008349,-9.693860363091032,-9.94993268760542,Yes,True,True,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the bedroom?,No,20.0,1,-13.3624906539917,-7.497524261474609,-3.713255831102531,2.5668029133230448,-9.649234822889168,-10.064327174797654,No,True,False,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-5.522363185882568,-13.623674392700195,4.1714971772084635,-3.673741705094775,-9.693860363091032,-9.94993268760542,Yes,True,True,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the hallway?,No,20.0,1,-10.310173988342285,-10.436833381652832,-0.6609391654531169,-0.3725062068551779,-9.649234822889168,-10.064327174797654,Yes,False,False,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bathroom?,Yes,20.0,0,-4.390705108642578,-12.497815132141113,5.303155254448454,-2.547882444535693,-9.693860363091032,-9.94993268760542,Yes,True,True,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bedroom?,No,20.0,4,-9.80986499786377,-5.999195575714111,-0.1153894937286779,4.003203970069686,-9.694475504135092,-10.002399545783797,No,True,False,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the office?,Yes,20.0,4,-5.995659351348877,-12.999664306640625,3.6988161527862147,-2.9972647608568277,-9.694475504135092,-10.002399545783797,Yes,True,True,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the hallway?,No,20.0,3,-10.43486499786377,-9.56222152709961,-0.7535066600888971,0.41789493424196955,-9.681358337774872,-9.980116461341579,No,True,False,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the garden?,Yes,20.0,3,-6.364618301391602,-14.310900688171387,3.316740036383271,-4.330784226829808,-9.681358337774872,-9.980116461341579,Yes,True,True,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the bathroom?,No,20.0,4,-13.991385459899902,-8.499290466308594,-4.296909955764811,1.5031090794752036,-9.694475504135092,-10.002399545783797,No,True,False,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the garden?,Yes,20.0,1,-6.845249652862549,-16.494766235351562,2.8039851700266194,-6.430439060553908,-9.649234822889168,-10.064327174797654,Yes,True,True,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the bedroom?,No,20.0,3,-12.731849670410156,-7.498071193695068,-3.050491332635284,2.4820452676465106,-9.681358337774872,-9.980116461341579,No,True,False,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the hallway?,Yes,20.0,0,-5.993284702301025,-17.624088287353516,3.7005756607900064,-7.6741555997480955,-9.693860363091032,-9.94993268760542,Yes,True,True,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the kitchen?,No,20.0,2,-13.24719524383545,-5.999595642089844,-3.5653796562304105,4.069946578641732,-9.681815587605039,-10.069542220731575,No,True,False,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,20.0,1,-5.245659351348877,-13.562095642089844,4.403575471540291,-3.4977684672921896,-9.649234822889168,-10.064327174797654,Yes,True,True,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the office?,No,20.0,0,-12.746822357177734,-7.499754428863525,-3.0529619940867025,2.4501782587418948,-9.693860363091032,-9.94993268760542,No,True,False,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,20.0,1,-5.245659351348877,-13.562095642089844,4.403575471540291,-3.4977684672921896,-9.649234822889168,-10.064327174797654,Yes,True,True,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the kitchen?,No,20.0,3,-12.433158874511719,-6.374541759490967,-2.7518005367368463,3.605574701850612,-9.681358337774872,-9.980116461341579,No,True,False,True
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the garden?,Yes,20.0,0,-5.987490653991699,-15.435446739196777,3.7063697090993326,-5.485514051591357,-9.693860363091032,-9.94993268760542,Yes,True,True,True
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the hallway?,No,20.0,0,-11.43258285522461,-7.2492899894714355,-1.7387224921335775,2.7006426981339846,-9.693860363091032,-9.94993268760542,No,True,False,True
qa1,15,[11],John journeyed to the garden.,Is John in the garden?,Yes,20.0,0,-7.366385459899902,-14.936833381652832,2.3274749031911295,-4.986900694047412,-9.693860363091032,-9.94993268760542,Yes,True,True,True
qa1,15,[11],John journeyed to the garden.,Is John in the bedroom?,No,20.0,0,-13.741385459899902,-7.374373435974121,-4.0475250968088705,2.575559251631299,-9.693860363091032,-9.94993268760542,No,True,False,True
qa1,15,[11],John moved to the hallway.,Is John in the hallway?,Yes,20.0,4,-6.115243911743164,-15.12349796295166,3.5792315923919276,-5.121098417167863,-9.694475504135092,-10.002399545783797,Yes,True,True,True
qa1,15,[11],John moved to the hallway.,Is John in the garden?,No,20.0,0,-13.802118301391602,-8.247673988342285,-4.10825793830057,1.702258699263135,-9.693860363091032,-9.94993268760542,No,True,False,True
qa1,12,[7],Mary journeyed to the bedroom.,Is Mary in the bedroom?,Yes,20.0,4,-5.866905212402344,-15.24882984161377,3.827570291732748,-5.246430295829972,-9.694475504135092,-10.002399545783797,Yes,True,True,True
qa1,12,[7],Mary journeyed to the bedroom.,Is Mary in the bathroom?,No,20.0,3,-11.608965873718262,-6.123188018798828,-1.9276075359433893,3.856928442542751,-9.681358337774872,-9.980116461341579,No,True,False,True
qa1,6,[4],Daniel went back to the office.,Is Daniel in the office?,Yes,20.0,4,-5.242393970489502,-14.873967170715332,4.45208153364559,-4.871567624931535,-9.694475504135092,-10.002399545783797,Yes,True,True,True
qa1,6,[4],Daniel went back to the office.,Is Daniel in the hallway?,No,20.0,1,-13.181929588317871,-6.499143600463867,-3.532694765428703,3.565183574333787,-9.649234822889168,-10.064327174797654,No,True,False,True
qa1,9,[8],Daniel travelled to the garden.,Is Daniel in the garden?,Yes,20.0,3,-6.368284702301025,-15.061833381652832,3.313073635473847,-5.081716920311253,-9.681358337774872,-9.980116461341579,Yes,True,True,True
qa1,9,[8],Daniel travelled to the garden.,Is Daniel in the bathroom?,No,20.0,2,-13.927118301391602,-7.624446868896484,-4.245302713786563,2.445095351835091,-9.681815587605039,-10.069542220731575,No,True,False,True
qa1,15,[14],Daniel travelled to the bedroom.,Is Daniel in the bedroom?,Yes,20.0,4,-5.495659351348877,-14.686744689941406,4.198816152786215,-4.684345144157609,-9.694475504135092,-10.002399545783797,Yes,True,True,True
qa1,15,[14],Daniel travelled to the bedroom.,Is Daniel in the garden?,No,20.0,2,-13.115243911743164,-7.248673915863037,-3.4334283241381254,2.8208683048685383,-9.681815587605039,-10.069542220731575,No,True,False,True
qa1,15,[14],Mary journeyed to the bedroom.,Is Mary in the bedroom?,Yes,20.0,0,-5.866905212402344,-15.24882984161377,3.826955150688688,-5.298897154008349,-9.693860363091032,-9.94993268760542,Yes,True,True,True
qa1,15,[14],Mary journeyed to the bedroom.,Is Mary in the hallway?,No,20.0,1,-11.98895263671875,-6.7488298416137695,-2.3397178138295818,3.3154973331838846,-9.649234822889168,-10.064327174797654,No,True,False,True
qa1,6,[5],Sandra moved to the bedroom.,Is Sandra in the bedroom?,Yes,20.0,1,-6.86168909072876,-16.99752426147461,2.7875457321604085,-6.933197086676955,-9.649234822889168,-10.064327174797654,Yes,True,True,True
qa1,6,[5],Sandra moved to the bedroom.,Is Sandra in the office?,No,20.0,2,-13.731849670410156,-8.748071670532227,-4.050034082805118,1.321470550199349,-9.681815587605039,-10.069542220731575,No,True,False,True
qa1,6,[4],Mary went to the office.,Is Mary in the office?,Yes,20.0,4,-5.3413543701171875,-10.36324405670166,4.353121134017904,-0.36084451091786285,-9.694475504135092,-10.002399545783797,Yes,True,True,True
qa1,6,[4],Mary went to the office.,Is Mary in the garden?,No,20.0,2,-10.500532150268555,-8.172430038452148,-0.818716562663516,1.897112182279427,-9.681815587605039,-10.069542220731575,No,True,False,True
qa1,6,[4],John went back to the bathroom.,Is John in the bathroom?,Yes,20.0,3,-5.058421611785889,-12.186980247497559,4.622936725988984,-2.2068637861559797,-9.681358337774872,-9.980116461341579,Yes,True,True,True
qa1,6,[4],John went back to the bathroom.,Is John in the office?,No,20.0,3,-11.186911582946777,-5.749876499176025,-1.505553245171905,4.2302399621655535,-9.681358337774872,-9.980116461341579,No,True,False,True
qa1,6,[2],Sandra travelled to the garden.,Is Sandra in the garden?,Yes,20.0,4,-5.013653755187988,-12.87219524383545,4.680821748947103,-2.869795698051652,-9.694475504135092,-10.002399545783797,Yes,True,True,True
qa1,6,[2],Sandra travelled to the garden.,Is Sandra in the kitchen?,No,20.0,3,-12.679405212402344,-7.623967170715332,-2.9980468746274713,2.356149290626247,-9.681358337774872,-9.980116461341579,No,True,False,True
qa1,3,[1],Sandra journeyed to the kitchen.,Is Sandra in the kitchen?,Yes,20.0,1,-6.114618301391602,-15.935688018798828,3.5346165214975667,-5.871360844001174,-9.649234822889168,-10.064327174797654,Yes,True,True,True
qa1,3,[1],Sandra journeyed to the kitchen.,Is Sandra in the office?,No,20.0,1,-11.806190490722656,-6.998900890350342,-2.156955667833488,3.0654262844473124,-9.649234822889168,-10.064327174797654,No,True,False,True
qa1,12,[8],Sandra journeyed to the hallway.,Is Sandra in the hallway?,Yes,20.0,0,-5.245921611785889,-16.624195098876953,4.447938751305143,-6.674262411271533,-9.693860363091032,-9.94993268760542,Yes,True,True,True
qa1,12,[8],Sandra journeyed to the hallway.,Is Sandra in the bathroom?,No,20.0,0,-14.80866813659668,-8.624373435974121,-5.114807773505648,1.325559251631299,-9.693860363091032,-9.94993268760542,No,True,False,True
qa1,9,[4],Daniel journeyed to the office.,Is Daniel in the office?,Yes,20.0,2,-5.995659351348877,-12.999664306640625,3.6861562362561617,-2.9301220859090495,-9.681815587605039,-10.069542220731575,Yes,True,True,True
