question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
Which foods tend to be consumed in lower quantities in Wales and Scotland (as of 2020)?,(A) Meat,(B) Confectionary,(C) Fruits and vegetables,(D) Potatoes,C,-2.373674154281616,-3.200448513031006,-1.6310969591140747,-3.2163503170013428,C,True
"In which one of the following circumstances will the prevalence of a disease in the population increase, all else being constant?",(A) If the incidence rate of the disease falls.,(B) If survival time with the disease increases.,(C) If recovery of the disease is faster.,(D) If the population in which the disease is measured increases.,B,-4.841350555419922,-1.0719127655029297,-6.6815714836120605,-4.648403167724609,B,True
Which of the following statements is correct?,(A) The flavonoid class comprises flavonoids and isoflavonoids.,(B) The digestibility and bioavailability of isoflavones in soya food products are not changed by processing.,(C) ß-Carotene and lycopene can both act as provitamin A.,(D) Carotenoids and flavonoids both belong to the polyphenol class.,A,-2.982591152191162,-4.528531551361084,-2.0913503170013428,-3.7764835357666016,C,False
What are the main causes of the obesity epidemic?,(A) Increased energy quantity/density and a more sedentary life-style,(B) Decreased leisure time activity,(C) Changes in genetic profiles,(D) None of the options given is correct,A,-1.1614067554473877,-6.085903167724609,-5.743690013885498,-6.023403167724609,A,True
Which vitamin is a major lipid-soluble antioxidant in cell membranes?,(A) Vitamin A,(B) Vitamin D,(C) Vitamin E,(D) Vitamin K,C,-5.871399879455566,-8.929405212402344,-1.5666842460632324,-8.430784225463867,C,True
Which of the following contributes to vitamin B12 deficiency in older adults?,(A) Reduced secretion of intrinsic factor,(B) Atrophic gastritis,(C) Helicobacter pylori infection,(D) All of the above,D,-5.5902605056762695,-7.274740695953369,-6.399322032928467,-1.006598949432373,D,True
Obesity increases the risk of endometrial cancer. Which hormone is thought to mediate this effect?,(A) Testosterone,(B) Oestrogen,(C) Insulin-like growth factor-1,(D) Thyroxine,B,-5.435688018798828,-1.0041842460632324,-5.527535915374756,-6.464796543121338,B,True
Which vitamin is required for calcium absorption from the small intestine?,(A) Vitamin A,(B) Vitamin D,(C) Vitamin E,(D) Vitamin K,B,-5.652535915374756,-1.641774296760559,-8.240243911743164,-6.019853591918945,B,True
Which of the following statements about the metabolic demand for amino acids is correct?,"(A) The metabolic demand is supplied only from the diet,",(B) The metabolic demand is to maintain protein turnover.,(C) The metabolic demand involves consumption of amino-acids by a number of irreversible pathways and these are either obligatory or adaptive.,(D) The metabolic demand is a fixed amount,C,-4.493284702301025,-3.550743818283081,-2.208040237426758,-4.420440196990967,C,True
Which of the following statements about human amino acid requirements in human nutrition is correct?,(A) The amino acid requirements determined for adults is assumed to be the requirement pattern for all ages.,(B) The amino acid requirements determined for adults is assumed to be the requirements for maintenance for all ages.,(C) The amino acid pattern of breast milk is assumed to be the requirement pattern for all children.,(D) The amino acid pattern of human tissue protein is assumed to be the requirement patterns for infants and young children.,B,-3.6371893882751465,-2.7447662353515625,-2.900503158569336,-2.5103089809417725,D,False
A food additive is considered to be safe when:,(A) No evidence of human toxicity has been observed over the period of its use,(B) Estimated Daily Intake (EDI) from its presence in food is less than its ADI,(C) Its toxic effects are observed only at doses 100x the EDI,(D) Its benefits outweigh its risks,B,-2.1521716117858887,-3.990244150161743,-5.584292888641357,-4.045440196990967,A,False
Which of the following statements is true:,(A) Childhood stunting before 24 months of age affects short term cognitive performance,(B) Childhood stunting before 24 months of age affects long term cognitive performance,(C) Neither of the statements are correct,(D) Both of the statements are correct,D,-3.4812464714050293,-1.6809905767440796,-4.7126336097717285,-1.704274296760559,B,False
What role do women play in food security?,(A) Their main role is preparing meals.,"(B) They play a central role as producers of food, managers of natural resources, income earners and caretakers of household nutrition.","(C) They weed the fields, but never plough or plant them, as only men are strong enough for those activities.",(D) Their efforts focus mainly on vegetable gardens and chickens; men are involved with cereal crops and larger livestock.,B,-5.373071193695068,-1.0271716117858887,-5.74616813659668,-7.336822032928467,B,True
The following amino acids are all essential components of the diet:,"(A) leucine, methionine and threonine","(B) proline, tyrosine and serine","(C) valine, glycine and arginine","(D) leucine, cysteine and glycine",A,-1.4655722379684448,-5.991905212402344,-6.927743911743164,-6.239618301391602,A,True
Which single statement about fat digestion and absorption is correct?,(A) Absorption of fatty acids in the intestine occurs mainly through FABP and FAT/CD36 transport proteins in the enterocytes of the distal duodenum,"(B) After absorption, medium chain triglycerides (MCT) enter the lymphatic system, whereas long chain triglycerides enter the portal blood system.",(C) The products of partial digestion of triglycerides (triacylglycerols) can form mixed micelles with pancreatic cholesterol and phospholipids and this increases absorption,(D) Triglycerides (triacylglycerols) must be emulsified and digested before the fatty acids can be transported,D,-3.463676929473877,-2.1780428886413574,-2.1146180629730225,-3.2824902534484863,C,False
Which fatty acids found in plasma phospholipids are associated with reduced cardiovascular mortality?,(A) Palmitic acid (16:0),(B) Long chain (=20 carbons) saturated and n-3 polyunsaturated fatty acids,(C) á-linolenic acid (18:3),(D) Stearic acid (18:0),B,-4.685173988342285,-1.098258376121521,-4.6527605056762695,-4.151483535766602,B,True
Crohn's disease:,(A) Always affects the colon,(B) May lead to intestinal obstruction,(C) Is best treated surgically,(D) Requires a gluten free diet,B,-4.655470371246338,-1.2248997688293457,-5.748071193695068,-5.059695243835449,B,True
"Which of the following is true about the diagnosis of ""osteopenia"" or ""osteoporosis"" in North America and Western Europe",(A) Women over age 80 with osteopenia have above average bone mineral density for their age,(B) Fewer than 10% of women over age 50 have osteopenia,(C) Fewer than 50% of women over age 80 have osteopenia or osteoporosis,(D) Osteoporosis is defined as a bone density lower than 2.5 standard deviations below the average for age-matched controls.,A,-3.888110399246216,-5.339796543121338,-3.245379686355591,-1.792859673500061,D,False
Which country has undergone the most rapid nutrition transition in the last two decades?,(A) China,(B) Sweden,(C) Britain,(D) India,A,-1.4901505708694458,-6.429893970489502,-6.588350296020508,-6.802118301391602,A,True
Acute binge drinking is associated with?,(A) Happy heart syndrome,(B) Home heart syndrome,(C) Beach heart syndrome,(D) Holiday heart syndrome,D,-4.560797691345215,-6.028169631958008,-6.778169631958008,-1.1532645225524902,D,True
"Why are some specific indices of iron status (such as serum ferritin or transferrin receptors) generally considered to be more reliable indices of iron status, than blood haemoglobin levels are?",(A) Because they respond more rapidly to changes in iron levels in the diet.,"(B) Because blood haemoglobin levels can also respond to a variety of other factors and insults, such as lead poisoning, chronic disease, etc.",(C) Because the specific iron indices can be measured more accurately and easily.,"(D) Because haemoglobin levels vary with subject age, and between the sexes.",B,-5.490832328796387,-1.81900954246521,-6.451153755187988,-7.78452730178833,B,True
What stable isotope is commonly given for the measurement of total body water?,(A) Deuterium,(B) Carbon 13,(C) Nitrogen 15,(D) Oxygen 18,A,-1.6066135168075562,-7.897899627685547,-6.554405212402344,-5.552118301391602,A,True
What are focus areas of nutritional epidemiology?,(A) The role of nutritional factors in causing disease in a population.,(B) How changes in food intake in the population can promote good health.,(C) Both of the options given are correct.,(D) None of the options given is correct.,C,-3.931929588317871,-7.084292888641357,-1.2590134143829346,-7.456623077392578,C,True
Which of the following diet-derived compounds have epigenetic effects?,(A) Butyrate,(B) Curcumin,(C) Genistein,(D) All of the options given are correct,D,-5.808421611785889,-8.17574405670166,-7.556190013885498,-0.8389834761619568,D,True
Which of the following does not occur with increasing age?,(A) A reduction in lean body mass,(B) A reduction in bone density,(C) An increased appetite,(D) Impaired immune function,C,-3.5456488132476807,-7.153356075286865,-1.1534451246261597,-4.714796543121338,C,True
Which vitamin is required for synthesis of the blood clotting proteins?,(A) Vitamin A,(B) Vitamin D,(C) Vitamin E,(D) Vitamin K,D,-5.651176929473877,-7.084863185882568,-6.180353164672852,-1.5076552629470825,D,True
What the largest endogenous substrate source in the body?,(A) Liver glycogen,(B) Muscle glycogen,(C) Intramuscular lipid,(D) Adipose tissue,D,-3.654493808746338,-1.2778676748275757,-4.590856075286865,-5.151176929473877,B,False
Which of the following statements concerning transamination is correct?,(A) Only non-essential (dispensable) amino acids undergo transamination.,(B) Transamination is an irreversible reaction in amino acid catabolism.,(C) Transaminases require a coenzyme derived from vitamin B12.,(D) Transaminases require a coenzyme derived from vitamin B6.,D,-5.028169631958008,-5.6190714836120605,-6.306929588317871,-1.6674659252166748,D,True
What is food security?,(A) It relates to efforts to prevent terrorists from poisoning food supplies.,(B) It is about ensuring everyone's access to food.,"(C) Its component elements include availability, utilisation, and stability, as well as access.",(D) Food security focuses primarily on ending micronutrient malnutrition.,C,-5.404260158538818,-2.1673262119293213,-2.3095145225524902,-6.025503158569336,B,False
What is the likely reason that evidence to support the relationship between dietary cholesterol and plasma LDL cholesterol levels in humans is inconclusive?,(A) The complexity of the mechanisms regulating the absorption of cholesterol and its export in lipoproteins.,(B) The complexity of the mechanism controlling the clearance of intestinally derived lipoproteins by the liver.,(C) The multiple intrahepatic responses to increased cellular cholesterol.,(D) All of the above.,D,-4.37201452255249,-6.491905212402344,-7.463350296020508,-0.9628214240074158,D,True
Which of the following statements about amino acid scoring for predicting protein quality in human nutrition is correct?,(A) The amino acid score is calculated by comparing the amino acid pattern of the protein to that of egg protein.,(B) The amino acid score is calculated by comparing the amino acid pattern of the protein to that of milk protein.,(C) A single reference pattern is used to calculate the amino acid score for all ages,(D) Different amino acid scoring patterns are used for different age groups.,D,-3.5106301307678223,-5.992393970489502,-6.554405212402344,-1.6182847023010254,D,True
A 20 year old student who has recently arrived in Britain from Sudan visits the university health centre to complain of abdominal cramps and diarrhoea after drinking milk. Which of the following is the most likely cause of his problem?,(A) Bacterial and yeast overgrowth in the small intestine,(B) Lack of pancreatic amylase,(C) Lack of small intestinal lactase,(D) Lack of small intestinal sucrase-isomaltase,C,-4.898877143859863,-6.541958332061768,-1.744397759437561,-5.670440196990967,C,True
Which of the following is the main nitrogenous compound in urine?,(A) Uric acid,(B) Ammonia,(C) Urea,(D) Creatinine,C,-5.528356075286865,-7.899740695953369,-1.0274182558059692,-7.368284702301025,C,True
It has been observed that a reduction in family size and improved sanitary condition have led to an increase in allergic conditions. The 'hygiene hypothesis' suggests that,(A) The frequent use of antiseptic swipes will reduce allergies,(B) Living on a working farm will help reducing the development of atopic diseases,(C) Particular care must be taken during breast feeding in high risk infants,(D) Living on a working farm will increase the development of atopic diseases,B,-4.276483535766602,-1.9654285907745361,-5.23824405670166,-4.546465873718262,B,True
Why might some biochemical (eg plasma or serum) indices of micronutrient status give misleading results in people with infections or inflammatory states?,"(A) Because people who are sick often alter their diets, and may eat less food.",(B) Because the accuracy of some laboratory assays may be compromised in samples from people who are sick.,"(C) Because some metabolic pathways are altered in sick people, which changes their micronutrient requirements.",(D) Because an acute phase reaction results in changes in inter-tissue distributions of certain micronutrients.,D,-4.871617794036865,-5.276483535766602,-5.401771545410156,-1.6517715454101562,D,True
What proportion of vegans is likely to be deficient in vitamin B12?,(A) 3%,(B) 32%,(C) 66%,(D) 15%,B,-2.358292579650879,-1.9206486940383911,-2.5138959884643555,-2.1850242614746094,B,True
Which of these factors increases the risk for cancer of the oesophagus?,(A) Processed meat,(B) Fruit and vegetables,(C) Salt,(D) Alcohol,D,-2.529493808746338,-6.618690013885498,-7.025503158569336,-2.6353089809417725,A,False
Which one of the following statements about protein nutrition is correct?,"(A) There is a requirement for dietary protein, but it is unimportant which protein is consumed.","(B) The requirement for dietary protein is for individual amino acids, not simply the total amount of protein in the diet.",(C) All dietary proteins have the same amino acid content and composition.,(D) For an adult in nitrogen equilibrium there is only a small requirement for an intake of protein since amino acids arising from tissue protein catabolism are available for new protein synthesis.,B,-4.025850296020508,-2.051452159881592,-5.020540237426758,-2.3454296588897705,B,True
Higher dietary sodium (salt) intake is generally associated with:,(A) Decreased calcium excretion in the urine,(B) Increased risk of fracture,(C) Decreased dietary calcium absorption,(D) Negative calcium balance and bone mineral loss,D,-3.041722059249878,-2.519123077392578,-5.176452159881592,-4.142519474029541,B,False
Which of the following is a function of vitamin B6?,(A) Synthesis of TMP (thymidine monophosphate),(B) Decarboxylation of amino acids to form amine neurotransmitters,(C) Synthesis of methionine from homocysteine,(D) Carboxylation of pyruvate to oxaloacetate,B,-3.6989824771881104,-1.3215134143829346,-5.211377143859863,-5.086377143859863,B,True
Which of the following statements is/are true?There is increasing concern about the importance of adequate nutrition in the pre-conception period to support a successful pregnancy. This is because:,(A) in the embryonic period the foetus is vulnerable to external factors in its environment,(B) the embryonic period often occurs before a woman knows she is pregnant,(C) interventions in late pregnancy may be too late to be effective,(D) all of the options given are correct,D,-4.4541401863098145,-4.787773609161377,-3.5361998081207275,-1.5666261911392212,D,True
Which of the following best explains the antioxidant action of vitamin E?,(A) It forms a stable radical that can be reduced back to active vitamin E by reaction with vitamin C,(B) It is converted to a stable radical by reaction with vitamin C,(C) It is lipid soluble and can react with free radicals in the bloodstream resulting from nitric oxide formation by vascular epithelium,(D) It forms a stable radical that can be reduced back to active vitamin E by reaction with glutathione and glutathione peroxidase,A,-2.088676929473877,-3.2728993892669678,-2.6155428886413574,-3.2516796588897705,A,True
Which of these factors increases the risk for cancer of the stomach?,(A) Obesity,(B) Sugar,(C) Salt and salt-preserved foods,(D) Dietary fibre,C,-5.838676929473877,-7.67418909072876,-2.178332567214966,-5.61168909072876,C,True
What are the main enzyme systems for catalysing ethanol to acetaldehyde?,(A) Alcohol dehydrogenase (ADH),(B) Catalase,"(C) Alcohol dehydrogenase (ADH), cytochrome P450 2E1 (CYP2EI), catalase",(D) cytochrome P450 2E1 (CYP2EI),C,-1.4807183742523193,-5.674990653991699,-3.801452159881592,-4.706623077392578,A,False
In a healthy person maintaining energy balance in equilibrium (i.e. mathematical equality of energy intake and energy expenditure) is generally achieved on a:,(A) day-to-day basis,(B) 2-3 day basis,(C) 3-4 day basis,(D) 1-2 week basis,D,-1.542983055114746,-3.755716323852539,-4.926452159881592,-4.360836505889893,A,False
Which of the following statements is incorrect regarding fatty acid ß-oxidation?,"(A) The major site of fatty acid ß-oxidation is the peroxisomes, the mitochondria also contain enzymes for this pathway",(B) Within the liver peroxisomes serve to oxidise very long chain fatty acids to medium chain products,(C) The rate of b-oxidation is regulated by the availability of fatty acids and the rate of utilisation of b-oxidation products,(D) Peroxisomes are the site for the degradation of xenobiotics and eicosanoids,A,-1.9807183742523193,-2.6484034061431885,-2.899322271347046,-2.195155382156372,A,True
"Intestinal lactase deficiency leads to lactose maldigestion which subsequently can lead to lactose intolerance, i.e. causing clinical symptoms. Infants and children normally express sufficient lactase levels as not to experience clinical symptoms. Overall, adults can be classified as lactase-persisters or lactase non-persisters. What is the approximate percentage of Lactase non-persisters worldwide?",(A) 45%-50%,(B) 70%-75 %,(C) 10%-15%,(D) 30%-35%,B,-2.886733055114746,-1.5688138008117676,-5.238952159881592,-5.020540237426758,B,True
Which of the following vitamins provides the coenzyme for carboxylation reactions?,(A) Biotin,(B) Niacin,(C) Riboflavin,(D) Thiamin,A,-1.3639345169067383,-5.316626071929932,-5.54918909072876,-7.234930038452148,A,True
"According to trials on diabetes prevention, high-risk individuals can reduce their risk to develop diabetes by doing the following:",(A) Eating a very low carbohydrate diet,(B) Consuming a diet high in monounsaturated fats,(C) Losing 5-7% of body weight through a hypocaloric low fat diet and 30 minutes of daily activity,(D) Initiating metformin 850 mg BID and practicing daily vigorous exercise,C,-5.278169631958008,-5.306190013885498,-1.7753214836120605,-5.771792888641357,C,True
IBS,(A) Is primarily a psychological problem,(B) Is a contra-indication to colonoscopy,(C) May be associated with constipation,(D) always resolves with a gluten free diet.,C,-2.9360885620117188,-3.9511661529541016,-1.2558687925338745,-3.730602502822876,C,True
The gut microbes metabolize L-carnitine into which metabolite that has been shown increase cardiovascular disease?,(A) choline,(B) betaine,(C) Trimethylamine,(D) All of the above,C,-6.526176929473877,-7.832353591918945,-0.9814338684082031,-5.080019474029541,C,True
Which of the following statements is correct?,(A) Sulfur dioxide is not used in foods containing thiamin because it causes destruction of the vitamin,(B) Sulfur dioxide is not used in foods containing niacin because it causes destruction of the vitamin,(C) Sulfur dioxide is not used in foods containing vitamin E because it causes destruction of the vitamin,(D) Sulfur dioxide is not used in foods containing vitamin C because it causes destruction of the vitamin,A,-2.230602502822876,-3.649322271347046,-3.60188627243042,-2.3215134143829346,A,True
Eosinophilic oesophagitis,(A) Leads to oesophageal diverticular,(B) May cause oesopgageal obstruction,(C) Is not due to allergy,(D) Benefits from antacid therapy,B,-5.247195243835449,-1.069098949432373,-7.523877143859863,-6.898877143859863,B,True
Which of the following vitamins is required for fatty acid b-oxidation?,(A) Niacin,(B) Riboflavin,(C) Thiamin,(D) Vitamin C,B,-1.7467215061187744,-2.7859976291656494,-6.42574405670166,-6.264710903167725,A,False
Children who are obese should:,(A) Follow a different diet to the rest of the family,(B) Eat the same and take more exercise,"(C) Reduce their total energy intake, increase their activity level and reduce their screen time",(D) Eat more fruit and vegetables,C,-5.464796543121338,-6.210399627685547,-0.9354544878005981,-4.960399627685547,C,True
Which of the treatments below has not demonstrated efficacy in BED,(A) Cognitive Behavioural Therapy,"(B) Antidepressants (Fluoxetine, Sertraline)","(C) Antiobesity agents (Orlistat, Sibutramine)","(D) Benzodizepines (Diazepam, Alprazolam)",D,-5.466031551361084,-5.401483535766602,-5.121617794036865,-1.246919870376587,D,True
Which of the following is a function of biotin?,(A) Decarboxylation of amino acids to form amine neurotransmitters,(B) Synthesis of methionine from homocysteine,(C) Carboxylation of pyruvate to oxaloacetate,(D) Synthesis of methylene tetrahydrofolate,C,-4.588350296020508,-3.875319480895996,-2.2428531646728516,-3.8824033737182617,C,True
How is iron transported in the circulation from the intestine to the sites of metabolism in the body?,(A) As simple Fe2+ in the serum,(B) Bound to albumin,(C) Bound to ferritin,(D) Bound to transferrin,D,-6.1223649978637695,-5.683899879455566,-6.934322357177734,-1.5129483938217163,D,True
The safety of which of the following substances must be demonstrated prior to their introduction into food?,(A) Pesticide chemicals,(B) Substances migrating from food packaging,(C) Colour additives,(D) All of the above,D,-6.151771545410156,-7.458040237426758,-7.054893970489502,-0.8651881814002991,D,True
Select the single most accurate statement about the absorptive area of the human intestine?,(A) The absorptive area is equivalent to that of a tennis court,(B) All of the options given are correct,(C) Changes in motility increase the contact time between nutrients and absorptive surface,"(D) The presence of folds, villi and microvilli on the surface of enterocytes magnifies the absorptive area",B,-5.433159351348877,-6.210903167724609,-2.774740695953369,-2.226649522781372,D,False
Infants and children with a suspected food allergy e.g. cow's milk allergy/intolerance could display the following symptoms and signs:,(A) severe atopic dermatitis,(B) enterocolitis,(C) diarrhoea,(D) all of the above,D,-5.742853164672852,-7.362490653991699,-5.239618301391602,-1.0836858749389648,D,True
High intake of which of these dietary components predisposes to accelerated cognitive decline,(A) High glycaemic index carbohydrates,(B) A high n-6:n-3 fat ratio,(C) Long chain saturated fats,(D) All of the above,D,-2.9148385524749756,-3.920440435409546,-4.489618301391602,-0.934519350528717,D,True
