Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,social-interactions,1.0,antonym,1.0,Chao is making Yan's job easier.,Is Chao helping Yan?,Yes,-0.09963630139827728,-2.7341747283935547,-8.374619483947754,-7.187296390533447,8.274983182549477,4.453121662139893,Yes,True
2.0,1.0,social-interactions,1.0,antonym,1.0,Chao is making Yan's job easier.,Is Chao hindering Yan?,No,-3.780944585800171,-0.03235090523958206,-8.374619483947754,-7.187296390533447,4.593674898147583,7.154945485293865,No,True
3.0,1.0,social-interactions,1.0,antonym,2.0,Chao is making Yan's job harder.,Is Chao helping Yan?,No,-3.6245954036712646,-0.035490285605192184,-8.374619483947754,-7.187296390533447,4.750024080276489,7.151806104928255,No,True
4.0,1.0,social-interactions,1.0,antonym,2.0,Chao is making Yan's job harder.,Is Chao hindering Yan?,Yes,-0.07725091278553009,-3.3747966289520264,-8.374619483947754,-7.187296390533447,8.297368571162224,3.812499761581421,Yes,True
5.0,2.0,social-interactions,2.0,antonym,1.0,Chao is assisting Yan.,Is Chao helping Yan?,Yes,-0.07916519045829773,-3.2966983318328857,-8.374619483947754,-7.187296390533447,8.295454293489456,3.8905980587005615,Yes,True
6.0,2.0,social-interactions,2.0,antonym,1.0,Chao is assisting Yan.,Is Chao hindering Yan?,No,-4.406012058258057,-0.018717650324106216,-8.374619483947754,-7.187296390533447,3.9686074256896973,7.168578740209341,No,True
7.0,2.0,social-interactions,2.0,antonym,2.0,Chao is obstructing Yan.,Is Chao helping Yan?,No,-3.15567946434021,-0.05397060140967369,-8.374619483947754,-7.187296390533447,5.218940019607544,7.133325789123774,No,True
8.0,2.0,social-interactions,2.0,antonym,2.0,Chao is obstructing Yan.,Is Chao hindering Yan?,Yes,-0.09246830642223358,-3.0467536449432373,-8.374619483947754,-7.187296390533447,8.28215117752552,4.14054274559021,Yes,True
9.0,3.0,social-interactions,3.0,antonym,1.0,Chao is removing obstacles in the path of Yan.,Is Chao helping Yan?,Yes,-0.06575530022382736,-3.6712582111358643,-8.374619483947754,-7.187296390533447,8.308864183723927,3.516038179397583,Yes,True
10.0,3.0,social-interactions,3.0,antonym,1.0,Chao is removing obstacles in the path of Yan.,Is Chao hindering Yan?,No,-3.5465447902679443,-0.03771365433931351,-8.374619483947754,-7.187296390533447,4.82807469367981,7.149582736194134,No,True
11.0,3.0,social-interactions,3.0,antonym,2.0,Chao is introducing obstacles in the path of Yan.,Is Chao helping Yan?,No,-3.2021396160125732,-0.05035564303398132,-8.374619483947754,-7.187296390533447,5.172479867935181,7.136940747499466,No,True
12.0,3.0,social-interactions,3.0,antonym,2.0,Chao is introducing obstacles in the path of Yan.,Is Chao hindering Yan?,Yes,-0.053785290569067,-3.624783515930176,-8.374619483947754,-7.187296390533447,8.320834193378687,3.5625128746032715,Yes,True
13.0,4.0,social-interactions,4.0,antonym,1.0,Chao and Yan are working with each other.,Is Chao cooperating with Yan?,Yes,-0.11692825704813004,-2.7967803478240967,-8.374619483947754,-7.187296390533447,8.257691226899624,4.390516042709351,Yes,True
14.0,4.0,social-interactions,4.0,antonym,1.0,Chao and Yan are working with each other.,Is Chao competing with Yan?,No,-2.6244804859161377,-0.09061100333929062,-8.374619483947754,-7.187296390533447,5.750138998031616,7.096685387194157,No,True
15.0,4.0,social-interactions,4.0,antonym,2.0,Chao and Yan are working against each other.,Is Chao cooperating with Yan?,No,-4.030419826507568,-0.02960221655666828,-8.374619483947754,-7.187296390533447,4.3441996574401855,7.157694173976779,No,True
