Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the left of the nail?,Yes,-4.120921611785889,-3.637397289276123,-7.5904717445373535,-6.7152605056762695,3.469550132751465,3.0778632164001465,Yes,True
2.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the right of the nail?,No,-4.028169631958008,-3.294976234436035,-7.5904717445373535,-6.7152605056762695,3.5623021125793457,3.4202842712402344,Yes,False
3.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the left of the nail?,No,-4.246822357177734,-3.4975242614746094,-7.5904717445373535,-6.7152605056762695,3.343649387359619,3.21773624420166,Yes,False
4.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the right of the nail?,Yes,-4.089796543121338,-3.8553595542907715,-7.5904717445373535,-6.7152605056762695,3.5006752014160156,2.859900951385498,Yes,True
5.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the left of the nail?,Yes,-3.713350534439087,-3.4654715061187744,-7.5904717445373535,-6.7152605056762695,3.8771212100982666,3.249788999557495,Yes,True
6.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the right of the nail?,No,-3.4803595542907715,-3.2319376468658447,-7.5904717445373535,-6.7152605056762695,4.110112190246582,3.483322858810425,Yes,False
7.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the left of the nail?,No,-3.479222059249878,-3.2319376468658447,-7.5904717445373535,-6.7152605056762695,4.111249685287476,3.483322858810425,Yes,False
8.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the right of the nail?,Yes,-3.6053595542907715,-3.6062464714050293,-7.5904717445373535,-6.7152605056762695,3.985112190246582,3.1090140342712402,Yes,True
10.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the left of the wheel?,No,-4.308421611785889,-3.3100242614746094,-7.5904717445373535,-6.7152605056762695,3.282050132751465,3.40523624420166,No,True
12.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the nail to the left of the wheel?,Yes,-3.6353089809417725,-3.387397289276123,-7.5904717445373535,-6.7152605056762695,3.955162763595581,3.3278632164001465,Yes,True
13.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the right of the wheel?,Yes,-3.6364824771881104,-3.138110399246216,-7.5904717445373535,-6.7152605056762695,3.953989267349243,3.5771501064300537,Yes,True
15.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the nail to the right of the wheel?,No,-4.276176929473877,-3.5428595542907715,-7.5904717445373535,-6.7152605056762695,3.3142948150634766,3.172400951385498,Yes,False
17.0,3.0,spatial-relations,,antonym,1.0,The wheel is in front of Chao. Chao turns right.,Is the wheel to the left of Chao?,Yes,-3.6788854598999023,-3.4322662353515625,-7.5904717445373535,-6.7152605056762695,3.911586284637451,3.282994270324707,Yes,True
18.0,3.0,spatial-relations,,antonym,1.0,The wheel is in front of Chao. Chao turns right.,Is the wheel to the right of Chao?,No,-3.461822271347046,-3.2145423889160156,-7.5904717445373535,-6.7152605056762695,4.128649473190308,3.500718116760254,Yes,False
19.0,3.0,spatial-relations,,antonym,2.0,The wheel is in front of Chao. Chao turns left.,Is the wheel to the left of Chao?,No,-3.4288854598999023,-3.1834216117858887,-7.5904717445373535,-6.7152605056762695,4.161586284637451,3.531838893890381,Yes,False
20.0,3.0,spatial-relations,,antonym,2.0,The wheel is in front of Chao. Chao turns left.,Is the wheel to the right of Chao?,Yes,-3.7413854598999023,-3.2459216117858887,-7.5904717445373535,-6.7152605056762695,3.849086284637451,3.469338893890381,Yes,True
21.0,4.0,spatial-relations,,antonym,1.0,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the left of Chao?,Yes,-3.6197662353515625,-2.8718223571777344,-7.5904717445373535,-6.7152605056762695,3.970705509185791,3.843438148498535,Yes,True
22.0,4.0,spatial-relations,,antonym,1.0,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the right of Chao?,No,-3.3057847023010254,-3.0584216117858887,-7.5904717445373535,-6.7152605056762695,4.284687042236328,3.656838893890381,Yes,False
23.0,4.0,spatial-relations,,antonym,2.0,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the left of Chao?,No,-3.3213043212890625,-3.0739824771881104,-7.5904717445373535,-6.7152605056762695,4.269167423248291,3.641278028488159,Yes,False
24.0,4.0,spatial-relations,,antonym,2.0,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the right of Chao?,Yes,-3.7432847023010254,-3.2459216117858887,-7.5904717445373535,-6.7152605056762695,3.847187042236328,3.469338893890381,Yes,True
25.0,5.0,spatial-relations,,antonym,1.0,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the left of Chao?,Yes,-4.491385459899902,-4.245921611785889,-7.5904717445373535,-6.7152605056762695,3.099086284637451,2.469338893890381,Yes,True
26.0,5.0,spatial-relations,,antonym,1.0,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the right of Chao?,No,-3.9603993892669678,-3.964796781539917,-7.5904717445373535,-6.7152605056762695,3.6300723552703857,2.7504637241363525,Yes,False
27.0,5.0,spatial-relations,,antonym,2.0,"The shop is in front of Chao, and the zoo is behind. Chao turns left.",Is the shop to the left of Chao?,No,-3.9913854598999023,-3.9959216117858887,-7.5904717445373535,-6.7152605056762695,3.599086284637451,2.719338893890381,Yes,False
28.0,5.0,spatial-relations,,antonym,2.0,"The shop is in front of Chao, and the zoo is behind. Chao turns left.",Is the shop to the right of Chao?,Yes,-4.210399627685547,-3.964796781539917,-7.5904717445373535,-6.7152605056762695,3.3800721168518066,2.7504637241363525,Yes,True
31.0,5.0,spatial-relations,,variable swap,2.0,"The zoo is in front of Chao, and the shop is behind. Chao turns right.",Is the shop to the left of Chao?,No,-4.491385459899902,-3.9959216117858887,-7.5904717445373535,-6.7152605056762695,3.099086284637451,2.719338893890381,Yes,False
32.0,5.0,spatial-relations,,variable swap,2.0,"The zoo is in front of Chao, and the shop is behind. Chao turns right.",Is the shop to the right of Chao?,Yes,-4.241385459899902,-3.9803595542907715,-7.5904717445373535,-6.7152605056762695,3.349086284637451,2.734900951385498,Yes,True
33.0,5.0,spatial-relations,,variable swap,1.0,"The zoo is in front of Chao, and the shop is behind. Chao turns left.",Is the shop to the left of Chao?,Yes,-4.303885459899902,-3.7928595542907715,-7.5904717445373535,-6.7152605056762695,3.286586284637451,2.922400951385498,Yes,True
34.0,5.0,spatial-relations,,variable swap,1.0,"The zoo is in front of Chao, and the shop is behind. Chao turns left.",Is the shop to the right of Chao?,No,-4.459863185882568,-4.214542388916016,-7.5904717445373535,-6.7152605056762695,3.130608558654785,2.500718116760254,Yes,False
37.0,6.0,spatial-relations,,antonym,1.0,The nail is below the wheel.,Is the wheel above the nail?,Yes,-4.496822357177734,-3.4968223571777344,-7.5904717445373535,-6.7152605056762695,3.093649387359619,3.218438148498535,No,False
38.0,6.0,spatial-relations,,antonym,1.0,The nail is below the wheel.,Is the wheel below the nail?,No,-5.059322357177734,-3.8105714321136475,-7.5904717445373535,-6.7152605056762695,2.531149387359619,2.904689073562622,No,True
39.0,6.0,spatial-relations,,antonym,2.0,The nail is above the wheel.,Is the wheel above the nail?,No,-4.684322357177734,-3.4350242614746094,-7.5904717445373535,-6.7152605056762695,2.906149387359619,3.28023624420166,No,True
40.0,6.0,spatial-relations,,antonym,2.0,The nail is above the wheel.,Is the wheel below the nail?,Yes,-4.590669631958008,-3.5913503170013428,-7.5904717445373535,-6.7152605056762695,2.9998021125793457,3.1239101886749268,No,False
