Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,social-interactions,1,antonym,1,Chao is making Yan's job easier.,Is Chao helping Yan?,Yes,20.0,0,-0.6753813624382019,-0.8006144762039185,0.5910672737906377,-0.3425655990528564,-1.2664486362288396,-0.4580488771510621,Yes,True,True,True
2,1,social-interactions,1,antonym,1,Chao is making Yan's job easier.,Is Chao hindering Yan?,No,20.0,0,-1.5229681730270386,-0.27520647644996643,-0.25651953679819894,0.18284240070109564,-1.2664486362288396,-0.4580488771510621,No,True,False,True
3,1,social-interactions,1,antonym,2,Chao is making Yan's job harder.,Is Chao helping Yan?,No,20.0,0,-2.5932466983795166,-0.09253576397895813,-1.326798062150677,0.36551311317210394,-1.2664486362288396,-0.4580488771510621,No,True,False,True
4,1,social-interactions,1,antonym,2,Chao is making Yan's job harder.,Is Chao hindering Yan?,Yes,20.0,0,-0.6127989292144775,-0.8631144762039185,0.6536497070143621,-0.4050655990528564,-1.2664486362288396,-0.4580488771510621,Yes,True,True,True
5,2,social-interactions,2,antonym,1,Chao is assisting Yan.,Is Chao helping Yan?,Yes,20.0,0,-0.667519211769104,-0.7928227186203003,0.5989294244597356,-0.3347738414692382,-1.2664486362288396,-0.4580488771510621,Yes,True,True,True
6,2,social-interactions,2,antonym,1,Chao is assisting Yan.,Is Chao hindering Yan?,No,20.0,0,-1.4370120763778687,-0.31427326798439026,-0.17056344014902902,0.14377560916667181,-1.2664486362288396,-0.4580488771510621,No,True,False,True
7,2,social-interactions,2,antonym,2,Chao is obstructing Yan.,Is Chao helping Yan?,No,20.0,0,-1.8276593685150146,-0.20586003363132477,-0.561210732286175,0.2521888435197373,-1.2664486362288396,-0.4580488771510621,No,True,False,True
8,2,social-interactions,2,antonym,2,Chao is obstructing Yan.,Is Chao hindering Yan?,Yes,20.0,0,-0.9291720390319824,-0.5545302629470825,0.3372765971968572,-0.09648138579602045,-1.2664486362288396,-0.4580488771510621,No,False,True,True
9,3,social-interactions,3,antonym,1,Chao is removing obstacles in the path of Yan.,Is Chao helping Yan?,Yes,20.0,0,-0.9526593685150146,-0.5779536962509155,0.313789267713825,-0.11990481909985345,-1.2664486362288396,-0.4580488771510621,No,False,True,True
10,3,social-interactions,3,antonym,1,Chao is removing obstacles in the path of Yan.,Is Chao hindering Yan?,No,20.0,0,-1.2494804859161377,-0.37285616993904114,0.016968150312701935,0.08519270721202093,-1.2664486362288396,-0.4580488771510621,No,True,False,True
11,3,social-interactions,3,antonym,2,Chao is introducing obstacles in the path of Yan.,Is Chao helping Yan?,No,20.0,0,-1.6400632858276367,-0.2673284113407135,-0.3736146495987971,0.19072046581034857,-1.2664486362288396,-0.4580488771510621,No,True,False,True
12,3,social-interactions,3,antonym,2,Chao is introducing obstacles in the path of Yan.,Is Chao hindering Yan?,Yes,20.0,0,-0.6673915982246399,-0.792769193649292,0.5990570380041997,-0.3347203164982299,-1.2664486362288396,-0.4580488771510621,Yes,True,True,True
13,4,social-interactions,4,antonym,1,Chao and Yan are working with each other.,Is Chao cooperating with Yan?,Yes,20.0,0,-0.8081077337265015,-0.683425784111023,0.45834090250233817,-0.22537690695996088,-1.2664486362288396,-0.4580488771510621,No,False,True,True
14,4,social-interactions,4,antonym,1,Chao and Yan are working with each other.,Is Chao competing with Yan?,No,20.0,0,-1.4369804859161377,-0.31423619389533997,-0.17053184968729806,0.1438126832557221,-1.2664486362288396,-0.4580488771510621,No,True,False,True
15,4,social-interactions,4,antonym,2,Chao and Yan are working against each other.,Is Chao cooperating with Yan?,No,20.0,0,-1.8354378938674927,-0.21365834772586823,-0.568989257638653,0.24439052942519385,-1.2664486362288396,-0.4580488771510621,No,True,False,True
16,4,social-interactions,4,antonym,2,Chao and Yan are working against each other.,Is Chao competing with Yan?,Yes,20.0,0,-0.7924264669418335,-0.6677563190460205,0.47402216928700613,-0.20970744189495844,-1.2664486362288396,-0.4580488771510621,No,False,True,True
17,5,social-interactions,5,antonym,1,Chao and Yan are helping each other.,Is Chao cooperating with Yan?,Yes,20.0,0,-0.7338305711746216,-0.7341747283935547,0.532618065054218,-0.2761258512424926,-1.2664486362288396,-0.4580488771510621,Yes,True,True,True
18,5,social-interactions,5,antonym,1,Chao and Yan are helping each other.,Is Chao competing with Yan?,No,20.0,0,-1.7260857820510864,-0.23026920855045319,-0.4596371458222468,0.2277796686006089,-1.2664486362288396,-0.4580488771510621,No,True,False,True
19,5,social-interactions,5,antonym,2,Chao and Yan are hindering each other.,Is Chao cooperating with Yan?,No,20.0,0,-2.046363592147827,-0.1667928844690323,-0.7799149559189875,0.2912559926820298,-1.2664486362288396,-0.4580488771510621,No,True,False,True
20,5,social-interactions,5,antonym,2,Chao and Yan are hindering each other.,Is Chao competing with Yan?,Yes,20.0,0,-1.0853713750839233,-0.4587765038013458,0.1810772611449163,-0.0007276266502837525,-1.2664486362288396,-0.4580488771510621,No,False,True,True
21,6,social-interactions,6,antonym,1,Chao will be happy if Yan succeeds.,Is Chao cooperating with Yan?,Yes,20.0,0,-1.1010550260543823,-0.47245827317237854,0.1653936101744573,-0.014409396021316467,-1.2664486362288396,-0.4580488771510621,No,False,True,True
22,6,social-interactions,6,antonym,1,Chao will be happy if Yan succeeds.,Is Chao competing with Yan?,No,20.0,0,-1.4291387796401978,-0.3024590313434601,-0.16269014341135812,0.155589845807602,-1.2664486362288396,-0.4580488771510621,No,True,False,True
23,6,social-interactions,6,antonym,2,Chao will be happy if Yan fails.,Is Chao cooperating with Yan?,No,20.0,0,-1.34317946434021,-0.3435265123844147,-0.07673082811137033,0.1145223647666474,-1.2664486362288396,-0.4580488771510621,No,True,False,True
24,6,social-interactions,6,antonym,2,Chao will be happy if Yan fails.,Is Chao competing with Yan?,Yes,20.0,0,-0.9955074191093445,-0.49780192971229553,0.27094121711949515,-0.03975305256123346,-1.2664486362288396,-0.4580488771510621,No,False,True,True
25,7,social-interactions,7,antonym,1,Chao is avoiding Yan.,Is Chao evading Yan?,Yes,20.0,0,-0.9292327165603638,-0.5545092821121216,0.33721591966847586,-0.09646040496105951,-1.2664486362288396,-0.4580488771510621,No,False,True,True
26,7,social-interactions,7,antonym,1,Chao is avoiding Yan.,Is Chao chasing Yan?,No,20.0,0,-1.6245955228805542,-0.2498089224100113,-0.35814688665171457,0.20823995474105078,-1.2664486362288396,-0.4580488771510621,No,True,False,True
27,7,social-interactions,7,antonym,2,Chao is following Yan.,Is Chao evading Yan?,No,20.0,0,-1.2573784589767456,-0.37871435284614563,0.009070177252094025,0.07933452430491644,-1.2664486362288396,-0.4580488771510621,No,True,False,True
28,7,social-interactions,7,antonym,2,Chao is following Yan.,Is Chao chasing Yan?,Yes,20.0,0,-1.2573206424713135,-0.37871435284614563,0.009127993757526154,0.07933452430491644,-1.2664486362288396,-0.4580488771510621,No,False,False,False
29,8,social-interactions,8,antonym,1,Chao will be unsuccessful if Chao and Yan run into each other.,Is Chao evading Yan?,Yes,20.0,1,-0.9214510917663574,-0.5466982126235962,0.3671269512176514,-0.0853900131583214,-1.2885780429840088,-0.4613081994652748,No,False,True,True
30,8,social-interactions,8,antonym,1,Chao will be unsuccessful if Chao and Yan run into each other.,Is Chao chasing Yan?,No,20.0,1,-1.1558057069778442,-0.4060647785663605,0.13277233600616456,0.05524342089891432,-1.2885780429840088,-0.4613081994652748,No,True,True,False
31,8,social-interactions,8,antonym,2,Chao will be successful if Chao and Yan run into each other.,Is Chao evading Yan?,No,20.0,1,-1.1636418104171753,-0.41585052013397217,0.1249362325668335,0.045457679331302625,-1.2885780429840088,-0.4613081994652748,No,True,True,False
32,8,social-interactions,8,antonym,2,Chao will be successful if Chao and Yan run into each other.,Is Chao chasing Yan?,Yes,20.0,1,-1.2495416402816772,-0.3748205006122589,0.03903640270233155,0.08648769885301588,-1.2885780429840088,-0.4613081994652748,No,False,False,False
33,9,social-interactions,9,antonym,1,Chao is hiding from Yan.,Is Chao evading Yan?,Yes,20.0,1,-0.7885857820510864,-0.6638871431350708,0.49999226093292237,-0.202578943669796,-1.2885780429840088,-0.4613081994652748,No,False,True,True
34,9,social-interactions,9,antonym,1,Chao is hiding from Yan.,Is Chao seeking Yan?,No,20.0,1,-1.3276876211166382,-0.32992660999298096,-0.039109578132629386,0.13138158947229384,-1.2885780429840088,-0.4613081994652748,No,True,False,True
35,9,social-interactions,9,antonym,2,Chao is searching for Yan.,Is Chao evading Yan?,No,20.0,1,-1.1714510917663574,-0.4197561740875244,0.11712695121765138,0.04155202537775038,-1.2885780429840088,-0.4613081994652748,No,True,True,False
36,9,social-interactions,9,antonym,2,Chao is searching for Yan.,Is Chao seeking Yan?,Yes,20.0,1,-0.9253813624382019,-0.5506430864334106,0.3631966805458069,-0.08933488696813585,-1.2885780429840088,-0.4613081994652748,No,False,True,True
37,10,social-interactions,10,antonym,1,Chao will be sad if Chao and Yan run into each other.,Is Chao evading Yan?,Yes,20.0,1,-1.1636418104171753,-0.40998151898384094,0.1249362325668335,0.05132668048143385,-1.2885780429840088,-0.4613081994652748,No,False,True,True
38,10,social-interactions,10,antonym,1,Chao will be sad if Chao and Yan run into each other.,Is Chao seeking Yan?,No,20.0,1,-1.155777096748352,-0.4041232168674469,0.13280094623565675,0.057184982597827894,-1.2885780429840088,-0.4613081994652748,No,True,True,False
39,10,social-interactions,10,antonym,2,Chao will be happy if Chao and Yan run into each other.,Is Chao evading Yan?,No,20.0,1,-1.2495955228805542,-0.37285616993904114,0.0389825201034546,0.08845202952623366,-1.2885780429840088,-0.4613081994652748,No,True,False,True
40,10,social-interactions,10,antonym,2,Chao will be happy if Chao and Yan run into each other.,Is Chao seeking Yan?,Yes,20.0,1,-1.1558057069778442,-0.40607598423957825,0.13277233600616456,0.055232215225696546,-1.2885780429840088,-0.4613081994652748,No,False,True,True
41,11,social-interactions,11,variable swap,1,Chao is showing Yan how to ski.,Is Chao teaching Yan?,Yes,20.0,1,-0.8510223627090454,-0.6013871431350708,0.4375556802749634,-0.140078943669796,-1.2885780429840088,-0.4613081994652748,No,False,True,True
42,11,social-interactions,11,variable swap,1,Chao is showing Yan how to ski.,Is Chao learning from Yan?,No,20.0,1,-1.2417032718658447,-0.3630801737308502,0.04687477111816407,0.09822802573442457,-1.2885780429840088,-0.4613081994652748,No,True,False,True
43,11,social-interactions,11,variable swap,2,Yan is showing Chao how to ski.,Is Chao teaching Yan?,No,20.0,1,-1.5150973796844482,-0.2653907835483551,-0.22651933670043944,0.1959174159169197,-1.2885780429840088,-0.4613081994652748,No,True,False,True
44,11,social-interactions,11,variable swap,2,Yan is showing Chao how to ski.,Is Chao learning from Yan?,Yes,20.0,1,-0.7182140350341797,-0.718552827835083,0.5703640079498291,-0.2572446283698082,-1.2885780429840088,-0.4613081994652748,Yes,True,True,True
46,11,social-interactions,12,variable swap,1,Chao is showing Yan how to ski.,Is Yan teaching Chao?,No,20.0,1,-1.4213945865631104,-0.29470911622047424,-0.13281654357910155,0.16659908324480055,-1.2885780429840088,-0.4613081994652748,No,True,False,True
48,11,social-interactions,12,variable swap,2,Yan is showing Chao how to ski.,Is Yan teaching Chao?,Yes,20.0,1,-0.780746579170227,-0.6560759544372559,0.5078314638137817,-0.19476775497198107,-1.2885780429840088,-0.4613081994652748,No,False,True,True
49,11,social-interactions,13,variable swap,1,Chao is showing Yan how to ski.,Is Yan learning from Chao?,Yes,20.0,1,-0.7806795239448547,-0.6560647487640381,0.5078985190391541,-0.1947565492987633,-1.2885780429840088,-0.4613081994652748,No,False,True,True
51,11,social-interactions,13,variable swap,2,Yan is showing Chao how to ski.,Is Yan learning from Chao?,No,20.0,1,-1.3275270462036133,-0.3278757631778717,-0.03894900321960448,0.1334324362874031,-1.2885780429840088,-0.4613081994652748,No,True,False,True
53,12,social-interactions,14,antonym,1,Chao can ski better than Yan.,Is Chao teaching Yan?,Yes,20.0,1,-1.6166720390319824,-0.24589110910892487,-0.3280939960479736,0.21541709035634993,-1.2885780429840088,-0.4613081994652748,No,False,False,False
54,12,social-interactions,14,antonym,1,Chao can ski better than Yan.,Is Chao learning from Yan?,No,20.0,1,-1.3432140350341797,-0.3435265123844147,-0.05463599205017089,0.11778168708086012,-1.2885780429840088,-0.4613081994652748,No,True,False,True
55,12,social-interactions,14,antonym,2,Chao can ski worse than Yan.,Is Chao teaching Yan?,No,20.0,1,-1.6167032718658447,-0.24297429621219635,-0.32812522888183593,0.21833390325307844,-1.2885780429840088,-0.4613081994652748,No,True,False,True
