question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
A valid disjunctive syllogism has a major premise that:,(A) includes two or more alternatives,(B) classifies subjects,(C) affirms the antecedent or denies the consequent,(D) leads to a valid conclusion,A,-2.3250925540924072,-2.948432207107544,-2.948715925216675,-3.0750925540924072,A,True
Which of the following best describes the fallacy of style over substance?,(A) Changing the meaning of a word or phrase from one part of the argument to another.,(B) Confusing figurative language with literal language.,"(C) Reasoning that ideas presented in an appealing manner are correct, regardless of the content of the message.","(D) Using emotionally charged language to create an impression about the subject of a claim, without making an argument that the language fits the subject.",C,-3.5277605056762695,-3.2751338481903076,-2.9616031646728516,-2.8389835357666016,D,False
"Which of the following fallacies is a way of suppressing evidence that eliminates a source of evidence from consideration by claiming the source is flawed, when there is no true relationship between the alleged flaw and the reliability of the source?",(A) significance,(B) snob appeal,(C) poisoning the well,(D) appeal to anonymous authority,C,-3.5127761363983154,-2.825448513031006,-2.2010397911071777,-3.6392781734466553,C,True
The false analogy fallacy is,(A) a specific type of false cause fallacy that argues that since two event happened at the same time one event must have caused the other,(B) arguing that an event that preceded another event necessarily is the cause of the second event,(C) arguing that since something is new it is necessarily good,(D) drawing a conclusion based on a comparison when the items being compared are not similar enough to support the conclusion.,D,-2.527535915374756,-2.963350534439087,-3.525503158569336,-2.777296781539917,A,False
The _ad nauseam_ fallacy is,(A) arguing that something should be done because that's the way it's been done in the past.,"(B) arguing that an act should be carried out because it will not have any significant consequences, when there is no evidence of the effects",(C) reasoning that a conclusion is true because it's been claimed so often,(D) reasoning that a claim is true because so many people believe it is true,C,-2.682879686355591,-2.742393970489502,-3.242393970489502,-3.244429588317871,A,False
Arguing that what is true of an entire object is also true of each part of that object is the fallacy of,(A) false criteria,(B) hasty generalization,(C) ad crumenam,(D) division,D,-2.795396089553833,-2.544976234436035,-2.9812464714050293,-3.420091152191162,B,False
Which of the following describes the horse laugh fallacy?,(A) responding to an argument with an expression of derision instead of a counter argument,(B) attempts to gain agreement based solely the feelings aroused by the message,(C) characterizing an opponent's position in such way to make it or its consequences appear to be ridiculous,"(D) arguing actions should be taken to avoid negative results, when those results are exaggerated, unlikely, or irrelevant",A,-3.0288503170013428,-2.963676929473877,-2.714796781539917,-2.9029715061187744,C,False
Arguing that a lack of evidence proves something is the fallacy of...,(A) Appeal to ignorance,(B) Double negative,(C) Equivocation,(D) Burden of proof,A,-2.968017578125,-3.280184507369995,-3.405517578125,-4.030470371246338,A,True
The argument against the person consists of,(A) ignoring another person's arguments and attacking her character instead,"(B) asserting an opposing arguer has taken an easily defeated position, which she has not really taken",(C) causing confusion during an argument by a lack of ability to engage in refutation,(D) using threats of harm instead of reasoning to gain agreement,A,-2.855602502822876,-3.1027634143829346,-3.1027634143829346,-3.0402634143829346,A,True
Which of the following fallacies happens when someone concludes that someone must be honest because the people he hangs around with are honest?,(A) Laudatory personality,(B) Guilt by association,(C) Reprehensible personality,(D) Circular reasoning,B,-3.514359712600708,-2.8884055614471436,-3.1385397911071777,-3.51409912109375,B,True
Asking a question that includes an unproven assumption may lead to which of the following fallacies?,(A) Appeal to ignorance,(B) Extension,(C) a priori,(D) Complex question,D,-2.857985496520996,-3.170199155807495,-3.2322237491607666,-3.1706488132476807,A,False
"Polonius in William Shakespeare's Hamlet: ""Your noble son is mad: Mad call I it, for to define true madness, What is't but to be nothing else but mad?""",(A) Attacking the Person (ad hominem),(B) Equivocation,(C) Begging the Question,(D) Appeal to Pity,C,-3.2492902278900146,-3.1241438388824463,-3.1242902278900146,-3.3117902278900146,B,False
Notice from the Hyatt Regency Hotel in New Orleans: We are pleased to confirm your reservation. It will be held on a space-available basis.,(A) Equivocation,(B) Affirming the Consequent,(C) Gambler's Fallacy,(D) Inconsistency,D,-3.0770084857940674,-3.014359712600708,-3.0769362449645996,-3.3269362449645996,B,False
The natural law fallacy is,(A) arguing that something is necessarily bad because it doesn't cost very much,(B) substituting individual stories for a larger sample when supporting a generalization,(C) arguing that what is true in nature must be true about humans,(D) the same thing as the  post hoc  fallacy,C,-2.801452159881592,-3.107940435409546,-3.2318501472473145,-3.2366890907287598,A,False
"If someone uses an emotionally charged restatement of a claim in place of support for the claim, that person may have committed which of the following fallacies?",(A) Style over substance,(B) Question begging epithets,(C) Hypostatization,(D) Amphiboly,B,-3.1223649978637695,-2.8711681365966797,-2.8697662353515625,-2.9334216117858887,C,False
Arguing that a claim must be true merely because a substantial number of people believe it is called the fallacy of...,(A) Tu quoque,(B) Composition,(C) Appeal to the masses,(D) Appeal to reason,C,-2.998674154281616,-2.9362542629241943,-2.935997724533081,-3.2485885620117188,C,True
_Ad populum_. is another name for which fallacy?,(A) poisoning the well,(B) suppressed evidence,(C) appeal to pride,(D) appeal to the people,D,-2.73341965675354,-2.733292579650879,-3.170485496520996,-3.42091965675354,B,False
In a valid disjunctive syllogism the minor premise must,(A) accept one choice,(B) reject all but one choice,(C) either A or B,(D) none of the above,C,-2.1678595542907715,-2.7281627655029297,-2.8535380363464355,-3.1053595542907715,A,False
Which of the following describes the fallacy of appeal to spite?,(A) responding to an argument with an expression of derision instead of a counter argument,(B) arguing against a position based only on negative personal feelings toward the position,(C) arguing someone should do something only because that person dislikes someone else,(D) saying someone shouldn't do something because if he or she does it people won't like him or her,C,-3.1533563137054443,-2.963676929473877,-3.4642715454101562,-3.277535915374756,B,False
