property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
allows movement,a finger,'',Does a finger allow movement?,Yes,random,0,-0.026612764224410057,-4.030996799468994,-0.4773524834375298,-3.5802570802558744,0.4507397192131197,Yes,True
basks in the sun,an iguana,'',Does an iguana bask in the sun?,Yes,random,0,-0.14492551982402802,-2.2029309272766113,-0.5956652390371477,-1.7521912080634916,0.4507397192131197,Yes,True
basks in the sun,a trolley,'',Does a trolley bask in the sun?,No,random,0,-3.1864006519317627,-0.05807627737522125,-3.6371403711448824,0.3926634418378985,0.4507397192131197,No,True
beats its chest,a butterfly,'',Does a butterfly beat its chest?,No,random,0,-4.71720027923584,-0.015930848196148872,-5.16793999844896,0.43480887101697085,0.4507397192131197,No,True
belongs to the onion family,a monkey,'',Does a monkey belong to the onion family?,No,random,0,-6.3738298416137695,-0.005611436907202005,-6.824569560826889,0.4451282823059177,0.4507397192131197,No,True
bruises over time,gloves,'',Does gloves bruise over time?,No,random,0,-1.6859976053237915,-0.25139907002449036,-2.1367373245369112,0.19934064918862937,0.4507397192131197,No,True
buries head in sand,an ostrich,'',Does an ostrich burie head in sand?,Yes,random,0,-2.0922000408172607,-0.15185773372650146,-2.5429397600303805,0.29888198548661826,0.4507397192131197,No,False
can absorb shocks,a lion,'',Can a lion absorb shocks?,No,random,0,-3.4360885620117188,-0.05593479797244072,-3.8868282812248385,0.394804921240679,0.4507397192131197,No,True
can affect urine,hair,'',Can hair affect urine?,No,random,0,-0.8584197759628296,-0.6715008616447449,-1.3091594951759493,-0.22076114243162515,0.4507397192131197,No,True
can ambush its prey,a yacht,'',Can a yacht ambush its prey?,No,random,0,-3.9047937393188477,-0.031071051955223083,-4.355533458531967,0.41966866725789664,0.4507397192131197,No,True
can attract insects,a lobster,'',Can a lobster attract insects?,No,random,0,-2.436467170715332,-0.12014900147914886,-2.8872068899284518,0.33059071773397086,0.4507397192131197,No,True
can bark,an arrow,'',Can an arrow bark?,No,random,0,-5.998400688171387,-0.009822491556406021,-6.4491404073845064,0.4409172276567137,0.4507397192131197,No,True
can be a distraction,a television,'',Can a television be a distraction?,Yes,random,0,-0.10372834652662277,-2.7341747283935547,-0.5544680657397425,-2.283435009180435,0.4507397192131197,Yes,True
can be a distraction,cider,'',Can cider be a distraction?,No,random,0,-0.7530986666679382,-0.8161271214485168,-1.203838385881058,-0.3653874022353971,0.4507397192131197,No,True
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,0,-0.03136945888400078,-3.968381643295288,-0.4821091780971205,-3.5176419240821684,0.4507397192131197,Yes,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,0,-1.5920478105545044,-0.2763773202896118,-2.042787529767624,0.1743623989235079,0.4507397192131197,No,True
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,0,-3.185900926589966,-0.059692271053791046,-3.6366406458030855,0.3910474481593287,0.4507397192131197,No,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,0,-3.966993808746338,-0.031924426555633545,-4.417733527959458,0.4188152926574862,0.4507397192131197,No,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,0,-1.8815571069717407,-0.19485042989253998,-2.3322968261848604,0.25588928932057975,0.4507397192131197,No,True
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,0,-0.8623804450035095,-0.6129055619239807,-1.3131201642166292,-0.16216584271086099,0.4507397192131197,No,True
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,0,-1.5303665399551392,-0.2847371995449066,-1.9811062591682589,0.1660025196682131,0.4507397192131197,No,True
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,0,-1.5377672910690308,-0.2923732399940491,-1.9885070102821505,0.15836647921907065,0.4507397192131197,No,True
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,0,-3.9194376468658447,-0.03842579573392868,-4.3701773660789645,0.41231392347919105,0.4507397192131197,No,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,0,-3.779493808746338,-0.03277772665023804,-4.230233527959458,0.4179619925628817,0.4507397192131197,No,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,0,-2.826859712600708,-0.07700058072805405,-3.2775994318138277,0.3737391384850657,0.4507397192131197,No,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,0,-0.07879669964313507,-2.890324354171753,-0.5295364188562548,-2.439584634958633,0.4507397192131197,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,0,-0.4695306718349457,-1.0933057069778442,-0.9202703910480654,-0.6425659877647245,0.4507397192131197,No,False
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,0,-2.373297929763794,-0.12614712119102478,-2.8240376489769137,0.32459259802209495,0.4507397192131197,No,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,0,-0.3857964873313904,-1.2653242349624634,-0.8365362065445101,-0.8145845157493437,0.4507397192131197,No,False
can be baked,a bean,'',Can a bean be baked?,Yes,random,0,-0.8623223304748535,-0.6128813624382019,-1.3130620496879732,-0.16214164322508218,0.4507397192131197,No,False
can be baked,broccoli,'',Can broccoli be baked?,No,random,0,-0.5147276520729065,-1.0152390003204346,-0.9654673712860262,-0.5644992811073148,0.4507397192131197,No,True
can be bald,an owl,'',Can an owl be bald?,No,random,0,-0.1116461530327797,-2.4841177463531494,-0.5623858722458994,-2.0333780271400297,0.4507397192131197,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,0,-3.5146396160125732,-0.08160564303398132,-3.965379335225693,0.3691340761791384,0.4507397192131197,No,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,0,-2.9516913890838623,-0.07703918218612671,-3.402431108296982,0.373700537026993,0.4507397192131197,No,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,0,-0.03393828496336937,-3.843444585800171,-0.4846780041764891,-3.392704866587051,0.4507397192131197,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,0,-3.732353925704956,-0.038687363266944885,-4.183093644918076,0.41205235594617484,0.4507397192131197,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,0,-0.24343480169773102,-1.679458737373352,-0.6941745209108507,-1.2287190181602323,0.4507397192131197,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,0,-0.027245454490184784,-4.031053066253662,-0.4779851737033045,-3.5803133470405424,0.4507397192131197,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,0,-1.397312045097351,-0.3394279181957245,-1.8480517643104708,0.11131180101739524,0.4507397192131197,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,0,-2.0924649238586426,-0.15291698276996613,-2.5432046430717623,0.2978227364431536,0.4507397192131197,No,False
can be broken,a sweater,'',Can a sweater be broken?,No,random,0,-0.8542084097862244,-0.6051185727119446,-1.304948128999344,-0.15437885349882485,0.4507397192131197,No,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,0,-0.1480971872806549,-2.21817946434021,-0.5988369064937746,-1.7674397451270902,0.4507397192131197,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,0,-1.4285967350006104,-0.3023579716682434,-1.87933645421373,0.14838174754487632,0.4507397192131197,No,False
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,0,-0.971920907497406,-0.6599021553993225,-1.4226606267105257,-0.20916243618620278,0.4507397192131197,No,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,0,-1.1627261638641357,-0.4153829514980316,-1.6134658830772555,0.03535676771508811,0.4507397192131197,No,False
can be cold,a plow,'',Can a plow be cold?,No,random,0,-2.6548819541931152,-0.09401597082614899,-3.105621673406235,0.35672374838697074,0.4507397192131197,No,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,0,-0.2490297555923462,-1.6245694160461426,-0.6997694748054659,-1.1738296968330229,0.4507397192131197,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,0,-0.41016945242881775,-1.1632260084152222,-0.8609091716419375,-0.7124862892021024,0.4507397192131197,No,True
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,0,-2.483292579650879,-0.1088133230805397,-2.9340322988639986,0.34192639613258,0.4507397192131197,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,0,-0.11042897403240204,-2.4840009212493896,-0.5611686932455218,-2.03326120203627,0.4507397192131197,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,0,-3.014807939529419,-0.0787028893828392,-3.4655476587425387,0.3720368298302805,0.4507397192131197,No,True
