question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
Which common public relations tactic involves sending journalists on visits to appropriate locations?,(A) Media release,(B) Media tour,(C) Press room,(D) Promotional days/weeks,B,-3.6874947547912598,-11.999903678894043,-14.937283515930176,-14.81235122680664,A,False
"You are the vice president of public relations for a corporation that produces a well-known brand of food products. In the Albany, New York, market, one of your products has recently been found to have some contamination. While apparently not fatal, it has given a large number of consumers severe stomach cramps and other intestinal problems. The cause has been traced back to your product, which is sold throughout the nation. Your CEO wants to know what you would advise to keep the situation from becoming a public relations disaster. What should you recommend?",(A) Quickly investigate to make certain your product is definitely the cause of the illness.,(B) Stop all sales of the product throughout the nation and issue a recall for that product.,"(C) Stop sales of the product in the Albany, New York, market and issue a recall for that product.","(D) Issue a press release to the Albany, New York, market explaining how to treat the symptoms.",B,-11.434117317199707,-15.418190956115723,-13.668190956115723,-15.2374906539917,A,False
"In public relations, ________ deals with an organization's ability to satisfy and create a positive experience for its consumers.",(A) community relations,(B) consumer relations,(C) employee relations,(D) public issues,B,-12.31222152709961,-14.99882984161377,-16.748071670532227,-18.497814178466797,A,False
In what year did the BBC start broadcasting radio?,(A) 1917,(B) 1922,(C) 1925,(D) 1927,B,-10.749876976013184,-13.685688018798828,-16.121400833129883,-15.998967170715332,A,False
________ advertising campaigns are focused on gathering support for a particular message or cause.,(A) Product-oriented,(B) Person-oriented,(C) Idea-oriented,(D) Message-oriented,C,-12.55758285522461,-16.24407196044922,-13.672430038452148,-16.36395263671875,A,False
Why should a successful public relations counselor continually review present and future realities for an organization?,(A) to develop a vision statement,(B) to interpret trends for management,(C) to interpret the organization's business plan,(D) to consider the role public relations might play,B,-6.801452159881592,-12.522053718566895,-13.05506420135498,-16.195117950439453,A,False
Which of these definitions best describes the 'spiral of silence'?,(A) When victims of abuse remain silent about the abuse,(B) When people hide their opinions if they do not agree with the majority,(C) When people hide their opinions if they are in disagreement with their close peers or family members,(D) When public relations uses opinion poll results to generate support for a particular issue,A,-8.186911582946777,-12.494766235351562,-15.054405212402344,-14.23895263671875,A,True
"What two elements do the planning models of Hendrix (2002), Kendall (1999), Merston (1963) and Parkinson and Ekachai (2006) have in common?",(A) Research and evaluation,(B) Strategy and evaluation,(C) Strategy and implementation,(D) Objectives and implementation,A,-8.622946739196777,-11.494766235351562,-9.617853164672852,-13.679405212402344,A,True
At which stage in the planning process are the objectives decided on?,(A) Defining the program,(B) Planning the program,(C) Taking action and implementing ideas,(D) Evaluation of the program,B,-8.369071006774902,-11.80074405670166,-13.409526824951172,-16.341354370117188,A,False
Which of the following is NOT one of the four categories of persuasive crisis communication strategies identified by W. Timothy Coombs?,(A) ingratiation,(B) downplaying,(C) distancing,(D) nonexistence,B,-4.2187418937683105,-10.062451362609863,-9.312487602233887,-9.687474250793457,A,False
How much has the number of practitioners working in consultancies in the UK grown since 25 years ago?,(A) It hasn't,(B) Doubled,(C) Tripled,(D) Quadrupled,C,-8.49976921081543,-12.062254905700684,-7.687041759490967,-12.312283515930176,C,True
Which statement is NOT true of both issues management and crisis management?,(A) They both require research monitoring.,(B) They both deal with acute risks.,(C) New organizational practices are developed as a result of each.,(D) Both have the potential to damage an organisation's reputation.,B,-5.406181812286377,-14.499568939208984,-12.561400413513184,-14.436833381652832,A,False
In what year did the BBC start broadcasting radio?,(A) 1917,(B) 1922,(C) 1925,(D) 1927,B,-10.749876976013184,-13.685688018798828,-16.121400833129883,-15.998967170715332,A,False
How many regional newspapers are there in the UK?,(A) 270,(B) 600,"(C) 2,800","(D) 5,200",C,-11.499903678894043,-14.687143325805664,-15.561530113220215,-18.124374389648438,A,False
"According to Esman (1972), which publics are related to the organisation through shared industrial interests?",(A) Enabling,(B) Functional,(C) Normative,(D) Diffused,C,-6.842381954193115,-8.80842113494873,-10.678332328796387,-12.616385459899902,A,False
Early theories of mass communication suggested that audiences were passive recipients of media messages and thus vulnerable to manipulation. Which of the following best describes current thinking?,(A) Audiences are more vulnerable and passive than ever before.,"(B) Television viewing, in particular, creates increased activity in the right hemisphere of the brain.",(C) Active receivers are not uniformly affected by mass communication messages.,(D) Technology has led to increasingly passive recipients at the ends of message transmission systems.,C,-10.812185287475586,-15.999568939208984,-13.749088287353516,-17.498828887939453,A,False
Which of the following entities cannot sue for libel?,(A) A politician,(B) A house of worship,(C) A government institution,(D) A publicly-traded company,C,-4.062462329864502,-15.437041282653809,-14.312095642089844,-17.874446868896484,A,False
Which author emphasised strategy as achieving competitive advantage for an organization?,(A) Steyn (2003),(B) Gregory (2006),(C) Cutlip et al (2006),(D) Henry (2006),D,-6.53094482421875,-11.936530113220215,-12.496399879455566,-12.62252426147461,A,False
Which statement is true about focus group research?,(A) The participants should be selected at random.,(B) It is an example of a formal research tool for practitioners.,(C) The information can be generalized to describe a larger population.,(D) The findings generate qualitative data that can be used to develop surveys.,D,-9.3749418258667,-19.374446868896484,-16.873497009277344,-17.49829864501953,A,False
You are the community relations director for a public water utility that has been targeted by a group of activists opposed to adding fluoride to drinking water. The activists are waging an intense internet campaign against the practice. Your utility has overwhelming evidence of the health benefits to fluoridated water. The manager of the utility asks you to initiate a blog to get the health message out. What is the most appropriate course of action?,"(A) Use utility employees to write the blog, posing as dentists and physicians.",(B) Recruit a group of volunteer dentists and physicians to write the blog under their own identities with no reference to the utility.,"(C) Write the blog yourself, identifying yourself as an employee of the utility, and quote the scientific opinions of a variety of sources.","(D) Compensate a group of dentists and physicians to write the blog, identifying the utility as the sponsor of the blog but without disclosing the compensation.",C,-12.98583698272705,-14.586958885192871,-13.195117950439453,-17.570117950439453,A,False
Within which area of public relations is likely to involve lobbying?,(A) Corporate,(B) Financial relations,(C) Public affairs,(D) Business to business,C,-8.186467170715332,-14.245379447937012,-12.429405212402344,-15.18258285522461,A,False
During which step of the Chase Jones model of issues management should the strengths and weaknesses of the organisation be reviewed?,(A) Identification,(B) Analysis,(C) Strategy,(D) Evaluation,B,-4.9373602867126465,-12.311744689941406,-10.123674392700195,-14.436254501342773,A,False
"As the single-person public relations staff of a public transit agency, you are tasked with increasing the number of people who ride your buses each month. Your target audiences are lower-income individuals, college students, people with basic educations and people for whom English is a Second Language. When preparing to craft a primary message, what should you do first?",(A) Consider the comprehension level of all of the target audiences.,(B) Consider how riding the bus could similarly affect all of the target audiences.,(C) Consider which mediums would most effectively reach all of the target audiences.,(D) Consider the geographic locations where all of the target audiences live and work.,B,-8.87382984161377,-14.431929588317871,-16.246400833129883,-14.930353164672852,A,False
A book launch would be what kind of common tactic?,(A) Competition,(B) Event,(C) Award,(D) Sponsorship,B,-4.8437347412109375,-15.937283515930176,-19.12479591369629,-20.374664306640625,A,False
Newsletters generally fall in to which writing category?,(A) Media writing,(B) Personal writing,(C) Business writing,(D) Promotional writing,D,-9.186530113220215,-16.237489700317383,-16.73895263671875,-16.485836029052734,A,False
The process of identifying publics who are involved and affected by a situation central to an organization is called a(n),(A) exploratory survey,(B) situation interview,(C) communication audit,(D) stakeholder analysis,D,-11.294349670410156,-14.72945785522461,-13.091354370117188,-10.793190956115723,D,True
Which of the following Internet-related challenges is most significant in the public relations field?,(A) Representing clients using new social media environments,"(B) Finding stable, cost-effective Internet providers",(C) Training staff to use social media,(D) Staying abreast of changing technology,D,-5.903696060180664,-12.981849670410156,-14.726754188537598,-13.049188613891602,A,False
Which of these ways a business impacts on the world do stakeholders NOT normally look at?,(A) Workforce development,(B) Impact on local communities,(C) Impact on the environment,(D) Financial performance,D,-9.216354370117188,-14.661060333251953,-15.570117950439453,-10.11083698272705,A,False
"The ________ part of a PR campaign includes proactively planning a response strategy, implementing that strategy in the event of a crisis, evaluating the crisis response, and revising the initial response strategy in an effort to improve for future crises.",(A) public issues,(B) crisis management,(C) consumer relations,(D) community relations,B,-7.215035915374756,-10.922430038452148,-12.760858535766602,-13.207000732421875,A,False
"In the Westley and MacLean model of communication, which role describes the way in which the public obtain or receive the message?",(A) The advocacy role,(B) The channel's role,(C) The gatekeeper role,(D) The behavioural role,B,-7.74701452255249,-15.938032150268555,-14.793190956115723,-14.295440673828125,A,False
