question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
The main factor preventing subsistence economies from advancing economically is the lack of,(A) a currency.,(B) a well-connected transportation infrastructure.,(C) government activity.,(D) a banking service.,B,-0.5622965097427368,-1.3122965097427368,-2.5622386932373047,-2.5622386932373047,A,False
The tendency for a population to continue to grow long after replacement fertility has been achieved is called,(A) zero population growth.,(B) rapid growth rate.,(C) homeostatic plateau.,(D) demographic momentum.,D,-0.738223671913147,-1.4843401908874512,-2.7343013286590576,-1.4843013286590576,A,False
The tendency for migration to decrease with distance is called,(A) push factors.,(B) pull factors.,(C) distance decay.,(D) migration selectivity.,C,-1.6091747283935547,-0.359218955039978,-3.6091177463531494,-2.8590447902679443,B,False
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form?",(A) First,(B) Second,(C) Third,(D) Fourth,A,-0.5429242849349976,-2.046840190887451,-2.7968013286590576,-1.5389894247055054,A,True
Which of the following statements is TRUE concerning women in the labor force?,(A) Most women work in agriculture,(B) The percentage of women economically active in the labor force declined worldwide,(C) The percentage of women in the total labor force declined,(D) Women spend more hours per day working than men in all regions except Anglo America and Australia,D,-2.0312061309814453,-0.7851217985153198,-2.031177520751953,-1.281193494796753,B,False
All the following factors can be considered pull factors of migration EXCEPT,(A) safety.,(B) better climate.,(C) better schools.,(D) overcrowding.,D,-1.531052827835083,-1.2811304330825806,-2.030996799468994,-1.281052827835083,D,True
Which of the following countries does NOT have a well-known example of a relict boundary?,(A) Vietnam,(B) United Kingdom,(C) Germany,(D) Bolivia,D,-2.5154995918273926,-0.7732752561569214,-2.0154640674591064,-1.2732752561569214,B,False
Which form of migration below are farm workers from another country most likely to be practicing during the year?,(A) Chain migration,(B) Cluster migration,(C) Circular migration,(D) International migration,C,-1.6014419794082642,-3.59363055229187,-2.843496799468994,-0.34750211238861084,D,False
Which of the following is a centrifugal force in a country?,(A) Religious differences,(B) A national holiday,(C) An attack by another country,(D) A charismatic national leader,A,-0.7733608484268188,-1.7733608484268188,-1.5233391523361206,-2.0155274868011475,A,True
Early settlements and high population density along coastlines and rivers are best attributed to which of the following?,(A) Mediterranean climate,(B) Limited forest cover,(C) Growth of manufacturing,(D) Access to trade routes,D,-0.8867018222808838,-0.8867056369781494,-2.8905789852142334,-2.1406033039093018,A,False
The first stage of the demographic transition exhibits,(A) high birth rates with high but fluctuating death rates.,(B) declining birth rates with continuing high death rates.,(C) low birth rates with continuing high death rates.,(D) high birth rates with declining death rates.,A,-0.10673382133245468,-2.6092803478240967,-4.593496799468994,-4.093553066253662,A,True
What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths?,(A) Crude birth rate,(B) Replacement level,(C) Mortality rate,(D) Total fertility rate,B,-4.0624871253967285,-5.3124895095825195,-3.7968480587005615,-0.05320143699645996,D,False
What is the most rapidly growing religion in the United States today?,(A) Islam,(B) Christianity,(C) Hinduism,(D) Buddhism,A,-1.2499545812606812,-0.9960192441940308,-1.2499417066574097,-3.999925136566162,B,False
The outlying area serviced by a urban center is referred to as a,(A) redline area.,(B) threshold.,(C) range.,(D) hinterland.,D,-0.38260748982429504,-2.14035964012146,-2.6401875019073486,-2.1400632858276367,A,False
The best definition of an urban area is,(A) the central city and its developed areas.,(B) the central city and its surrounding suburbs.,(C) the central city and its hinterlands.,(D) the central city and the adjacent counties.,B,-0.1423710733652115,-2.3905274868011475,-4.405980587005615,-3.8901875019073486,A,False
Which of the following religions developed first?,(A) Buddhism,(B) Christianity,(C) Islam,(D) Hinduism,D,-0.6093622446060181,-2.1093480587005615,-1.6093538999557495,-2.1093480587005615,A,False
Which one of the following is NOT a characteristic of world cities?,(A) World cities contain the headquarters of many transnational corporations.,(B) World cities are well connected to secondary-level world cities.,(C) World cities contain many offices of multinational organizations.,(D) World cities are found only in the northern and western hemispheres.,D,-2.2654995918273926,-2.0154995918273926,-2.015284299850464,-0.5114545226097107,D,True
Which type of transportation system created the star-shaped city pattern?,(A) Highways to airports that link cities,(B) Interstate highways that link cities,(C) Beltways around cities,(D) Streetcar and trolley lines extending from the CBD,D,-0.3905891180038452,-1.3906031847000122,-4.124954700469971,-2.8905789852142334,A,False
In which urban US setting below would you expect to find planned communities?,(A) Ghettos,(B) Suburbs,(C) CBDs,(D) Transition zones,B,-3.109330415725708,-0.10886561870574951,-3.359330415725708,-4.093693733215332,B,True
The latitude and longitude coordinates of a place are an example of,(A) a formal region.,(B) a functional region.,(C) an absolute location.,(D) a relative location.,C,-1.077918291091919,-1.3279640674591064,-2.077784299850464,-1.3277842998504639,A,False
The voluntary association of three or more countries willing to give up some measure of sovereignty is called,(A) nationalism.,(B) devolution.,(C) supranationalism.,(D) complementarity.,C,-1.0150632858276367,-1.2652842998504639,-1.7650632858276367,-1.7652842998504639,A,False
The key factor Thomas Malthus failed to recognize in his population theory was,(A) population is limited by their means of subsistence.,(B) all populations have the potential to increase more than the actual rate of increase.,(C) wars and famine inhibit population's reproductive capacity.,(D) technology's ability to raise the Earth's carrying capacity.,D,-0.5308057069778442,-1.2809040546417236,-3.28067946434021,-2.530517578125,A,False
Which pair of religions are both universalizing religions?,(A) Islam and Judaism,(B) Judaism and Buddhism,(C) Hinduism and Buddhism,(D) Christianity and Buddhism,D,-0.6015355587005615,-1.101541519165039,-2.609330415725708,-4.093693733215332,A,False
Which urban model theorizes that high-rent residential areas grow outward from the center of the city along major highways with lower-rent inhabitants taking over sequentially?,(A) Concentric zone model,(B) Central place model,(C) Urban realms model,(D) Sector model,D,-1.249987006187439,-0.7499921321868896,-1.4999785423278809,-3.999978542327881,B,False
"When a country combines its religion with its government, it is called a",(A) dictatorship.,(B) theocracy.,(C) democracy.,(D) autocracy.,B,-1.4372386932373047,-0.9333910942077637,-2.937164545059204,-1.1870694160461426,B,True
What is the chief religion practiced in Europe?,(A) Christianity,(B) Islam,(C) Hinduism,(D) Animism,A,-0.7694717645645142,-3.2655892372131348,-0.7694549560546875,-4.281150817871094,C,False
Which group enacted the first effective settlement in the eastern United States?,(A) French,"(B) British (English, Scotch-Irish, Welsh, Scottish)",(C) Russian,(D) Chinese,B,-4.281213760375977,-0.024514198303222656,-7.531203269958496,-7.531150817871094,B,True
"A population pyramid, or age-sex structure, displays all the following information about a country's population EXCEPT",(A) future social spending needs of the population.,"(B) the impact of ""baby booms"" on the population.",(C) the impact of wars on the population.,(D) a quick visual depiction of the country's demographics.,B,-1.562164545059204,-1.3122386932373047,-1.8120694160461426,-1.0622386932373047,D,False
The Rhine River is an example of which type of boundary?,(A) Geometric,(B) Artificial,(C) Natural,(D) Relict,C,-1.1327667236328125,-1.6327667236328125,-1.1327370405197144,-1.8827370405197144,C,True
Which type of economic activity is most closely tied to the physical environment?,(A) Primary,(B) Secondary,(C) Tertiary,(D) Quaternary,A,-3.812425136566162,-3.812441825866699,-0.3182626962661743,-2.8123767375946045,C,False
The majority of workers in periphery countries are probably employed in which type of activities?,(A) Primary,(B) Secondary,(C) Tertiary,(D) Quaternary,A,-2.124925136566162,-1.8827537298202515,-0.6288098096847534,-2.1248767375946045,C,False
All of the following are non-basic jobs in the city EXCEPT,(A) city firefighter.,(B) social worker.,(C) dry cleaner.,(D) garment factory worker.,D,-1.773409366607666,-1.5234012603759766,-1.773377776145935,-1.0233608484268188,D,True
