question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",(A) 10%,(B) 20%,(C) 40%,(D) 80%,C,-10.99951171875,-7.124769687652588,-0.010239365510642529,-4.874929904937744,C,True
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,(A) About $300,(B) About $3k,(C) About $8k,(D) About $15k,B,-4.06239128112793,-1.5778907537460327,-0.3280143737792969,-2.9530274868011475,C,False
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",(A) 52%,(B) 62%,(C) 72%,(D) 82%,C,-8.812466621398926,-4.781231880187988,-0.04295241832733154,-3.4218668937683105,C,True
Which of the following countries generated the most total energy from solar sources in 2019?,(A) China,(B) United States,(C) Germany,(D) Japan,A,-0.4627281427383423,-1.7107536792755127,-1.7107752561569214,-5.343564987182617,A,True
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",(A) by 5 fold,(B) by 10 fold,(C) by 15 fold,(D) by 20 fold,C,-5.531167984008789,-0.6639258861541748,-0.913968563079834,-2.6717679500579834,B,False
What is the biggest cause of death in children under five years old (as of 2017)?,(A) Lower respiratory infections,(B) Preterm birth complications,(C) Diarrheal diseases,(D) Malaria,A,-0.000806331867352128,-7.87489128112793,-8.749948501586914,-9.62491512298584,A,True
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",(A) 10%,(B) 20%,(C) 30%,(D) 40%,C,-7.718686103820801,-5.718681812286377,-1.7031058073043823,-0.20603537559509277,D,False
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,(A) 29%,(B) 49%,(C) 69%,(D) 89%,C,-2.187204122543335,-0.9407772421836853,-1.062119960784912,-2.187204122543335,B,False
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",(A) 18%,(B) 38%,(C) 58%,(D) 78%,C,-7.156203269958496,-4.656215667724609,-0.021220922470092773,-4.656225204467773,C,True
"As of 2017, what fraction of the population in India used the internet in the past three months?",(A) 11%,(B) 26%,(C) 41%,(D) 56%,B,-9.24992561340332,-5.874948501586914,-0.006329774856567383,-5.874964714050293,C,False
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",(A) 23%,(B) 38%,(C) 53%,(D) 68%,D,-6.999954700469971,-4.249945163726807,-0.11618685722351074,-2.35935640335083,C,False
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",(A) 5%,(B) 10%,(C) 15%,(D) 25%,B,-5.124980926513672,-4.749948501586914,-2.359360456466675,-0.11619806289672852,D,False
"As of 2020, about what percentage of the world population practices open defecation?",(A) 2%,(B) 4%,(C) 9%,(D) 18%,C,-8.312429428100586,-7.562429904937744,-2.8124899864196777,-0.0629734992980957,D,False
Which of the following is not an element of the redistribution-with-growth policy approach?,(A) minimum wage legislation,(B) land reform,(C) progressive taxation,(D) increased access to education,A,-1.773377776145935,-3.0311226844787598,-4.031150817871094,-0.2753138542175293,D,False
About what percentage of the global population was literate in 1950?,(A) 36%,(B) 56%,(C) 76%,(D) 96%,B,-6.843605995178223,-0.48038554191589355,-0.9804340600967407,-5.5936970710754395,B,True
"As of 2016, about what percentage of adults aged 18 years or older were obese?",(A) 6%,(B) 13%,(C) 27%,(D) 46%,B,-11.624903678894043,-10.4999418258667,-5.874989986419678,-0.0033148527145385742,D,False
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",(A) 34%,(B) 49%,(C) 64%,(D) 79%,A,-7.749925136566162,-2.359342336654663,-0.11422693729400635,-4.374964714050293,C,False
"As of 2017, what percentage of Americans live in urban areas?",(A) 62%,(B) 72%,(C) 82%,(D) 92%,C,-4.6874823570251465,-3.1874725818634033,-0.06150197982788086,-4.8124823570251465,C,True
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,(A) About $3k,(B) About $8k,(C) About $15k,(D) About $30k,C,-5.124925136566162,-0.38270270824432373,-1.2577459812164307,-3.749933958053589,B,False
"In 2016, about how many people in the United States were homeless?","(A) 55,000","(B) 550,000","(C) 5,500,000","(D) 55,000,000",B,-11.62489128112793,-9.49992561340332,-0.0008393527823500335,-7.499972343444824,C,False
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,(A) 25%,(B) 45%,(C) 65%,(D) 85%,A,-8.374903678894043,-1.6405867338180542,-0.2616666555404663,-3.3905951976776123,C,False
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",(A) 24%,(B) 44%,(C) 64%,(D) 84%,A,-5.936588764190674,-3.1711761951446533,-0.1754055768251419,-2.171583652496338,C,False
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",(A) 25%,(B) 40%,(C) 55%,(D) 75%,D,-6.749738693237305,-2.8592190742492676,-0.11661505699157715,-2.9842679500579834,C,False
"As of 2015, agriculture made up about what percentage of total Indian GDP?",(A) 8%,(B) 16%,(C) 32%,(D) 64%,B,-7.624796390533447,-5.749595642089844,-0.014013055711984634,-4.62491512298584,C,False
Which of the following is true as of 2020?,(A) males are more likely to have depression and are more likely to have an alcohol use disorder than females.,(B) females are more likely to have depression and are more likely to have an alcohol use disorder than males.,(C) males are more likely than females to have depression while females are more likely than males to have an alcohol use disorder.,(D) females are more likely than males to have depression while males are more likely than females to have an alcohol use disorder.,D,-1.6716747283935547,-3.0463945865631104,-0.7927426099777222,-1.1715447902679443,C,False
"As of 2019, about what percentage of people from Brazil says homosexuality should be accepted by society?",(A) 37%,(B) 47%,(C) 57%,(D) 67%,D,-9.874841690063477,-4.656137466430664,-0.022750619798898697,-4.406193733215332,C,False
