question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
What is the term for a sub-optimal but acceptable outcome of negotiations between parties?,(A) Bargaining,(B) Satisficing,(C) Accepting,(D) Compromising,B,-3.922913074493408,-1.4153321981430054,-3.922913074493408,-3.4037911891937256,B,True
What is the term for the 'rule of thumb' type of bias in decision making?,(A) Framing bias,(B) Hindsight bias,(C) Over-confidence bias,(D) Heuristics,D,-2.907749652862549,-2.407749652862549,-2.4193501472473145,-2.4193501472473145,B,False
What is a normative perspective?,(A) The way things are.,(B) The way things are going to be.,(C) The way things should be.,(D) The way things were.,C,-2.938999652862549,-2.9506001472473145,-2.4506001472473145,-2.9506001472473145,C,True
"In the 'five forces model', what is the type of competitive activity that exists between organisations?",(A) The potential for entry into the industry,(B) The threat of substitute products,(C) The power of customers,(D) The level of rivalry,D,-3.407749652862549,-2.407749652862549,-2.8889126777648926,-2.8889126777648926,B,False
Which one of the following political leaders could not be termed a 'transformational' leader?,(A) Margaret Thatcher,(B) Mikhail Gorbachov,(C) Nelson Mandela,(D) Bill Clinton,D,-3.422913074493408,-3.422913074493408,-3.4037911891937256,-2.922913074493408,D,True
What is a Gantt chart a type of?,(A) Work flow design,(B) Work schedule design,(C) Work rate design,(D) Work output design,B,-2.266663074493408,-1.7707715034484863,-3.278441905975342,-2.778441905975342,B,True
Which one of the following is a feature of McGregor's Theory X?,(A) Workers enjoy responsibility.,(B) Workers view physical and mental effort as a natural part of work.,(C) Workers like to show initiative.,(D) Workers like to be directed.,D,-3.0764126777648926,-2.0764126777648926,-3.546110153198242,-2.5764126777648926,B,False
What is the term for power derived from status or position in an organisation?,(A) Referent,(B) Expert,(C) Reward,(D) Legitimate,D,-3.0800790786743164,-3.0800790786743164,-3.0800790786743164,-2.5800790786743164,D,True
Which writer is most associated with bureaucratic structures?,(A) Henry Fayol,(B) Max Weber,(C) Adam Smith,(D) Mary Parker Follett,B,-3.410654306411743,-1.9029285907745361,-3.410654306411743,-2.410654306411743,B,True
Who of the following is the industrial philanthropist?,(A) Frederick Taylor,(B) Seebohm Rowntree,(C) Henry Ford,(D) Max Weber,B,-3.751499652862549,-2.251499652862549,-2.751499652862549,-3.251499652862549,B,True
Individualism as a guiding moral philosophy was advocated by which economist?,(A) John Kenneth Galbraith,(B) John Maynard Keynes,(C) Milton Friedman,(D) Alfred Marshall,C,-3.528441905975342,-3.016663074493408,-3.4975411891937256,-3.516663074493408,B,False
The Hawthorn Studies are most associated with which writer?,(A) Mary Parker Follett,(B) Elton Mayo,(C) Lillian Gilbreth,(D) Frederick Taylor,B,-3.2318501472473145,-2.238952159881592,-3.238952159881592,-2.7318501472473145,B,True
How can you describe the thinking and outlook of transformational leaders?,(A) Strategic,(B) Operational,(C) Functional,(D) Developmental,A,-2.438999652862549,-2.938999652862549,-3.438999652862549,-2.938999652862549,A,True
What are the key characteristics of transactional leaders?,"(A) Guiding, mentoring and motivating","(B) Guiding, commanding and motivating","(C) Guiding, demonstrating and motivating","(D) Guiding, mentoring and demonstrating",A,-2.7050790786743164,-2.2050790786743164,-2.7050790786743164,-2.2050790786743164,B,False
What is not an assumption underpinning the rational decision making model?,(A) Incomplete information,(B) An agreed goal,(C) A structured problem,(D) High level of certainty regarding the environment,A,-2.735413074493408,-2.235413074493408,-2.735413074493408,-2.235413074493408,B,False
Which one of the following is not one of Drucker's five guiding principles of management?,(A) Making people's strengths effective and their weaknesses irrelevant.,(B) Enhancing the ability of people to contribute.,(C) To operate the organisation's status system.,"(D) Integrating people in a common venture by thinking through, setting and exemplifying the organisational objectives, values and goals.",C,-3.092773199081421,-3.092773199081421,-3.1113290786743164,-3.092773199081421,A,False
What is a paradigm?,(A) A theoretical assumption,(B) An illustration,(C) A theoretical model,(D) An example serving as a model,D,-2.113952159881592,-2.613952159881592,-2.613952159881592,-2.6068501472473145,A,False
What one of the following is not a key management skill in planning?,(A) Conceptual skills,(B) Analytical skills,(C) IT and computing skills,(D) Communication skills,C,-2.966503858566284,-2.4550790786743164,-2.9550790786743164,-2.4550790786743164,B,False
According to Belbin (1981) an extroverted and enthusiastic person fits with what role?,(A) Co-ordinator,(B) Shaper,(C) Resource investigator,(D) Implementer,C,-2.4506001472473145,-2.4506001472473145,-2.9506001472473145,-2.9506001472473145,A,False
Which is not a recognised form of business continuity planning?,(A) Contingency planning,(B) Scenario planning,(C) Financial planning,(D) Building planning,D,-3.3256001472473145,-2.3256001472473145,-3.313999652862549,-2.3256001472473145,B,False
What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions?,(A) Opportunistic organisation,(B) Enterprising organisation,(C) International organisation,(D) Agile organisation,D,-3.153441905975342,-2.641663074493408,-4.126499652862549,-2.141663074493408,D,True
Which of these is not part of the recognised challenges for modern managers?,(A) Micro-managing the workforce,(B) Managing communications,(C) Managing change,(D) Managing the learning organisation,A,-3.145202159881592,-3.145202159881592,-2.645202159881592,-2.645202159881592,C,False
To what does emotional intelligence refer?,(A) How people view and understand the world.,(B) How people view and understand themselves.,(C) How people view and understand others.,(D) How people view and understand themselves and others.,D,-3.595249652862549,-2.595249652862549,-3.095249652862549,-2.595249652862549,B,False
Of what is individual freedom to schedule work an example?,(A) Job design,(B) Job enrichment,(C) Job rate,(D) Job planning,B,-2.7050790786743164,-2.7050790786743164,-3.2050790786743164,-2.2050790786743164,D,False
What are workers primarily motivated by according to the instrumental approach?,(A) Peer recognition,(B) Promotion,(C) Greater freedom,(D) Economic reward,D,-3.047913074493408,-2.547913074493408,-3.0287911891937256,-2.047913074493408,D,True
Which is not a characteristic of corporate social responsibility?,(A) Product safety,(B) Consumer rights,(C) Environmental policies,(D) Price-fixing,D,-2.5443501472473145,-2.532749652862549,-2.5443501472473145,-2.5443501472473145,B,False
Who was a major protagonist of utilitarianism?,(A) John Stuart Mill,(B) Thomas Hobbes,(C) Karl Marx,(D) Adam Smith,A,-2.4506001472473145,-2.938999652862549,-3.438999652862549,-2.938999652862549,A,True
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,(A) Work specialisation,(B) Work design,(C) Work schedule,(D) Work shift,A,-3.1693501472473145,-2.6693501472473145,-3.1693501472473145,-2.6693501472473145,B,False
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,(A) Dependent,(B) Independent,(C) Interdependent,(D) Collaborative,B,-3.279003858566284,-3.279003858566284,-2.779003858566284,-2.779003858566284,C,False
Specialisation is a feature of which organisational structure?,(A) Matrix,(B) Divisional,(C) Multi-divisional,(D) Functional,D,-3.0756001472473145,-3.0756001472473145,-3.0756001472473145,-2.5756001472473145,D,True
Which one is not an element in the primary activities of a value chain?,(A) Procurement,(B) Inbound logistics,(C) Outbound logistics,(D) Service,A,-3.313999652862549,-2.8256001472473145,-2.8256001472473145,-2.313999652862549,D,False
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,(A) Indoctrination,(B) Brainwashing,(C) Propaganda,(D) Socialisation,D,-3.279003858566284,-1.7751652002334595,-3.2675790786743164,-2.779003858566284,B,False
When does an acquisition take place?,(A) Two equal partners decide to work together.,(B) Two equal partners share resources.,(C) Two unequal partners join together.,(D) Two unequal partners become one after a buyout.,D,-2.532749652862549,-3.0139126777648926,-3.0139126777648926,-3.032749652862549,A,False
Who of these is the entrepreneur?,(A) Barack Obama,(B) James Dyson,(C) Damien Hirst,(D) Mo Farah,B,-3.395202159881592,-3.395202159881592,-3.8881001472473145,-2.3995347023010254,D,False
Which of these is not an advantage of a virtual team?,(A) Team members can be recruited for their specific skills or experience.,(B) No overhead costs associated with physical buildings.,(C) Conflict can be resolved easily using face-to-face meetings.,(D) Low transport or commuting costs.,C,-2.938999652862549,-2.938999652862549,-3.438999652862549,-2.438999652862549,D,False
What is the richest form of information?,(A) Telephone,(B) Face-to-face,(C) E-mail,(D) Video conference,B,-3.297913074493408,-3.297913074493408,-2.809691905975342,-2.809691905975342,C,False
What is the purpose of a 'quality circle'?,(A) Bring together managers and workers to find improvements.,(B) Bring together managers and workers to discuss output.,(C) Bring together managers and workers to review quality of work.,(D) Bring together managers and workers to review targets.,A,-2.9667913913726807,-2.9667913913726807,-2.4975411891937256,-2.9975411891937256,C,False
What is the guiding principle behind New Public Management?,(A) Profit maximisation,(B) Introducing private sector business principles into the public sector,(C) Replacing public management with private sector management,(D) Restructuring public organisations,B,-3.685253858566284,-1.6852539777755737,-3.6738290786743164,-3.1738290786743164,B,True
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,(A) Peter Drucker,(B) Jay Barney,(C) Michael Porter,(D) Henry Mintzberg,C,-2.7943501472473145,-2.7943501472473145,-2.7943501472473145,-2.7943501472473145,A,False
 Functional structures help to create,(A) teamwork,(B) specialisation,(C) project work groups,(D) multi-skilled employees,B,-3.5131001472473145,-3.5131001472473145,-4.001499652862549,-3.020202159881592,D,False
What is a succession plan?,(A) Dismissing an employee for a more favourable employee,(B) A formal process of planning to fill a role that will become vacant,(C) A vote of no confidence in a board member,(D) The formal process of acquiring a new staff member,B,-2.582702159881592,-1.5832715034484863,-4.576153755187988,-4.076153755187988,B,True
What is the definition of a scenario in scenario planning?,(A) An imagined sequence of future events,(B) An unpredictable event,(C) A planned for event,(D) An unplanned for event,A,-1.724177598953247,-2.2050790786743164,-2.716503858566284,-3.2050790786743164,A,True
What assumption is the garbage can model of decision making based on?,(A) Limited knowledge and great insight,(B) Limited knowledge but high level of experience,(C) Limited knowledge and uncertainty,(D) Limited knowledge and high risk,C,-3.185253858566284,-2.685253858566284,-2.685253858566284,-2.6738290786743164,D,False
By which principle is utilitarianism defined?,(A) Equality for everyone,(B) Maximisation of outcomes for individuals,(C) The best outcome for the majority of people,(D) The least worst outcome for everybody,C,-3.560253858566284,-1.567927598953247,-2.560253858566284,-3.060253858566284,B,False
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,(A) Group roles,(B) Virtual teamwork,(C) Synergy,(D) Role making,A,-2.657749652862549,-2.6693501472473145,-3.157749652862549,-2.1693501472473145,D,False
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",(A) Social plan,(B) Social strategy,(C) Social audit,(D) Social account,C,-2.840941905975342,-2.840941905975342,-1.8409419059753418,-2.829163074493408,C,True
What type of organisational culture is most likely to deliver stability and efficiency?,(A) Task culture,(B) Role culture,(C) Power culture,(D) People culture,B,-2.559691905975342,-2.559691905975342,-3.059691905975342,-2.559691905975342,A,False
Who of the following is a leading writer on contingency theory of leadership?,(A) Rosabeth Kanter,(B) Joan Woodward,(C) Rensis Likert,(D) Fred Fiedler,D,-3.0800790786743164,-2.5800790786743164,-2.5800790786743164,-3.061523199081421,B,False
What are characteristics of a programmed decision?,(A) Complex and risky,(B) Uncertain and non-routine,(C) Low risk and certain,(D) Routine and non-complex,D,-2.3568501472473145,-2.345249652862549,-2.8568501472473145,-2.3568501472473145,B,False
What is not an advantage of a hierarchical structure?,(A) Clear chain of command,(B) Quick response to change,(C) Discipline and stability,(D) Small span of control,B,-3.360413074493408,-2.860413074493408,-3.360413074493408,-2.372191905975342,D,False
What is a strategic alliance?,(A) Any form of partnership between one firm and another,(B) Formal agreement committing two or more firms to exchange resources to produce products or services,(C) Formal agreement to share profits from a shared investment,(D) Formal agreement to share knowledge,B,-2.595249652862549,-1.5876652002334595,-3.6068501472473145,-3.095249652862549,B,True
What are group norms?,(A) Modes of behaviour that are acceptable to and shared by group members,(B) Modes of behaviour that are shared by some members of the group,(C) Modes of behaviour that challenge group values and beliefs,(D) Modes of behaviour that are different of those of the other group members,A,-2.685253858566284,-3.1738290786743164,-3.185253858566284,-2.6738290786743164,D,False
Which of the following is not a recognised type of plan?,(A) Business,(B) Succession,(C) Ad hoc,(D) Financial,C,-3.220249652862549,-3.220249652862549,-3.2014126777648926,-2.220249652862549,D,False
What is the term for the extent to which competition in one country is influenced by competition in other countries?,(A) International trade,(B) Global economics,(C) Global competition,(D) Globalisation,D,-3.860413074493408,-2.872191905975342,-1.8604130744934082,-2.860413074493408,C,False
As what are key factors that reflect the situation of an organisation referred to?,(A) Administrations,(B) Processes,(C) Activities,(D) Contingencies,D,-3.2363290786743164,-2.247753858566284,-3.2363290786743164,-2.7363290786743164,B,False
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,(A) Expectations,(B) Choice opportunities,(C) Problems,(D) Solutions,A,-3.122753858566284,-3.122753858566284,-3.1113290786743164,-2.622753858566284,D,False
What does PEST stand for?,"(A) Political, environmental, strategic, testing","(B) Political, environmental, strategic, technological","(C) Political, economic, strategic, technological","(D) Political, economic, social, technological",D,-3.095249652862549,-3.095249652862549,-3.095249652862549,-3.095249652862549,A,False
What does the acronym SMART stand for?,"(A) Suitable, measurable, actionable, rewarded and timely","(B) Specific, measurable, actionable, resourced and timely","(C) Standardised, measurable, achievable, rewarded, and timely","(D) Specific, measurable, achievable, rewarded and timely",D,-2.7006001472473145,-2.688999652862549,-3.688999652862549,-3.2006001472473145,B,False
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,(A) Merton,(B) Weber,(C) Gouldner,(D) Mayo,C,-3.560253858566284,-2.060253858566284,-3.5488290786743164,-2.560253858566284,B,False
What is the optimal span of control?,(A) 2,(B) 5,(C) 7,(D) None of the above,D,-2.810253858566284,-2.810253858566284,-2.810253858566284,-2.310253858566284,D,True
What one of these is not a recognised type of authority?,(A) Executive,(B) Functional,(C) Line management,(D) Supplier,D,-2.9109976291656494,-2.904003858566284,-3.404003858566284,-2.904003858566284,B,False
Which one of the following is not a characteristic of a team?,(A) Minimal and formal knowledge sharing,(B) Collective output,(C) Individual and collective responsibility,(D) Fluid dimension to roles and tasks,A,-3.059691905975342,-3.047913074493408,-3.047913074493408,-2.547913074493408,D,False
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,(A) Ethical,(B) Economic,(C) Discretionary,(D) Technical,D,-2.907749652862549,-2.907749652862549,-2.907749652862549,-2.4193501472473145,D,True
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,(A) Product development,(B) Market penetration,(C) Diversification,(D) Market development,B,-3.313999652862549,-1.8139995336532593,-4.295162677764893,-3.313999652862549,B,True
What is characteristic for the location of a virtual team?,(A) In the same building,(B) In the same industry,(C) In the same country,(D) remotely,D,-3.5443501472473145,-2.5443501472473145,-3.0443501472473145,-1.544350028038025,D,True
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",(A) Good natured,(B) Calm and self-confident,(C) Sensitive and curious,(D) Assertive and sociable,D,-3.4506001472473145,-2.4506001472473145,-3.438999652862549,-2.938999652862549,B,False
