question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
"Unlike most other early civilizations, Minoan culture shows little evidence of:",(A) trade.,(B) warfare.,(C) the development of a common religion.,(D) conspicuous consumption by elites.,D,-3.2651875019073486,-0.10112843662500381,-4.374512195587158,-3.5932466983795166,B,False
The greatest Egyptian pyramids at Giza were built:,"(A) as burial monuments for the pharaoh Khufu, Khufu's son Khafre, and Khufu's grandson Menkaure.","(B) by slaves who were coerced and worked under the threat of death, as described in the book of Exodus of the Old Testament.",(C) in the construction frenzy of the 6th dynasty.,(D) all of the above.,A,-0.36083149909973145,-5.655561923980713,-3.546295642852783,-1.405470371246338,A,True
"When anatomically modern humans first arrived in the Middle East, who did they encounter?","(A) Neandertals, the evolutionary descendants of the premodern human inhabitants of Europe and Asia","(B) Homo erectus, the evolutionary descendants of the premodern human inhabitants of Europe and Asia","(C) Homo sapiens, who had evolved independently in Asia and arrived there by 200,000 years ago",(D) All of the above,A,-0.3121848702430725,-3.5932466983795166,-2.7494804859161377,-1.8900973796844482,A,True
The “Lion Man” from Hohlenstein-Stadel cave is an example of:,(A) mobiliary art.,(B) long-distance trade of exotic raw materials.,(C) parietal art.,(D) a Venus figurine.,A,-0.4664514660835266,-3.4839510917663574,-2.7495694160461426,-1.3511673212051392,A,True
"At its peak, the palace at Knossos is thought to have had over _________ rooms.",(A) 100,(B) 500,"(C) 1,000","(D) 5,000",C,-3.093381643295288,-1.7339510917663574,-0.4742388129234314,-2.062142848968506,C,True
"The Hopewell were complex rank societies, but they were not a state. Hopewell culture lacked all of the following elements EXCEPT:",(A) formal government,(B) monumental earthworks,(C) urban centers,(D) a permanent military,B,-3.5778050422668457,-0.12960343062877655,-3.484064817428589,-3.171564817428589,B,True
Markings found on the mud-bricks of Huaca del Sol are probably:,(A) instructions for the builders written there by the engineers.,(B) random scratches and not a meaningful script or written language.,(C) intended to identify the local group that had produced them.,(D) simple arithmetic performed by carpenters on the building site.,C,-2.561744213104248,-0.300010621547699,-2.3899474143981934,-3.0462183952331543,B,False
The 30 upright stones at Stonehenge are called _______; the horizontal stones are _________.,"(A) legumes, sarsens","(B) lintels, stelae","(C) sarsens, lintels","(D) trilithon, tholoi",C,-5.843061923980713,-5.499541759490967,-0.03387336805462837,-4.3434247970581055,C,True
"The secondarily altricial condition of modern human babies may have been an evolutionary solution, in that:","(A) the brain size of hominids had not grown for more than a million years, making it difficult for babies to walk.",(B) it allowed for bipedalism and independence from the mother at an earlier age.,"(C) it allowed for subsequent growth of the brain, since bipedalism had resulted in a narrowed birth canal in the female pelvis.","(D) it allowed for growth of the brain to nearly adult size prior to birth, since bipedalism had resulted in a wider birth canal in the female pelvis.",C,-5.218017578125,-4.342684268951416,-0.055245619267225266,-4.092809677124023,C,True
Research on C3 and C4 pathways indicates that changes in plant communities were associated with a transition in the diets of ancient hominids from:,(A) species focused on grasses to nuts and fruits.,(B) meat to fruits and vegetables.,(C) fruits and vegetables to fish.,(D) nuts and fruits to species more focused on grasses.,D,-1.5232014656066895,-3.8122220039367676,-3.406026601791382,-0.3610704243183136,D,True
Which of the following is evidence of new uses for plants during the Middle Stone Age?,(A) the use of seeds as a natural insecticide in Altamira cave in southwestern Europe,(B) plant materials such as flowers in Aurignacian burials in southern France,(C) plant material lining the floor of Sibudu Cave in South Africa,(D) the use of wood in the Gravettian tradition to make spear-throwers and canoes,C,-2.608631134033203,-3.8270084857940674,-0.39961546659469604,-1.569204568862915,C,True
That modern Africans do not possess any Neandertal DNA indicates that:,(A) Gene flow between Neandertals and anatomically modern humans must have occurred before Neandertals migrated out of Africa.,(B) Gene flow between Neandertals and anatomically modern humans occurred after anatomically modern humans migrated out of Africa.,"(C) Neandertals who lived in Africa did not interbreed with anatomically modern humans, but must have followed them when they migrated out of Africa.",(D) Interbreeding between anatomically modern humans and Neandertals never occurred.,B,-2.0461761951446533,-1.2804200649261475,-3.7962582111358643,-0.6360848546028137,D,False
"Toward the end of the Pleistocene, between 28,000 and 18,000 years ago, worldwide sea level was much lower than present day, resulting in the exposure of a landmass east of Siberia called __________. This period is called the _______.",(A) Beringia; Late Beringian Period,(B) Sundaland; McKenzie Maximum,(C) Beringia; Late Glacial Maximum,(D) Wallacea; Late Laurentide Period,C,-0.7885550260543823,-3.9992902278900146,-0.7884876132011414,-3.468061923980713,C,True
Which archaeological method is best for identifying large-scale land modifications?,(A) test pits,(B) ground-penetrating radar,(C) aerial photography,(D) proton magnetometers,C,-4.311467170715332,-5.1863298416137695,-0.05422712489962578,-3.639807939529419,C,True
What designation for a pottery style was eventually applied to an entire cultural complex that moved across the Pacific?,(A) Clovis,(B) Nenana Complex,(C) Lapita,(D) Micronesian Pottery Tradition,C,-4.624541759490967,-4.561946868896484,-0.056262802332639694,-3.733863592147827,C,True
What is one of the differences between simple foragers and complex foragers?,(A) Complex foragers employ irrigation technology.,(B) Complex foragers rely on a wider range of food sources.,(C) Complex foragers are more highly mobile.,(D) Complex foragers focus on a few highly productive resources.,D,-2.8277390003204346,-0.3374204635620117,-2.8277623653411865,-2.0150270462036133,B,False
The significance of Frere's discovery was that what he found was located:,(A) beneath the remains of extinct animals.,"(B) on the surface, above the remains of extinct animals.",(C) in a region of Africa where no one thought humans had ever lived.,(D) on top of the ruins of a Medieval castle.,A,-1.7494804859161377,-1.5541034936904907,-0.5971182584762573,-3.343017578125,C,False
What is the earliest form of writing in the world and where did it develop?,"(A) cuneiform, in Mesopotamia","(B) hieroglyphics, in Egypt","(C) clay-tablets, at Knossos","(D) runes, at Stonehenge",A,-0.19794301688671112,-1.8823784589767456,-5.061980724334717,-6.374411582946777,A,True
A pattern of social integration in which individuals are placed into a hierarchy of social levels is called:,(A) urbanization.,(B) a social system.,(C) social stratification.,(D) a necropolis.,C,-5.218496799468994,-5.21844482421875,-0.030720366165041924,-5.968526363372803,C,True
The Minoan economy may have been especially vulnerable to natural catastrophe because it relied heavily on:,(A) agriculture,(B) maritime trade,(C) metalworking,(D) slave labor,B,-0.37278619408607483,-1.4371429681777954,-4.312203884124756,-3.890213966369629,A,False
"The _______ developed one of the earliest kingdoms in South America, reaching its height at around _________.",(A) Moche; AD 400,(B) Wari; AD 100,(C) Inca; AD 200,(D) Maya; AD 400,A,-0.3884231150150299,-3.468332529067993,-2.4215447902679443,-1.7104966640472412,A,True
"What is the name of the lithic technology seen in the Arctic and consisting of wedge-shaped cores, micro-blades, bifacial knives, and burins?",(A) Clovis Complex,(B) Denali Complex,(C) Folsom Complex,(D) Nenana Complex,B,-2.8275973796844482,-0.8237830400466919,-3.1090447902679443,-0.8159739971160889,D,False
Which of the following is used to remove the soil enclosing site materials?,(A) brushes,(B) trowels,(C) dental picks,(D) all of the above,D,-2.9839236736297607,-5.3432464599609375,-2.7340009212493896,-0.14008060097694397,D,True
"A continuous, projecting ridge of bone above and across the eye orbits is called the:",(A) sagittal crest.,(B) supraorbital torus.,(C) maxilla.,(D) occipital bone.,B,-0.388056218624115,-1.3040257692337036,-4.655561923980713,-4.218017578125,A,False
Ancestral Puebloan culture in Chaco Canyon was comprised of:,(A) around 75 substantial settlements and more than 300 smaller communities.,(B) more than 500 towns and villages with monumental architecture.,(C) between 30 and 40 farmsteads and three large pueblos.,(D) one large city state with more than 300 outlying farmsteads.,A,-0.39416712522506714,-2.811873435974121,-2.608863592147827,-1.8195970058441162,A,True
The Yang-shao culture gave way to the Lung-Shan sometime after:,"(A) 6,000 B.P.","(B) 5,000 B.P.","(C) 4,000 B.P.","(D) 3,000 B.P.",B,-2.139988660812378,-1.69455087184906,-0.8509504199028015,-1.4056036472320557,C,False
The most prominent feature of the food resource base of post-Pleistocene Europe was its:,(A) dependence on megafauna.,(B) hunting and gathering.,(C) dependence on fur-bearing animals.,(D) diversity.,D,-2.6402390003204346,-2.7494804859161377,-3.0778050422668457,-0.2466408908367157,D,True
Evidence of wild grain harvesting and consumption in Israel dates to as early as,"(A) 20,000 B.P.","(B) 12,000 B.P.","(C) 10,000 B.P.","(D) 8,000 B.P.",A,-1.584944248199463,-0.8894363641738892,-1.4285967350006104,-2.108069658279419,B,False
Civilization in the Indus Valley was characterized by:,(A) highly centralized economies.,(B) carefully planned and designed cities.,(C) standardized weights and measures.,(D) all of the above.,D,-5.530642509460449,-4.96786642074585,-5.2807464599609375,-0.02405494824051857,D,True
"According to one theory, the power of Ancestral Pueblo elites emerged when certain groups:",(A) predicted astronomical events such as eclipses and meteor showers.,(B) constructed monuments and elaborate multi-storied cliff dwellings.,(C) stored food surpluses in good years for distribution in bad years.,(D) incorporated other societies through conquest warfare.,C,-0.9645199179649353,-1.8042032718658447,-2.280857801437378,-1.25725519657135,A,False
"Teotihuacán came to prominence in the Basin of Mexico after its rival, Cuicuilco,",(A) was crippled by a volcanic eruption.,(B) succumbed to a civil war among its ruling families.,(C) suffered a blight on its crops.,(D) was flooded by a Gulf Coast hurricane.,A,-0.043084096163511276,-4.999332904815674,-5.155517578125,-4.186873435974121,A,True
