question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
What is the value of p in 24 = 2p?,(A) p = 4,(B) p = 8,(C) p = 12,(D) p = 24,C,-3.9209775924682617,-2.982353925704956,-3.0465235710144043,-5.780249118804932,B,False
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,(A) 5,(B) 7,(C) 8,(D) 9,C,-6.124332904815674,-3.2328007221221924,-0.5544282793998718,-5.936695575714111,C,True
Find the quotient of −40 ÷ (−8).,(A) 1 over 5,(B) −5,(C) −1 over 5,(D) 5,D,-4.78004264831543,-3.1543805599212646,-1.530561923980713,-4.654881954193115,C,False
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",(A) 4,(B) 5,(C) 6,(D) 7,B,-6.437041759490967,-3.748297929763794,-0.6832380890846252,-5.374332904815674,C,False
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,(A) 4t = 112; $448,(B) 4t = 112; $28,(C) t over 4 = 112; $448,(D) t over 4 = 112; $28,B,-3.855830669403076,-2.4122695922851562,-1.0523797273635864,-4.18287992477417,C,False
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,(A) 9,(B) 11,(C) 26,(D) 32,C,-4.686467170715332,-2.7461681365966797,-1.124333143234253,-5.060797691345215,C,True
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,(A) 1.1 over 11,(B) 11 over 11,(C) 12 over 11,(D) 11 over 12,C,-3.653695821762085,-3.712240695953369,-3.0923819541931152,-4.2154717445373535,C,True
Find the quotient of 2.16 ÷ 0.06.,(A) 3.6,(B) 36,(C) 0.01272,(D) 12.72,B,-5.873967170715332,-4.560997486114502,-1.36676025390625,-5.998900890350342,C,False
Find the difference of 142.76 – 16.5.,(A) 159.26,(B) 2.224,"(C) 14,111",(D) 126.26,D,-3.0297000408172607,-3.4645423889160156,-5.780115604400635,-6.841760158538818,A,False
Find the quotient of 5.04/0.7,(A) 0.72,(B) 0.702,(C) 10.0571,(D) 7.2,D,-4.029260158538818,-2.9170336723327637,-3.79591965675354,-5.154131889343262,B,False
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,(A) 150 + 400 + 200,(B) 200 + 400 + 200,(C) 200 + 450 + 200,(D) 200 + 500 + 200,C,-6.746822357177734,-3.6834216117858887,-1.4908719062805176,-5.746822357177734,C,True
What is the remainder of 21 divided by 7?,(A) 21,(B) 7,(C) 1,(D) None of these,D,-3.7953007221221924,-2.5447237491607666,-1.538369059562683,-5.154964923858643,C,False
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,(A) 8,(B) 9,(C) 49,(D) 63,A,-4.780470371246338,-2.044853925704956,-1.1638227701187134,-5.092749118804932,C,False
Find the number that makes the statement 48 over 88 = ? over 11 true.,(A) 6,(B) 11,(C) 8,(D) 5,A,-3.139807939529419,-2.200448513031006,-2.327713966369629,-5.123900890350342,B,False
Which is the best buy?,(A) 10 bars of soap for $23.20,(B) 16 bars of soap for $36.48,(C) 13 bars of soap for $29.51,(D) 12 bars of soap for $27.60,C,-4.8098649978637695,-3.9734976291656494,-3.170091152191162,-4.99537992477417,C,True
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",(A) 5 minutes,(B) 14 minutes,(C) 34 minutes,(D) 70 minutes,B,-6.843103408813477,-2.529493808746338,-1.0935759544372559,-6.342970371246338,C,False
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",(A) 18,(B) 24,(C) 25,(D) 29,B,-5.780419826507568,-4.529380798339844,-1.9681427478790283,-6.529600143432617,C,False
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(A) (60/6)—12=a,(B) (60—12)/6=a,(C) (60-6)-12=a,(D) (60+12)/6=a,B,-4.652535915374756,-1.8158081769943237,-5.4654717445373535,-6.272363185882568,B,True
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,(A) 5,(B) 25,(C) 50,(D) 125,D,-5.749143600463867,-2.512948513031006,-1.1324527263641357,-5.436400890350342,C,False
Simplify (2 + 5)^2 − 42.,(A) 7,(B) 16,(C) 30,(D) 33,A,-4.21786642074585,-1.9740674495697021,-1.3509875535964966,-4.842293739318848,C,False
Find the value of 4 ÷ 2 • 2 + 8 − 4.,(A) −12,(B) 12,(C) 8,(D) 16,C,-5.217615604400635,-2.7167601585388184,-2.2182466983795166,-5.21754264831543,C,True
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,(A) 382,(B) 397,(C) 406,(D) 447,B,-5.873588562011719,-3.1062464714050293,-1.6166034936904907,-5.810173988342285,C,False
−4 +  ( −3 )=,(A) −7,(B) −1,(C) 1,(D) 7,A,-4.5572662353515625,-2.929893970489502,-3.9354472160339355,-5.743690013885498,B,False
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",(A) 53,(B) 63,(C) 73,(D) 83,C,-6.061173915863037,-2.8718223571777344,-1.8042327165603638,-6.060900688171387,C,True
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,(A) 11.1,(B) 5.7,(C) 3.7,(D) 22.68,B,-5.874143600463867,-2.982476234436035,-0.9839766621589661,-6.2488298416137695,C,False
Find the number that makes the statement true: 0.32 g = _ cg.,(A) 32,(B) 3.2,"(C) 3,200",(D) 320,A,-5.373754501342773,-1.3713998794555664,-5.311946868896484,-5.623497486114502,B,False
Find the product of 5.7(8) mentally using the Distributive Property.,(A) 46.4,(B) 456,(C) 4.56,(D) 45.6,D,-5.061588764190674,-4.186254501342773,-2.2965235710144043,-5.999143600463867,C,False
"What is the quotient for the expression 2,314 / 4?",(A) 508,(B) 508 r2,(C) 578,(D) 578 r2,D,-4.842293739318848,-5.0277605056762695,-1.2806036472320557,-6.404260158538818,C,False
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",(A) 100 — 5d,(B) 5d+ 100,(C) 100 / 5d,(D) 5d,A,-1.607591152191162,-2.9176011085510254,-3.1710829734802246,-5.433899879455566,A,True
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,(A) 4t,(B) t over 4,(C) t − 4,(D) t + 4,A,-1.732591152191162,-2.8548262119293213,-5.8742899894714355,-6.934117794036865,A,True
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","(A) 681,452","(B) 462,017","(C) 246,412","(D) 125,655",B,-3.0147552490234375,-2.451284646987915,-0.7688511610031128,-4.77970027923584,C,False
What is 123 / 8?,(A) 15 remainder 7,(B) 15 remainder 3,(C) 16 remainder 5,(D) 16 remainder 1,B,-3.57659912109375,-2.8244683742523193,-2.202307939529419,-4.6854472160339355,C,False
Write 8 and 2 over 4 as an improper fraction in simplest form.,(A) 17 over 2,(B) 34 over 4,(C) 17 over 4,(D) 19 over 2,A,-5.026771545410156,-3.8188138008117676,-2.0134055614471436,-5.839271545410156,C,False
"What expression can be used to show 270,240 written in expanded form?","(A) 200,000 + 7,000 + 200 + 4","(B) 200,000 + 7,000 + 200 + 40","(C) 200,000 + 70,000 + 200 + 40","(D) 200,000 + 70,000 + 2,000 + 40",C,-4.810900688171387,-2.4798262119293213,-2.5462183952331543,-5.4354472160339355,B,False
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,(A) 220 parts,(B) 770 parts,(C) 4 parts,(D) 110 parts,D,-3.796031951904297,-2.3552324771881104,-4.343017578125,-4.841631889343262,B,False
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",(A) the mean would increase.,(B) the mean would decrease.,(C) the median would increase.,(D) the median would decrease.,A,-5.247815132141113,-3.4449033737182617,-2.0759055614471436,-4.24537992477417,C,False
"When n = 11, what is the value of 10 – (n + 6)?",(A) –7,(B) 5,(C) 7,(D) 27,A,-4.842919826507568,-3.3894362449645996,-1.2026876211166382,-5.030115604400635,C,False
"Which expression represents the phrase below? 3 fewer than a number, p",(A) 3-p,(B) p+3,(C) 3/p,(D) p-3,D,-1.326166033744812,-2.198715925216675,-4.748967170715332,-5.308159351348877,A,False
A theater collected $6 for each ticket sold to a movie. The theater sold 500 tickets to the movie. The expression below can be used to find how much money the theater collected for the tickets. 6 × 500 Which expression can also be used to find how much money the theater collected for the tickets?,(A) 30 × 10^1,(B) 30 × 10^3,(C) (6 × 5) × 10^2,(D) (6 × 5) × 10^3,C,-5.623400688171387,-3.9478089809417725,-1.0767782926559448,-4.6848649978637695,C,True
Let 12-9+c=12. What value of c makes the equation true?,(A) 0,(B) 3,(C) 9,(D) 12,C,-6.184117794036865,-2.6670336723327637,-2.85841965675354,-5.622815132141113,B,False
"The Sojourn family went on a vacation. They started with $2000. If they spent $150 each day, which expression represents how much money they had after x days?",(A) 1850x,(B) 2000 −150x,(C) 150x,(D) 2000 +150x,B,-3.998967170715332,-1.4966176748275757,-4.6867899894714355,-5.6854472160339355,B,True
"A shelf has four books on it. The weight, in pounds, of each of the four books on the shelf is 2.5, 3.2, 2.7, 2.3 Which inequality represents the weight, w, of any book chosen from the shelf?",(A) w > 2.3,(B) w < 2.4,(C) w > 3.2,(D) w < 3.3,D,-3.341031312942505,-1.8908904790878296,-3.2793805599212646,-5.710903167724609,B,False
Which number has an absolute value greater than 5?,(A) -6,(B) -5,(C) 0,(D) 5,A,-4.435797691345215,-3.8570852279663086,-7.374088764190674,-6.936088562011719,B,False
What is the value of the expression 2(3(4^2 + 1)) - 2^3?,(A) 156,(B) 110,(C) 94,(D) 48,C,-3.170396089553833,-2.292465925216675,-1.6083581447601318,-5.216031551361084,C,True
