Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,0,-3.1591696739196777,-4.710903167724609,-2.885354860470845,-4.984717981173442,-0.27381481344883274,Yes,True
2.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao see the wheel?,No,0,-3.85188627243042,-3.5406627655029297,-3.5780714589815874,-3.814477578951762,-0.27381481344883274,Yes,False
3.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao not see the wheel?,No,0,-3.2964658737182617,-2.2349300384521484,-3.022651060269429,-2.508744851900981,-0.27381481344883274,No,True
4.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,0,-4.180353164672852,-2.0565714836120605,-3.906538351224019,-2.330386297060893,-0.27381481344883274,No,False
5.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,0,-3.177744150161743,-3.4294052124023438,-2.9039293367129106,-3.7032200258511763,-0.27381481344883274,Yes,True
6.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,0,-2.9287774562835693,-3.3037774562835693,-2.654962642834737,-3.577592269732402,-0.27381481344883274,Yes,False
7.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,0,-3.425743818283081,-2.050743818283081,-3.1519290048342485,-2.3245586317319136,-0.27381481344883274,No,True
8.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,0,-3.3232080936431885,-2.1369407176971436,-3.049393280194356,-2.410755531145976,-0.27381481344883274,No,False
9.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,0,-1.836485743522644,-3.388742446899414,-1.5626709300738113,-3.6625572603482466,-0.27381481344883274,Yes,True
10.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,0,-2.997753858566284,-3.059112310409546,-2.7239390451174517,-3.3329271238583784,-0.27381481344883274,Yes,False
11.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao not see the wheel?,No,0,-3.1669580936431885,-1.8544580936431885,-2.893143280194356,-2.128272907092021,-0.27381481344883274,No,True
12.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao not see the wheel?,Yes,0,-3.3425776958465576,-1.9137769937515259,-3.068762882397725,-2.1875918072003584,-0.27381481344883274,No,False
13.0,4.0,agent-properties,4.0,antonym,1.0,The wheel is in front of Chao.,Does Chao see the wheel?,Yes,0,-2.3433609008789062,-3.914254665374756,-2.0695460874300737,-4.188069478823588,-0.27381481344883274,Yes,True
14.0,4.0,agent-properties,4.0,antonym,2.0,The wheel is behind Chao.,Does Chao see the wheel?,No,0,-2.086958646774292,-3.6517226696014404,-1.8131438333254593,-3.925537483050273,-0.27381481344883274,Yes,False
15.0,4.0,agent-properties,4.0,antonym,1.0,The wheel is in front of Chao.,Does Chao not see the wheel?,No,0,-4.014710903167725,-2.0974349975585938,-3.740896089718892,-2.3712498110074263,-0.27381481344883274,No,True
16.0,4.0,agent-properties,4.0,antonym,2.0,The wheel is behind Chao.,Does Chao not see the wheel?,Yes,0,-4.143345832824707,-2.023643970489502,-3.8695310193758745,-2.2974587839383345,-0.27381481344883274,No,False
17.0,6.0,agent-properties,5.0,antonym,1.0,The bed is in the same room as Chao. The door is closed.,Does Chao see the bed?,Yes,0,-2.8976354598999023,-3.6501338481903076,-2.62382064645107,-3.92394866163914,-0.27381481344883274,Yes,True
18.0,6.0,agent-properties,5.0,antonym,2.0,The bed is in a different room than Chao. The door is closed.,Does Chao see the bed?,No,0,-3.9315714836120605,-4.05866813659668,-3.657756670163228,-4.332482950045512,-0.27381481344883274,Yes,False
