question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
In recent years social media has had a major impact on the practice of public relations. In which of the following areas has the impact been greatest and experienced most immediately?,(A) Politics,(B) Retail business,(C) Automotive sales,(D) Nonprofits,A,A,True,20.0,0,-1.7022552490234375,-2.2030274868011475,-3.5153424739837646,-2.0780868530273438,1.4251802066961923,0.30142097274462376,-0.8564900596936544,1.1239048461119334,-3.1274354557196298,-2.504448459545771,-2.65885241429011,-3.201991699139277,A,A,True,True
The 'internal factors' portion of a firm's public relations situation analysis often includes,(A) a communication audit,(B) strategy suggestions,(C) community focus groups,(D) a listing of media contacts,A,A,True,20.0,0,-1.1788378953933716,-3.6712582111358643,-2.6717090606689453,-2.046774387359619,1.9485975603262582,-1.166809751590093,-0.012856646378835102,1.155217311779658,-3.1274354557196298,-2.504448459545771,-2.65885241429011,-3.201991699139277,A,A,True,True
Which of these definitions best describes the 'spiral of silence'?,(A) When victims of abuse remain silent about the abuse,(B) When people hide their opinions if they do not agree with the majority,(C) When people hide their opinions if they are in disagreement with their close peers or family members,(D) When public relations uses opinion poll results to generate support for a particular issue,A,C,False,20.0,0,-2.6070852279663086,-1.7265055179595947,-1.6015089750289917,-4.46844482421875,0.5203502277533212,0.7779429415861765,1.0573434392611185,-1.2664531250794728,-3.1274354557196298,-2.504448459545771,-2.65885241429011,-3.201991699139277,C,C,False,False
Which type of writing employs the pyramid structure?,(A) Media writing,(B) Personal writing,(C) Business writing,(D) Promotional writing,A,C,False,20.0,0,-1.835405707359314,-3.7186057567596436,-1.3359168767929077,-3.46866774559021,1.2920297483603158,-1.2141572972138723,1.3229355374972025,-0.2666760464509328,-3.1274354557196298,-2.504448459545771,-2.65885241429011,-3.201991699139277,C,C,False,False
"In the public relations field, what is the most common threat to a client-firm relationship?",(A) Clients' questions about costs,(B) Resistance to outside advice,(C) Superficial grasp of the client's unique problems,(D) Personality conflicts,A,D,False,20.0,0,-3.740832567214966,-2.3748512268066406,-2.1248977184295654,-1.1327667236328125,-0.613397111495336,0.1295972327391306,0.5339546958605448,2.0692249755064647,-3.1274354557196298,-2.504448459545771,-2.65885241429011,-3.201991699139277,D,D,False,False
"Leslie is a disgruntled employee who walks into her place of employment and shoots three people, killing two and critically injuring the other. What is Leslie's behavior an example of?",(A) workplace violence,(B) organizational misdeeds,(C) megadamage,(D) crisis management,A,A,True,20.0,1,-0.9411440491676331,-4.874195575714111,-4.874195575714111,-6.123754501342773,2.193872838219007,-2.299291535218557,-2.2180483102798463,-2.8405105312665304,-3.13501688738664,-2.5749040404955545,-2.656147265434265,-3.283243970076243,A,A,True,True
Which law restricts corporate communications for publicly traded companies before and during the period that new securities are being registered?,(A) Securities Act of 1933,(B) Sarbanes-Oxley Act of 2002,(C) Investment Advisers Act of 1940,(D) Investment Company Act of 1934,A,A,True,20.0,1,-1.6007260084152222,-1.7265089750289917,-4.7182769775390625,-3.71863055229187,1.5342908789714178,0.8483950654665628,-2.0621297121047975,-0.4353865822156271,-3.13501688738664,-2.5749040404955545,-2.656147265434265,-3.283243970076243,A,A,True,True
"What two elements do the planning models of Hendrix (2002), Kendall (1999), Merston (1963) and Parkinson and Ekachai (2006) have in common?",(A) Research and evaluation,(B) Strategy and evaluation,(C) Strategy and implementation,(D) Objectives and implementation,A,C,False,20.0,1,-2.916722059249878,-1.6717373132705688,-1.4842965602874756,-2.9216747283935547,0.21829482813676204,0.9031667272249857,1.1718507051467895,0.36156924168268834,-3.13501688738664,-2.5749040404955545,-2.656147265434265,-3.283243970076243,C,C,False,False
What are two examples of an evaluation of outcome? ,(A) Change in attitude,(B) Placement of message,(C) Distribution of message,(D) Size of attentive audience,A,A,True,20.0,1,-1.2884504795074463,-3.6715235710144043,-4.967464923858643,-5.34254264831543,1.8465664078791937,-1.0966195305188497,-2.3113176584243775,-2.0592986782391867,-3.13501688738664,-2.5749040404955545,-2.656147265434265,-3.283243970076243,A,A,True,True
"No-Wait Weight Loss, a diet pill brand, promises its potential consumers that if they take one pill once a day they will lose weight without having to change their diet or start exercising. However, many people who have used the product have complained that they haven't lost weight, and some have even gained weight. No-Wait Weight Loss has been unsuccessful in the ________ stage of the advertising campaign.",(A) distribution,(B) penetration,(C) participation,(D) identification,A,B,False,20.0,1,-3.059695243835449,-2.1873767375946045,-2.749769449234009,-2.937403917312622,0.07532164355119075,0.38752730290095005,-0.09362218379974374,0.34584005276362095,-3.13501688738664,-2.5749040404955545,-2.656147265434265,-3.283243970076243,B,B,False,False
