question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",(A) 10%,(B) 20%,(C) 40%,(D) 80%,C,-12.499568939208984,-14.809514999389648,-10.310688018798828,-12.373297691345215,C,True
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,(A) About $300,(B) About $3k,(C) About $8k,(D) About $15k,B,-14.810173988342285,-19.365243911743164,-19.618284225463867,-20.11907196044922,A,False
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",(A) 52%,(B) 62%,(C) 72%,(D) 82%,C,-13.047430038452148,-18.373071670532227,-14.56782054901123,-16.836957931518555,A,False
Which of the following countries generated the most total energy from solar sources in 2019?,(A) China,(B) United States,(C) Germany,(D) Japan,A,-7.781243801116943,-14.124934196472168,-12.62491512298584,-15.249859809875488,A,True
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",(A) by 5 fold,(B) by 10 fold,(C) by 15 fold,(D) by 20 fold,C,-8.687331199645996,-9.937185287475586,-12.437185287475586,-13.937309265136719,A,False
What is the biggest cause of death in children under five years old (as of 2017)?,(A) Lower respiratory infections,(B) Preterm birth complications,(C) Diarrheal diseases,(D) Malaria,A,-10.248967170715332,-17.61638641357422,-13.745379447937012,-16.995380401611328,A,True
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",(A) 10%,(B) 20%,(C) 30%,(D) 40%,C,-8.062185287475586,-11.310173988342285,-11.123071670532227,-11.624195098876953,A,False
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,(A) 29%,(B) 49%,(C) 69%,(D) 89%,C,-15.74951171875,-20.117393493652344,-20.242393493652344,-18.87252426147461,A,False
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",(A) 18%,(B) 38%,(C) 58%,(D) 78%,C,-12.561980247497559,-13.68258285522461,-10.873297691345215,-9.12382984161377,D,False
"As of 2017, what fraction of the population in India used the internet in the past three months?",(A) 11%,(B) 26%,(C) 41%,(D) 56%,B,-14.874088287353516,-15.55866813659668,-16.619766235351562,-16.99829864501953,A,False
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",(A) 23%,(B) 38%,(C) 53%,(D) 68%,D,-14.686833381652832,-19.983964920043945,-18.11907196044922,-16.872814178466797,A,False
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",(A) 5%,(B) 10%,(C) 15%,(D) 25%,B,-8.624948501586914,-15.124446868896484,-13.312095642089844,-14.437041282653809,A,False
"As of 2020, about what percentage of the world population practices open defecation?",(A) 2%,(B) 4%,(C) 9%,(D) 18%,C,-13.435900688171387,-16.47024917602539,-16.358964920043945,-15.922430038452148,A,False
Which of the following is not an element of the redistribution-with-growth policy approach?,(A) minimum wage legislation,(B) land reform,(C) progressive taxation,(D) increased access to education,A,-7.749996662139893,-14.124983787536621,-16.249975204467773,-15.312420845031738,A,True
About what percentage of the global population was literate in 1950?,(A) 36%,(B) 56%,(C) 76%,(D) 96%,B,-16.249664306640625,-17.996822357177734,-18.242393493652344,-18.860836029052734,A,False
"As of 2016, about what percentage of adults aged 18 years or older were obese?",(A) 6%,(B) 13%,(C) 27%,(D) 46%,B,-13.87382984161377,-18.492393493652344,-13.244071006774902,-15.30986499786377,C,False
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",(A) 34%,(B) 49%,(C) 64%,(D) 79%,A,-14.374373435974121,-20.101755142211914,-18.106849670410156,-13.618284225463867,D,False
"As of 2017, what percentage of Americans live in urban areas?",(A) 62%,(B) 72%,(C) 82%,(D) 92%,C,-10.998297691345215,-13.47945785522461,-12.7374906539917,-14.304405212402344,A,False
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,(A) About $3k,(B) About $8k,(C) About $15k,(D) About $30k,C,-14.43366813659668,-20.731849670410156,-20.731849670410156,-21.22945785522461,A,False
"In 2016, about how many people in the United States were homeless?","(A) 55,000","(B) 550,000","(C) 5,500,000","(D) 55,000,000",B,-18.37490463256836,-13.871399879455566,-21.98895263671875,-18.24752426147461,B,True
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,(A) 25%,(B) 45%,(C) 65%,(D) 85%,A,-10.809514999389648,-13.30758285522461,-9.236688613891602,-13.24719524383545,C,False
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",(A) 24%,(B) 44%,(C) 64%,(D) 84%,A,-8.99951171875,-11.561643600463867,-9.560173988342285,-8.499030113220215,D,False
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",(A) 25%,(B) 40%,(C) 55%,(D) 75%,D,-10.810900688171387,-10.933158874511719,-11.310173988342285,-8.56132984161377,D,True
"As of 2015, agriculture made up about what percentage of total Indian GDP?",(A) 8%,(B) 16%,(C) 32%,(D) 64%,B,-14.124738693237305,-14.995379447937012,-16.871822357177734,-20.244766235351562,A,False
Which of the following is true as of 2020?,(A) males are more likely to have depression and are more likely to have an alcohol use disorder than females.,(B) females are more likely to have depression and are more likely to have an alcohol use disorder than males.,(C) males are more likely than females to have depression while females are more likely than males to have an alcohol use disorder.,(D) females are more likely than males to have depression while males are more likely than females to have an alcohol use disorder.,D,-15.062143325805664,-18.49896812438965,-17.247814178466797,-12.87382984161377,D,True
"As of 2019, about what percentage of people from Brazil says homosexuality should be accepted by society?",(A) 37%,(B) 47%,(C) 57%,(D) 67%,D,-13.246399879455566,-19.195255279541016,-17.938032150268555,-17.47369956970215,A,False
"As of 2017, the share of GDP spent on the military by Saudi Arabia is about",(A) 1%,(B) 3%,(C) 6%,(D) 10%,D,-10.62492561340332,-11.749841690063477,-11.124568939208984,-8.81222152709961,D,True
"As of 2019, about what share of electricity came from fossil fuels in the United States?",(A) 23%,(B) 43%,(C) 63%,(D) 83%,C,-14.99849796295166,-15.576412200927734,-10.48824405670166,-12.674188613891602,C,True
What is the percentage of children aged 13-15 in Egypt who reported being bullied at least once in the past couple of months as of 2015?,(A) 10%,(B) 30%,(C) 50%,(D) 70%,D,-10.248297691345215,-11.117393493652344,-12.869766235351562,-12.619071006774902,A,False
"As of 2018, about what percentage of US adults say criminal risk assessment for people up for parole is an unreasonable application of algorithmic decision making?",(A) 26%,(B) 41%,(C) 56%,(D) 71%,C,-13.749959945678711,-17.99896812438965,-15.811643600463867,-10.937368392944336,D,False
"In 2018, about how many chickens were killed for meat production?",(A) 690 million,(B) 6.9 billion,(C) 69 billion,(D) 690 billion,C,-11.562254905700684,-8.248900413513184,-9.810315132141113,-11.312095642089844,B,False
"In 2016, what percentage of the population of South Sudan had access to electricity?",(A) 9%,(B) 29%,(C) 59%,(D) 79%,A,-12.687409400939941,-13.749446868896484,-17.621822357177734,-16.246400833129883,A,True
About what percentage of survey respondents from Mexico report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,(A) 31%,(B) 51%,(C) 71%,(D) 91%,B,-13.56235122680664,-18.122814178466797,-19.496822357177734,-15.623674392700195,A,False
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in China?",(A) by 4 fold,(B) by 8 fold,(C) by 16 fold,(D) by 32 fold,C,-10.061088562011719,-9.49508285522461,-9.935688018798828,-9.748674392700195,B,False
Ross Perot makes polling history by leading the presidential race briefly in June as a third-party candidate with 39%. He winds up with _% of the popular vote.,(A) 1,(B) 7,(C) 13,(D) 19,D,-10.373297691345215,-14.43258285522461,-10.931929588317871,-12.871399879455566,A,False
"As of 2019, about what percentage of Turks say God plays an important role in their life?",(A) 59%,(B) 69%,(C) 79%,(D) 89%,D,-14.374859809875488,-19.490243911743164,-19.747814178466797,-17.872814178466797,A,False
Which of the following was responsible for the most death in the 20th century?,(A) Earthquakes,(B) Volcanic activity,(C) Wildfires,(D) Floods,D,-10.499934196472168,-14.312143325805664,-11.874088287353516,-8.124704360961914,D,True
"What is the percentage of children aged 13-15 in the United States who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",(A) 15%,(B) 35%,(C) 55%,(D) 75%,B,-7.093540191650391,-10.811911582946777,-11.686744689941406,-10.249568939208984,A,False
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in South Korea?",(A) by 4 fold,(B) by 8 fold,(C) by 16 fold,(D) by 32 fold,D,-10.05986499786377,-12.491385459899902,-11.310173988342285,-9.31002426147461,D,True
"As of 2019, about what percentage of people from Turkey agree that the state is run for the benefit of all the people?",(A) 36%,(B) 51%,(C) 66%,(D) 81%,C,-14.499934196472168,-18.123828887939453,-18.373828887939453,-15.124446868896484,A,False
"As of 2015, what percentage of the global population over 15 years old was literate?",(A) 81%,(B) 86%,(C) 91%,(D) 96%,B,-10.312283515930176,-13.436088562011719,-14.74719524383545,-13.811254501342773,A,False
About what percentage of survey respondents from China report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,(A) 26%,(B) 46%,(C) 66%,(D) 86%,A,-13.437409400939941,-18.370922088623047,-19.871822357177734,-14.249088287353516,A,True
"As of 2019, which of the following had the lowest life expectancy?",(A) Brazil,(B) China,(C) Mexico,(D) Iran,C,-9.687409400939941,-15.49849796295166,-12.561088562011719,-9.749290466308594,A,False
"As of 2019, unsafe water is responsible for about how many deaths each year?",(A) 1.2 million,(B) 2.4 million,(C) 3.6 million,(D) 4.8 million,A,-9.562420845031738,-14.62382984161377,-12.811088562011719,-11.874446868896484,A,True
Which of the following causes more deaths globally each year (as of 2017)?,(A) Diarrheal diseases,(B) Diabetes,(C) Dementia,(D) Road injuries,C,-9.18746280670166,-9.874619483947754,-12.812143325805664,-8.686980247497559,D,False
About how many people are infected by HIV/AIDS as of 2020?,(A) 3 million,(B) 14 million,(C) 42 million,(D) 124 million,C,-13.936088562011719,-15.405860900878906,-11.17333698272705,-13.431929588317871,C,True
What is the percentage of children aged 13-15 in the United States who reported being bullied at least once in the past couple of months as of 2015?,(A) 26%,(B) 46%,(C) 66%,(D) 86%,A,-9.937368392944336,-14.312143325805664,-17.374088287353516,-13.187309265136719,A,True
"As of 2019, about what percentage of South Koreans say it is necessary to believe in God in order to be moral and have good values?",(A) 25%,(B) 45%,(C) 65%,(D) 85%,B,-9.936833381652832,-15.98895263671875,-13.55758285522461,-12.74719524383545,A,False
What is the percentage of children aged 13-15 in Japan who reported being bullied at least once in the past couple of months as of 2015?,(A) 6%,(B) 16%,(C) 36%,(D) 66%,C,-10.929893493652344,-13.760858535766602,-15.461958885192871,-16.231849670410156,A,False
"As of 2018, about what percentage of US adults say computer programs will always reflect human bias?",(A) 43%,(B) 58%,(C) 73%,(D) 88%,B,-12.124664306640625,-16.869766235351562,-12.246822357177734,-14.499290466308594,A,False
"As of 2017, the share of GDP spent on the military by China is about",(A) 0.50%,(B) 2%,(C) 6%,(D) 12%,B,-5.37497091293335,-7.68745756149292,-11.999619483947754,-6.593564987182617,A,False
"The conjecture that inequality first increases with development, then decreases with further development (known as the “inverted U hypothesis”) has, as of 2020, been",(A) strongly supported by most studies,"(B) supported mainly by cross-section, not time-series studies","(C) supported mainly by time-series, not cross-section studies",(D) generally repudiated by empirical studies,B,-8.499088287353516,-12.249195098876953,-9.811254501342773,-8.499411582946777,A,False
"Worldwide, 30 year old men have spent 10 years in school, on average. How many years have women of the same age spent in school, as of 2020?",(A) 12 years,(B) 9 years,(C) 6 years,(D) 3 years,B,-9.062457084655762,-12.99991512298584,-13.062409400939941,-11.749903678894043,A,False
"As of 2017, the share of deaths in Greenland by suicide is about",(A) 0.90%,(B) 1.80%,(C) 3.60%,(D) 7.20%,D,-7.874969005584717,-9.187409400939941,-10.31222152709961,-6.281225204467773,D,True
"As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",(A) 14%,(B) 24%,(C) 34%,(D) 44%,A,-15.744766235351562,-20.945117950439453,-21.805063247680664,-21.22024917602539,A,True
"As of 2019, about what percentage of Americans say the relationship between the U.S. and Germany is good?",(A) 60%,(B) 75%,(C) 90%,(D) 45%,B,-11.873297691345215,-15.424188613891602,-10.308158874511719,-14.494071006774902,C,False
