Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,spatial-relations,,antonym,1,The nail is to the right of the wheel.,Is the wheel to the left of the nail?,Yes,20.0,0,-0.7877262234687805,-11.874820709228516,1.350139656971241,-7.409832982410645,-2.1378658804400215,-4.464987726817871,Yes,True,True,True
2,1,spatial-relations,,antonym,1,The nail is to the right of the wheel.,Is the wheel to the right of the nail?,No,20.0,0,-4.433899879455566,-0.19024957716464996,-2.296033999015545,4.274738149653221,-2.1378658804400215,-4.464987726817871,No,True,False,True
3,1,spatial-relations,,antonym,2,The nail is to the left of the wheel.,Is the wheel to the left of the nail?,No,20.0,0,-2.6527605056762695,-0.4002281427383423,-0.5148946252362481,4.064759584079528,-2.1378658804400215,-4.464987726817871,No,True,False,True
4,1,spatial-relations,,antonym,2,The nail is to the left of the wheel.,Is the wheel to the right of the nail?,Yes,20.0,0,-0.8541272282600403,-11.124796867370605,1.2837386521799812,-6.659809140552735,-2.1378658804400215,-4.464987726817871,Yes,True,True,True
5,2,spatial-relations,,antonym,1,The nail is next to the right side of the wheel.,Is the wheel to the left of the nail?,Yes,20.0,0,-0.5803488492965698,-2.7029917240142822,1.5575170311434516,1.7619960028035884,-2.1378658804400215,-4.464987726817871,Yes,True,False,False
6,2,spatial-relations,,antonym,1,The nail is next to the right side of the wheel.,Is the wheel to the right of the nail?,No,20.0,0,-2.341031312942505,-0.2185964733362198,-0.20316543250248342,4.246391253481651,-2.1378658804400215,-4.464987726817871,No,True,False,True
7,2,spatial-relations,,antonym,2,The nail is next to the left side of the wheel.,Is the wheel to the left of the nail?,No,20.0,0,-1.9816135168075562,-0.36313414573669434,0.1562523636324653,4.101853581081176,-2.1378658804400215,-4.464987726817871,No,True,False,True
8,2,spatial-relations,,antonym,2,The nail is next to the left side of the wheel.,Is the wheel to the right of the nail?,Yes,20.0,0,-0.783220112323761,-1.9139258861541748,1.3546457681162605,2.551061840663696,-2.1378658804400215,-4.464987726817871,Yes,True,False,False
10,2,spatial-relations,,antonym,1,The nail is next to the right side of the wheel.,Is the nail to the left of the wheel?,No,20.0,0,-6.401771545410156,-0.016124611720442772,-4.263905664970135,4.448863115097428,-2.1378658804400215,-4.464987726817871,No,True,False,True
12,2,spatial-relations,,antonym,2,The nail is next to the left side of the wheel.,Is the nail to the left of the wheel?,Yes,20.0,0,-0.13324852287769318,-7.12489128112793,2.0046173575623283,-2.659903554310059,-2.1378658804400215,-4.464987726817871,Yes,True,True,True
13,2,spatial-relations,,antonym,1,The nail is next to the right side of the wheel.,Is the nail to the right of the wheel?,Yes,20.0,0,-0.22461877763271332,-2.8436226844787598,1.9132471028073081,1.6213650423391108,-2.1378658804400215,-4.464987726817871,Yes,True,True,True
15,2,spatial-relations,,antonym,2,The nail is next to the left side of the wheel.,Is the nail to the right of the wheel?,No,20.0,0,-9.370379447937012,-0.02221263200044632,-7.232513567496991,4.442775094817424,-2.1378658804400215,-4.464987726817871,No,True,False,True
17,3,spatial-relations,,antonym,1,The wheel is in front of Chao. Chao turns right.,Is the wheel to the left of Chao?,Yes,20.0,0,-1.0834810733795166,-5.843496799468994,1.0543848070605049,-1.3785090726511235,-2.1378658804400215,-4.464987726817871,Yes,True,True,True
18,3,spatial-relations,,antonym,1,The wheel is in front of Chao. Chao turns right.,Is the wheel to the right of Chao?,No,20.0,0,-1.08376944065094,-5.843512058258057,1.0540964397890815,-1.378524331440186,-2.1378658804400215,-4.464987726817871,Yes,False,True,False
19,3,spatial-relations,,antonym,2,The wheel is in front of Chao. Chao turns left.,Is the wheel to the left of Chao?,No,20.0,0,-1.0054683685302734,-6.812238693237305,1.132397511909748,-2.347250966419434,-2.1378658804400215,-4.464987726817871,Yes,False,True,False
20,3,spatial-relations,,antonym,2,The wheel is in front of Chao. Chao turns left.,Is the wheel to the right of Chao?,Yes,20.0,0,-1.2001856565475464,-3.4528908729553223,0.9376802238924751,1.0120968538625483,-2.1378658804400215,-4.464987726817871,Yes,True,False,False
21,4,spatial-relations,,antonym,1,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the left of Chao?,Yes,20.0,0,-0.9662743210792542,-5.280962944030762,1.1715915593607673,-0.8159752172128911,-2.1378658804400215,-4.464987726817871,Yes,True,True,True
22,4,spatial-relations,,antonym,1,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the right of Chao?,No,20.0,0,-2.777535915374756,-0.28090399503707886,-0.6396700349347344,4.184083731780792,-2.1378658804400215,-4.464987726817871,No,True,False,True
23,4,spatial-relations,,antonym,2,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the left of Chao?,No,20.0,0,-3.3395423889160156,-0.21545298397541046,-1.2016765084759942,4.24953474284246,-2.1378658804400215,-4.464987726817871,No,True,False,True
24,4,spatial-relations,,antonym,2,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the right of Chao?,Yes,20.0,0,-1.2157645225524902,-3.593463182449341,0.9221013578875312,0.8715245443685298,-2.1378658804400215,-4.464987726817871,Yes,True,True,True
25,5,spatial-relations,,antonym,1,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the left of Chao?,Yes,20.0,0,-0.8644043803215027,-3.9840447902679443,1.2734615001185188,0.48094293654992626,-2.1378658804400215,-4.464987726817871,Yes,True,True,True
