Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,social-properties,1.0,antonym,1.0,Chao treats people kindly.,Is Chao friendly?,Yes,-6.594254493713379,-10.582019805908203,-12.715004920959473,-13.797361373901367,6.120750427246094,3.215341567993164,Yes,True
2.0,1.0,social-properties,1.0,antonym,1.0,Chao treats people kindly.,Is Chao hostile?,No,-6.99122428894043,-5.236700534820557,-12.715004920959473,-13.797361373901367,5.723780632019043,8.56066083908081,No,True
3.0,1.0,social-properties,1.0,antonym,2.0,Chao treats people coldly.,Is Chao friendly?,No,-10.085407257080078,-8.302599906921387,-12.715004920959473,-13.797361373901367,2.6295976638793945,5.4947614669799805,No,True
4.0,1.0,social-properties,1.0,antonym,2.0,Chao treats people coldly.,Is Chao hostile?,Yes,-5.615473747253418,-6.608788013458252,-12.715004920959473,-13.797361373901367,7.099531173706055,7.188573360443115,No,False
5.0,2.0,social-properties,2.0,antonym,1.0,Chao greeted Yan.,Is Chao friendly?,Yes,-4.554749011993408,-4.558286666870117,-12.715004920959473,-13.797361373901367,8.160255908966064,9.23907470703125,No,False
6.0,2.0,social-properties,2.0,antonym,1.0,Chao greeted Yan.,Is Chao hostile?,No,-6.272364616394043,-3.275122880935669,-12.715004920959473,-13.797361373901367,6.44264030456543,10.522238492965698,No,True
7.0,2.0,social-properties,2.0,antonym,2.0,Chao insulted Yan.,Is Chao friendly?,No,-6.0615553855896,-1.8024736642837524,-12.715004920959473,-13.797361373901367,6.653449535369873,11.994887709617615,No,True
8.0,2.0,social-properties,2.0,antonym,2.0,Chao insulted Yan.,Is Chao hostile?,Yes,-5.49520206451416,-5.74520206451416,-12.715004920959473,-13.797361373901367,7.2198028564453125,8.052159309387207,No,False
9.0,3.0,social-properties,3.0,antonym,1.0,Chao enjoys meeting new people.,Is Chao friendly?,Yes,-5.3515625,-9.348024368286133,-12.715004920959473,-13.797361373901367,7.363442420959473,4.449337005615234,Yes,True
10.0,3.0,social-properties,3.0,antonym,1.0,Chao enjoys meeting new people.,Is Chao hostile?,No,-6.692131996154785,-5.686919212341309,-12.715004920959473,-13.797361373901367,6.0228729248046875,8.110442161560059,No,True
11.0,3.0,social-properties,3.0,antonym,2.0,Chao avoids meeting new people.,Is Chao friendly?,No,-10.437623977661133,-8.924707412719727,-12.715004920959473,-13.797361373901367,2.27738094329834,4.872653961181641,No,True
12.0,3.0,social-properties,3.0,antonym,2.0,Chao avoids meeting new people.,Is Chao hostile?,Yes,-10.855378150939941,-9.097508430480957,-12.715004920959473,-13.797361373901367,1.8596267700195312,4.69985294342041,No,False
13.0,4.0,social-properties,4.0,other,1.0,Chao gave Yan a gift.,Is Chao friendly?,Yes,-3.129385232925415,-6.627486228942871,-12.715004920959473,-13.797361373901367,9.585619688034058,7.169875144958496,Yes,True
14.0,4.0,social-properties,4.0,other,1.0,Chao gave Yan a gift.,Is Chao hostile?,No,-4.805108070373535,-4.293673515319824,-12.715004920959473,-13.797361373901367,7.9098968505859375,9.503687858581543,No,True
15.0,4.0,social-properties,4.0,other,2.0,Chao gave Yan a glare.,Is Chao friendly?,No,-7.290757179260254,-4.293515205383301,-12.715004920959473,-13.797361373901367,5.424247741699219,9.503846168518066,No,True
16.0,4.0,social-properties,4.0,other,2.0,Chao gave Yan a glare.,Is Chao hostile?,Yes,-8.708349227905273,-4.96288537979126,-12.715004920959473,-13.797361373901367,4.006655693054199,8.834475994110107,No,False
17.0,5.0,social-properties,5.0,antonym,1.0,Chao is reliable.,Is Chao trustworthy?,Yes,-2.8678860664367676,-6.615829944610596,-12.715004920959473,-13.797361373901367,9.847118854522705,7.1815314292907715,Yes,True
18.0,5.0,social-properties,5.0,antonym,1.0,Chao is reliable.,Is Chao untrustworthy?,No,-4.800548553466797,-2.548945903778076,-12.715004920959473,-13.797361373901367,7.914456367492676,11.248415470123291,No,True
19.0,5.0,social-properties,5.0,antonym,2.0,Chao is unreliable.,Is Chao trustworthy?,No,-4.872165679931641,-5.617629528045654,-12.715004920959473,-13.797361373901367,7.842839241027832,8.179731845855713,No,True
20.0,5.0,social-properties,5.0,antonym,2.0,Chao is unreliable.,Is Chao untrustworthy?,Yes,-3.9356417655944824,-6.679502964019775,-12.715004920959473,-13.797361373901367,8.77936315536499,7.117858409881592,Yes,True
21.0,6.0,social-properties,6.0,negation,1.0,Chao can be depended upon.,Is Chao trustworthy?,Yes,-1.6134817600250244,-4.115157127380371,-12.715004920959473,-13.797361373901367,11.101523160934448,9.682204246520996,Yes,True
22.0,6.0,social-properties,6.0,negation,1.0,Chao can be depended upon.,Is Chao untrustworthy?,No,-5.366502285003662,-2.367119550704956,-12.715004920959473,-13.797361373901367,7.3485026359558105,11.430241823196411,No,True
23.0,6.0,social-properties,6.0,negation,2.0,Chao cannot be depended upon.,Is Chao trustworthy?,No,-3.9701414108276367,-2.7201414108276367,-12.715004920959473,-13.797361373901367,8.744863510131836,11.07721996307373,No,True
24.0,6.0,social-properties,6.0,negation,2.0,Chao cannot be depended upon.,Is Chao untrustworthy?,Yes,-4.884280204772949,-3.13525390625,-12.715004920959473,-13.797361373901367,7.830724716186523,10.662107467651367,No,False
25.0,7.0,social-properties,7.0,antonym,1.0,"Yan told Chao a secret. Today, no one else knows the secret.",Is Chao trustworthy?,Yes,-5.0604705810546875,-5.061952114105225,-12.715004920959473,-13.797361373901367,7.654534339904785,8.735409259796143,No,False
26.0,7.0,social-properties,7.0,antonym,1.0,"Yan told Chao a secret. Today, no one else knows the secret.",Is Chao untrustworthy?,No,-5.357372283935547,-2.107372283935547,-12.715004920959473,-13.797361373901367,7.357632637023926,11.68998908996582,No,True
27.0,7.0,social-properties,7.0,antonym,2.0,"Yan told Chao a secret. Today, everyone knows the secret.",Is Chao trustworthy?,No,-5.345524311065674,-4.851073265075684,-12.715004920959473,-13.797361373901367,7.369480609893799,8.946288108825684,No,True
28.0,7.0,social-properties,7.0,antonym,2.0,"Yan told Chao a secret. Today, everyone knows the secret.",Is Chao untrustworthy?,Yes,-5.453522682189941,-3.2046782970428467,-12.715004920959473,-13.797361373901367,7.261482238769531,10.59268307685852,No,False
29.0,8.0,social-properties,8.0,antonym,1.0,Chao is good at completing important tasks.,Is Chao trustworthy?,Yes,-3.157426357269287,-7.151612281799316,-12.715004920959473,-13.797361373901367,9.557578563690186,6.645749092102051,Yes,True
30.0,8.0,social-properties,8.0,antonym,1.0,Chao is good at completing important tasks.,Is Chao untrustworthy?,No,-5.641964435577393,-5.383392333984375,-12.715004920959473,-13.797361373901367,7.07304048538208,8.413969039916992,No,True
31.0,8.0,social-properties,8.0,antonym,2.0,Chao is bad at completing important tasks.,Is Chao trustworthy?,No,-6.589629173278809,-6.318493366241455,-12.715004920959473,-13.797361373901367,6.125375747680664,7.478868007659912,No,True
32.0,8.0,social-properties,8.0,antonym,2.0,Chao is bad at completing important tasks.,Is Chao untrustworthy?,Yes,-6.682348251342773,-7.674478054046631,-12.715004920959473,-13.797361373901367,6.032656669616699,6.122883319854736,No,False
33.0,9.0,social-properties,9.0,antonym,1.0,Chao usually keeps promises.,Is Chao trustworthy?,Yes,-3.5366969108581543,-8.786697387695312,-12.715004920959473,-13.797361373901367,9.178308010101318,5.010663986206055,Yes,True
34.0,9.0,social-properties,9.0,antonym,1.0,Chao usually keeps promises.,Is Chao untrustworthy?,No,-6.104290962219238,-5.853042125701904,-12.715004920959473,-13.797361373901367,6.610713958740234,7.944319248199463,No,True
35.0,9.0,social-properties,9.0,antonym,2.0,Chao usually breaks promises.,Is Chao trustworthy?,No,-6.966283798217773,-9.212043762207031,-12.715004920959473,-13.797361373901367,5.748721122741699,4.585317611694336,Yes,False
36.0,9.0,social-properties,9.0,antonym,2.0,Chao usually breaks promises.,Is Chao untrustworthy?,Yes,-4.975881576538086,-9.22463321685791,-12.715004920959473,-13.797361373901367,7.739123344421387,4.572728157043457,Yes,True
37.0,10.0,social-properties,10.0,antonym,1.0,Chao is respectful towards differences in background and belief.,Is Chao tolerant?,Yes,-3.0114142894744873,-7.0093584060668945,-12.715004920959473,-13.797361373901367,9.703590631484985,6.788002967834473,Yes,True
38.0,10.0,social-properties,10.0,antonym,1.0,Chao is respectful towards differences in background and belief.,Is Chao bigoted?,No,-6.504144191741943,-2.7536840438842773,-12.715004920959473,-13.797361373901367,6.210860729217529,11.04367733001709,No,True
39.0,10.0,social-properties,10.0,antonym,2.0,Chao is disrespectful towards differences in background and belief.,Is Chao tolerant?,No,-5.090558052062988,-3.5889551639556885,-12.715004920959473,-13.797361373901367,7.624446868896484,10.208406209945679,No,True
40.0,10.0,social-properties,10.0,antonym,2.0,Chao is disrespectful towards differences in background and belief.,Is Chao bigoted?,Yes,-6.03688907623291,-8.281075477600098,-12.715004920959473,-13.797361373901367,6.6781158447265625,5.5162858963012695,Yes,True
41.0,11.0,social-properties,11.0,negation,1.0,Chao is not prejudiced against differences in background and belief.,Is Chao tolerant?,Yes,-3.306267738342285,-8.05556583404541,-12.715004920959473,-13.797361373901367,9.408737182617188,5.741795539855957,Yes,True
42.0,11.0,social-properties,11.0,negation,1.0,Chao is not prejudiced against differences in background and belief.,Is Chao bigoted?,No,-5.381019592285156,-4.88535213470459,-12.715004920959473,-13.797361373901367,7.333985328674316,8.912009239196777,No,True
43.0,11.0,social-properties,11.0,negation,2.0,Chao is prejudiced against differences in background and belief.,Is Chao tolerant?,No,-5.851961612701416,-5.101961612701416,-12.715004920959473,-13.797361373901367,6.863043308258057,8.695399761199951,No,True
44.0,11.0,social-properties,11.0,negation,2.0,Chao is prejudiced against differences in background and belief.,Is Chao bigoted?,Yes,-4.9297027587890625,-9.6770658493042,-12.715004920959473,-13.797361373901367,7.78530216217041,4.120295524597168,Yes,True
45.0,12.0,social-properties,12.0,antonym,1.0,Chao thinks having neighbors of a different race is pleasant.,Is Chao tolerant?,Yes,-5.565371990203857,-9.064123153686523,-12.715004920959473,-13.797361373901367,7.149632930755615,4.733238220214844,Yes,True
46.0,12.0,social-properties,12.0,antonym,1.0,Chao thinks having neighbors of a different race is pleasant.,Is Chao bigoted?,No,-6.546818256378174,-7.298717498779297,-12.715004920959473,-13.797361373901367,6.168186664581299,6.49864387512207,No,True
47.0,12.0,social-properties,12.0,antonym,2.0,Chao thinks having neighbors of a different race is unpleasant.,Is Chao tolerant?,No,-8.384634017944336,-4.634634017944336,-12.715004920959473,-13.797361373901367,4.330370903015137,9.162727355957031,No,True
48.0,12.0,social-properties,12.0,antonym,2.0,Chao thinks having neighbors of a different race is unpleasant.,Is Chao bigoted?,Yes,-5.988077640533447,-9.490510940551758,-12.715004920959473,-13.797361373901367,6.726927280426025,4.306850433349609,Yes,True
49.0,13.0,social-properties,13.0,antonym,1.0,Chao thinks having neighbors of a different religion is pleasant.,Is Chao tolerant?,Yes,-5.165078163146973,-8.413475036621094,-12.715004920959473,-13.797361373901367,7.5499267578125,5.383886337280273,Yes,True
50.0,13.0,social-properties,13.0,antonym,1.0,Chao thinks having neighbors of a different religion is pleasant.,Is Chao bigoted?,No,-6.655276298522949,-7.155276298522949,-12.715004920959473,-13.797361373901367,6.059728622436523,6.642085075378418,No,True
51.0,13.0,social-properties,13.0,antonym,2.0,Chao thinks having neighbors of a different religion is unpleasant.,Is Chao tolerant?,No,-8.770081520080566,-5.020081520080566,-12.715004920959473,-13.797361373901367,3.9449234008789062,8.7772798538208,No,True
52.0,13.0,social-properties,13.0,antonym,2.0,Chao thinks having neighbors of a different religion is unpleasant.,Is Chao bigoted?,Yes,-6.738182067871094,-9.488182067871094,-12.715004920959473,-13.797361373901367,5.976822853088379,4.309179306030273,Yes,True
53.0,14.0,social-properties,14.0,antonym,1.0,Chao thinks having neighbors of a different culture is pleasant.,Is Chao tolerant?,Yes,-6.556201457977295,-9.058100700378418,-12.715004920959473,-13.797361373901367,6.158803462982178,4.739260673522949,Yes,True
54.0,14.0,social-properties,14.0,antonym,1.0,Chao thinks having neighbors of a different culture is pleasant.,Is Chao bigoted?,No,-6.89475154876709,-6.646650791168213,-12.715004920959473,-13.797361373901367,5.820253372192383,7.150710582733154,No,True
55.0,14.0,social-properties,14.0,antonym,2.0,Chao thinks having neighbors of a different culture is unpleasant.,Is Chao tolerant?,No,-8.593457221984863,-5.095356464385986,-12.715004920959473,-13.797361373901367,4.121547698974609,8.70200490951538,No,True
56.0,14.0,social-properties,14.0,antonym,2.0,Chao thinks having neighbors of a different culture is unpleasant.,Is Chao bigoted?,Yes,-7.025929927825928,-9.27592945098877,-12.715004920959473,-13.797361373901367,5.689074993133545,4.521431922912598,Yes,True
57.0,15.0,social-properties,15.0,antonym,1.0,Chao talks a lot about past accomplishments.,Is Chao boastful?,Yes,-3.5507609844207764,-4.797455787658691,-12.715004920959473,-13.797361373901367,9.164243936538696,8.999905586242676,Yes,True
58.0,15.0,social-properties,15.0,antonym,1.0,Chao talks a lot about past accomplishments.,Is Chao humble?,No,-5.8080735206604,-1.5532867908477783,-12.715004920959473,-13.797361373901367,6.906931400299072,12.244074583053589,No,True
