Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the truck blocking the bed?,Yes,-3.5538854598999023,-4.058421611785889,-9.740243911743164,-7.456623077392578,6.186358451843262,3.3982014656066895,Yes,True
2.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the bed blocking the truck?,No,-3.944375514984131,-3.449897289276123,-9.740243911743164,-7.456623077392578,5.795868396759033,4.006725788116455,Yes,False
3.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the truck blocking the bed?,No,-3.801452159881592,-3.8084216117858887,-9.740243911743164,-7.456623077392578,5.938791751861572,3.6482014656066895,Yes,False
4.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the bed blocking the truck?,Yes,-3.9307847023010254,-3.6843223571777344,-9.740243911743164,-7.456623077392578,5.809459209442139,3.7723007202148438,Yes,True
7.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the truck blocking the bed?,No,-4.457353591918945,-4.213350296020508,-9.740243911743164,-7.456623077392578,5.282890319824219,3.2432727813720703,Yes,False
8.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the bed blocking the truck?,Yes,-3.7098634243011475,-3.2145423889160156,-9.740243911743164,-7.456623077392578,6.030380487442017,4.2420806884765625,Yes,True
9.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the truck blocking the bed?,Yes,-4.366385459899902,-4.121822357177734,-9.740243911743164,-7.456623077392578,5.373858451843262,3.3348007202148438,Yes,True
10.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the bed blocking the truck?,No,-3.944375514984131,-3.449897289276123,-9.740243911743164,-7.456623077392578,5.795868396759033,4.006725788116455,Yes,False
13.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the truck blocking the bed?,Yes,-3.7723634243011475,-3.528695821762085,-9.740243911743164,-7.456623077392578,5.967880487442017,3.927927255630493,Yes,True
14.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the bed blocking the truck?,No,-3.9463043212890625,-2.7011661529541016,-9.740243911743164,-7.456623077392578,5.793939590454102,4.755456924438477,Yes,False
15.0,2.0,physical-relations,,variable swap,2.0,Chao needs to move the bed to reach the truck.,Is the truck blocking the bed?,No,-3.8864824771881104,-2.8894362449645996,-9.740243911743164,-7.456623077392578,5.853761434555054,4.5671868324279785,Yes,False
16.0,2.0,physical-relations,,variable swap,2.0,Chao needs to move the bed to reach the truck.,Is the bed blocking the truck?,Yes,-3.3697662353515625,-2.8730714321136475,-9.740243911743164,-7.456623077392578,6.370477676391602,4.583551645278931,Yes,True
17.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the truck bigger than the bed?,Yes,-3.6420865058898926,-3.1520423889160156,-9.740243911743164,-7.456623077392578,6.0981574058532715,4.3045806884765625,Yes,True
18.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the truck smaller than the bed?,No,-4.108965873718262,-3.355830669403076,-9.740243911743164,-7.456623077392578,5.631278038024902,4.100792407989502,Yes,False
19.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the truck bigger than the bed?,No,-3.6579296588897705,-2.9178595542907715,-9.740243911743164,-7.456623077392578,6.0823142528533936,4.538763523101807,Yes,False
20.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the truck smaller than the bed?,Yes,-3.7943501472473145,-3.4343223571777344,-9.740243911743164,-7.456623077392578,5.94589376449585,4.022300720214844,Yes,True
23.0,3.0,physical-relations,,variable swap,2.0,The bed occupies more space than the truck.,Is the truck bigger than the bed?,No,-3.9573535919189453,-3.2145423889160156,-9.740243911743164,-7.456623077392578,5.782890319824219,4.2420806884765625,Yes,False
24.0,3.0,physical-relations,,variable swap,2.0,The bed occupies more space than the truck.,Is the truck smaller than the bed?,Yes,-4.082353591918945,-3.3239824771881104,-9.740243911743164,-7.456623077392578,5.657890319824219,4.132640600204468,Yes,True
25.0,3.0,physical-relations,,variable swap,1.0,The bed occupies less space than the truck.,Is the truck bigger than the bed?,Yes,-3.988952159881592,-3.2614824771881104,-9.740243911743164,-7.456623077392578,5.751291751861572,4.195140600204468,Yes,True
26.0,3.0,physical-relations,,variable swap,1.0,The bed occupies less space than the truck.,Is the truck smaller than the bed?,No,-4.053885459899902,-3.0600242614746094,-9.740243911743164,-7.456623077392578,5.686358451843262,4.396598815917969,Yes,False
30.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the bed bigger than the truck?,No,-4.303885459899902,-2.5593223571777344,-9.740243911743164,-7.456623077392578,5.436358451843262,4.897300720214844,Yes,False
32.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the bed bigger than the truck?,Yes,-4.147363185882568,-2.3866095542907715,-9.740243911743164,-7.456623077392578,5.592880725860596,5.070013523101807,Yes,True
36.0,3.0,physical-relations,,variable swap,2.0,The bed occupies more space than the truck.,Is the bed bigger than the truck?,Yes,-3.2234976291656494,-2.729222059249878,-9.740243911743164,-7.456623077392578,6.516746282577515,4.7274010181427,Yes,True
38.0,3.0,physical-relations,,variable swap,1.0,The bed occupies less space than the truck.,Is the bed bigger than the truck?,No,-3.926452159881592,-2.9307847023010254,-9.740243911743164,-7.456623077392578,5.813791751861572,4.525838375091553,Yes,False
