Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan friends?,Yes,-3.395977258682251,-4.420440196990967,-9.994429588317871,-9.059514999389648,6.59845232963562,4.639074802398682,Yes,True
2.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan strangers?,No,-3.9685873985290527,-3.6648385524749756,-9.994429588317871,-9.059514999389648,6.025842189788818,5.394676446914673,Yes,False
3.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan friends?,No,-3.480036735534668,-1.897078037261963,-9.994429588317871,-9.059514999389648,6.514392852783203,7.1624369621276855,No,True
4.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan strangers?,Yes,-2.7788543701171875,-1.794350028038025,-9.994429588317871,-9.059514999389648,7.215575218200684,7.2651649713516235,No,False
5.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan friends?,Yes,-3.166229724884033,-3.3178203105926514,-9.994429588317871,-9.059514999389648,6.828199863433838,5.741694688796997,Yes,True
6.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan strangers?,No,-3.1204726696014404,-2.1829726696014404,-9.994429588317871,-9.059514999389648,6.873956918716431,6.876542329788208,No,True
8.0,2.0,social-relations,2.0,antonym,2.0,Chao is indifferent toward Yan.,Are Chao and Yan strangers?,Yes,-3.439605712890625,-3.066904306411743,-9.994429588317871,-9.059514999389648,6.554823875427246,5.992610692977905,Yes,True
9.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan friends?,Yes,-2.9925637245178223,-3.353729724884033,-9.994429588317871,-9.059514999389648,7.001865863800049,5.705785274505615,Yes,True
10.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan strangers?,No,-3.100273609161377,-2.4781477451324463,-9.994429588317871,-9.059514999389648,6.894155979156494,6.581367254257202,Yes,False
13.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan friends?,Yes,-4.826153755187988,-7.019853591918945,-9.994429588317871,-9.059514999389648,5.168275833129883,2.039661407470703,Yes,True
14.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan strangers?,No,-4.618690013885498,-3.809695243835449,-9.994429588317871,-9.059514999389648,5.375739574432373,5.249819755554199,Yes,False
16.0,4.0,social-relations,4.0,antonym,2.0,Chao is indifferent about spending time with Yan.,Are Chao and Yan strangers?,Yes,-3.0997695922851562,-3.3527634143829346,-9.994429588317871,-9.059514999389648,6.894659996032715,5.706751585006714,Yes,True
17.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's friend?,Yes,-3.1779134273529053,-3.5987861156463623,-9.994429588317871,-9.059514999389648,6.816516160964966,5.460728883743286,Yes,True
18.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's enemy?,No,-4.03542947769165,-2.3507938385009766,-9.994429588317871,-9.059514999389648,5.959000110626221,6.708721160888672,No,True
19.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's friend?,No,-3.5300776958465576,-2.657036781311035,-9.994429588317871,-9.059514999389648,6.4643518924713135,6.402478218078613,Yes,False
20.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's enemy?,Yes,-2.5871822834014893,-3.0272645950317383,-9.994429588317871,-9.059514999389648,7.407247304916382,6.03225040435791,Yes,True
21.0,6.0,social-relations,6.0,antonym,1.0,Chao enjoys spending time with Yan.,Is Chao Yan's friend?,Yes,-4.706623077392578,-6.0251336097717285,-9.994429588317871,-9.059514999389648,5.287806510925293,3.03438138961792,Yes,True
22.0,6.0,social-relations,6.0,antonym,1.0,Chao enjoys spending time with Yan.,Is Chao Yan's enemy?,No,-5.148877143859863,-3.9496893882751465,-9.994429588317871,-9.059514999389648,4.845552444458008,5.109825611114502,No,True
23.0,6.0,social-relations,6.0,antonym,2.0,Chao dislikes spending time with Yan.,Is Chao Yan's friend?,No,-4.86324405670166,-3.0538854598999023,-9.994429588317871,-9.059514999389648,5.131185531616211,6.005629539489746,No,True
