Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,-9.236688613891602,-0.0992359071969986,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,-7.826153755187988,-0.08777320384979248,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-8.045440673828125,-0.12382981181144714,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,-9.544349670410156,-0.13065777719020844,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,-4.577210903167725,-0.030412890017032623,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,-8.04833698272705,-0.11281011998653412,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-8.609930038452148,-0.1287781149148941,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,-9.7999906539917,-0.12384508550167084,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,-9.302743911743164,-0.07962594926357269,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,-7.3225626945495605,-0.02195768430829048,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,-8.86395263671875,-0.10246924310922623,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,-6.202210903167725,-0.025291599333286285,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-9.42645263671875,-0.06442071497440338,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,-4.952210903167725,-0.017437009140849113,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,-7.67418909072876,-0.0674981027841568,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,-8.607940673828125,-0.09640581160783768,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,-9.55145263671875,-0.10009455680847168,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,-9.419349670410156,-0.15410444140434265,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,-9.114618301391602,-0.08008480072021484,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,-8.047430038452148,-0.08887731283903122,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,-9.55145263671875,-0.10055090487003326,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,-9.864618301391602,-0.14102153480052948,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,-8.55074405670166,-0.10470419377088547,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,-9.486688613891602,-0.10080092400312424,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,-8.86395263671875,-0.07264727354049683,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,-9.17574405670166,-0.14768771827220917,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 8 equal to 1?,No,-8.920440673828125,-0.07966689765453339,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,-6.019123077392578,-0.024120023474097252,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 72?,No,-9.11324405670166,-0.09117157757282257,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 2 equal to 1?,No,-10.48583698272705,-0.07840193063020706,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 6 equal to 9?,No,-8.6749906539917,-0.08860306441783905,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 2 equal to 47?,No,-9.489618301391602,-0.14105668663978577,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 0 equal to 7?,No,-8.918190956115723,-0.10982160270214081,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 5 equal to 7?,No,-0.020048245787620544,-4.405517578125,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 5 equal to 83?,No,-9.42645263671875,-0.10935164988040924,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 6?,No,-8.67574405670166,-0.08474517613649368,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 0 equal to 8?,No,-8.483965873718262,-0.10296053439378738,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 3 equal to 5?,No,-6.826153755187988,-0.024152331054210663,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 3 equal to 3?,No,-8.421465873718262,-0.09850360453128815,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 3 equal to 4?,No,-7.9818501472473145,-0.13635249435901642,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 2 equal to 8?,No,-3.1579296588897705,-0.05100289359688759,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 9 equal to 96?,No,-8.9249906539917,-0.06724115461111069,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 7 equal to 79?,No,-9.299188613891602,-0.11652574688196182,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 5 equal to 1?,No,-8.922430038452148,-0.11042897403240204,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 5 equal to 16?,No,-8.98583698272705,-0.10021163523197174,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 3 equal to 4?,No,-7.6056904792785645,-0.048898715525865555,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 6 equal to 33?,No,-8.92333698272705,-0.21989712119102478,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 6 equal to 3?,No,-8.797430038452148,-0.07219821959733963,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 7 equal to 8?,No,-6.828205108642578,-0.03448516130447388,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 6 equal to 6?,No,-6.887529373168945,-0.08103397488594055,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 1 equal to 6?,No,-9.36395263671875,-0.07990822941064835,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 8 equal to 44?,No,-8.927118301391602,-0.11269956082105637,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 8 equal to 64?,No,-8.73583698272705,-0.10621430724859238,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 1 equal to 7?,No,-8.295440673828125,-0.05774259939789772,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 4 equal to 19?,No,-9.361688613891602,-0.14763934910297394,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 4 equal to 84?,No,-9.736688613891602,-0.07362323999404907,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 7 equal to 4?,No,-7.7318501472473145,-0.06645219773054123,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 3 equal to 33?,No,-8.86324405670166,-0.1750343292951584,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 7 equal to 72?,No,-9.48824405670166,-0.116115503013134,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 2 equal to 8?,No,-5.330019474029541,-0.018300099298357964,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 4 equal to 8?,No,-7.890705108642578,-0.029913896694779396,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 5 equal to 1?,No,-10.23583698272705,-0.07740392535924911,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 9 equal to 27?,No,-8.921465873718262,-0.11768828332424164,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 9 equal to 97?,No,-9.052118301391602,-0.09957493841648102,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 8 equal to 24?,No,-8.797430038452148,-0.0973854586482048,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 0 equal to 8?,No,-8.86324405670166,-0.10426249355077744,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 0 equal to 2?,No,-9.2374906539917,-0.212139293551445,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 7 equal to 61?,No,-8.865243911743164,-0.09133933484554291,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 0 equal to 3?,No,-8.865832328796387,-0.08096151798963547,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 2 equal to 3?,No,-8.55074405670166,-0.07256805151700974,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 8 equal to 38?,No,-8.92574405670166,-0.14387212693691254,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 9 equal to 50?,No,-9.2374906539917,-0.15655897557735443,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 5 equal to 5?,No,-6.263653755187988,-0.044130176305770874,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 2 equal to 1?,No,-10.359930038452148,-0.08079639822244644,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 7 equal to 18?,No,-8.92333698272705,-0.14747487008571625,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 3 equal to 7?,No,-8.802743911743164,-0.11022217571735382,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 1 equal to 9?,No,-8.54833698272705,-0.11238043010234833,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 3 equal to 5?,No,-8.419349670410156,-0.079411581158638,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 2 equal to 5?,No,-8.8624906539917,-0.07982055097818375,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 5 equal to 30?,No,-9.049188613891602,-0.17601017653942108,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 9 equal to 39?,No,-9.2374906539917,-0.10133494436740875,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 4 equal to 78?,No,-9.364618301391602,-0.06442071497440338,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 0 equal to 8?,No,-8.609930038452148,-0.10357088595628738,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 0 equal to 4?,No,-7.796465873718262,-0.11268245428800583,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 7 equal to 22?,No,-9.0499906539917,-0.10811954736709595,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 4 equal to 2?,No,-7.484930038452148,-0.13440197706222534,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 1 equal to 1?,No,-9.232940673828125,-0.09863340854644775,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 2 equal to 50?,No,-9.740243911743164,-0.12399257719516754,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 8 equal to 95?,No,-8.861688613891602,-0.11262211948633194,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 2 equal to 7?,No,-9.047430038452148,-0.051831770688295364,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 9 equal to 7?,No,-8.174188613891602,-0.10945336520671844,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 8 equal to 17?,No,-6.893345832824707,-0.02502930350601673,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 8 equal to 89?,No,-9.73824405670166,-0.12636345624923706,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 6 equal to 21?,No,-9.174188613891602,-0.0919698104262352,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 9 equal to 37?,No,-8.614618301391602,-0.14004556834697723,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 7 equal to 1?,No,-10.1124906539917,-0.07012830674648285,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 1 equal to 5?,No,-8.67574405670166,-0.212139293551445,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 6 equal to 30?,No,-9.23824405670166,-0.1555401235818863,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 4 equal to 5?,No,-7.9806904792785645,-0.1304149031639099,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 6 equal to 95?,No,-8.98824405670166,-0.0891793817281723,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 5 equal to 7?,Yes,-0.010081691667437553,-6.749569416046143,Yes,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 6?,Yes,-0.013020545244216919,-6.093358039855957,Yes,True
Arithmetic,1_digit_addition,'',Is 9 plus 0 equal to 9?,Yes,-0.019269200041890144,-8.687095642089844,Yes,True
Arithmetic,1_digit_addition,'',Is 0 plus 0 equal to 0?,Yes,-0.03494777902960777,-8.937095642089844,Yes,True
Arithmetic,1_digit_addition,'',Is 0 plus 5 equal to 5?,Yes,-0.022189142182469368,-8.374619483947754,Yes,True
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 11?,Yes,-0.01958008110523224,-4.40571403503418,Yes,True
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 3?,Yes,-0.013699060305953026,-8.062041282653809,Yes,True
Arithmetic,1_digit_addition,'',Is 3 plus 4 equal to 7?,Yes,-0.011805301532149315,-6.468358039855957,Yes,True
