task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,20.0,0,-0.05640779808163643,-3.1869471073150635,1.9150827450396415,-1.6889879298617112,-1.971490543121278,-1.4979591774533523,Yes,True,True,True
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,20.0,0,-5.342615604400635,-0.01696009747684002,-3.371125061279357,1.4809990799765123,-1.971490543121278,-1.4979591774533523,No,True,False,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,20.0,3,-0.0515008419752121,-3.2960829734802246,1.906024374757544,-1.7702138877330678,-1.9575252167327561,-1.5258690857471569,Yes,True,True,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,20.0,2,-4.154964923858643,-0.023371180519461632,-2.188525897570071,1.4900939790544119,-1.9664390262885718,-1.5134651595738735,No,True,False,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,20.0,4,-0.024590931832790375,-4.155805587768555,1.95841166122021,-2.6374702347369747,-1.9830025930530004,-1.51833535303158,Yes,True,True,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,20.0,4,-6.1863298416137695,-0.005900104995816946,-4.203327248560769,1.512435248035763,-1.9830025930530004,-1.51833535303158,No,True,False,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-0.4582360088825226,-1.2105233669281006,1.5132545342387553,0.2874358105252517,-1.971490543121278,-1.4979591774533523,Yes,True,True,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,20.0,2,-4.967749118804932,-0.02219010703265667,-3.00131009251636,1.4912750525412168,-1.9664390262885718,-1.5134651595738735,No,True,False,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,20.0,1,-0.24122487008571625,-1.7415659427642822,1.6636238179033778,-0.19280751744784852,-1.904848687989094,-1.5487584253164337,Yes,True,True,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,20.0,1,-1.686790108680725,-0.43502846360206604,0.21805857930836892,1.1137299617143677,-1.904848687989094,-1.5487584253164337,No,True,False,True
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,2,-0.05036823824048042,-3.483863592147827,1.9160707880480914,-1.9703984325739536,-1.9664390262885718,-1.5134651595738735,Yes,True,True,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,20.0,1,-6.373967170715332,-0.005450305063277483,-4.469118482726238,1.5433081202531562,-1.904848687989094,-1.5487584253164337,No,True,False,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-0.1101737692952156,-2.4836761951446533,1.8613167738260623,-0.985717017691301,-1.971490543121278,-1.4979591774533523,Yes,True,True,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,20.0,4,-5.686467170715332,-0.008622227236628532,-3.7034645776623316,1.5097131257949514,-1.9830025930530004,-1.51833535303158,No,True,False,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,20.0,3,-0.6437361836433411,-1.0229681730270386,1.313789033089415,0.5029009127201183,-1.9575252167327561,-1.5258690857471569,Yes,True,True,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the kitchen?,No,20.0,1,-4.405249118804932,-0.038675032556056976,-2.5004004308158376,1.5100833927603767,-1.904848687989094,-1.5487584253164337,No,True,False,True
qa1,3,[1],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,0,-0.05036823824048042,-3.483863592147827,1.9211223048807975,-1.9859044146944749,-1.971490543121278,-1.4979591774533523,Yes,True,True,True
