task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,20.0,0,-1.0088043212890625,-1.5114824771881104,0.2513507878407837,-0.16057744088272252,-1.2601551091298462,-1.3509050363053878,Yes,True,True,True
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,20.0,0,-1.516774296760559,-1.0193907022476196,-0.2566191876307129,0.3315143340577682,-1.2601551091298462,-1.3509050363053878,No,True,False,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,20.0,3,-1.0713043212890625,-1.5756103992462158,0.18335450614492088,-0.21513686279455824,-1.2546588274339834,-1.3604735364516576,Yes,True,True,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,20.0,2,-1.516774296760559,-1.0209810733795166,-0.25134462943921476,0.33359411731362343,-1.2654296673213443,-1.35457519069314,No,True,False,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,20.0,4,-0.8215134143829346,-2.3241095542907715,0.4277051831285159,-0.961207965326806,-1.2492185975114505,-1.3629015889639655,Yes,True,True,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,20.0,4,-1.8213043212890625,-0.8239824771881104,-0.572085723777612,0.5389191117758552,-1.2492185975114505,-1.3629015889639655,No,True,False,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-1.1338043212890625,-1.6364824771881104,0.12635078784078368,-0.2855774408827225,-1.2601551091298462,-1.3509050363053878,Yes,True,True,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,20.0,2,-1.5870347023010254,-1.0896716117858887,-0.32160503497968107,0.26490357890725136,-1.2654296673213443,-1.35457519069314,No,True,False,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,20.0,1,-0.9034147262573242,-1.907294750213623,0.34849335278073945,-0.5417070970560114,-1.2519080790380637,-1.3655876531576117,Yes,True,True,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,20.0,1,-1.2432847023010254,-1.2459216117858887,0.00862337673703828,0.11966604137172299,-1.2519080790380637,-1.3655876531576117,Yes,False,False,True
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,2,-0.8215134143829346,-2.3241095542907715,0.44391625293840975,-0.9695343635976315,-1.2654296673213443,-1.35457519069314,Yes,True,True,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,20.0,1,-2.2120347023010254,-0.7068907022476196,-0.9601266232629617,0.658696950909992,-1.2519080790380637,-1.3655876531576117,No,True,False,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-0.8721647262573242,-1.8682847023010254,0.38799038287252197,-0.5173796659956376,-1.2601551091298462,-1.3509050363053878,Yes,True,True,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,20.0,4,-1.2120347023010254,-1.2120347023010254,0.03718389521042509,0.15086688666294013,-1.2492185975114505,-1.3629015889639655,No,True,False,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,20.0,3,-1.251044750213623,-1.2553174495697021,0.0036140772203603344,0.10515608688195544,-1.2546588274339834,-1.3604735364516576,Yes,True,False,False
qa1,12,[10],Mary went to the bathroom.,Is Mary in the kitchen?,No,20.0,1,-1.469794750213623,-0.9779639840126038,-0.21788667117555938,0.3876236691450079,-1.2519080790380637,-1.3655876531576117,No,True,False,True
qa1,3,[1],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,0,-0.8215134143829346,-2.3241095542907715,0.4386416947469116,-0.9732045179853837,-1.2601551091298462,-1.3509050363053878,Yes,True,True,True
qa1,3,[1],John moved to the bathroom.,Is John in the garden?,No,20.0,2,-1.860524296760559,-0.8592501878738403,-0.5950946294392148,0.4953250028192997,-1.2654296673213443,-1.35457519069314,No,True,False,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,20.0,2,-0.6364824771881104,-2.1364824771881104,0.628947190133234,-0.7819072864949703,-1.2654296673213443,-1.35457519069314,Yes,True,True,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the hallway?,No,20.0,0,-1.4775543212890625,-0.9763423800468445,-0.21739921215921632,0.37456265625854335,-1.2601551091298462,-1.3509050363053878,No,True,False,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the hallway?,Yes,20.0,0,-0.5974521636962891,-2.589796781539917,0.6627029454335571,-1.2388917452345292,-1.2601551091298462,-1.3509050363053878,Yes,True,True,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the bedroom?,No,20.0,1,-1.501044750213623,-1.003702163696289,-0.24913667117555938,0.3618854894613226,-1.2519080790380637,-1.3655876531576117,No,True,False,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-0.7941439151763916,-1.8006407022476196,0.4660111939534546,-0.4497356659422318,-1.2601551091298462,-1.3509050363053878,Yes,True,True,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the hallway?,No,20.0,1,-1.105359673500061,-1.1069376468658447,0.14654840553800264,0.25865000629176693,-1.2519080790380637,-1.3655876531576117,Yes,False,False,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bathroom?,Yes,20.0,0,-1.126044750213623,-1.628702163696289,0.13411035891622314,-0.27779712739090123,-1.2601551091298462,-1.3509050363053878,Yes,True,True,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bedroom?,No,20.0,4,-1.204274296760559,-1.2068907022476196,0.0449443007508914,0.1560108867163459,-1.2492185975114505,-1.3629015889639655,Yes,False,False,True
