Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
1,1,material-dynamics,1,material,1,Chao sees something that is fabric.,Can Chao fold it?,Yes,-0.407979279756546,-1.1561226844787598,Yes,True
2,1,material-dynamics,1,material,1,Chao sees something that is fabric.,Can Chao pour it?,No,-3.656026601791382,-0.03331971913576126,No,True
3,1,material-dynamics,1,material,2,Chao sees something that is liquid.,Can Chao fold it?,No,-2.468575954437256,-0.09557557851076126,No,True
4,1,material-dynamics,1,material,2,Chao sees something that is liquid.,Can Chao pour it?,Yes,-1.9216747283935547,-0.16881634294986725,No,False
5,2,material-dynamics,2,material,1,Chao sees the denim.,Can Chao fold it?,Yes,-0.2184249758720398,-1.843564748764038,Yes,True
6,2,material-dynamics,2,material,1,Chao sees the denim.,Can Chao pour it?,No,-2.030963182449341,-0.15606476366519928,No,True
7,2,material-dynamics,2,material,2,Chao sees the water.,Can Chao fold it?,No,-5.874754428863525,-0.008380657061934471,No,True
8,2,material-dynamics,2,material,2,Chao sees the water.,Can Chao pour it?,Yes,-2.9372220039367676,-0.06282974779605865,No,False
10,3,material-dynamics,3,material,1,Chao sees something that is fabric.,Can Chao stir it?,No,-1.148186206817627,-0.40020647644996643,No,True
12,3,material-dynamics,3,material,2,Chao sees something that is liquid.,Can Chao stir it?,Yes,-0.6482292413711548,-0.7733030319213867,Yes,True
16,4,material-dynamics,4,material,2,Chao sees the water.,Can Chao stir it?,Yes,-0.9176598191261292,-0.5427813529968262,No,False
20,5,material-dynamics,5,material,2,Chao sees something that is gas.,Can Chao stir it?,Yes,-2.249783515930176,-0.12045729905366898,No,False
24,6,material-dynamics,6,material,2,Chao sees the oxygen.,Can Chao stir it?,Yes,-1.6168104410171509,-0.24389663338661194,No,False
25,7,material-dynamics,7,material,1,Chao sees something that is rigid.,Can it break?,Yes,-2.468526601791382,-0.0959937795996666,No,False
26,7,material-dynamics,7,material,1,Chao sees something that is rigid.,Can it ripple?,No,-3.6559805870056152,-0.03278471529483795,No,True
27,7,material-dynamics,7,material,2,Chao sees something that is fabric.,Can it break?,No,-0.44309666752815247,-1.070131540298462,Yes,False
28,7,material-dynamics,7,material,2,Chao sees something that is fabric.,Can it ripple?,Yes,-0.48798874020576477,-0.988092303276062,Yes,True
31,8,material-dynamics,8,material,2,Chao sees something that is liquid.,Can it break?,No,-0.40016844868659973,-1.1482536792755127,Yes,False
32,8,material-dynamics,8,material,2,Chao sees something that is liquid.,Can it ripple?,Yes,-0.05520489066839218,-3.1873416900634766,Yes,True
33,9,material-dynamics,9,material,1,Chao sees something that is non-rigid.,Can it break?,Yes,-0.7692648768424988,-0.6443592309951782,No,False
34,9,material-dynamics,9,material,1,Chao sees something that is non-rigid.,Can it ripple?,No,-0.2165105789899826,-1.718552827835083,Yes,False
37,10,material-dynamics,10,material,1,Chao sees the feather.,Can it break?,Yes,-1.718381643295288,-0.22144117951393127,No,False
38,10,material-dynamics,10,material,1,Chao sees the feather.,Can it ripple?,No,-1.0777390003204346,-0.4509381353855133,No,True
40,10,material-dynamics,10,material,2,Chao sees the denim.,Can it ripple?,Yes,-0.31214290857315063,-1.43730890750885,Yes,True
47,12,material-dynamics,12,material,2,Chao sees the water.,Can it break?,No,-0.9254055619239807,-0.5505533218383789,No,True
48,12,material-dynamics,12,material,2,Chao sees the water.,Can it ripple?,Yes,-0.055143870413303375,-3.3748512268066406,Yes,True
50,13,material-dynamics,13,material,1,Chao sees something that is fabric.,Can it disperse?,No,-0.8395199179649353,-0.589606761932373,No,True
52,13,material-dynamics,13,material,2,Chao sees something that is gas.,Can it disperse?,Yes,-0.14520566165447235,-2.1404309272766113,Yes,True
53,14,material-dynamics,14,material,1,Chao sees something that is rigid.,Can Chao squeeze it?,Yes,-1.515418291091919,-0.2635301351547241,No,False
57,15,material-dynamics,15,material,1,Chao sees the cup.,Can Chao squeeze it?,Yes,-1.32785964012146,-0.3299064636230469,No,False
58,15,material-dynamics,15,material,1,Chao sees the cup.,Can Chao pour it?,No,-1.6168748140335083,-0.24587801098823547,No,True
59,15,material-dynamics,15,material,2,Chao sees the water.,Can Chao squeeze it?,No,-4.530996799468994,-0.01781059242784977,No,True
61,16,material-dynamics,16,material,1,Chao sees something that is non-rigid.,Can Chao compresse it?,Yes,-2.7028050422668457,-0.0798577293753624,No,False
64,16,material-dynamics,16,material,2,Chao sees something that is granular.,Can Chao pour it?,Yes,-2.031026601791382,-0.1502472311258316,No,False
65,17,material-dynamics,17,material,1,Chao sees the feather.,Can Chao compresse it?,Yes,-1.9291387796401978,-0.18128567934036255,No,False
66,17,material-dynamics,17,material,1,Chao sees the feather.,Can Chao pour it?,No,-2.3590009212493896,-0.11645582318305969,No,True
68,17,material-dynamics,17,material,2,Chao sees the sesame.,Can Chao pour it?,Yes,-0.9137733578681946,-0.5388758182525635,No,False
77,20,material-dynamics,20,material,1,Chao sees something that is non-rigid.,Can Chao squeeze it?,Yes,-2.1404309272766113,-0.13561750948429108,No,False
81,21,material-dynamics,21,material,1,Chao sees the feather.,Can Chao squeeze it?,Yes,-1.2418937683105469,-0.36700931191444397,No,False
86,22,material-dynamics,22,material,1,Chao sees something that is granular.,Can Chao rip it?,No,-1.4216617345809937,-0.2947561740875244,No,True
88,22,material-dynamics,22,material,2,Chao sees something that is fabric.,Can Chao rip it?,Yes,-0.8435121774673462,-0.5935759544372559,No,False
90,23,material-dynamics,23,material,1,Chao sees the sesame.,Can Chao rip it?,No,-0.45668917894363403,-1.0779049396514893,Yes,False
92,23,material-dynamics,23,material,2,Chao sees the denim.,Can Chao rip it?,Yes,-0.38639992475509644,-1.2654308080673218,Yes,True
96,24,material-dynamics,24,material,2,Chao sees something that is fabric.,Can Chao compresse it?,Yes,-1.6089510917663574,-0.23798875510692596,No,False
100,25,material-dynamics,25,material,2,Chao sees the denim.,Can Chao compresse it?,Yes,-0.8588635921478271,-0.6090235114097595,No,False
102,26,material-dynamics,26,material,1,Chao sees something that is granular.,Can Chao wrinkle it?,No,-1.515418291091919,-0.2615772485733032,No,True
104,26,material-dynamics,26,material,2,Chao sees something that is fabric.,Can Chao wrinkle it?,Yes,-0.9099454879760742,-0.5350284576416016,No,False
106,27,material-dynamics,27,material,1,Chao sees the sesame.,Can Chao wrinkle it?,No,-1.155944585800171,-0.4041435718536377,No,True
108,27,material-dynamics,27,material,2,Chao sees the denim.,Can Chao wrinkle it?,Yes,-0.9254887700080872,-0.5506246089935303,No,False
112,28,material-dynamics,28,material,2,Chao sees something that is fabric.,Can Chao drape it?,Yes,-0.27124884724617004,-1.5232943296432495,Yes,True
114,29,material-dynamics,29,material,1,Chao sees the sesame.,Can Chao drape it?,No,-0.6559039950370789,-0.781052827835083,Yes,False
116,29,material-dynamics,29,material,2,Chao sees the denim.,Can Chao drape it?,Yes,-0.42933326959609985,-1.1795092821121216,Yes,True
118,30,material-dynamics,30,material,1,Chao sees something that is granular.,Can Chao hang it?,No,-0.7067477107048035,-0.7068103551864624,Yes,False
120,30,material-dynamics,30,material,2,Chao sees something that is fabric.,Can Chao hang it?,Yes,-0.364941269159317,-1.2420092821121216,Yes,True
124,31,material-dynamics,31,material,2,Chao sees the denim.,Can Chao hang it?,Yes,-0.16564364731311798,-2.1716747283935547,Yes,True
127,32,material-dynamics,32,material,2,Chao sees something that is gas.,Can Chao pour it?,No,-4.531053066253662,-0.015521055087447166,No,True
128,32,material-dynamics,32,material,2,Chao sees something that is gas.,Can Chao compresse it?,Yes,-3.4214766025543213,-0.04126361012458801,No,False
132,33,material-dynamics,33,material,2,Chao sees the oxygen.,Can Chao compresse it?,Yes,-2.5932140350341797,-0.09535640478134155,No,False
135,34,material-dynamics,34,material,2,Chao sees something that is liquid.,Can Chao rip it?,No,-2.140418291091919,-0.1365584284067154,No,True
139,35,material-dynamics,35,material,2,Chao sees the water.,Can Chao rip it?,No,-4.030962944030762,-0.02643813192844391,No,True
141,36,material-dynamics,36,material,1,Chao sees something that is fabric.,Can Chao squeeze it?,Yes,-0.5857647657394409,-0.8358187675476074,Yes,True
145,37,material-dynamics,37,material,1,Chao sees the denim.,Can Chao squeeze it?,Yes,-0.378589928150177,-1.2576425075531006,Yes,True
159,40,material-dynamics,40,material,2,Chao sees something that is liquid.,Can Chao wrinkle it?,No,-2.468575954437256,-0.09461403638124466,No,True
167,42,material-dynamics,42,material,2,Chao sees something that is liquid.,Can Chao drape it?,No,-1.3201074600219727,-0.32211530208587646,No,True
171,43,material-dynamics,43,material,2,Chao sees the water.,Can Chao drape it?,No,-4.280962944030762,-0.02035583183169365,No,True
175,44,material-dynamics,44,material,2,Chao sees something that is liquid.,Can Chao hang it?,No,-1.4137732982635498,-0.29078999161720276,No,True
179,45,material-dynamics,45,material,2,Chao sees the water.,Can Chao hang it?,No,-1.9215235710144043,-0.1716480553150177,No,True
190,48,material-dynamics,48,material,1,Chao sees something that is rigid.,Can Chao stir it?,No,-1.7107014656066895,-0.2136939913034439,No,True
194,49,material-dynamics,49,material,1,Chao sees the cup.,Can Chao stir it?,No,-0.5543748736381531,-0.929485559463501,Yes,False
197,50,material-dynamics,50,material,1,Chao sees something that is rigid.,Can Chao tap it?,Yes,-0.9099582433700562,-0.5350284576416016,No,False
199,50,material-dynamics,50,material,2,Chao sees something that is gas.,Can Chao tap it?,No,-2.0310401916503906,-0.15023793280124664,No,True
201,51,material-dynamics,51,material,1,Chao sees the cup.,Can Chao tap it?,Yes,-0.407979279756546,-1.1560964584350586,Yes,True
214,54,material-dynamics,54,material,1,Chao sees something that is non-rigid.,Can Chao stir it?,No,-1.3279049396514893,-0.3260209560394287,No,True
216,54,material-dynamics,54,material,2,Chao sees something that is granular.,Can Chao stir it?,Yes,-0.7107418775558472,-0.7108030319213867,Yes,True
218,55,material-dynamics,55,material,1,Chao sees the feather.,Can Chao stir it?,No,-0.9996199011802673,-0.5036440491676331,No,True
220,55,material-dynamics,55,material,2,Chao sees the sesame.,Can Chao stir it?,Yes,-0.2828971743583679,-1.531064748764038,Yes,True
237,60,material-dynamics,60,material,1,Chao sees something that is non-rigid.,Can Chao tap it?,Yes,-1.4138509035110474,-0.2928227186203003,No,False
241,61,material-dynamics,61,material,1,Chao sees the feather.,Can Chao tap it?,Yes,-0.6637547612190247,-0.7888509035110474,Yes,True
343,86,material-dynamics,86,material,2,Chao sees something that is gas.,Can Chao rip it?,No,-2.2497546672821045,-0.12092579901218414,No,True
347,87,material-dynamics,87,material,2,Chao sees the oxygen.,Can Chao rip it?,No,-3.2965447902679443,-0.04766323044896126,No,True
359,90,material-dynamics,90,material,2,Chao sees something that is gas.,Can Chao wrinkle it?,No,-2.8122966289520264,-0.06774700433015823,No,True
363,91,material-dynamics,91,material,2,Chao sees the oxygen.,Can Chao wrinkle it?,No,-4.343480587005615,-0.02076280675828457,No,True
365,92,material-dynamics,92,material,1,Chao sees something that is fabric.,Can Chao pile it?,Yes,-1.8122386932373047,-0.18733133375644684,No,False
367,92,material-dynamics,92,material,2,Chao sees something that is gas.,Can Chao pile it?,No,-3.7810122966766357,-0.028420578688383102,No,True
369,93,material-dynamics,93,material,1,Chao sees the denim.,Can Chao pile it?,Yes,-0.6598299145698547,-0.7849454879760742,Yes,True
371,93,material-dynamics,93,material,2,Chao sees the oxygen.,Can Chao pile it?,No,-3.6559040546417236,-0.03474809229373932,No,True
379,95,material-dynamics,95,material,2,Chao sees the oxygen.,Can Chao drape it?,No,-3.5934250354766846,-0.037189021706581116,No,True
390,98,material-dynamics,98,material,1,Chao sees something that is rigid.,Can it flap?,No,-4.031012058258057,-0.024505626410245895,No,True
392,98,material-dynamics,98,material,2,Chao sees something that is fabric.,Can it flap?,Yes,-1.069974422454834,-0.4489704668521881,No,False
400,100,material-dynamics,100,material,2,Chao sees the denim.,Can it flap?,Yes,-1.4293333292007446,-0.3006037771701813,No,False
401,101,material-dynamics,101,material,1,Chao sees something that is granular.,Can it disperse?,Yes,-0.5895753502845764,-0.8396211862564087,Yes,True
405,102,material-dynamics,102,material,1,Chao sees something that is granular.,Can it trickle?,Yes,-0.09400036931037903,-2.593564748764038,Yes,True
407,102,material-dynamics,102,material,2,Chao sees something that is fabric.,Can it trickle?,No,-1.0621848106384277,-0.44114401936531067,No,True
411,103,material-dynamics,103,material,2,Chao sees something that is liquid.,Can it flap?,No,-3.6560401916503906,-0.03306735306978226,No,True
412,103,material-dynamics,103,material,2,Chao sees something that is liquid.,Can it disperse?,Yes,-0.10571625828742981,-2.4841983318328857,Yes,True
416,104,material-dynamics,104,material,2,Chao sees something that is liquid.,Can it drip?,Yes,-0.03664055094122887,-3.9686057567596436,Yes,True
420,105,material-dynamics,105,material,2,Chao sees something that is liquid.,Can it trickle?,Yes,-0.020434755831956863,-4.78112268447876,Yes,True
422,106,material-dynamics,106,material,1,Chao sees something that is fabric.,Can it splashe?,No,-1.2417861223220825,-0.3649757206439972,No,True
424,106,material-dynamics,106,material,2,Chao sees something that is liquid.,Can it splashe?,Yes,-0.07249001413583755,-2.9529640674591064,Yes,True
427,107,material-dynamics,107,material,2,Chao sees something that is gas.,Can it flap?,No,-2.827824354171753,-0.07204689830541611,No,True
430,108,material-dynamics,108,material,1,Chao sees something that is rigid.,Can it splashe?,No,-5.124703884124756,-0.012309561483561993,No,True
434,109,material-dynamics,109,material,1,Chao sees something that is non-rigid.,Can it splashe?,No,-0.3356345295906067,-1.335764765739441,Yes,False
438,110,material-dynamics,110,material,1,Chao sees the feather.,Can it splashe?,No,-1.42926025390625,-0.3064253628253937,No,True
440,110,material-dynamics,110,material,2,Chao sees the water.,Can it splashe?,Yes,-0.11683326959609985,-2.4998416900634766,Yes,True
441,111,material-dynamics,111,material,1,Chao sees something that is fabric.,Can it rip?,Yes,-0.3005063831806183,-1.429458737373352,Yes,True
443,111,material-dynamics,111,material,2,Chao sees something that is liquid.,Can it rip?,No,-1.7106528282165527,-0.21071580052375793,No,True
445,112,material-dynamics,112,material,1,Chao sees something that is fabric.,Can it droop?,Yes,-0.1413947492837906,-2.1404995918273926,Yes,True
447,112,material-dynamics,112,material,2,Chao sees something that is liquid.,Can it droop?,No,-0.12283077090978622,-2.2498512268066406,Yes,False
449,113,material-dynamics,113,material,1,Chao sees something that is fabric.,Can it wrinkle?,Yes,-0.21849682927131653,-1.7185865640640259,Yes,True
451,113,material-dynamics,113,material,2,Chao sees something that is liquid.,Can it wrinkle?,No,-2.7029309272766113,-0.07458210736513138,No,True
454,114,material-dynamics,114,material,1,Chao sees something that is rigid.,Can it droop?,No,-3.421661853790283,-0.03916121646761894,No,True
479,120,material-dynamics,120,material,2,Chao sees something that is gas.,Can it droop?,No,-1.4138072729110718,-0.28883734345436096,No,True
