Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,physical-relations,,antonym,1,The truck is in front of the bed.,Is the truck blocking the bed?,Yes,20.0,0,-6.333040237426758,-7.528531551361084,1.454268902540207,-1.920028194785118,-7.787309139966965,-5.608503356575966,Yes,True,True,True
2,1,physical-relations,,antonym,1,The truck is in front of the bed.,Is the bed blocking the truck?,No,20.0,0,-6.8404717445373535,-8.624333381652832,0.9468373954296112,-3.015830025076866,-7.787309139966965,-5.608503356575966,Yes,False,True,False
3,1,physical-relations,,antonym,2,The truck is behind the bed.,Is the truck blocking the bed?,No,20.0,0,-7.272899627685547,-7.778169631958008,0.5144095122814178,-2.169666275382042,-7.787309139966965,-5.608503356575966,Yes,False,True,False
4,1,physical-relations,,antonym,2,The truck is behind the bed.,Is the bed blocking the truck?,Yes,20.0,0,-5.091196060180664,-8.436695098876953,2.6961130797863007,-2.8281917423009872,-7.787309139966965,-5.608503356575966,Yes,True,True,True
7,1,physical-relations,,variable swap,2,The bed is in front of the truck.,Is the truck blocking the bed?,No,20.0,0,-6.056190013885498,-9.247946739196777,1.7311191260814667,-3.6394433826208115,-7.787309139966965,-5.608503356575966,Yes,False,True,False
8,1,physical-relations,,variable swap,2,The bed is in front of the truck.,Is the bed blocking the truck?,Yes,20.0,0,-5.333685874938965,-6.7777605056762695,2.453623265028,-1.1692571491003036,-7.787309139966965,-5.608503356575966,Yes,True,True,True
9,1,physical-relations,,variable swap,1,The bed is behind the truck.,Is the truck blocking the bed?,Yes,20.0,0,-4.55866813659668,-7.497524261474609,3.228641003370285,-1.8890209048986435,-7.787309139966965,-5.608503356575966,Yes,True,True,True
10,1,physical-relations,,variable swap,1,The bed is behind the truck.,Is the bed blocking the truck?,No,20.0,0,-5.868690013885498,-6.87116813659668,1.9186191260814667,-1.2626647800207138,-7.787309139966965,-5.608503356575966,Yes,False,True,False
13,2,physical-relations,,variable swap,1,Chao needs to move the truck to reach the bed.,Is the truck blocking the bed?,Yes,20.0,0,-9.552743911743164,-10.936088562011719,-1.7654347717761993,-5.327585205435753,-7.787309139966965,-5.608503356575966,Yes,True,True,True
14,2,physical-relations,,variable swap,1,Chao needs to move the truck to reach the bed.,Is the bed blocking the truck?,No,20.0,0,-11.16695785522461,-11.246399879455566,-3.3796487152576447,-5.6378965228796005,-7.787309139966965,-5.608503356575966,Yes,False,True,False
15,2,physical-relations,,variable swap,2,Chao needs to move the bed to reach the truck.,Is the truck blocking the bed?,No,20.0,0,-8.296465873718262,-11.62092113494873,-0.509156733751297,-6.012417778372765,-7.787309139966965,-5.608503356575966,Yes,False,True,False
16,2,physical-relations,,variable swap,2,Chao needs to move the bed to reach the truck.,Is the bed blocking the truck?,Yes,20.0,0,-9.534526824951172,-9.932266235351562,-1.7472176849842072,-4.323762878775597,-7.787309139966965,-5.608503356575966,Yes,True,True,True
17,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the truck bigger than the bed?,Yes,20.0,0,-4.4973649978637695,-6.68451452255249,3.289944142103195,-1.0760111659765244,-7.787309139966965,-5.608503356575966,Yes,True,True,True
18,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the truck smaller than the bed?,No,20.0,0,-8.185315132141113,-2.921031951904297,-0.39800599217414856,2.687471404671669,-7.787309139966965,-5.608503356575966,No,True,False,True
19,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the truck bigger than the bed?,No,20.0,0,-9.560797691345215,-3.139988660812378,-1.7734885513782501,2.468514695763588,-7.787309139966965,-5.608503356575966,No,True,False,True
20,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the truck smaller than the bed?,Yes,20.0,0,-7.778850555419922,-2.9050426483154297,0.008458584547042847,2.703460708260536,-7.787309139966965,-5.608503356575966,No,False,False,False
23,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the truck bigger than the bed?,No,20.0,0,-7.342100143432617,-5.030642509460449,0.44520899653434753,0.5778608471155167,-7.787309139966965,-5.608503356575966,No,True,False,True
24,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the truck smaller than the bed?,Yes,20.0,0,-5.340669631958008,-5.65504264831543,2.446639508008957,-0.046539291739463806,-7.787309139966965,-5.608503356575966,Yes,True,True,True
25,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the truck bigger than the bed?,Yes,20.0,0,-3.201859712600708,-4.968332767486572,4.585449427366257,0.6401705890893936,-7.787309139966965,-5.608503356575966,Yes,True,True,True
26,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the truck smaller than the bed?,No,20.0,0,-6.311088562011719,-2.4370415210723877,1.476220577955246,3.171461835503578,-7.787309139966965,-5.608503356575966,No,True,False,True
30,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the bed bigger than the truck?,No,20.0,0,-8.435446739196777,-3.170858144760132,-0.6481375992298126,2.437645211815834,-7.787309139966965,-5.608503356575966,No,True,False,True
32,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the bed bigger than the truck?,Yes,20.0,0,-6.52970027923584,-4.905561923980713,1.2576088607311249,0.702941432595253,-7.787309139966965,-5.608503356575966,No,False,True,True
36,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the bed bigger than the truck?,Yes,20.0,0,-3.5456488132476807,-8.623967170715332,4.241660326719284,-3.015463814139366,-7.787309139966965,-5.608503356575966,Yes,True,True,True
38,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the bed bigger than the truck?,No,20.0,0,-7.937012195587158,-1.312341570854187,-0.14970305562019348,4.296161785721779,-7.787309139966965,-5.608503356575966,No,True,False,True
41,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the bed smaller than the truck?,Yes,20.0,0,-4.591631889343262,-4.592684268951416,3.195677250623703,1.0158190876245499,-7.787309139966965,-5.608503356575966,Yes,True,True,True
43,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the bed smaller than the truck?,No,20.0,0,-7.686529636383057,-4.062069416046143,0.10077950358390808,1.5464339405298233,-7.787309139966965,-5.608503356575966,No,True,False,True
47,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the bed smaller than the truck?,No,20.0,0,-7.999088764190674,-1.8825491666793823,-0.2117796242237091,3.7259541898965836,-7.787309139966965,-5.608503356575966,No,True,False,True
49,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the bed smaller than the truck?,Yes,20.0,0,-2.9362542629241943,-5.624195575714111,4.85105487704277,-0.015692219138145447,-7.787309139966965,-5.608503356575966,Yes,True,True,True
53,4,physical-relations,,antonym,1,The truck can completely hide the bed from view.,Is the truck bigger than the bed?,Yes,20.0,0,-6.466760158538818,-8.436695098876953,1.3205489814281464,-2.8281917423009872,-7.787309139966965,-5.608503356575966,Yes,True,True,True
54,4,physical-relations,,antonym,1,The truck can completely hide the bed from view.,Is the truck smaller than the bed?,No,20.0,0,-7.809695243835449,-4.436467170715332,-0.022386103868484497,1.1720361858606339,-7.787309139966965,-5.608503356575966,No,True,False,True
