Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,-14.12092113494873,-0.013267298229038715,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,-9.62382984161377,-0.07505369931459427,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-12.936530113220215,-0.08140040189027786,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,-13.30986499786377,-0.0447293296456337,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,-7.248297691345215,-0.04878024384379387,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,-13.185900688171387,-0.008557930588722229,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-14.43366813659668,-0.009790081530809402,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,-12.558158874511719,-0.02342074178159237,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,-11.55758285522461,-0.051575496792793274,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,-6.436695575714111,-0.07502450048923492,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,-12.684117317199707,-0.04317992553114891,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,-5.373673915863037,-0.11197345703840256,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-13.869766235351562,-0.040298718959093094,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,-7.936588764190674,-0.04842771217226982,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,-10.498071670532227,-0.06864287704229355,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,-12.811400413513184,-0.029062634333968163,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,-14.05758285522461,-0.02907623164355755,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,-14.811088562011719,-0.005396643653512001,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,-12.246399879455566,-0.09800323098897934,No,True
