Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel heating the nail?,Yes,0,-3.3307900428771973,-3.836003065109253,-2.8345789847274623,-4.3322141232589875,-0.496211058149735,Yes,True
2.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel cooling the nail?,No,0,-3.9156203269958496,-3.4198598861694336,-3.4194092688461146,-3.9160709443191686,-0.496211058149735,Yes,False
3.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel heating the nail?,No,0,-3.711918830871582,-3.7145557403564453,-3.215707772721847,-4.21076679850618,-0.496211058149735,Yes,False
4.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel cooling the nail?,Yes,0,-3.8179802894592285,-3.3249497413635254,-3.3217692313094935,-3.8211607995132604,-0.496211058149735,Yes,True
6.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail heating the wheel?,No,0,-4.0357747077941895,-4.042744159698486,-3.5395636496444545,-4.538955217848221,-0.496211058149735,Yes,False
8.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail heating the wheel?,Yes,0,-3.2462563514709473,-4.2488932609558105,-2.7500452933212123,-4.745104319105545,-0.496211058149735,Yes,True
9.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail cooling the wheel?,Yes,0,-4.044893264770508,-4.047530174255371,-3.548682206620773,-4.543741232405106,-0.496211058149735,Yes,True
11.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail cooling the wheel?,No,0,-3.7263951301574707,-3.729032039642334,-3.2301840720077357,-4.2252430977920685,-0.496211058149735,Yes,False
13.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel heating the nail?,Yes,0,-3.7890448570251465,-4.2932844161987305,-3.2928337988754115,-4.789495474348465,-0.496211058149735,Yes,True
14.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel cooling the nail?,No,0,-4.594676971435547,-4.098916530609131,-4.098465913285812,-4.595127588758865,-0.496211058149735,Yes,False
15.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel heating the nail?,No,0,-4.006717681884766,-4.01095724105835,-3.5105066237350306,-4.507168299208084,-0.496211058149735,Yes,False
16.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel cooling the nail?,Yes,0,-4.944808483123779,-3.9490482807159424,-4.448597424974045,-4.445259338865677,-0.496211058149735,No,False
19.0,2.0,physical-interactions,,variable swap,2.0,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the wheel heating the nail?,No,0,-3.9163668155670166,-4.423336505889893,-3.4201557574172816,-4.919547564039627,-0.496211058149735,Yes,False
20.0,2.0,physical-interactions,,variable swap,2.0,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the wheel cooling the nail?,Yes,0,-4.481869220733643,-4.4888386726379395,-3.9856581625839076,-4.985049730787674,-0.496211058149735,Yes,True
21.0,2.0,physical-interactions,,variable swap,1.0,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the wheel heating the nail?,Yes,0,-3.5884385108947754,-4.597010612487793,-3.0922274527450404,-5.0932216706375275,-0.496211058149735,Yes,True
22.0,2.0,physical-interactions,,variable swap,1.0,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the wheel cooling the nail?,No,0,-5.024235248565674,-4.531204700469971,-4.528024190415939,-5.027415758619705,-0.496211058149735,Yes,False
26.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the nail heating the wheel?,No,0,-3.9800491333007812,-3.9842886924743652,-3.4838380751510463,-4.4804997506241,-0.496211058149735,Yes,False
28.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the nail heating the wheel?,Yes,0,-3.4271774291992188,-4.431416988372803,-2.9309663710494838,-4.927628046522537,-0.496211058149735,Yes,True
32.0,2.0,physical-interactions,,variable swap,2.0,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the nail heating the wheel?,Yes,0,-3.7477774620056152,-4.256349563598633,-3.2515664038558802,-4.752560621748367,-0.496211058149735,Yes,True
34.0,2.0,physical-interactions,,variable swap,1.0,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the nail heating the wheel?,No,0,-3.7371606826782227,-4.24573278427124,-3.2409496245284877,-4.741943842420975,-0.496211058149735,Yes,False
37.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the nail cooling the wheel?,Yes,0,-4.689302921295166,-4.19354248046875,-4.1930918631454315,-4.6897535386184845,-0.496211058149735,Yes,True
39.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the nail cooling the wheel?,No,0,-4.7803521156311035,-3.7845919132232666,-4.284141057481369,-4.280802971373001,-0.496211058149735,No,True
43.0,2.0,physical-interactions,,variable swap,2.0,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the nail cooling the wheel?,No,0,-4.53425931930542,-5.041228771209717,-4.038048261155685,-5.537439829359451,-0.496211058149735,Yes,False
45.0,2.0,physical-interactions,,variable swap,1.0,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the nail cooling the wheel?,Yes,0,-4.920595169067383,-4.4291672706604,-4.424384110917648,-4.925378328810135,-0.496211058149735,Yes,True
49.0,3.0,physical-interactions,,antonym,1.0,The wheel is moving down.,Is Chao dropping the wheel?,Yes,0,-3.776949405670166,-2.7743124961853027,-3.280738347520431,-3.2705235543350377,-0.496211058149735,No,False
50.0,3.0,physical-interactions,,antonym,1.0,The wheel is moving down.,Is Chao lifting the wheel?,No,0,-3.594113349914551,-2.594113349914551,-3.097902291764816,-3.0903244080642858,-0.496211058149735,No,True
51.0,3.0,physical-interactions,,antonym,2.0,The wheel is moving up.,Is Chao dropping the wheel?,No,0,-4.4199066162109375,-2.422543525695801,-3.9236955580612025,-2.9187545838455358,-0.496211058149735,No,True
52.0,3.0,physical-interactions,,antonym,2.0,The wheel is moving up.,Is Chao lifting the wheel?,Yes,0,-4.030012607574463,-2.5343451499938965,-3.533801549424728,-3.0305562081436315,-0.496211058149735,No,False
53.0,4.0,physical-interactions,,antonym,1.0,The wheel is moving toward the ground.,Is Chao dropping the wheel?,Yes,0,-4.179708957672119,-3.184041738510132,-3.683497899522384,-3.680252796659867,-0.496211058149735,No,False
54.0,4.0,physical-interactions,,antonym,1.0,The wheel is moving toward the ground.,Is Chao lifting the wheel?,No,0,-4.4009175300598145,-3.4123518466949463,-3.9047064719100795,-3.9085629048446813,-0.496211058149735,Yes,False
55.0,4.0,physical-interactions,,antonym,2.0,The wheel is moving away from the ground.,Is Chao dropping the wheel?,No,0,-4.556986331939697,-3.0684211254119873,-4.060775273789963,-3.5646321835617223,-0.496211058149735,No,True
56.0,4.0,physical-interactions,,antonym,2.0,The wheel is moving away from the ground.,Is Chao lifting the wheel?,Yes,0,-4.295273303985596,-3.3067078590393066,-3.7990622458358607,-3.8029189171890416,-0.496211058149735,Yes,True
57.0,5.0,physical-interactions,,antonym,1.0,The nail is moving closer to the magnet.,Is the magnet attracting the nail?,Yes,0,-4.8148579597473145,-5.833560466766357,-4.31864690159758,-6.329771524916092,-0.496211058149735,Yes,True
58.0,5.0,physical-interactions,,antonym,1.0,The nail is moving closer to the magnet.,Is the magnet repelling the nail?,No,0,-4.785285472869873,-4.289618015289307,-4.2890744147201385,-4.785829073439041,-0.496211058149735,Yes,False
59.0,5.0,physical-interactions,,antonym,2.0,The nail is moving away from the magnet.,Is the magnet attracting the nail?,No,0,-5.015194416046143,-5.02229642868042,-4.518983357896408,-5.5185074868301545,-0.496211058149735,Yes,False
60.0,5.0,physical-interactions,,antonym,2.0,The nail is moving away from the magnet.,Is the magnet repelling the nail?,Yes,0,-4.554192066192627,-5.061161518096924,-4.057981008042892,-5.557372576246658,-0.496211058149735,Yes,True
61.0,6.0,physical-interactions,,antonym,1.0,The magnet is moving closer to the screwdriver.,Is the screwdriver attracting the magnet?,Yes,0,-4.9328155517578125,-4.939785003662109,-4.436604493608078,-5.435996061811844,-0.496211058149735,Yes,True
