Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel heating the nail?,Yes,0,-3.927690267562866,-2.8794052600860596,-3.676330466237333,-3.130765061411593,-0.25135980132553337,No,False
2.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel cooling the nail?,No,0,-4.71561336517334,-3.1630098819732666,-4.464253563847807,-3.4143696832988,-0.25135980132553337,No,True
3.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel heating the nail?,No,0,-3.7849996089935303,-2.553443193435669,-3.533639807667997,-2.8048029947612023,-0.25135980132553337,No,True
4.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel cooling the nail?,Yes,0,-4.613080024719238,-3.3225064277648926,-4.361720223393705,-3.573866229090426,-0.25135980132553337,No,False
6.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail heating the wheel?,No,0,-4.545409202575684,-2.7144832611083984,-4.294049401250151,-2.965843062433932,-0.25135980132553337,No,True
8.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail heating the wheel?,Yes,0,-4.244686126708984,-2.9870059490203857,-3.993326325383451,-3.238365750345919,-0.25135980132553337,No,False
9.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail cooling the wheel?,Yes,0,-4.475418567657471,-3.766871452331543,-4.224058766331938,-4.018231253657076,-0.25135980132553337,No,False
11.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail cooling the wheel?,No,0,-4.132299423217773,-3.908304452896118,-3.88093962189224,-4.159664254221651,-0.25135980132553337,Yes,False
13.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel heating the nail?,Yes,0,-2.8560469150543213,-3.628856658935547,-2.604687113728788,-3.8802164602610802,-0.25135980132553337,Yes,True
14.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel cooling the nail?,No,0,-3.8359031677246094,-3.601945161819458,-3.584543366399076,-3.8533049631449914,-0.25135980132553337,Yes,False
15.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel heating the nail?,No,0,-3.1562340259552,-2.588886022567749,-2.904874224629667,-2.8402458238932824,-0.25135980132553337,No,True
16.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel cooling the nail?,Yes,0,-3.3142611980438232,-3.317906141281128,-3.06290139671829,-3.5692659426066613,-0.25135980132553337,Yes,True
19.0,2.0,physical-interactions,,variable swap,2.0,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the wheel heating the nail?,No,0,-3.8705952167510986,-3.4632010459899902,-3.6192354154255653,-3.7145608473155236,-0.25135980132553337,Yes,False
