question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
"The rate, r, of a zero-order chemical reaction A → B can be expressed as which of the following?",(A) r = k ln[A],(B) r = k [A]^2,(C) r = k [A],(D) r = k,D,-4.762460708618164,-5.284026622772217,-3.945904493331909,-0.04520726203918457,D,True
Infrared (IR) spectroscopy is useful for determining certain aspects of the structure of organic molecules because,(A) all molecular bonds absorb IR radiation,(B) IR peak intensities are related to molecular mass,(C) most organic functional groups absorb in a characteristic region of the IR spectrum,(D) each element absorbs at a characteristic wavelength,C,-5.104426383972168,-5.815791130065918,-0.032559946179389954,-5.492738246917725,C,True
What is the maximum number of phases that can be at equilibrium with each other in a three component mixture?,(A) 2,(B) 3,(C) 4,(D) 5,D,-1.986113429069519,-1.2936044931411743,-0.9086391925811768,-1.9891107082366943,C,False
"When the following equation is balanced, which of the following is true?__ MnO4− + __ I− + __ H+ <-> __ Mn2+ + __ IO3− + __ H2O",(A) The I− : IO3− ratio is 3:1.,(B) The MnO4- : I- ratio is 6:5.,(C) The MnO4- : Mn2+ ratio is 3:1.,(D) The H+ : I− ratio is 2:1.,B,-1.159521222114563,-1.6145577430725098,-1.13313889503479,-2.282160520553589,C,False
The equation ΔH = ΔU + PΔV is applicable,(A) always,(B) only for constant pressure processes,(C) only for constant temperature processes,(D) only for constant volume processes,B,-1.7885738611221313,-0.242469921708107,-4.7683868408203125,-4.385347366333008,B,True
Nitronyl nitroxides are stable radicals in which the unpaired electron is coupled to two equivalent nitrogen nuclei. How many lines will appear in the EPR spectrum of a solution of a rigid nitronyl nitroxide diradical with J << a?,(A) 3 lines,(B) 9 lines,(C) 5 lines,(D) 7 lines,B,-1.0570127964019775,-1.2259317636489868,-1.4576706886291504,-2.544872760772705,A,False
Cobalt-60 is used in the radiation therapy of cancer and can be produced by bombardment of cobalt-59 with which of the following?,(A) Neutrons,(B) Alpha particles,(C) Beta particles,(D) X-rays,A,-0.5097427368164062,-1.346388816833496,-2.153546094894409,-5.657114028930664,A,True
Which of the following is required for both paramagnetism and ferromagnetism?,(A) Strong oxidizing conditions,(B) Low-spin electron configuration,(C) Metallic physical properties,(D) Unpaired electrons,D,-4.964846134185791,-5.171431541442871,-4.196157932281494,-0.037879250943660736,D,True
"The 1H spectrum of a mixture of dimethylsulphoxide (DMSO) and acetonitrile (AN) contains lines with relative intensities α and 3α, respectively. What is the ratio of the two concentrations, [DMSO]:[AN]?",(A) 1:1,(B) 1:3,(C) 1:6,(D) 2:3,C,-1.1748186349868774,-1.1548141241073608,-1.7123703956604004,-1.954209804534912,B,False
Which of the following statements most accurately explains why the T1 of a nucleus is sometimes longer than its T2?,"(A) T1, unlike T2, is sensitive to very low-frequency molecular motions.","(B) T2, unlike T1, is sensitive to very low-frequency molecular motions.","(C) T1, unlike T2, is sensitive to molecular motions at the Larmor frequency.","(D) T2, unlike T1, is sensitive to molecular motions at the Larmor frequency.",D,-0.5365872979164124,-1.965381383895874,-2.079735517501831,-2.178959608078003,A,False
The 1H Larmor frequency of benzene exceeds that of trifluoroacetic acid by 1.656 kHz on a 400 MHz spectrometer. The 1H chemical shift of benzene is 7.16 ppm. What is the chemical shift of trifluoroacetic acid?,(A) 3.02 ppm,(B) 5.03 ppm,(C) 10.56 ppm,(D) 11.30 ppm,D,-1.3249446153640747,-1.1294260025024414,-1.4707547426223755,-1.9304786920547485,B,False
"Suppose that the 13C nuclei in a molecule in a 600 MHz spectrometer can be 100% polarized (p = 1). If T1 = 5.0 s, how long does it take for p to reach a value equal to twice the thermal equilibrium polarization at 298 K?",(A) [The polarization relaxes exponentially: p(t) = [p(0) - peq]exp(-t/T1) + peq.],(B) 72.0 s,(C) 56.6 s,(D) 12.7 s,B,-1.4789423942565918,-0.9150729775428772,-1.5963860750198364,-2.589792490005493,B,True
Estimate the β-hyperfine value for the cyclobutyl radical (C4H7•) assuming the radical is flat and the HCH angle is 115°.,(A) 4.6 mT,(B) 27 G,(C) 5.4 mT,(D) 3.8 mT,A,-1.5458101034164429,-1.3435122966766357,-0.9908204674720764,-2.325535297393799,C,False
What is the ratio of line intensities in the EPR spectrum of the t-Bu radical (CH3)3C•?,(A) 1:19:36:84:126:126:84:36:19:1,(B) 1:9:36:84:126:126:84:36:9:1,(C) 1:9:35:82:120:120:82:35:9:1,(D) 1:8:28:56:70:56:28:8:1,D,-1.1263482570648193,-1.2000577449798584,-1.4009090662002563,-2.3408970832824707,A,False
Which one sentence explains most accurately why spin trapping is often used to detect free radical intermediates?,(A) spin trapping provides more structural information than direct detection by EPR,(B) spin trapping makes it easy to quantify free radical intermediates,(C) steady state concentration of free radical intermediates is often too low to enable direct detection by EPR,(D) detection of spin adducts requires lower power than direct detection of radical intermediates,D,-2.458937406539917,-4.220478534698486,-0.17971102893352509,-3.287611246109009,C,False
Calculate the magnetic moment (μI) of a 13C nucleus.,(A) 6.1445 x 10^-27 J T-1,(B) 3.1445 x 10^-27 J T-1,(C) 9.1445 x 10^-27 J T-1,(D) 1.1445 x 10^-28 J T-1,C,-0.626014232635498,-1.7900124788284302,-1.6255145072937012,-2.8104748725891113,A,False
The normal modes of a carbon dioxide molecule that are infrared-active include which of the following?I. BendingII. Symmetric stretchingIII. Asymmetric stretching,(A) I only,(B) II only,(C) III only,(D) I and III only,D,-1.7474254369735718,-2.3804874420166016,-1.2986352443695068,-0.9730938673019409,D,True
Which of the following is a true statement about optical isomerism of complexes containing achiral ligands?,(A) Square planar complexes can display optical isomerism only if all four ligands are identical.,(B) Tetrahedral complexes never display optical isomerism.,(C) Linear complexes can display optical isomerism when both ligands are different.,(D) Octahedral complexes of monodentate ligands can display optical isomerism only when they have at least three different ligands.,D,-1.3662867546081543,-1.5478711128234863,-1.6491305828094482,-1.2405117750167847,D,True
Which one of the following statements is true:,(A) Protons and neutrons have orbital and spin angular momentum.,"(B) Protons have orbital and spin angular momentum, neutrons have spin angular momentum.",(C) Protons and neutrons possess orbital angular momentum only.,(D) Protons and neutrons possess spin angular momentum only.,C,-1.5121930837631226,-1.487642526626587,-1.9420967102050781,-0.9889127612113953,D,False
Calculate the Larmor frequency for a proton in a magnetic field of 1 T.,(A) 23.56 GHz,(B) 42.58 MHz,(C) 74.34 kHz,(D) 13.93 MHz,B,-0.645124614238739,-1.1566158533096313,-2.6486313343048096,-2.7300233840942383,A,False
Which of the following is an n-type semiconductor?,(A) Silicon,(B) Diamond,(C) Silicon carbide,(D) Arsenic-doped silicon,D,-3.02717661857605,-4.63034200668335,-3.603135585784912,-0.11174103617668152,D,True
Which of the following statements most accurately explains why the 1H spectrum of 12CHCl3 is a singlet?,(A) Both 35Cl and 37Cl have I = 0.,(B) The hydrogen atom undergoes rapid intermolecular exchange.,(C) The molecule is not rigid.,(D) Both 35Cl and 37Cl have electric quadrupole moments.,D,-0.8462998270988464,-1.7597143650054932,-1.9808435440063477,-1.7782601118087769,A,False
"At 25°C, the maximum amount of PbI2 that can be dissolved in 1.00 L of pure water is 1.0 mmol. Assuming complete dissociation, the solubility product, K_sp, for lead iodide at 25°C is",(A) 1.0 × 10^−3,(B) 1.0 × 10^−6,(C) 1.0 × 10^−9,(D) 4.0 × 10^−9,D,-2.122061014175415,-0.868861198425293,-1.3069050312042236,-1.9312283992767334,B,False
The 13C spectrum of which isomer of C6H14 has lines with five distinct chemical shifts?,(A) hexane,(B) 2-methylpentane,(C) 3-methylpentane,"(D) 2,3-dimethylbutane",B,-1.8567055463790894,-0.7253825664520264,-1.5315251350402832,-2.363604784011841,B,True
Which of the following is the most common naturally-occurring form in which silicon is found?,(A) Metallic element,(B) Sulfide,(C) Fluoride,(D) Oxide,D,-2.04923677444458,-2.3738436698913574,-1.2212563753128052,-0.7927625179290771,D,True
Which nuclide has an NMR frequency of 115.5 MHz in a 20.0 T magnetic field?,(A) 17O,(B) 19F,(C) 29Si,(D) 31P,A,-1.4716812372207642,-0.9793841242790222,-1.5124750137329102,-2.021087169647217,B,False
Which of the following must be true about a binary liquid mixture that obeys Raoult’s law?I. The partial pressure of each component at equilibrium is proportional to its mole fraction in the liquid mixture.II. The volume of the mixture is equal to the sum of the volumes of each component before mixing.III. Intermolecular interactions in the mixture are identical to intermolecular interactions in the pure components.,(A) I only,(B) III only,(C) I and III only,"(D) I, II, and III",D,-1.5588759183883667,-3.4217405319213867,-0.5052146911621094,-2.723385810852051,C,False
A single line is seen in the 31P spectrum of a solution of sodium phosphate. The 31P chemical shifts of H2PO4‾ and HPO42– are 3.42 ppm and 5.82 ppm respectively. What is the chemical shift when the pH of the solution equals the pKa of H2PO4‾?,(A) 3.41 ppm,(B) 3.98 ppm,(C) 4.33 ppm,(D) 4.62 ppm,D,-2.021416664123535,-1.0545881986618042,-1.020881175994873,-2.206691265106201,C,False
"For EDTA titrations, the analyte solution and the titrant solution are both buffered at the same pH for which of the following reasons?I. The conditional formation constant is affected by pH.II. The fraction of EDTA in the fully deprotonated Y4− form varies with pH.III. When EDTA reacts to form a metal complex, H+ is a product in most cases.",(A) I only,(B) I and II only,(C) I and III only,"(D) I, II, and III",D,-2.75301194190979,-0.4572267532348633,-2.3912014961242676,-2.5538699626922607,B,False
The Henry’s law constant for CO2 dissolved in water at 25°C is 30.0 atm M^−1. The concentration of dissolved CO2 in a vessel pressurized with 2.0 atm of CO2 is,(A) 1.5 M,(B) 0.15 M,(C) 0.067 M,(D) 0.015 M,C,-1.847654938697815,-1.2690165042877197,-0.9124705791473389,-2.3233025074005127,C,True
"A student performs five titrations and obtains a mean result of 0.110 M, with a standard deviation of 0.001 M. If the actual concentration of the titrated solution is 0.100 M, which of the following is true about the titration results?",(A) Accurate but not precise,(B) Precise but not accurate,(C) Both accurate and precise,(D) Neither accurate nor precise,B,-0.6225258111953735,-1.465637445449829,-1.892170786857605,-3.6206092834472656,A,False
A Cu(II) metal ion (giso = 2.12) produces four lines with a separation of 500 MHz between each line. Express the hyperfine splitting in field units of mT and the hyperfine coupling in units of wavenumbers.,(A) 500 MHz = 0.185 mT = 0.29842 cm-1,(B) 500 MHz = 16.850 mT = 0.01667 cm-1,(C) 500 MHz = 32.953 mT = 0.76298 cm-1,(D) 500 MHz = 45.672 mT = 2.86329 cm-1,C,-0.9944455027580261,-1.8693406581878662,-1.1762080192565918,-2.090733766555786,A,False
"On the basis of oxidation-reduction potential, which of the following is most likely to occur?",(A) Al(s) + 3 NaNO3(aq) 3 Na(s) + Al(NO3)3(aq),(B) Zn(s) + 2 Ag(NO3)(aq) → 2 Ag(s) + Zn(NO3)2(aq),(C) Pb(s) + Ca(NO3)2(aq) → Ca(s) + Pb(NO3)2(aq),(D) Pb(s) + 2 LiNO3(aq) → 2 Li(s) + Pb(NO3)2(aq),B,-1.61856210231781,-0.4123210310935974,-2.892603874206543,-3.0182056427001953,B,True
Which of the following statements is not a reason why tetramethylsilane is used as a 1H chemical shift reference.,(A) Its 1H spectrum is a singlet.,(B) Its protons are quite strongly shielded.,(C) It dissolves in most organic solvents.,(D) Most organic compounds do not contain silicon atoms.,D,-1.5882433652877808,-1.9200769662857056,-1.8350110054016113,-0.7976530194282532,D,True
"The X-band (9.5 GHz) EPR spectrum of a matrix isolated Na atom reveals four hyperfine lines with resonant field positions of 3074 G, 3174 G, 3274 G and 3374 G. Calculate the g value of the atom.",(A) g = 2.002,(B) g = 1.950,(C) g = 2.250,(D) g = 2.005,A,-0.8515669703483582,-1.381069302558899,-1.8124583959579468,-2.3141846656799316,A,True
Calculate the spin angular momentum of 43Ca. [I = 7⁄2],(A) 2.166 x 10^-34 J s,(B) 3.691 x 10^-34 J s,(C) 4.185 x 10^-34 J s,(D) 5.493 x 10^-34 J s,C,-1.8176636695861816,-0.9361878037452698,-1.2043741941452026,-2.280374526977539,B,False
Calculate the magnetic field responsible for the polarization of 2.5 x 10^-6 for 13C at 298 K.,(A) 0.5 T,(B) 1.2 T,(C) 2.9 T,(D) 100 T,C,-1.3431100845336914,-1.2769843339920044,-1.1561124324798584,-2.3909847736358643,C,True
"The T2 of an NMR line is 15 ms. Ignoring other sources of linebroadening, calculate its linewidth.",(A) 0.0471 Hz,(B) 21.2 Hz,(C) 42.4 Hz,(D) 66.7 Hz,B,-1.7998099327087402,-0.7832525968551636,-1.3795629739761353,-2.3265702724456787,B,True
What is the maximum value of the z-component of the spin angular momentum of 43Ca? [I = 7⁄2],(A) 3.691 x 10^-34 J s,(B) 4.185 x 10^-34 J s,(C) 5.493 x 10^-34 J s,(D) 8.370 x 10^-34 J s,A,-1.7076606750488281,-0.9850592613220215,-1.303531289100647,-2.08426833152771,B,False
"Of the following compounds, which has the lowest melting point?",(A) HCl,(B) AgCl,(C) CaCl2,(D) CCl4,A,-0.7859354019165039,-1.726097583770752,-1.8677101135253906,-1.7991845607757568,A,True
Which of the following statements about nuclear binding energies is NOT true?,(A) Binding energy per nucleon reaches a maximum for 56Fe.,(B) Nuclear binding energies have about the same magnitude as chemical bond energies.,(C) Nuclei have slightly less mass than the sum of their component nucleons.,(D) The nuclei of heavy elements have more neutrons than protons in order to provide sufficient binding energy to hold the nuclei together.,B,-1.1405396461486816,-0.7267694473266602,-2.705252170562744,-2.4989051818847656,B,True
Predict the hyperfine value for the EPR spectrum of fully deuteriated benzene radical anion C6D6•-.,(A) 0.375 mT,(B) 3.75 G,(C) 2.35 mT,(D) 0.58 G,D,-1.1834871768951416,-1.381073236465454,-1.296650767326355,-2.343838930130005,A,False
The strongest base in liquid ammonia is,(A) NH3,(B) NH2−,(C) NH4+,(D) N2H4,B,-1.7830426692962646,-1.0781115293502808,-1.0021971464157104,-2.619403600692749,C,False
The equilibrium populations of the 1H energy levels of a molecule are nα = nαeq and nβ = nβeq. What are the populations after a 5.0 μs pulse when B1 = 4.697 mT?,(A) nα = nβeq and nβ = nαeq,(B) nα = nαeq and nβ = nβeq,(C) nα = ½(nαeq + nβeq) and nβ = ½(nαeq + nβeq),(D) nα = nαeq + nβeq and nβ = nαeq + nβeq,A,-1.4449717998504639,-1.5208499431610107,-0.9657673835754395,-2.1201701164245605,C,False
