question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
 What can murtis be translated as?,(A) Offerings,(B) Prayers,(C) Apparitions,(D) Idols,D,-3.2247695922851562,-5.7751336097717285,-4.843103408813477,-1.664031982421875,D,True
 Naturalists who concentrated on natural elements and processes are associated with which of the following?,(A) Daoism,(B) Yin-Yang School,(C) Mengzi,(D) Humanistic Buddhism,B,-2.200448513031006,-2.140375852584839,-5.279793739318848,-4.655517578125,B,True
 When was the first Buddhist temple constructed in Japan?,(A) 325 CE,(B) 119 CE,(C) 451 CE,(D) 596 CE,D,-2.2636661529541016,-2.765129327774048,-3.5154738426208496,-2.6405389308929443,A,False
 What is the name of the ten day New Year festival that celebrated Babylon's culture?,(A) Akitu,(B) Wag and Thoth,(C) Bast,(D) Nehebkau,A,-1.0846219062805176,-5.460903167724609,-5.77970027923584,-6.591760158538818,A,True
Which of the following terms denote the Japanese art of flower arranging?,(A) Zazen,(B) Tariki,(C) Kami,(D) Ikebana,D,-5.068248748779297,-6.208040237426758,-5.46754264831543,-1.4841617345809937,D,True
 Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following?,(A) Harmony and balance,(B) Devotion and piety,(C) Love and passion,(D) Goodwill and love,A,-2.820155382156372,-1.6949048042297363,-4.436980724334717,-4.499373435974121,B,False
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation?",(A) Shabad,(B) Khalse,(C) Nam,(D) Guru,A,-1.2713360786437988,-6.793658256530762,-6.4652605056762695,-6.463350296020508,A,True
What is the mi'raj?,(A) Muhammad's miraculous ascent to heaven,(B) Muhammad's migration to Mecca,(C) Muhammad's first community in Mecca,(D) Muhammad's revelations of the Qur'an,A,-0.9680619239807129,-5.340856075286865,-6.280249118804932,-6.093179702758789,A,True
"What is the name of the most famous dharmashastras, which probably dates from around the first century?",(A) Laws of Dharma,(B) Laws of Karma,(C) Laws of Vishnu,(D) Laws of Manu,D,-3.934691905975342,-5.583685874938965,-4.780517578125,-1.4608654975891113,D,True
"What does the term ""Qur'an"" literally mean?",(A) The Holy Book,(B) The Narrative,(C) The Recitation,(D) The Pillars,C,-3.524740695953369,-3.9053666591644287,-1.1640121936798096,-5.0932464599609375,C,True
 Mani referred to God by which of the following names?,(A) Mother of Light,(B) Father of Goodness,(C) Ineffable Lover,(D) Eternal Spirit,B,-2.153695821762085,-3.5302491188049316,-3.593496799468994,-4.218381404876709,A,False
" Which tradition is known to promote ""gradual enlightenment""?",(A) Bushido,(B) Shinto,(C) Nichiren,(D) Soto Zen,D,-3.726405382156372,-5.30787992477417,-2.8591480255126953,-1.4921084642410278,D,True
What is the communal meal offered at the place of worship called in Sikhism?,(A) Sangat,(B) Langar,(C) Gurdwara,(D) Panth,B,-4.380748748779297,-1.0463635921478271,-6.717381954193115,-7.651483535766602,B,True
To which tradition do the anti-Han rebel group known as the Celestial Masters belong?,(A) Buddhism,(B) Daoism,(C) Confucianism,(D) Shamanism,B,-4.387529373168945,-1.1557140350341797,-6.4654717445373535,-5.904131889343262,B,True
"What does the word ""Islam"" mean in Arabic?",(A) Worship,(B) Submission,(C) Obedience,(D) Faith,B,-4.858965873718262,-1.0075801610946655,-6.811588764190674,-7.061173915863037,B,True
What does the term anatman mean?,(A) Suffering,(B) Soul,(C) Impermanence,(D) No-self,D,-4.9841227531433105,-3.5889835357666016,-5.59220027923584,-0.9765233993530273,D,True
 What genre of Sikh literature is denoted by the term janam-sakhis?,(A) Spiritual narratives,(B) Redemption narratives,(C) Birth narratives,(D) Theological narratives,C,-4.441626071929932,-6.022899627685547,-1.3903907537460327,-6.651176929473877,C,True
Pure Land Buddhism belongs to which school?,(A) Vajrayana,(B) Theravada,(C) Mahayana,(D) Mahavira,C,-4.359930038452148,-4.871399879455566,-1.0077416896820068,-6.683159351348877,C,True
 Which Jaina group only allows women to lead a life of semi-renunciation?,(A) Svetambara,(B) Jina,(C) Agama,(D) Digambara,D,-1.5058687925338745,-5.181190013885498,-5.935173988342285,-4.5613298416137695,A,False
What is the most important prayer in Judaism?,(A) The Shema,(B) The Sefirot,(C) Deuteronomy,(D) The Decalogue,A,-1.100419282913208,-6.334292888641357,-7.4029717445373535,-7.278531551361084,A,True
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,(A) Brahminic orthodoxy,(B) Legalistic asceticism,(C) Bhakti devotionals,(D) Unorthodox practices,A,-1.3650860786437988,-4.808899879455566,-5.623297691345215,-5.373673915863037,A,True
 Which early battle led to the conversion of Mecca?,(A) The Battle of Uhud,(B) The Battle of Camel,(C) The Battle of the Trench,(D) The Battle of Badr,C,-3.0406627655029297,-3.04591965675354,-4.062012195587158,-1.804557204246521,D,False
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,(A) Remembering the Divine Name,(B) Meditating on the sacred hymns,(C) Remembering that death is inevitable,(D) Meditating on the goodness of the created world,A,-1.365600824356079,-3.8737542629241943,-4.811946868896484,-4.062041759490967,A,True
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",(A) Confucianism,(B) Buddhism,(C) Christianity,(D) Daoism,A,-1.7168806791305542,-3.780115842819214,-2.96863055229187,-3.968017578125,A,True
"What is the meaning of the Punjabi word ""Sikh""?",(A) Disciple,(B) Faithful,(C) Devotee,(D) Enlightened,A,-1.147444248199463,-4.46754264831543,-3.4061970710754395,-5.0309247970581055,A,True
 Which of the following shuns politics?,(A) The sages of the Zhuangzi,(B) The Songs of the South,(C) The Duke of Zhou,"(D) The Confucian ""sage kings""",A,-1.444204568862915,-4.248188018798828,-4.999244213104248,-4.187041759490967,A,True
What does the Hebrew word mashiach mean?,(A) Anointed one,(B) God,(C) Prophet,(D) The line of David,A,-0.9441693425178528,-5.4940714836120605,-5.686467170715332,-6.061588764190674,A,True
"According to Jaina traditions, what does the term ajiva mean?",(A) Soul,(B) Sound,(C) Non-matter,(D) Non-soul,D,-5.132617950439453,-6.299990653991699,-1.1249645948410034,-4.999480724334717,C,False
" In the Japanese Zen tradition, what is zazen?",(A) A collection of statues,(B) Veneration of ancestors,(C) Seated meditation,(D) Funeral rituals,C,-4.88633394241333,-6.832353591918945,-1.0857536792755127,-6.778169631958008,C,True
 What is a central component of tantric Buddhism?,(A) Asceticism,(B) Bodily pleasure,(C) Music,(D) Sexual union,D,-3.675743818283081,-2.249511957168579,-4.561695575714111,-1.8671501874923706,D,True
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",(A) Loving and forgiving,(B) Wrathful and merciful,(C) Judging and vengeful,(D) Transcendent and immanent,B,-2.9315714836120605,-1.624664545059204,-2.5623204708099365,-3.9370694160461426,B,True
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",(A) Palestine and Babylonia,(B) Babylonia and Europe,(C) Palestine and Spain,(D) Spain and France,A,-1.1856306791305542,-6.05074405670166,-6.3729472160339355,-6.996399879455566,A,True
" In addition to Jainism, which other tradition began as a world-renouncing movement?",(A) Buddhism,(B) Hinduism,(C) Judaism,(D) Islam,A,-1.6384055614471436,-5.177118301391602,-5.996617794036865,-6.49537992477417,A,True
"According to Hindu tradition, which age are we in currently?",(A) Kali yuga,(B) Maha yuga,(C) Krita yuga,(D) Satya yuga,A,-1.1006147861480713,-6.336377143859863,-6.654881954193115,-5.530561923980713,A,True
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",(A) Hymns,(B) Laws,(C) Ethics,(D) Myths,A,-1.295146107673645,-6.177118301391602,-6.0613298416137695,-6.123900890350342,A,True
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,(A) Pure Land,(B) Tendai,(C) Shingon,(D) Soto Zen,A,-0.9560105204582214,-5.709863185882568,-5.904964923858643,-5.842970371246338,A,True
" According to Hindu tradition, who is considered to be the ideal wife?",(A) Sita,(B) Rama,(C) Kali,(D) Durga,A,-1.8647310733795166,-6.240243911743164,-6.934322357177734,-6.685315132141113,A,True
Who is the woman mystic who exemplified the all-consuming love of the divine?,(A) Rumi,(B) Rabi'a,(C) Fatimah,(D) Khadija,B,-4.420440196990967,-1.3115885257720947,-6.248188018798828,-7.4940714836120605,B,True
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,(A) Andal,(B) Devi,(C) Ganga,(D) Kali,A,-1.3186497688293457,-5.430353164672852,-5.936254501342773,-6.872195243835449,A,True
 Who is associated with the stigmata and preaching to birds?,(A) Paul of Tarsus,(B) Clare of Assisi,(C) Francis of Assisi,(D) John of the Cross,C,-5.070117950439453,-6.04918909072876,-0.9997833967208862,-8.162774085998535,C,True
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",(A) Epistemology,(B) Morality,(C) Religion,(D) Aesthetics,B,-4.5431904792785645,-1.6325801610946655,-4.999480724334717,-5.561832904815674,B,True
 Which Christian denomination promotes a stripped-down Christianity?,(A) Greek Orthodox,(B) Roman Catholic,(C) Puritans,(D) Quakers,D,-4.11168909072876,-5.306929588317871,-2.0778908729553223,-2.6403908729553223,C,False
 Rome claimed that their bishop (pope) was the director successor of which leader?,(A) Peter,(B) Paul,(C) Jesus,(D) Matthew,A,-1.280470371246338,-4.779600143432617,-5.53071403503418,-7.216495513916016,A,True
When was the current Dalai Lama born?,(A) 1935,(B) 2000,(C) 1965,(D) 1975,A,-0.8351638913154602,-5.152296543121338,-4.905679702758789,-5.904600143432617,A,True
" According to Jaina traditions, who were the caityavasis?",(A) Householders who supported renouncers,(B) Orthodox interpreters of the scriptures,(C) Women ascetics who lived in communities,(D) Temple-dwelling renouncers,D,-2.1375925540924072,-4.902042388916016,-2.453014373779297,-2.9529995918273926,A,False
"Zhuangzi describes a state as ziran, which means which of the following?",(A) Thoughtfulness,(B) Non-action,(C) Spontaneity,(D) Meditation,C,-4.8568501472473145,-4.248497486114502,-1.0702606439590454,-6.311529636383057,C,True
" The mudras, which are an important feature of Buddhist art, are also known as what?",(A) hand gestures,(B) saints,(C) religious clothing,(D) temples,A,-1.1472764015197754,-6.827210903167725,-7.028696060180664,-7.900850296020508,A,True
 The Maccabean Revolt is associated with which ruler?,(A) Julius Caesar,(B) Alexander the Great,(C) Cyrus of Persia,(D) Antiochus IV Epiphanes,D,-5.3619160652160645,-3.7011661529541016,-5.716196060180664,-1.6404829025268555,D,True
 How old was Guru Nanak when he started to preach the message of the divine Name?,(A) 30,(B) 40,(C) 33,(D) 52,A,-2.8688838481903076,-1.936790108680725,-3.1247386932373047,-4.311946868896484,B,False
The widely adored Egyptian goddess Hathor was depicted as which of the following?,(A) Serpent,(B) Eagle,(C) Cheetah,(D) Cow,D,-3.446716070175171,-3.6399474143981934,-2.953007221221924,-1.9530867338180542,D,True
