property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
allows movement,a finger,'',Does a finger allow movement?,Yes,random,0,-1.5073784589767456,-0.2614544928073883,-1.5632831862285022,-0.20554976555563176,0.05590472725175655,No,False
basks in the sun,an iguana,'',Does an iguana bask in the sun?,Yes,random,0,-0.9834776520729065,-0.485782653093338,-1.039382379324663,-0.42987792584158147,0.05590472725175655,No,False
basks in the sun,a trolley,'',Does a trolley bask in the sun?,No,random,0,-3.2959775924682617,-0.04828265309333801,-3.3518823197200183,0.007622074158418535,0.05590472725175655,No,True
beats its chest,a butterfly,'',Does a butterfly beat its chest?,No,random,0,-4.53004264831543,-0.016178637742996216,-4.585947375567186,0.03972608950876033,0.05590472725175655,No,True
belongs to the onion family,a monkey,'',Does a monkey belong to the onion family?,No,random,0,-4.748071193695068,-0.012058841995894909,-4.803975920946825,0.04384588525586164,0.05590472725175655,No,True
bruises over time,gloves,'',Does gloves bruise over time?,No,random,0,-2.593061923980713,-0.09401597082614899,-2.6489666512324694,-0.03811124357439244,0.05590472725175655,No,True
buries head in sand,an ostrich,'',Does an ostrich burie head in sand?,Yes,random,0,-3.2937464714050293,-0.05150047317147255,-3.349651198656786,0.004404254080283998,0.05590472725175655,No,False
can absorb shocks,a lion,'',Can a lion absorb shocks?,No,random,0,-3.0619471073150635,-0.05548033490777016,-3.11785183456682,0.0004243923439863906,0.05590472725175655,No,True
can affect urine,hair,'',Can hair affect urine?,No,random,0,-1.5303096771240234,-0.27858829498291016,-1.58621440437578,-0.2226835677311536,0.05590472725175655,No,True
can ambush its prey,a yacht,'',Can a yacht ambush its prey?,No,random,0,-2.8271992206573486,-0.08404597640037537,-2.883103947909105,-0.02814124914861882,0.05590472725175655,No,True
can attract insects,a lobster,'',Can a lobster attract insects?,No,random,0,-1.718061923980713,-0.2180401235818863,-1.7739666512324694,-0.16213539633012974,0.05590472725175655,No,True
can bark,an arrow,'',Can an arrow bark?,No,random,0,-5.499088764190674,-0.009304938837885857,-5.55499349144243,0.04659978841387069,0.05590472725175655,No,True
can be a distraction,a television,'',Can a television be a distraction?,Yes,random,0,-0.19850040972232819,-2.2026875019073486,-0.25440513697408473,-2.146782774655592,0.05590472725175655,Yes,True
can be a distraction,cider,'',Can cider be a distraction?,No,random,0,-1.8120694160461426,-0.31028619408607483,-1.8679741432978991,-0.2543814668343183,0.05590472725175655,No,True
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,0,-0.5146991610527039,-1.0151876211166382,-0.5706038883044604,-0.9592828938648816,0.05590472725175655,Yes,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,0,-1.9914830923080444,-0.24245895445346832,-2.047387819559801,-0.18655422720171178,0.05590472725175655,No,True
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,0,-3.780561923980713,-0.03336554020643234,-3.8364666512324694,0.022539187045324205,0.05590472725175655,No,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,0,-3.327404022216797,-0.0771995559334755,-3.3833087494685534,-0.021294828681718947,0.05590472725175655,No,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,0,-2.8582229614257812,-0.11371079087257385,-2.914127688677538,-0.057806063620817305,0.05590472725175655,No,True
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,0,-1.9445970058441162,-0.19585463404655457,-2.0005017330958728,-0.13994990679479802,0.05590472725175655,No,True
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,0,-1.7178665399551392,-0.22222396731376648,-1.7737712672068957,-0.16631924006200993,0.05590472725175655,No,True
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,0,-2.3742902278900146,-0.13127925992012024,-2.430194955141771,-0.07537453266836369,0.05590472725175655,No,True
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,0,-4.279380798339844,-0.037656012922525406,-4.3352855255916,0.01824871432923114,0.05590472725175655,No,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,0,-4.53004264831543,-0.02398631162941456,-4.585947375567186,0.03191841562234199,0.05590472725175655,No,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,0,-4.78004264831543,-0.02056989260017872,-4.835947375567186,0.03533483465157783,0.05590472725175655,No,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,0,-0.886159360408783,-0.6363794207572937,-0.9420640876605395,-0.5804746935055372,0.05590472725175655,No,False
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,0,-1.3586760759353638,-0.3628556430339813,-1.4145808031871203,-0.3069509157822248,0.05590472725175655,No,False
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,0,-2.5928666591644287,-0.09954122453927994,-2.6487713864161853,-0.04363649728752339,0.05590472725175655,No,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,0,-1.936790108680725,-0.1908511221408844,-1.9926948359324816,-0.13494639488912785,0.05590472725175655,No,False
can be baked,a bean,'',Can a bean be baked?,Yes,random,0,-1.1557140350341797,-0.4078773856163025,-1.2116187622859362,-0.35197265836454594,0.05590472725175655,No,False
can be baked,broccoli,'',Can broccoli be baked?,No,random,0,-0.5892755389213562,-0.8395753502845764,-0.6451802661731127,-0.7836706230328199,0.05590472725175655,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,0,-3.0619471073150635,-0.05760136619210243,-3.11785183456682,-0.0016966389403458848,0.05590472725175655,No,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,0,-2.155517578125,-0.15484318137168884,-2.2114223053767565,-0.0989384541199323,0.05590472725175655,No,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,0,-2.843061923980713,-0.09586554020643234,-2.8989666512324694,-0.039960812954675795,0.05590472725175655,No,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,0,-1.0150632858276367,-0.519189178943634,-1.0709680130793933,-0.4632844516918775,0.05590472725175655,No,False
can be bent,an owl,'',Can an owl be bent?,No,random,0,-4.28036642074585,-0.031901173293590546,-4.336271147997606,0.024003553958166002,0.05590472725175655,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,0,-1.0149039030075073,-0.5190920829772949,-1.0708086302592639,-0.4631873557255384,0.05590472725175655,No,False
can be blonde,hair,'',Can hair be blonde?,Yes,random,0,-1.0070970058441162,-0.5034739971160889,-1.0630017330958728,-0.4475692698643323,0.05590472725175655,No,False
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,0,-3.5459775924682617,-0.049473460763692856,-3.6018823197200183,0.006431266488063692,0.05590472725175655,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,0,-1.5150632858276367,-0.26535966992378235,-1.5709680130793933,-0.2094549426720258,0.05590472725175655,No,False
can be broken,a sweater,'',Can a sweater be broken?,No,random,0,-3.5461761951446533,-0.03897886723279953,-3.60208092239641,0.016925860018957017,0.05590472725175655,No,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,0,-1.3271992206573486,-0.3293778896331787,-1.3831039479091052,-0.27347316238142216,0.05590472725175655,No,False
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,0,-1.9214510917663574,-0.16959232091903687,-1.977355819018114,-0.11368759366728032,0.05590472725175655,No,False
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,0,-2.593061923980713,-0.094889335334301,-2.6489666512324694,-0.03898460808254445,0.05590472725175655,No,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,0,-1.343061923980713,-0.34528490900993347,-1.3989666512324694,-0.2893801817581769,0.05590472725175655,No,False
can be cold,a plow,'',Can a plow be cold?,No,random,0,-2.5933055877685547,-0.09299234300851822,-2.6492103150203112,-0.03708761575676167,0.05590472725175655,No,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,0,-1.5307140350341797,-0.28278490900993347,-1.5866187622859362,-0.22688018175817692,0.05590472725175655,No,False
can be covered,butter,'',Can butter be covered?,No,random,0,-1.5537830591201782,-0.30023470520973206,-1.6096877863719348,-0.2443299779579755,0.05590472725175655,No,True
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,0,-2.171330690383911,-0.1716177761554718,-2.2272354176356677,-0.11571304890371525,0.05590472725175655,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,0,-2.155517578125,-0.1489863097667694,-2.2114223053767565,-0.09308158251501286,0.05590472725175655,No,False
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,0,-3.796330690383911,-0.0528903566300869,-3.8522354176356677,0.0030143706216696486,0.05590472725175655,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,0,-4.280679702758789,-0.03012624941766262,-4.336584430010546,0.025778477834093927,0.05590472725175655,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,0,-0.8510223627090454,-0.6012348532676697,-0.906927089960802,-0.5453301260159131,0.05590472725175655,No,False
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,0,-3.0615885257720947,-0.06450972706079483,-3.1174932530238513,-0.008604999809038283,0.05590472725175655,No,True
can be curly,hair,'',Can hair be curly?,Yes,random,0,-0.6320970058441162,-0.8822552561759949,-0.6880017330958728,-0.8263505289242383,0.05590472725175655,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,0,-0.49882981181144714,-0.9990885853767395,-0.5547345390632037,-0.943183858124983,0.05590472725175655,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,0,-3.5459775924682617,-0.04484931379556656,-3.6018823197200183,0.011055413456189989,0.05590472725175655,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,0,-0.21706415712833405,-1.9684040546417236,-0.2729688843800906,-1.912499327389967,0.05590472725175655,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,0,-3.0775632858276367,-0.08328833431005478,-3.1334680130793933,-0.02738360705829823,0.05590472725175655,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,0,-1.5539830923080444,-0.30413880944252014,-1.609887819559801,-0.2482340821907636,0.05590472725175655,No,True
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,0,-0.9916388392448425,-0.491854727268219,-1.047543566496599,-0.43595000001646245,0.05590472725175655,No,False
can be deflated,flour,'',Can flour be deflated?,No,random,0,-3.2961761951446533,-0.053772181272506714,-3.35208092239641,0.0021325459792498336,0.05590472725175655,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,0,-1.0227106809616089,-0.5189674496650696,-1.0786154082133654,-0.46306272241331303,0.05590472725175655,No,False
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,0,-1.1557140350341797,-0.4078773856163025,-1.2116187622859362,-0.35197265836454594,0.05590472725175655,No,False
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,0,-0.9990885853767395,-0.4995693862438202,-1.054993312628496,-0.44366465899206364,0.05590472725175655,No,False
can be driven,satsuma,'',Can satsuma be driven?,No,random,0,-2.5922937393188477,-0.09840740263462067,-2.648198466570604,-0.04250267538286412,0.05590472725175655,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,0,-2.1865885257720947,-0.18121251463890076,-2.2424932530238513,-0.1253077873871442,0.05590472725175655,No,False
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,0,-0.8508690595626831,-0.6010223627090454,-0.9067737868144397,-0.5451176354572889,0.05590472725175655,No,False
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,0,-1.1707229614257812,-0.4209776520729065,-1.2266276886775378,-0.36507292482114995,0.05590472725175655,No,False
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,0,-3.5615885257720947,-0.05777150020003319,-3.6174932530238513,-0.0018667729482766404,0.05590472725175655,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,0,-3.0928666591644287,-0.09575972706079483,-3.1487713864161853,-0.03985499980903828,0.05590472725175655,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,0,-1.9443939924240112,-0.19195005297660828,-2.0002987196757678,-0.13604532572485173,0.05590472725175655,No,True
