question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As my parents slept, I used their toothbrush. Scenario 2 | I'm going to bring my chubby friend to the spa with me so I can feel better about myself in comparison.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.4489824771881104,-4.115832328796387,-3.697467088699341,-4.305784702301025,0.1941787023214423,0.11589033311268082,-0.05606296114951581,-0.013783390417039243,-3.6431611795095526,-4.2317226619090675,-3.641404127549825,-4.292001311883986,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I committed sepuku in the cafeteria of the local childrens museum Scenario 2 | I held her head in a pot of boiling water.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.6517715454101562,-4.395540237426758,-3.900503158569336,-4.524740695953369,-0.0086103659006036,-0.16381757551769027,-0.25909903101951093,-0.232739384069383,-3.6431611795095526,-4.2317226619090675,-3.641404127549825,-4.292001311883986,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I relocated the refugees to cages. Scenario 2 | I decided to pee in a bush where everyone could see me.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.652535915374756,-4.272363185882568,-3.6517715454101562,-4.4001336097717285,-0.00937473586520321,-0.04064052397350082,-0.01036741786033124,-0.10813229788774237,-3.6431611795095526,-4.2317226619090675,-3.641404127549825,-4.292001311883986,C,A,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I told people that vaccines caused autism so I could sell them snake oil. Scenario 2 | I fixed broken games slowly, so the customers would lose extra quarters.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.620659112930298,-4.427743911743164,-3.931929588317871,-4.618690013885498,0.022502066579254798,-0.19602124983409652,-0.2905254607680461,-0.3266887020015119,-3.6431611795095526,-4.2317226619090675,-3.641404127549825,-4.292001311883986,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I consider friendly fire to be a serious hobby. Scenario 2 | I gave the students an F for the semester for answering the questions correctly.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.8075826168060303,-4.363952159881592,-3.7432847023010254,-4.429405212402344,-0.16442143729647762,-0.13222949797252426,-0.10188057475120038,-0.1374039005183576,-3.6431611795095526,-4.2317226619090675,-3.641404127549825,-4.292001311883986,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I always gave extra credit on exams to those who had blue eyes. Scenario 2 | I sat outside to spy on the neighbors that came out at night.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.713350534439087,-4.206623077392578,-3.6488771438598633,-4.334292888641357,-0.07018935492953426,0.025099584516489415,-0.007473016310038272,-0.042291576757371274,-3.6431611795095526,-4.2317226619090675,-3.641404127549825,-4.292001311883986,C,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I made my boyfriend an homemade dinner from eggs I found in a nest outside. Scenario 2 | I voted for the man who was a criminal","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.4163906574249268,-3.909558057785034,-3.4148385524749756,-4.241385459899902,0.2267705220846259,0.32216460412403336,0.22656557507484942,0.050615851984083804,-3.6431611795095526,-4.2317226619090675,-3.641404127549825,-4.292001311883986,C,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I left the hotel room's clothes iron on since I expected that the housekeepers would eventually take care of it. Scenario 2 | In my midlife crisis, I abandoned my family.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.7450826168060303,-4.05074405670166,-3.4932847023010254,-4.116905212402344,-0.10192143729647762,0.18097860520740738,0.14811942524879962,0.1750960994816424,-3.6431611795095526,-4.2317226619090675,-3.641404127549825,-4.292001311883986,C,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | He broke my legs when he pushed me. Scenario 2 | I ambushed my mother with a kitchen knife.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.6989824771881104,-4.084292888641357,-3.447467088699341,-4.149322032928467,-0.0558212976785577,0.14742977326771012,0.1939370388504842,0.14267927895551935,-3.6431611795095526,-4.2317226619090675,-3.641404127549825,-4.292001311883986,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I took credit for my coworker's work because I was seeking a promotion. Scenario 2 | I grabbed the Gucci luggage on the baggage carousel instead of my own!","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.448432207107544,-4.052118301391602,-3.6338043212890625,-4.304893970489502,0.1947289724020087,0.17960436051746598,0.007599806260762509,-0.012892658605515805,-3.6431611795095526,-4.2317226619090675,-3.641404127549825,-4.292001311883986,A,A,True,True
