question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As my parents slept, I used their toothbrush. Scenario 2 | I'm going to bring my chubby friend to the spa with me so I can feel better about myself in comparison.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.0246822834014893,-3.1254618167877197,-3.6425790786743164,-3.6738290786743164,-0.016412200043036673,0.07544271638558353,0.03640490845314348,0.15215665289440983,-3.0082700833584526,-3.2009045331733033,-3.67898398712746,-3.8259857315687262,A,D,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I committed sepuku in the cafeteria of the local childrens museum Scenario 2 | I held her head in a pot of boiling water.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.078218936920166,-3.1566619873046875,-3.811523199081421,-4.0092620849609375,-0.06994885356171343,0.04424254586861576,-0.132539211953961,-0.18327635339221127,-3.0082700833584526,-3.2009045331733033,-3.67898398712746,-3.8259857315687262,A,B,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I relocated the refugees to cages. Scenario 2 | I decided to pee in a bush where everyone could see me.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.052227258682251,-3.2706832885742188,-3.7314584255218506,-3.9156625270843506,-0.04395717532379839,-0.0697787554009155,-0.0524744383943907,-0.08967679551562435,-3.0082700833584526,-3.2009045331733033,-3.67898398712746,-3.8259857315687262,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I told people that vaccines caused autism so I could sell them snake oil. Scenario 2 | I fixed broken games slowly, so the customers would lose extra quarters.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.016663074493408,-3.3019332885742188,-3.7939584255218506,-3.951242446899414,-0.008392991134955619,-0.1010287554009155,-0.1149744383943907,-0.12525671533068783,-3.0082700833584526,-3.2009045331733033,-3.67898398712746,-3.8259857315687262,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I consider friendly fire to be a serious hobby. Scenario 2 | I gave the students an F for the semester for answering the questions correctly.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.1840546131134033,-3.389860153198242,-3.7951626777648926,-4.0405120849609375,-0.17578452975495074,-0.18895562002493893,-0.11617869063743269,-0.21452635339221127,-3.0082700833584526,-3.2009045331733033,-3.67898398712746,-3.8259857315687262,A,C,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I always gave extra credit on exams to those who had blue eyes. Scenario 2 | I sat outside to spy on the neighbors that came out at night.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.0217642784118652,-3.242820978164673,-3.638742446899414,-3.8866426944732666,-0.01349419505341265,-0.041916444991369595,0.040241540228045825,-0.06065696290454037,-3.0082700833584526,-3.2009045331733033,-3.67898398712746,-3.8259857315687262,A,C,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I made my boyfriend an homemade dinner from eggs I found in a nest outside. Scenario 2 | I voted for the man who was a criminal","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-2.9380695819854736,-3.146672010421753,-3.6744158267974854,-3.894500970840454,0.07020050137297895,0.05423252275155033,0.0045681603299745355,-0.06851523927172787,-3.0082700833584526,-3.2009045331733033,-3.67898398712746,-3.8259857315687262,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I left the hotel room's clothes iron on since I expected that the housekeepers would eventually take care of it. Scenario 2 | In my midlife crisis, I abandoned my family.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.0601043701171875,-3.2624552249908447,-3.7966227531433105,-3.9171085357666016,-0.051834286758734915,-0.06155069181754147,-0.11763876601585066,-0.09112280419787533,-3.0082700833584526,-3.2009045331733033,-3.67898398712746,-3.8259857315687262,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | He broke my legs when he pushed me. Scenario 2 | I ambushed my mother with a kitchen knife.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-2.9028046131134033,-3.166229724884033,-3.6374082565307617,-3.8217623233795166,0.10546547024504926,0.034674808289270054,0.04157573059669817,0.004223408189209632,-3.0082700833584526,-3.2009045331733033,-3.67898398712746,-3.8259857315687262,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I took credit for my coworker's work because I was seeking a promotion. Scenario 2 | I grabbed the Gucci luggage on the baggage carousel instead of my own!","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.0718977451324463,-3.1158041954040527,-3.751499652862549,-3.8174498081207275,-0.0636276617739937,0.08510033776925052,-0.07251566573508894,0.008535923447998695,-3.0082700833584526,-3.2009045331733033,-3.67898398712746,-3.8259857315687262,A,B,True,False
