Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,material-dynamics,1,material,1,Chao sees something that is fabric.,Can Chao fold it?,Yes,20.0,0,-1.1211682558059692,-1.872445821762085,0.5509551511361048,-0.4044215461382499,-1.672123406942074,-1.468024275623835,Yes,True,True,True
2,1,material-dynamics,1,material,1,Chao sees something that is fabric.,Can Chao pour it?,No,20.0,0,-3.5889835357666016,-0.5873777270317078,-1.9168601288245275,0.8806465485921273,-1.672123406942074,-1.468024275623835,No,True,False,True
3,1,material-dynamics,1,material,2,Chao sees something that is liquid.,Can Chao fold it?,No,20.0,0,-3.793102502822876,-0.6035174131393433,-2.120979095880802,0.8645068624844918,-1.672123406942074,-1.468024275623835,No,True,False,True
4,1,material-dynamics,1,material,2,Chao sees something that is liquid.,Can Chao pour it?,Yes,20.0,0,-0.8435619473457336,-2.653531312942505,0.8285614595963404,-1.1855070373186698,-1.672123406942074,-1.468024275623835,Yes,True,True,True
5,2,material-dynamics,2,material,1,Chao sees the denim.,Can Chao fold it?,Yes,20.0,0,-1.0643374919891357,-1.9963998794555664,0.6077859149529383,-0.5283756038317313,-1.672123406942074,-1.468024275623835,Yes,True,True,True
6,2,material-dynamics,2,material,1,Chao sees the denim.,Can Chao pour it?,No,20.0,0,-1.8208659887313843,-0.8828418254852295,-0.1487425817893102,0.5851824501386056,-1.672123406942074,-1.468024275623835,No,True,False,True
7,2,material-dynamics,2,material,2,Chao sees the water.,Can Chao fold it?,No,20.0,0,-3.463676929473877,-0.6539241671562195,-1.7915535225318029,0.8141001084676156,-1.672123406942074,-1.468024275623835,No,True,False,True
8,2,material-dynamics,2,material,2,Chao sees the water.,Can Chao pour it?,Yes,20.0,0,-1.0729721784591675,-1.8876856565475464,0.5991512284829066,-0.4196613809237113,-1.672123406942074,-1.468024275623835,Yes,True,True,True
10,3,material-dynamics,3,material,1,Chao sees something that is fabric.,Can Chao stir it?,No,20.0,0,-1.7612159252166748,-1.0752760171890259,-0.08909251827460074,0.3927482584348092,-1.672123406942074,-1.468024275623835,No,True,False,True
12,3,material-dynamics,3,material,2,Chao sees something that is liquid.,Can Chao stir it?,Yes,20.0,0,-1.4956591129302979,-1.3720145225524902,0.1764642940117762,0.09600975307134485,-1.672123406942074,-1.468024275623835,No,False,True,True
