question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
In which country does language pose a centrifugal force?,(A) Canada,(B) United States,(C) Brazil,(D) Norway,A,A,True,20.0,0,-0.051755428314208984,-9.621822357177734,-5.749997615814209,-7.499993801116943,6.469242627422015,-2.6898505836725235,2.668729555017004,0.4525406745572882,-6.520998055736224,-6.931971773505211,-8.418727170831213,-7.9525344756742316,A,A,True,True
The multiplier effect is,(A) the addition of non-basic workers to an urban economy that has added more basic workers.,(B) a ratio of urban to rural workers in an economy.,(C) the ratio of city workers to farm workers in an economy.,(D) the addition of rural jobs created by the urban economy.,A,D,False,20.0,0,-7.490832328796387,-10.975274085998535,-10.811643600463867,-0.2578086853027344,-0.9698342730601626,-4.043302312493324,-2.3929164296326544,7.694725790371497,-6.520998055736224,-6.931971773505211,-8.418727170831213,-7.9525344756742316,D,D,False,False
Which one of the following demographic factors characterizes stages 4 and 5 in the demographic transition model?,(A) Zero population growth,(B) High mortality rates,(C) High birth rates,(D) High sex ratios,A,A,True,20.0,0,-0.23041152954101562,-11.03274917602539,-11.374290466308594,-9.187331199645996,6.2905865261952085,-4.10077740252018,-2.955563295477381,-1.2347967239717645,-6.520998055736224,-6.931971773505211,-8.418727170831213,-7.9525344756742316,A,A,True,True
The world systems theory divides the world into,"(A) core, periphery, and semi-periphery.",(B) rich and poor.,(C) developed and undeveloped.,(D) haves and have-nots.,A,A,True,20.0,0,-0.07224762439727783,-11.4249906539917,-12.062254905700684,-13.062429428100586,6.448750431338946,-4.493018880486488,-3.643527734869471,-5.109894952426354,-6.520998055736224,-6.931971773505211,-8.418727170831213,-7.9525344756742316,A,A,True,True
Which crop began the Third Agricultural Revolution?,(A) Rice,(B) Wheat,(C) Barley,(D) Millet,A,B,False,20.0,0,-5.281200408935547,-0.027709126472473145,-10.56246280670166,-8.749988555908203,1.2397976468006773,6.904262647032738,-2.1437356358704474,-0.7974540802339716,-6.520998055736224,-6.931971773505211,-8.418727170831213,-7.9525344756742316,B,B,False,False
Which continent has the highest total fertility rates?,(A) Africa,(B) Asia,(C) South America,(D) Europe,A,A,True,20.0,0,-0.0717688798904419,-11.306190490722656,-12.562309265136719,-11.624954223632812,6.449229175845782,-4.374218717217445,-4.143582094305506,-3.672419747958581,-6.520998055736224,-6.931971773505211,-8.418727170831213,-7.9525344756742316,A,A,True,True
Which of the following is a push factor?,(A) Dissatisfaction with current jobs,(B) Higher-paying jobs elsewhere,(C) An attractive retirement community elsewhere,(D) A pleasant climate,A,A,True,20.0,0,-0.8085318803787231,-1.1796698570251465,-10.498967170715332,-9.749841690063477,5.712466175357501,5.752301916480064,-2.0802399998841192,-1.797307214389245,-6.520998055736224,-6.931971773505211,-8.418727170831213,-7.9525344756742316,A,B,True,False
Which of the following best illustrates the definition of a functional region?,(A) A map showing Atlanta as a hub for Delta Airlines,(B) An article describing the region referred to as the South,(C) A map showing North Carolina's one hundred counties,(D) An essay explaining the region known as the Bible Belt,A,A,True,20.0,0,-0.20699739456176758,-3.3279995918273926,-7.999664783477783,-4.843745231628418,6.314000661174457,3.6039721816778183,0.4190623873534296,3.1087892440458136,-6.520998055736224,-6.931971773505211,-8.418727170831213,-7.9525344756742316,A,A,True,True
"Of these, the map using the smallest map scale would be the map of",(A) the world.,"(B) Atlanta, Georgia.","(C) Main Street, Small Town, Ohio.",(D) Pennsylvania.,A,A,True,20.0,1,-0.15321505069732666,-9.507755279541016,-9.678332328796387,-9.623188018798828,6.381903384501736,-2.8007968931148453,-0.8839489170350134,-1.9549384315808611,-6.535118435199062,-6.70695838642617,-8.794383411761373,-7.668249587217967,A,A,True,True
Which of the following capital cities is located OUTSIDE the central core area of the country?,"(A) Abuja, Nigeria","(B) Paris, France","(C) London, United Kingdom","(D) Cairo, Egypt",A,A,True,20.0,1,-0.07611274719238281,-6.18287992477417,-6.187477111816406,-5.999980926513672,6.4590056880066795,0.5240784616520004,2.606906299944967,1.6682686607042951,-6.535118435199062,-6.70695838642617,-8.794383411761373,-7.668249587217967,A,A,True,True
