Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,material-properties,,negation,1.0,Chao can see through the wheel.,Is the wheel transparent?,Yes,0,-4.935024261474609,-3.685997724533081,-4.7389439165592195,-3.882078069448471,-0.19608034491538984,No,False
2.0,1.0,material-properties,,negation,1.0,Chao can see through the wheel.,Is the wheel opaque?,No,0,-5.1529717445373535,-3.9047000408172607,-4.956891399621964,-4.100780385732651,-0.19608034491538984,No,True
3.0,1.0,material-properties,,negation,2.0,Chao cannot see through the wheel.,Is the wheel transparent?,No,0,-4.684322357177734,-3.6855714321136475,-4.4882420122623445,-3.8816517770290373,-0.19608034491538984,No,True
4.0,1.0,material-properties,,negation,2.0,Chao cannot see through the wheel.,Is the wheel opaque?,Yes,0,-4.747524261474609,-3.7488298416137695,-4.5514439165592195,-3.9449101865291594,-0.19608034491538984,No,False
5.0,2.0,material-properties,,material,1.0,The wheel is made of polyethylene.,Is the wheel transparent?,Yes,0,-3.6108365058898926,-3.3682847023010254,-3.4147561609745027,-3.5643650472164152,-0.19608034491538984,Yes,True
6.0,2.0,material-properties,,material,1.0,The wheel is made of polyethylene.,Is the wheel opaque?,No,0,-3.2204296588897705,-2.9777634143829346,-3.0243493139743807,-3.1738437592983244,-0.19608034491538984,Yes,False
7.0,2.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel transparent?,No,0,-4.2447662353515625,-3.513110399246216,-4.048685890436173,-3.7091907441616057,-0.19608034491538984,No,True
8.0,2.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel opaque?,Yes,0,-3.666722059249878,-3.419976234436035,-3.470641714334488,-3.616056579351425,-0.19608034491538984,Yes,True
9.0,3.0,material-properties,,antonym,1.0,The surface of the wheel is completely flat.,Is the surface of the wheel smooth?,Yes,0,-3.7723634243011475,-3.525850534439087,-3.5762830793857576,-3.7219308793544768,-0.19608034491538984,Yes,True
10.0,3.0,material-properties,,antonym,1.0,The surface of the wheel is completely flat.,Is the surface of the wheel rough?,No,0,-4.524322032928467,-3.5103089809417725,-4.328241688013077,-3.7063893258571623,-0.19608034491538984,No,True
11.0,3.0,material-properties,,antonym,2.0,The surface of the wheel is somewhat bumpy.,Is the surface of the wheel smooth?,No,0,-4.769853591918945,-4.522363185882568,-4.5737732470035555,-4.718443530797958,-0.19608034491538984,Yes,False
12.0,3.0,material-properties,,antonym,2.0,The surface of the wheel is somewhat bumpy.,Is the surface of the wheel rough?,Yes,0,-5.0443501472473145,-4.174990653991699,-4.848269802331925,-4.371070998907089,-0.19608034491538984,No,False
13.0,4.0,material-properties,,material,1.0,The wheel is made of polyethylene.,Is the surface of the wheel smooth?,Yes,0,-3.7045865058898926,-4.459863185882568,-3.5085061609745027,-4.655943530797958,-0.19608034491538984,Yes,True
14.0,4.0,material-properties,,material,1.0,The wheel is made of polyethylene.,Is the surface of the wheel rough?,No,0,-4.1068501472473145,-4.610836505889893,-3.9107698023319246,-4.806916850805282,-0.19608034491538984,Yes,False
15.0,4.0,material-properties,,material,2.0,The wheel is made of concrete.,Is the surface of the wheel smooth?,No,0,-4.4322662353515625,-4.934322357177734,-4.236185890436173,-5.130402702093124,-0.19608034491538984,Yes,False
16.0,4.0,material-properties,,material,2.0,The wheel is made of concrete.,Is the surface of the wheel rough?,Yes,0,-4.928885459899902,-5.434322357177734,-4.7328051149845125,-5.630402702093124,-0.19608034491538984,Yes,True
17.0,5.0,material-properties,,antonym,1.0,Chao squeezed the wheel. It changed its shape.,Is the wheel soft?,Yes,0,-4.245921611785889,-3.0136661529541016,-4.049841266870499,-3.2097464978694914,-0.19608034491538984,No,False
18.0,5.0,material-properties,,antonym,1.0,Chao squeezed the wheel. It changed its shape.,Is the wheel hard?,No,0,-4.152042388916016,-3.138110399246216,-3.955962044000626,-3.3341907441616057,-0.19608034491538984,No,True
19.0,5.0,material-properties,,antonym,2.0,Chao squeezed the wheel. It kept its shape.,Is the wheel soft?,No,0,-4.497524261474609,-2.9988298416137695,-4.3014439165592195,-3.1949101865291594,-0.19608034491538984,No,True
20.0,5.0,material-properties,,antonym,2.0,Chao squeezed the wheel. It kept its shape.,Is the wheel hard?,Yes,0,-3.9350242614746094,-3.1863298416137695,-3.7389439165592195,-3.3824101865291594,-0.19608034491538984,No,False
21.0,6.0,material-properties,,material,1.0,The wheel is made of flannel.,Is the wheel soft?,Yes,1,-2.9858365058898926,-3.4913854598999023,-2.7670118317008017,-3.7102101340889933,-0.2188246741890909,Yes,True
22.0,6.0,material-properties,,material,1.0,The wheel is made of flannel.,Is the wheel hard?,No,1,-3.841503858566284,-3.3484976291656494,-3.6226791843771933,-3.5673223033547403,-0.2188246741890909,No,True
