task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,20.0,0,-1.312341570854187,-0.31437814235687256,-0.3892883694730699,0.3169516863029761,-0.9230532013811171,-0.6313298286598487,No,False,False,False
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,20.0,0,-1.7029995918273926,-0.20404231548309326,-0.7799463904462755,0.4272875131767554,-0.9230532013811171,-0.6313298286598487,No,True,False,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,20.0,3,-0.47644197940826416,-0.9764419794082642,0.4488239593648662,-0.34386805203588056,-0.9252659387731303,-0.6325739273723836,Yes,True,True,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,20.0,2,-0.47648942470550537,-0.9764894247055054,0.4505411940005918,-0.3497245321826389,-0.9270306187060972,-0.6267648925228665,Yes,False,True,False
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,20.0,4,-0.31432950496673584,-1.312403917312622,0.6043833721118669,-0.6744765189437506,-0.9187128770786027,-0.6379273983688715,Yes,True,True,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,20.0,4,-1.7030489444732666,-0.2021024227142334,-0.7843360673946639,0.43582497565463807,-0.9187128770786027,-0.6379273983688715,No,True,False,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-0.6952155828475952,-0.6952155828475952,0.2278376185335219,-0.06388575418774656,-0.9230532013811171,-0.6313298286598487,No,False,True,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,20.0,2,-1.312376618385315,-0.3163098096847534,-0.3853459996792178,0.3104550828381131,-0.9270306187060972,-0.6267648925228665,No,True,False,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,20.0,1,-0.6951881647109985,-0.6951881647109985,0.22075865397540229,-0.05425474933969476,-0.9159468186864008,-0.6409334153713038,No,False,True,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,20.0,1,-0.6990939378738403,-0.6991214752197266,0.2168528808125605,-0.05818805984842279,-0.9159468186864008,-0.6409334153713038,Yes,False,True,False
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,2,-0.6951881647109985,-0.6952155828475952,0.23184245399509862,-0.06845069032472872,-0.9270306187060972,-0.6267648925228665,Yes,True,True,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,20.0,1,-1.7030489444732666,-0.2021024227142334,-0.7871021257868658,0.4388309926570704,-0.9159468186864008,-0.6409334153713038,No,True,False,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-0.9764077663421631,-0.4764077663421631,-0.05335456496104596,0.15492206231768557,-0.9230532013811171,-0.6313298286598487,No,False,False,False
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,20.0,4,-0.980347752571106,-0.47842156887054443,-0.06163487549250324,0.15950582949832703,-0.9187128770786027,-0.6379273983688715,No,True,False,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,20.0,3,-0.6952155828475952,-0.6952155828475952,0.23005035592553513,-0.06264165547521161,-0.9252659387731303,-0.6325739273723836,No,False,True,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the kitchen?,No,20.0,1,-1.3201881647109985,-0.316331148147583,-0.4042413460245977,0.32460226722372076,-0.9159468186864008,-0.6409334153713038,No,True,False,True
qa1,3,[1],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,0,-0.6951881647109985,-0.6952155828475952,0.2278650366701186,-0.06388575418774656,-0.9230532013811171,-0.6313298286598487,Yes,True,True,True
qa1,3,[1],John moved to the bathroom.,Is John in the garden?,No,20.0,2,-1.7030657529830933,-0.2021024227142334,-0.7760351342769961,0.4246624698086331,-0.9270306187060972,-0.6267648925228665,No,True,False,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,20.0,2,-0.4745156764984131,-0.9764894247055054,0.45251494220768407,-0.3497245321826389,-0.9270306187060972,-0.6267648925228665,Yes,True,True,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the hallway?,No,20.0,0,-0.6951881647109985,-0.6952155828475952,0.2278650366701186,-0.06388575418774656,-0.9230532013811171,-0.6313298286598487,Yes,False,True,False
qa1,9,[7],Mary moved to the hallway.,Is Mary in the hallway?,Yes,20.0,0,-0.6952155828475952,-0.6952155828475952,0.2278376185335219,-0.06388575418774656,-0.9230532013811171,-0.6313298286598487,No,False,True,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the bedroom?,No,20.0,1,-1.3124417066574097,-0.3143947124481201,-0.39649488797100885,0.32653870292318365,-0.9159468186864008,-0.6409334153713038,No,True,False,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-0.6951881647109985,-0.695152759552002,0.2278650366701186,-0.0638229308921533,-0.9230532013811171,-0.6313298286598487,No,False,True,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the hallway?,No,20.0,1,-0.6951881647109985,-0.6952155828475952,0.22075865397540229,-0.05428216747629144,-0.9159468186864008,-0.6409334153713038,Yes,False,True,False
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bathroom?,Yes,20.0,0,-0.9764077663421631,-0.47644197940826416,-0.05335456496104596,0.1548878492515845,-0.9230532013811171,-0.6313298286598487,No,False,False,False
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bedroom?,No,20.0,4,-0.9764419794082642,-0.47842156887054443,-0.05772910232966144,0.15950582949832703,-0.9187128770786027,-0.6379273983688715,No,True,False,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the office?,Yes,20.0,4,-0.47644197940826416,-0.976468563079834,0.44227089767033856,-0.3385411647109625,-0.9187128770786027,-0.6379273983688715,Yes,True,True,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the hallway?,No,20.0,3,-0.47836053371429443,-0.980347752571106,0.4469054050588359,-0.34777382519872235,-0.9252659387731303,-0.6325739273723836,Yes,False,True,False
qa1,15,[13],Daniel went to the garden.,Is Daniel in the garden?,Yes,20.0,3,-0.976468563079834,-0.4745364189147949,-0.05120262430670364,0.15803750845758868,-0.9252659387731303,-0.6325739273723836,No,False,False,False
qa1,15,[13],Daniel went to the garden.,Is Daniel in the bathroom?,No,20.0,4,-1.312403917312622,-0.31437814235687256,-0.39369104023401935,0.3235492560119989,-0.9187128770786027,-0.6379273983688715,No,True,False,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the garden?,Yes,20.0,1,-0.6952370405197144,-0.6952370405197144,0.22070977816668647,-0.054303625148410584,-0.9159468186864008,-0.6409334153713038,No,False,True,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the bedroom?,No,20.0,3,-0.6952537298202515,-0.6952370405197144,0.23001220895287888,-0.06266311314733075,-0.9252659387731303,-0.6325739273723836,No,True,True,False
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the hallway?,Yes,20.0,0,-0.9764419794082642,-0.4745364189147949,-0.05338877802714703,0.15679340974505374,-0.9230532013811171,-0.6313298286598487,No,False,False,False
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the kitchen?,No,20.0,2,-0.6952537298202515,-0.6952537298202515,0.2317768888858457,-0.06848883729738497,-0.9270306187060972,-0.6267648925228665,No,True,True,False
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,20.0,1,-0.6952155828475952,-0.6952155828475952,0.2207312358388056,-0.05428216747629144,-0.9159468186864008,-0.6409334153713038,No,False,True,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the office?,No,20.0,0,-0.4745364189147949,-0.9764894247055054,0.4485167824663222,-0.3451595960456567,-0.9230532013811171,-0.6313298286598487,Yes,False,True,False
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,20.0,1,-0.6952155828475952,-0.6952155828475952,0.2207312358388056,-0.05428216747629144,-0.9159468186864008,-0.6409334153713038,No,False,True,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the kitchen?,No,20.0,3,-0.6952370405197144,-0.6952537298202515,0.230028898253416,-0.06267980244786786,-0.9252659387731303,-0.6325739273723836,Yes,False,True,False
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the garden?,Yes,20.0,0,-0.6952370405197144,-0.6952155828475952,0.22781616086140277,-0.06388575418774656,-0.9230532013811171,-0.6313298286598487,No,False,True,True
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the hallway?,No,20.0,0,-0.47648942470550537,-0.9764894247055054,0.44656377667561176,-0.3451595960456567,-0.9230532013811171,-0.6313298286598487,Yes,False,True,False
qa1,15,[11],John journeyed to the garden.,Is John in the garden?,Yes,20.0,0,-0.976468563079834,-0.4765055179595947,-0.05341536169871686,0.15482431070025393,-0.9230532013811171,-0.6313298286598487,No,False,False,False
qa1,15,[11],John journeyed to the garden.,Is John in the bedroom?,No,20.0,0,-0.4745525121688843,-0.9764894247055054,0.44850068921223285,-0.3451595960456567,-0.9230532013811171,-0.6313298286598487,Yes,False,True,False
qa1,15,[11],John moved to the hallway.,Is John in the hallway?,Yes,20.0,4,-0.6952370405197144,-0.6952370405197144,0.22347583655888836,-0.05730964215084289,-0.9187128770786027,-0.6379273983688715,No,False,True,True
qa1,15,[11],John moved to the hallway.,Is John in the garden?,No,20.0,0,-2.1249547004699707,-0.12692558765411377,-1.2019014990888537,0.5044042410057349,-0.9230532013811171,-0.6313298286598487,No,True,False,True
qa1,12,[7],Mary journeyed to the bedroom.,Is Mary in the bedroom?,Yes,20.0,4,-0.31435680389404297,-1.312376618385315,0.6043560731845598,-0.6744492200164435,-0.9187128770786027,-0.6379273983688715,Yes,True,True,True
