task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,20.0,0,-1.007474422454834,-0.5113794207572937,0.24351906996841222,-0.012419947213493265,-1.2509934924232462,-0.49895947354380044,No,False,True,True
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,20.0,0,-1.7260223627090454,-0.22831644117832184,-0.4750288702857992,0.2706430323654786,-1.2509934924232462,-0.49895947354380044,No,True,False,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,20.0,3,-1.007474422454834,-0.5115128755569458,0.23041658817480015,-0.008523402432911054,-1.2378910106296341,-0.5029894731240347,No,False,True,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,20.0,2,-1.0076074600219727,-0.5115128755569458,0.2513903522863985,-0.015478189708664991,-1.2589978123083712,-0.4960346858482808,No,True,True,False
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,20.0,4,-0.5035695433616638,-1.0076074600219727,0.7377322467043996,-0.501160356363592,-1.2413017900660634,-0.5064471036583806,Yes,True,True,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,20.0,4,-1.726234793663025,-0.22636379301548004,-0.48493300359696145,0.2800833106429006,-1.2413017900660634,-0.5064471036583806,No,True,False,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-2.15567946434021,-0.15199905633926392,-0.9046859719169638,0.3469604172045365,-1.2509934924232462,-0.49895947354380044,No,False,False,False
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,20.0,2,-1.7340447902679443,-0.23515106737613678,-0.4750469779595732,0.26088361847214403,-1.2589978123083712,-0.4960346858482808,No,True,False,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,20.0,1,-1.0228713750839233,-0.523094117641449,0.21041866053516656,-0.01325150912161921,-1.23329003561909,-0.5098426085198298,No,False,True,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,20.0,1,-1.3590447902679443,-0.36112740635871887,-0.12575475464885444,0.1487152021611109,-1.23329003561909,-0.5098426085198298,No,True,False,True
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,2,-1.007474422454834,-0.5074744820594788,0.25152338985353717,-0.01143979621119795,-1.2589978123083712,-0.4960346858482808,No,False,True,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,20.0,1,-2.1400632858276367,-0.14809411764144897,-0.9067732502085468,0.3617484908783808,-1.23329003561909,-0.5098426085198298,No,True,False,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-1.7260223627090454,-0.22623485326766968,-0.4750288702857992,0.27272462027613076,-1.2509934924232462,-0.49895947354380044,No,False,False,False
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,20.0,4,-1.7416387796401978,-0.23794978857040405,-0.5003369895741343,0.2684973150879766,-1.2413017900660634,-0.5064471036583806,No,True,False,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,20.0,3,-1.7260223627090454,-0.22818738222122192,-0.4881313520794113,0.2748020909028128,-1.2378910106296341,-0.5029894731240347,No,False,False,False
qa1,12,[10],Mary went to the bathroom.,Is Mary in the kitchen?,No,20.0,1,-1.3590447902679443,-0.35709232091903687,-0.12575475464885444,0.1527502876007929,-1.23329003561909,-0.5098426085198298,No,True,False,True
qa1,3,[1],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,0,-1.007474422454834,-0.5074744820594788,0.24351906996841222,-0.008515008515678324,-1.2509934924232462,-0.49895947354380044,No,False,True,True
qa1,3,[1],John moved to the bathroom.,Is John in the garden?,No,20.0,2,-1.726234793663025,-0.2253873497247696,-0.46723698135465375,0.2706473361235112,-1.2589978123083712,-0.4960346858482808,No,True,False,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,20.0,2,-0.4996646046638489,-0.9996646046638489,0.7593332076445223,-0.5036299188155681,-1.2589978123083712,-0.4960346858482808,Yes,True,True,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the hallway?,No,20.0,0,-1.3434040546417236,-0.3396346867084503,-0.09241056221847743,0.15932478683535012,-1.2509934924232462,-0.49895947354380044,No,True,False,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the hallway?,Yes,20.0,0,-0.49589112401008606,-0.9958910942077637,0.7551023684131601,-0.49693162066396324,-1.2509934924232462,-0.49895947354380044,Yes,True,True,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the bedroom?,No,20.0,1,-1.3355940580368042,-0.3357292711734772,-0.1023040224177143,0.1741133373463526,-1.23329003561909,-0.5098426085198298,No,True,False,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-1.3510223627090454,-0.3531873822212219,-0.10002887028579921,0.1457720913225785,-1.2509934924232462,-0.49895947354380044,No,False,False,False
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the hallway?,No,20.0,1,-1.3432140350341797,-0.3453773856163025,-0.10992399941508979,0.16446522290352728,-1.23329003561909,-0.5098426085198298,No,True,False,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bathroom?,Yes,20.0,0,-1.3355940580368042,-0.3396346867084503,-0.084600565613558,0.15932478683535012,-1.2509934924232462,-0.49895947354380044,No,False,False,False
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bedroom?,No,20.0,4,-1.351234793663025,-0.3512348532676697,-0.10993300359696145,0.15521225039071096,-1.2413017900660634,-0.5064471036583806,No,True,False,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the office?,Yes,20.0,4,-1.0152842998504639,-0.515418291091919,0.22601749021559958,-0.008971187433538308,-1.2413017900660634,-0.5064471036583806,No,False,True,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the hallway?,No,20.0,3,-1.3668546676635742,-0.36706507205963135,-0.12896365703394008,0.1359244010644034,-1.2378910106296341,-0.5029894731240347,No,True,False,True
