Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel heating the nail?,Yes,0,-2.218463182449341,-0.12346494197845459,-0.30594501872605573,-2.0359831057017397,-1.912518163723285,Yes,True
2.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel cooling the nail?,No,0,-2.593444585800171,-0.09170389920473099,-0.6809264220768858,-2.004222062928016,-1.912518163723285,Yes,False
3.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel heating the nail?,No,0,-6.3123087882995605,-0.0050935749895870686,-4.3997906245762755,-1.9176117387128722,-1.912518163723285,No,True
4.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel cooling the nail?,Yes,0,-4.655980587005615,-0.019467951729893684,-2.74346242328233,-1.9319861154531788,-1.912518163723285,No,False
6.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail heating the wheel?,No,0,-6.437119960784912,-0.007274511735886335,-4.524601797061627,-1.9197926754591714,-1.912518163723285,No,True
8.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail heating the wheel?,Yes,0,-4.687296390533447,-0.012227536179125309,-2.774778226810162,-1.9247456999024104,-1.912518163723285,No,False
9.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail cooling the wheel?,Yes,0,-3.827713966369629,-0.03601992875337601,-1.9151958026463438,-1.948538092476661,-1.912518163723285,Yes,True
11.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail cooling the wheel?,No,0,-4.281040191650391,-0.021065594628453255,-2.3685220279271055,-1.9335837583517383,-1.912518163723285,No,True
13.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel heating the nail?,Yes,0,-0.13236473500728607,-2.2811057567596436,1.780153428715999,-4.193623920482929,-1.912518163723285,Yes,True
14.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel cooling the nail?,No,0,-5.468305587768555,-0.02075565606355667,-3.5557874240452696,-1.9332738197868418,-1.912518163723285,No,True
15.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel heating the nail?,No,0,-6.530249118804932,-0.007382065989077091,-4.6177309550816465,-1.9199002297123622,-1.912518163723285,No,True
