Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,quantitative-properties,,antonym,1.0,There are fewer keychains than staplers.,Are there more staplers than keychains?,Yes,0,-0.01825118251144886,-4.031245708465576,0.9082491693811279,-4.9577460603581525,-0.9265003518925767,Yes,True
2.0,1.0,quantitative-properties,,antonym,1.0,There are fewer keychains than staplers.,Are there fewer staplers than keychains?,No,0,-8.374820709228516,-0.0002589226933196187,-7.448320357335939,-0.9267592745858964,-0.9265003518925767,No,True
3.0,1.0,quantitative-properties,,antonym,2.0,There are more keychains than staplers.,Are there more staplers than keychains?,No,0,-10.249841690063477,-6.210822175489739e-05,-9.3233413381709,-0.9265624601143316,-0.9265003518925767,No,True
4.0,1.0,quantitative-properties,,antonym,2.0,There are more keychains than staplers.,Are there fewer staplers than keychains?,Yes,0,-4.4998979568481445,-0.0110398530960083,-3.573397604955568,-0.937540204988585,-0.9265003518925767,No,False
5.0,2.0,quantitative-properties,,antonym,1.0,There are many staplers relative to keychains.,Are there more staplers than keychains?,Yes,0,-1.7762562492862344e-05,-14.437499046325684,0.9264825893300839,-15.36399939821826,-0.9265003518925767,Yes,True
6.0,2.0,quantitative-properties,,antonym,1.0,There are many staplers relative to keychains.,Are there fewer staplers than keychains?,No,0,-8.9999418258667,-0.00013327598571777344,-8.073441473974123,-0.9266336278782945,-0.9265003518925767,No,True
7.0,2.0,quantitative-properties,,antonym,2.0,There are few staplers relative to keychains.,Are there more staplers than keychains?,No,0,-7.249948501586914,-0.0007208585739135742,-6.323448149694338,-0.9272212104664903,-0.9265003518925767,No,True
8.0,2.0,quantitative-properties,,antonym,2.0,There are few staplers relative to keychains.,Are there fewer staplers than keychains?,Yes,0,-6.103538908064365e-05,-12.124999046325684,0.9264393165034961,-13.05149939821826,-0.9265003518925767,Yes,True
12.0,2.0,quantitative-properties,,variable swap,2.0,There are many keychains relative to staplers.,Are there fewer staplers than keychains?,Yes,0,-6.624904155731201,-0.0013452768325805664,-5.698403803838625,-0.9278456287251573,-0.9265003518925767,No,False
13.0,2.0,quantitative-properties,,variable swap,1.0,There are few keychains relative to staplers.,Are there more staplers than keychains?,Yes,0,-0.0008373268647119403,-7.124997138977051,0.9256630250278648,-8.051497490869627,-0.9265003518925767,Yes,True
