Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,quantitative-properties,,antonym,1.0,There are fewer keychains than staplers.,Are there more staplers than keychains?,Yes,0,-0.9331077337265015,-0.5583640336990356,-0.8697164754072826,-0.6217552920182545,-0.06339125831921888,No,False
2.0,1.0,quantitative-properties,,antonym,1.0,There are fewer keychains than staplers.,Are there fewer staplers than keychains?,No,0,-1.0073784589767456,-0.5075942277908325,-0.9439872006575267,-0.5709854861100514,-0.06339125831921888,No,True
3.0,1.0,quantitative-properties,,antonym,2.0,There are more keychains than staplers.,Are there more staplers than keychains?,No,0,-1.093381643295288,-0.4705287516117096,-1.0299903849760692,-0.5339200099309285,-0.06339125831921888,No,True
4.0,1.0,quantitative-properties,,antonym,2.0,There are more keychains than staplers.,Are there fewer staplers than keychains?,Yes,0,-0.8549593687057495,-0.6052426099777222,-0.7915681103865306,-0.668633868296941,-0.06339125831921888,No,False
5.0,2.0,quantitative-properties,,antonym,1.0,There are many staplers relative to keychains.,Are there more staplers than keychains?,Yes,0,-0.6128281354904175,-0.8630533218383789,-0.5494368771711986,-0.9264445801575978,-0.06339125831921888,Yes,True
6.0,2.0,quantitative-properties,,antonym,1.0,There are many staplers relative to keychains.,Are there fewer staplers than keychains?,No,0,-0.999411404132843,-0.4997387230396271,-0.9360201458136241,-0.563129981358846,-0.06339125831921888,No,True
7.0,2.0,quantitative-properties,,antonym,2.0,There are few staplers relative to keychains.,Are there more staplers than keychains?,No,0,-0.8667032718658447,-0.6169439554214478,-0.8033120135466258,-0.6803352137406666,-0.06339125831921888,No,True
8.0,2.0,quantitative-properties,,antonym,2.0,There are few staplers relative to keychains.,Are there fewer staplers than keychains?,Yes,0,-0.7845465540885925,-0.6598857045173645,-0.7211552957693736,-0.7232769628365834,-0.06339125831921888,Yes,True
12.0,2.0,quantitative-properties,,variable swap,2.0,There are many keychains relative to staplers.,Are there fewer staplers than keychains?,Yes,0,-1.085405707359314,-0.4646212160587311,-1.022014449040095,-0.52801247437795,-0.06339125831921888,No,False
13.0,2.0,quantitative-properties,,variable swap,1.0,There are few keychains relative to staplers.,Are there more staplers than keychains?,Yes,0,-0.940946102142334,-0.5662020444869995,-0.8775548438231151,-0.6295933028062184,-0.06339125831921888,No,False
14.0,2.0,quantitative-properties,,variable swap,1.0,There are few keychains relative to staplers.,Are there fewer staplers than keychains?,No,0,-0.8549264669418335,-0.6051960587501526,-0.7915352086226146,-0.6685873170693715,-0.06339125831921888,No,True
17.0,3.0,quantitative-properties,,antonym,1.0,Staplers are added to the truck that initially contained the same number of staplers and keychains.,Are there more staplers than keychains?,Yes,0,-0.8587581515312195,-0.6091178059577942,-0.7953668932120006,-0.6725090642770131,-0.06339125831921888,No,False
19.0,3.0,quantitative-properties,,antonym,2.0,Staplers are removed from the truck that initially contained the same number of staplers and keychains.,Are there more staplers than keychains?,No,0,-0.9409164190292358,-0.5662143230438232,-0.877525160710017,-0.6296055813630421,-0.06339125831921888,No,True
20.0,3.0,quantitative-properties,,antonym,2.0,Staplers are removed from the truck that initially contained the same number of staplers and keychains.,Are there fewer staplers than keychains?,Yes,0,-0.7923542857170105,-0.6676785349845886,-0.7289630273977916,-0.7310697933038075,-0.06339125831921888,Yes,True
21.0,4.0,quantitative-properties,,antonym,1.0,Yan has two fewer staplers compared to Chao.,Does Chao have more staplers than Yan?,Yes,0,-0.6555831432342529,-0.7809805274009705,-0.592191884915034,-0.8443717857201893,-0.06339125831921888,Yes,True
22.0,4.0,quantitative-properties,,antonym,1.0,Yan has two fewer staplers compared to Chao.,Does Chao have fewer staplers than Yan?,No,0,-1.0775632858276367,-0.45285966992378235,-1.0141720275084178,-0.5162509282430012,-0.06339125831921888,No,True
23.0,4.0,quantitative-properties,,antonym,2.0,Yan has two additional staplers compared to Chao.,Does Chao have more staplers than Yan?,No,0,-1.1635550260543823,-0.4177563488483429,-1.1001637677351634,-0.4811476071675618,-0.06339125831921888,No,True
24.0,4.0,quantitative-properties,,antonym,2.0,Yan has two additional staplers compared to Chao.,Does Chao have fewer staplers than Yan?,Yes,0,-0.9955429434776306,-0.4978168308734894,-0.9321516851584117,-0.5612080891927083,-0.06339125831921888,No,False
25.0,5.0,quantitative-properties,,antonym,1.0,The truck full of staplers that belongs to Chao is bigger than that of Yan.,Does Chao have more staplers than Yan?,Yes,0,-0.9521991610527039,-0.5775271058082581,-0.888807902733485,-0.6409183641274769,-0.06339125831921888,No,False
26.0,5.0,quantitative-properties,,antonym,1.0,The truck full of staplers that belongs to Chao is bigger than that of Yan.,Does Chao have fewer staplers than Yan?,No,0,-1.1711310148239136,-0.4194987714290619,-1.1077397565046947,-0.48289002974828077,-0.06339125831921888,No,True
27.0,5.0,quantitative-properties,,antonym,2.0,The truck full of staplers that belongs to Chao is smaller than that of Yan.,Does Chao have more staplers than Yan?,No,0,-1.1866955757141113,-0.4369470179080963,-1.1233043173948924,-0.5003382762273152,-0.06339125831921888,No,True
28.0,5.0,quantitative-properties,,antonym,2.0,The truck full of staplers that belongs to Chao is smaller than that of Yan.,Does Chao have fewer staplers than Yan?,Yes,0,-0.8586310744285583,-0.6088945865631104,-0.7952398161093395,-0.6722858448823292,-0.06339125831921888,No,False
29.0,6.0,quantitative-properties,,antonym,1.0,There are two fewer staplers in the zoo than in the shop.,Are there more staplers in the shop than in the zoo?,Yes,0,-0.9285263419151306,-0.5541035532951355,-0.8651350835959117,-0.6174948116143544,-0.06339125831921888,No,False
30.0,6.0,quantitative-properties,,antonym,1.0,There are two fewer staplers in the zoo than in the shop.,Are there fewer staplers in the shop than in the zoo?,No,0,-0.9284515976905823,-0.5540257692337036,-0.8650603393713634,-0.6174170275529225,-0.06339125831921888,No,True
31.0,6.0,quantitative-properties,,antonym,2.0,There are nine more staplers in the zoo than in the shop.,Are there more staplers in the shop than in the zoo?,No,0,-1.006704568862915,-0.5032772421836853,-0.9433133105436962,-0.5666685005029042,-0.06339125831921888,No,True
