Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,agent-properties,1,negation,1,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,20.0,0,-0.7178385853767395,-0.7175797820091248,0.37831585809715795,-0.22766561354072684,-1.0961544434738975,-0.4899141684683979,No,False,True,True
2,1,agent-properties,1,negation,2,Chao is not looking at the wheel.,Does Chao see the wheel?,No,20.0,0,-1.522504448890686,-0.27273309230804443,-0.4263500054167886,0.21718107616035348,-1.0961544434738975,-0.4899141684683979,No,True,False,True
3,1,agent-properties,1,negation,1,Chao is looking at the wheel.,Does Chao not see the wheel?,No,20.0,0,-0.9953866004943848,-0.49713724851608276,0.10076784297951269,-0.007223080047684849,-1.0961544434738975,-0.4899141684683979,No,True,True,False
4,1,agent-properties,1,negation,2,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,20.0,0,-0.9992901086807251,-0.49749496579170227,0.09686433479317236,-0.007580797323304356,-1.0961544434738975,-0.4899141684683979,No,False,True,True
5,2,agent-properties,2,antonym,1,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,20.0,0,-0.9988297820091248,-0.49713724851608276,0.0973246614647727,-0.007223080047684849,-1.0961544434738975,-0.4899141684683979,No,False,True,True
6,2,agent-properties,2,antonym,2,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,20.0,0,-1.3347395658493042,-0.3386780917644501,-0.23858512237540674,0.15123607670394784,-1.0961544434738975,-0.4899141684683979,No,True,False,True
7,2,agent-properties,2,antonym,1,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,20.0,0,-0.7180401086807251,-0.7180401086807251,0.37811433479317236,-0.22812594021232718,-1.0961544434738975,-0.4899141684683979,No,True,True,False
8,2,agent-properties,2,antonym,2,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,20.0,0,-0.7139357924461365,-0.7139357924461365,0.382218651027761,-0.22402162397773856,-1.0961544434738975,-0.4899141684683979,No,False,True,True
9,3,agent-properties,3,antonym,1,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,20.0,0,-0.8539487719535828,-0.6042847633361816,0.2422056715203147,-0.11437059486778373,-1.0961544434738975,-0.4899141684683979,No,False,True,True
10,3,agent-properties,3,antonym,2,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,20.0,0,-1.5300426483154297,-0.2761780917644501,-0.43388820484153223,0.21373607670394784,-1.0961544434738975,-0.4899141684683979,No,True,False,True
11,3,agent-properties,3,antonym,1,The wheel is in front of Chao. Chao's eyes are open.,Does Chao not see the wheel?,No,20.0,0,-0.7180401086807251,-0.7178385853767395,0.37811433479317236,-0.2279244169083416,-1.0961544434738975,-0.4899141684683979,No,True,True,False
12,3,agent-properties,3,antonym,2,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao not see the wheel?,Yes,20.0,0,-0.7102330923080444,-0.7102330923080444,0.385921351165853,-0.22031892383964652,-1.0961544434738975,-0.4899141684683979,No,False,True,True
13,4,agent-properties,4,antonym,1,The wheel is in front of Chao.,Does Chao see the wheel?,Yes,20.0,0,-0.9949280619621277,-0.4951857924461365,0.10122638151176977,-0.00527162397773856,-1.0961544434738975,-0.4899141684683979,No,False,True,True
14,4,agent-properties,4,antonym,2,The wheel is behind Chao.,Does Chao see the wheel?,No,20.0,0,-1.1550798416137695,-0.4053385853767395,-0.058925398139872076,0.08457558309165841,-1.0961544434738975,-0.4899141684683979,No,True,False,True
15,4,agent-properties,4,antonym,1,The wheel is in front of Chao.,Does Chao not see the wheel?,No,20.0,0,-0.9914830923080444,-0.49163880944252014,0.10467135116585302,-0.0017246409741222268,-1.0961544434738975,-0.4899141684683979,No,True,True,False
16,4,agent-properties,4,antonym,2,The wheel is behind Chao.,Does Chao not see the wheel?,Yes,20.0,0,-0.991283118724823,-0.49148309230804443,0.10487132474907446,-0.0015689238396465188,-1.0961544434738975,-0.4899141684683979,No,False,True,True
17,6,agent-properties,5,antonym,1,The bed is in the same room as Chao. The door is closed.,Does Chao see the bed?,Yes,20.0,0,-0.7253831624984741,-0.7256439328193665,0.37077128097542333,-0.23572976435096854,-1.0961544434738975,-0.4899141684683979,Yes,True,True,True
18,6,agent-properties,5,antonym,2,The bed is in a different room than Chao. The door is closed.,Does Chao see the bed?,No,20.0,0,-1.0068939924240112,-0.5068939328193665,0.08926045104988622,-0.01697976435096854,-1.0961544434738975,-0.4899141684683979,No,True,True,False
