question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
The main factor preventing subsistence economies from advancing economically is the lack of,(A) a currency.,(B) a well-connected transportation infrastructure.,(C) government activity.,(D) a banking service.,B,-3.0494158267974854,-3.8525466918945312,-3.439882755279541,-3.428021192550659,A,False
The tendency for a population to continue to grow long after replacement fertility has been achieved is called,(A) zero population growth.,(B) rapid growth rate.,(C) homeostatic plateau.,(D) demographic momentum.,D,-3.9042913913726807,-4.334163188934326,-4.16842794418335,-3.8212993144989014,D,True
The tendency for migration to decrease with distance is called,(A) push factors.,(B) pull factors.,(C) distance decay.,(D) migration selectivity.,C,-3.639860153198242,-4.561837196350098,-4.365521430969238,-4.908362865447998,A,False
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form?",(A) First,(B) Second,(C) Third,(D) Fourth,A,-3.796110153198242,-3.945168972015381,-3.6154134273529053,-4.221296787261963,C,False
Which of the following statements is TRUE concerning women in the labor force?,(A) Most women work in agriculture,(B) The percentage of women economically active in the labor force declined worldwide,(C) The percentage of women in the total labor force declined,(D) Women spend more hours per day working than men in all regions except Anglo America and Australia,D,-3.800750970840454,-3.5841634273529053,-3.4423105716705322,-3.2548105716705322,D,True
All the following factors can be considered pull factors of migration EXCEPT,(A) safety.,(B) better climate.,(C) better schools.,(D) overcrowding.,D,-3.464764356613159,-3.687513589859009,-3.7264180183410645,-3.357028007507324,D,True
Which of the following countries does NOT have a well-known example of a relict boundary?,(A) Vietnam,(B) United Kingdom,(C) Germany,(D) Bolivia,D,-3.3143579959869385,-3.5467660427093506,-3.6198740005493164,-3.3967556953430176,A,False
Which form of migration below are farm workers from another country most likely to be practicing during the year?,(A) Chain migration,(B) Cluster migration,(C) Circular migration,(D) International migration,C,-3.4393579959869385,-3.6144332885742188,-3.308514356613159,-4.223560333251953,C,True
Which of the following is a centrifugal force in a country?,(A) Religious differences,(B) A national holiday,(C) An attack by another country,(D) A charismatic national leader,A,-1.9231866598129272,-3.5605413913726807,-3.5294580459594727,-3.4197943210601807,A,True
Early settlements and high population density along coastlines and rivers are best attributed to which of the following?,(A) Mediterranean climate,(B) Limited forest cover,(C) Growth of manufacturing,(D) Access to trade routes,D,-3.163867712020874,-4.273813724517822,-4.021771430969238,-4.227546691894531,A,False
The first stage of the demographic transition exhibits,(A) high birth rates with high but fluctuating death rates.,(B) declining birth rates with continuing high death rates.,(C) low birth rates with continuing high death rates.,(D) high birth rates with declining death rates.,A,-3.5331079959869385,-3.860109806060791,-4.356204986572266,-4.603113174438477,A,True
What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths?,(A) Crude birth rate,(B) Replacement level,(C) Mortality rate,(D) Total fertility rate,B,-3.2882938385009766,-3.0717365741729736,-3.110109806060791,-2.7592365741729736,D,False
What is the most rapidly growing religion in the United States today?,(A) Islam,(B) Christianity,(C) Hinduism,(D) Buddhism,A,-3.1873373985290527,-3.3542943000793457,-3.122191905975342,-3.610413074493408,C,False
The outlying area serviced by a urban center is referred to as a,(A) redline area.,(B) threshold.,(C) range.,(D) hinterland.,D,-3.3253297805786133,-4.178526401519775,-4.147276401519775,-3.9883339405059814,A,False
The best definition of an urban area is,(A) the central city and its developed areas.,(B) the central city and its surrounding suburbs.,(C) the central city and its hinterlands.,(D) the central city and the adjacent counties.,B,-3.612412691116333,-4.555837154388428,-4.250591278076172,-4.289005279541016,A,False
Which of the following religions developed first?,(A) Buddhism,(B) Christianity,(C) Islam,(D) Hinduism,D,-3.4355413913726807,-3.6207616329193115,-3.8514180183410645,-3.6511240005493164,A,False
