Type,Digits,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,20.0,0,-3.089796781539917,-1.0297476053237915,-1.0167719688266517,1.2150865136956175,-2.0730248127132653,-2.244834119019409,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,20.0,3,-2.9187464714050293,-1.0378071069717407,-0.853972171122829,1.2166403425857424,-2.0647743002822003,-2.254447449557483,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,20.0,4,-2.6529715061187744,-1.0846219062805176,-0.5781908987710875,1.155820222447316,-2.074780607347687,-2.2404421287278335,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,20.0,0,-2.9027605056762695,-1.1548385620117188,-0.8297356929630042,1.0899955570076902,-2.0730248127132653,-2.244834119019409,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,20.0,1,-1.3638314008712769,-2.232699155807495,0.7089155639211335,0.01493251441667498,-2.0727469647924104,-2.24763167022417,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,20.0,2,-3.387397289276123,-0.9597763419151306,-1.3358783052613337,1.3017493941510718,-2.0515189840147894,-2.2615257360662024,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,20.0,0,-3.2152605056762695,-1.1001399755477905,-1.1422356929630042,1.1446941434716185,-2.0730248127132653,-2.244834119019409,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,20.0,3,-3.2466177940368652,-0.8734976649284363,-1.181843493754665,1.3809497846290468,-2.0647743002822003,-2.254447449557483,No,True,False,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,20.0,0,-2.9191136360168457,-0.9285967350006104,-0.8460888233035804,1.3162373840187986,-2.0730248127132653,-2.244834119019409,No,True,False,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,20.0,2,-1.8860762119293213,-1.4512262344360352,0.1654427720854681,0.8102995016301673,-2.0515189840147894,-2.2615257360662024,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,20.0,0,-3.091031312942505,-0.9091821908950806,-1.0180065002292396,1.3356519281243284,-2.0730248127132653,-2.244834119019409,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,20.0,0,-1.387189507484436,-2.139000654220581,0.6858353052288293,0.10583346479882794,-2.0730248127132653,-2.244834119019409,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,20.0,0,-2.7466177940368652,-1.0065571069717407,-0.6735929813235999,1.2382770120476683,-2.0730248127132653,-2.244834119019409,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,20.0,4,-1.3331544399261475,-2.326859712600708,0.7416261674215394,-0.08641758387287446,-2.074780607347687,-2.2404421287278335,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,20.0,3,-3.2312464714050293,-0.983069658279419,-1.166472171122829,1.2713777912780642,-2.0647743002822003,-2.254447449557483,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,20.0,1,-3.1066136360168457,-0.9285967350006104,-1.0338666712244353,1.3190349352235597,-2.0727469647924104,-2.24763167022417,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,20.0,0,-3.152535915374756,-0.9010230898857117,-1.0795111026614905,1.3438110291336973,-2.0730248127132653,-2.244834119019409,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,20.0,1,-2.214409112930298,-1.2871187925338745,-0.14166214813788747,0.9605128776902956,-2.0727469647924104,-2.24763167022417,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,20.0,1,-3.278169870376587,-0.9050043225288391,-1.2054229055841765,1.342627347695331,-2.0727469647924104,-2.24763167022417,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,20.0,0,-2.324352502822876,-1.138841152191162,-0.25132769010961065,1.1059929668282469,-2.0730248127132653,-2.244834119019409,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,20.0,0,-3.074897289276123,-1.0143598318099976,-1.0018724765628577,1.2304742872094114,-2.0730248127132653,-2.244834119019409,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,20.0,4,-2.855602502822876,-0.9204414486885071,-0.7808218954751891,1.3200006800393265,-2.074780607347687,-2.2404421287278335,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,20.0,4,-3.528169870376587,-0.8425043225288391,-1.4533892630289,1.3979378061989944,-2.074780607347687,-2.2404421287278335,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,20.0,4,-3.1529715061187744,-0.9051506519317627,-1.0781908987710875,1.3352914767960709,-2.074780607347687,-2.2404421287278335,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,20.0,3,-3.1375925540924072,-0.8972763419151306,-1.072818253810207,1.3571711076423525,-2.0647743002822003,-2.254447449557483,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,20.0,4,-2.902296781539917,-1.021850824356079,-0.8275161741922301,1.2185913043717544,-2.074780607347687,-2.2404421287278335,No,True,False,True
Arithmetic,1_digit_addition,'',Is 0 plus 8 equal to 1?,No,20.0,0,-1.5731302499771118,-1.8881103992462158,0.4998945627361535,0.35672371977319317,-2.0730248127132653,-2.244834119019409,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,20.0,1,-2.4496893882751465,-1.2094467878341675,-0.3769424234827361,1.0381848823900026,-2.0727469647924104,-2.24763167022417,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 72?,No,20.0,4,-2.8244683742523193,-0.947790801525116,-0.7496877669046325,1.2926513272027176,-2.074780607347687,-2.2404421287278335,No,True,False,True
